ID	Average__37	Average_37_53	Average__53	Median__37	Median_37_53	Median__53	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-4695-5p	32.9738152949577	25.5251583348055	32.5790138217039	23.9604562285809	22.0994140909435	24.0570868414079	-0.068398982859297	0.725525995109895	0.908591760794615	_53_vs__37	FALSE	female
hsa-miR-4696	1.09276061652786	1.06020033552856	0.933793416362835	0.249542318877961	0	0.431101710108388	-0.278017847795901	0.488656653967412	NA	_53_vs__37	NA	female
hsa-miR-4696-3p:Novel	1.70561742333941	1.32463867261918	1.97019952364695	0.891066184650924	0.649565656915687	0.800183872045398	0.128413681697926	0.703297220781655	NA	_53_vs__37	NA	female
hsa-miR-4697-3p	0.420379572815197	0.309316402299589	0.251984181525592	0	0	0	-0.355538004705089	0.558235347436304	NA	_53_vs__37	NA	female
hsa-miR-4697-5p	4.87673022706167	4.02121254400188	2.91892967849204	2.59006586852833	2.48701131150262	2.44686977739036	-0.255603769209783	0.323973167324297	0.647148597937673	_53_vs__37	FALSE	female
hsa-miR-4698	67.2179675924426	90.8882192662925	61.9877618090771	19.8323387328939	23.5295779852472	28.1506149597341	-0.359749993797197	0.204358043618679	0.558715863968702	_53_vs__37	FALSE	female
hsa-miR-4698-5p:Novel	11.6425933977304	17.5587223198279	18.4348072588297	6.76434620866885	5.69105375549766	7.62877063563459	0.135807932345105	0.666367505959407	0.872530720936977	_53_vs__37	FALSE	female
hsa-miR-4699-3p	0.280518321237977	0.232828786767715	0.234937687816552	0	0	0	-0.54890319365262	0.443958597827898	NA	_53_vs__37	NA	female
hsa-miR-4699-5p	4.46233723462354	2.16082023603565	1.60511576949106	0.632408947332503	0	0.682586979624881	-0.812924676948073	0.082916516597946	0.380819284953106	_53_vs__37	FALSE	female
hsa-miR-4700-3p	0.721885203661329	3.30310941418714	0.621512931418779	0	0.316041194199961	0	0.130954315681069	0.798318579298683	NA	_53_vs__37	NA	female
hsa-miR-4700-5p	89.4408636859589	124.780730642329	500.528319127769	39.6185185180741	39.6681384800803	27.4612886615035	-0.706430179963362	0.0254868020057167	0.245297026898902	_53_vs__37	FALSE	female
hsa-miR-4701-3p	22.9835897051416	19.9805680658133	16.8503744851187	16.29819996858	10.6394953631947	6.86547406813693	0.114137241041671	0.583681322784889	0.828486059285831	_53_vs__37	FALSE	female
hsa-miR-4701-5p	4.73386702747663	6.7086463081013	8.39272967455311	1.46927172440901	2.04397234037579	3.16385500600325	0.0112354298735087	0.978244673448004	0.997118223967441	_53_vs__37	FALSE	female
hsa-miR-4703-3p	0.58329120519246	0.445203880785349	0.331301092073592	0	0	0	-0.401906044926402	0.419913589637953	NA	_53_vs__37	NA	female
hsa-miR-4703-5p	1.16430563529371	1.10671292073596	1.25676934224809	0	0	0	-1.3662658977041	0.00655296719626892	NA	_53_vs__37	NA	female
hsa-miR-4704-3p	0.143083788841145	0.107779249543585	0.173402036704518	0	0	0	-0.534807103778988	0.604496151049416	NA	_53_vs__37	NA	female
hsa-miR-4704-5p	0.394617735444995	0.170277873786487	0.529381571098039	0	0	0	0.191325476186858	0.773247964097095	NA	_53_vs__37	NA	female
hsa-miR-4705	1.1315329341189	0.623794690901366	1.31864440474782	0	0	0	0.349717076454752	0.48246371268968	NA	_53_vs__37	NA	female
hsa-miR-4705-3p:Novel	2.90556519998532	1.47541469260162	2.11592523149993	0.640080374156023	0.764289689206617	0.614477759624476	-0.298739877166338	0.470907273995853	0.759109181614517	_53_vs__37	FALSE	female
hsa-miR-4706	19.2443993454781	12.1887071589818	18.7632106621681	6.68519353813064	6.39508879898733	8.96564065493302	0.299696289352894	0.298738167703146	0.626399480260139	_53_vs__37	FALSE	female
hsa-miR-4706-3p:Novel	14.8842842603409	20.5045999823946	12.0600843912956	10.0055353109904	9.83888132833422	8.17369553005101	-0.556666172557601	0.0191472329724368	0.216525719132904	_53_vs__37	FALSE	female
hsa-miR-4707-3p	0.701649501734493	0.405035398594411	0.339051446581937	0	0	0	-1.00583566655987	0.0299158800214335	NA	_53_vs__37	NA	female
hsa-miR-4707-5p	9.5229703080502	9.73618326770512	13.990767655242	7.49148956150601	5.30151878943742	6.452016476057	0.153089195976907	0.528948060274331	0.79429264350609	_53_vs__37	FALSE	female
hsa-miR-4708-3p	1.04626814552554	0.864361452074791	0.903110171676677	0.422120372721091	0.54545001103602	0	-0.424142588944658	0.262511206873402	NA	_53_vs__37	NA	female
hsa-miR-4708-5p	12.9582503337998	10.0271531835492	7.93846067202772	5.75557903647674	4.05716487724863	4.89373955478071	-0.066641950723216	0.808057914539227	0.943966051161325	_53_vs__37	FALSE	female
