ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	18_37.x	37_53.x	53_81.x	18_37.y	37_53.y	53_81.y
hsa-miR-6735-5p	6.59230282803736	-0.196909079577446	0.220955776673058	-0.891169638297381	0.372838170091237	0.89923071338894	53_81_vs_37_53	FALSE	8.636	5.817	5.261	4.121	2.973	3.935
hsa-miR-6736-3p	0.195529013499071	-0.289821084112073	0.685561260197206	-0.42275008950871	0.672477605933365	NA	53_81_vs_37_53	NA	0.205	0.179	0.204	0	0	0
hsa-miR-6736-5p	5.74785739057052	-0.207494505112676	0.296455018550371	-0.699919016811721	0.483977880517765	0.915957658913958	53_81_vs_37_53	FALSE	8.741	6.16	2.035	1.665	1.031	1.164
hsa-miR-6737-3p	0.135854726918104	0.152486202438239	1.45171512913605	0.105038653505655	0.916345137290931	NA	53_81_vs_37_53	NA	0.115	0.036	0.271	0	0	0
hsa-miR-6737-5p	3.974736942383	-0.0523733960189124	0.289471884912118	-0.180927401757213	0.856424560293859	0.99334401669653	53_81_vs_37_53	FALSE	4.118	4.303	3.445	1.798	2.077	2.017
hsa-miR-6738-3p	0.606558520718999	-0.285488568378783	0.568089347569679	-0.502541668137452	0.615286549633331	NA	53_81_vs_37_53	NA	0.649	0.643	0.52	0	0	0
hsa-miR-6738-5p	65.1124149473071	-0.345135747374087	0.275677900806083	-1.25195289997823	0.210587027026518	0.80901449856923	53_81_vs_37_53	FALSE	75.807	59.681	59.712	43.528	32.216	27.568
hsa-miR-6739-3p	0.0924696709234315	-0.100491814324335	1.22094648159683	-0.0823064858607929	0.93440299695123	NA	53_81_vs_37_53	NA	0.128	0.076	0.074	0	0	0
hsa-miR-6739-5p	2.14704376720516	-0.303847646395619	0.305987145514915	-0.993007879086894	0.320706114782331	0.876122535377209	53_81_vs_37_53	FALSE	2.168	2.258	1.998	1.403	0.785	1.012
hsa-miR-6740-3p	29.0366287835146	1.43842618871581	0.927791996571943	1.55037572433324	0.121051361656963	0.701820571606209	53_81_vs_37_53	FALSE	28.84	30.015	28.136	0	0	0
hsa-miR-6740-5p	3.09203986166215	0.196042919014523	0.30229251020326	0.648520596433911	0.516648293796068	0.923675639646475	53_81_vs_37_53	FALSE	4.167	2.721	2.35	1.523	0.957	1.08
hsa-miR-6741-3p	1.91499044181824	0.0835880275516036	0.476848612858013	0.17529258825063	0.860849735324374	NA	53_81_vs_37_53	NA	2.899	1.547	1.268	0.51	0	0
hsa-miR-6741-5p	16.4035280763759	-0.12733224686428	0.328681975307394	-0.38740258496133	0.698458190401959	0.963403768517138	53_81_vs_37_53	FALSE	17.34	16.121	15.712	7.18	6.025	5.299
hsa-miR-6742-3p	0.209874118954136	-0.333652312862256	0.797293824923296	-0.418480994624981	0.675595479246359	NA	53_81_vs_37_53	NA	0.185	0.192	0.258	0	0	0
hsa-miR-6742-5p	1.42284038179204	0.500484859690924	0.310815564703293	1.61023100683098	0.107347434680585	NA	53_81_vs_37_53	NA	1.321	0.891	2.139	0.689	0	1.053
hsa-miR-6743-3p	18.359096006455	0.374562099675576	0.241593921249446	1.55037882467597	0.121050617953977	0.701820571606209	53_81_vs_37_53	FALSE	11.378	20.303	23.708	8.292	7.498	12.183
hsa-miR-6743-5p	3.57119702021298	-0.33804394599328	0.375852632907342	-0.899405555252869	0.368436681270743	0.89589747591305	53_81_vs_37_53	FALSE	4.798	3.264	2.591	1.471	0.454	1.487
hsa-miR-6744-3p	0.836711245681466	0.261829524782115	0.403630246889089	0.648686580849976	0.516540979782387	NA	53_81_vs_37_53	NA	0.61	0.959	0.943	0	0	0
hsa-miR-6744-5p	0.978545835759304	-0.531928247837278	0.54025392751776	-0.984589321323891	0.324825837140142	NA	53_81_vs_37_53	NA	0.922	0.817	1.224	0	0	0
hsa-miR-6745	4.11191853004817	0.550147100911533	0.279659367163952	1.96720426885972	0.0491596660866497	0.498803313486529	53_81_vs_37_53	FALSE	5.49	3.101	3.77	2.925	2.009	2.689
