ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	_40.x	40_60.x	60_.x	_40.y	40_60.y	60_.y
hsa-miR-5003-3p	5.28636451063043	0.639663868636803	0.292067279851676	2.19012505940977	0.0285151682874185	0.469701094260213	60__vs_40_60	FALSE	4.404	4.411	9.041	3.038	2.839	5.394
hsa-miR-5003-5p	0.604485314153269	0.298103859889409	0.58419417237545	0.510282152725453	0.609853804402747	NA	60__vs_40_60	NA	0.806	0.462	0.535	0	0	0
hsa-miR-5004-3p	0.682864795549975	-0.0961157949064392	0.406495363714307	-0.236449916742448	0.813083566104473	NA	60__vs_40_60	NA	0.773	0.668	0.54	0.248	0	0
hsa-miR-5004-5p	1.99364370112863	-0.429832445862098	0.370521542131299	-1.16007410362602	0.246018636643366	0.79982378446538	60__vs_40_60	FALSE	2.018	2.143	1.602	0.838	0.945	1.039
hsa-miR-5006-3p	1.52076800049479	0.13795942170653	0.658252619225138	0.209584311064238	0.833992125648612	0.979323024594982	60__vs_40_60	FALSE	1.768	1.163	1.852	0	0	0
hsa-miR-5006-5p	40.8018981485913	0.300638351044693	0.231093356098043	1.30093896302732	0.193279348008221	0.751518294656881	60__vs_40_60	FALSE	55.072	31.686	33.512	19.316	16.353	17.767
hsa-miR-5007-3p	0.0411781772504036	-0.388026707553721	2.64974613958999	-0.146439201007295	0.883574682919961	NA	60__vs_40_60	NA	0.052	0.044	0.013	0	0	0
hsa-miR-5007-5p	0.696852650814459	0.610237577419208	0.427228846248731	1.42836229991814	0.153187604511135	NA	60__vs_40_60	NA	0.672	0.635	0.888	0.344	0	0
hsa-miR-5008-3p	0.189292332513778	-0.363515690410422	0.854536703106533	-0.425395058034276	0.670548708040177	NA	60__vs_40_60	NA	0.13	0.278	0.104	0	0	0
hsa-miR-5008-5p	1.36878866465449	-1.36799694048169	0.45619064898052	-2.9987395479036	0.00271098947534462	0.201283329600665	60__vs_40_60	FALSE	1.606	1.438	0.742	0.561	0.646	0
hsa-miR-5009-3p	0.374848496147521	-0.207283435573837	0.71564118633592	-0.289647157725965	0.772086186029474	NA	60__vs_40_60	NA	0.428	0.321	0.393	0	0	0
hsa-miR-5009-5p	2.40545436656712	-0.514404971543188	0.426444838197391	-1.20626380124006	0.227715790409278	0.799636804842442	60__vs_40_60	FALSE	1.575	3.321	1.947	0.988	0.615	0.762
hsa-miR-500a-3p	3.02929899359665	1.6610661243438	0.40189468787276	4.13308803143398	3.57921556924087e-05	0.0138168576415894	60__vs_40_60	TRUE	3.436	1.948	4.708	1.479	0.585	1.238
hsa-miR-500a-5p	4.13439119185901	0.149425410624096	0.397280769292582	0.376120422063646	0.706827372553518	0.954866379400989	60__vs_40_60	FALSE	4.968	3.02	5.043	1.479	1.332	2.356
hsa-miR-500b-3p	0.589269919667836	-0.480775134944296	0.564790685653911	-0.851244801226949	0.394633380574272	NA	60__vs_40_60	NA	0.442	0.74	0.534	0	0	0
hsa-miR-500b-5p	3.80678230026301	-0.0157601831670708	0.40967083580087	-0.0384703566614915	0.969312665938335	0.98697618916788	60__vs_40_60	FALSE	4.645	2.744	4.59	1.195	1.208	2.243
hsa-miR-501-3p	47.8456996068224	0.151552085785032	0.155238906273886	0.976250666940742	0.328940260573723	0.829417753471319	60__vs_40_60	FALSE	51.553	45.504	45.891	49.098	40.715	36.221
hsa-miR-501-5p	0.810727635717985	-0.794364508400069	0.53226551937062	-1.49242150673102	0.135588680425341	NA	60__vs_40_60	NA	0.971	0.821	0.472	0	0	0
hsa-miR-5010-3p	0.969351202587457	0.78204863156894	0.500557097659242	1.56235649284775	0.118204030378646	NA	60__vs_40_60	NA	0.726	0.996	1.389	0	0	0
hsa-miR-5010-5p	10.729243449768	-0.302303146650563	0.300277563100988	-1.00674570397021	0.314056992787564	0.821049277217105	60__vs_40_60	FALSE	10.126	10.86	11.622	5.432	5.601	5.194
hsa-miR-5011-3p	1.1594529816546	-0.318213509471215	0.457667480085822	-0.695294123610319	0.486870996180939	NA	60__vs_40_60	NA	1.581	0.972	0.756	0	0	0
hsa-miR-5011-5p	0.312354783549395	0.0622117542870455	0.638365779820735	0.097454713666694	0.922365296238628	NA	60__vs_40_60	NA	0.546	0.17	0.176	0	0	0
hsa-miR-502-3p	1.43075733594075	0.476164418115204	0.395349507819757	1.20441383812799	0.228429666107649	0.79982378446538	60__vs_40_60	FALSE	1.248	1.383	1.903	0.399	0.39	0.175
