ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average18_37	Average37_53	Average53_81	Median18_37	Median37_53	Median53_81
has-miR-548o	0.287925216163174	0.231749011349309	3.93883098601911	0.0588370032052409	0.953081935203359	NA	37_53_vs_18_37	NA	0.510551748501567	0.143063346878554	0.379807297384646	0	0	0
has-miR-548x	1.36713054679273	-2.95515633570732	2.42578945474931	-1.21822457836214	0.223138642021488	0.997575861539752	37_53_vs_18_37	FALSE	2.69587856378808	0.63619055015135	1.38571021670455	0	0	0
hsa-let-7a-2-3p	0.638897923688425	0.127459779746262	2.1592771862925	0.0590289104869913	0.952929081015421	0.997575861539752	37_53_vs_18_37	FALSE	0.885098021007401	0.546575057258882	0.65305549513748	0	0	0
hsa-let-7a-3p	137.524839917561	0.832993769289134	1.19638448780761	0.696259252588278	0.486266486444935	0.997575861539752	37_53_vs_18_37	FALSE	23.9218662493507	21.5805698290143	483.728547958177	19.0678666671714	15.1425560022341	12.648660302785
hsa-let-7a-5p	8.92447060168507	-0.0624603329694368	1.12500787865369	-0.0555199071531694	0.955724270794288	0.997575861539752	37_53_vs_18_37	FALSE	10.0742471971845	9.25498652236981	9.19899112466933	7.96124430898927	3.18772568073507	4.77765000305586
hsa-let-7b-3p	0.294680240946625	1.837734484084	3.9745340691089	0.462377338357052	0.643810747499754	NA	37_53_vs_18_37	NA	0.224218853481362	0.519243129390769	0.0450597469957369	0	0	0
hsa-let-7b-5p	73.1459732231244	1.30827886769925	1.25328397598102	1.04388063102393	0.296540620516021	0.997575861539752	37_53_vs_18_37	FALSE	16.6186508810377	13.9743552067359	253.800597681264	9.43111016059956	8.87128488907259	11.6265103993731
hsa-let-7c-3p	2.40175442813894	0.906553093018621	1.72330927711078	0.526053625463275	0.598850948457025	0.997575861539752	37_53_vs_18_37	FALSE	3.99156840576738	2.24061830240345	0.778173771419945	0.399335697821725	0.76931164342829	0
hsa-let-7c-5p	6.4291207821317	0.751343249394298	1.24005279512333	0.605896178250677	0.544583697421827	0.997575861539752	37_53_vs_18_37	FALSE	3.54423613254553	3.77881560410864	15.7747960229589	2.8924866187127	2.28435761710109	4.23175756435091
hsa-let-7d-3p	2.77160257766232	0.534516327810227	1.9353568136002	0.276184899887224	0.782406054503959	0.997575861539752	37_53_vs_18_37	FALSE	6.5650491823845	1.86512066328953	3.66308605162154	1.68245882357395	0.226692859143579	0.715251463685969
hsa-let-7d-5p	14.2466789840754	0.495756882284792	1.44800733653061	0.342371802806341	0.732071105798515	0.997575861539752	37_53_vs_18_37	FALSE	4.5710401056834	4.33125555305791	44.8444241595826	2.83627861823916	3.25562296802527	3.86172769961729
hsa-let-7e-3p	0.0485034830290293	0.849911059085435	10.6003430662784	0.0801776936624962	0.936095930915176	NA	37_53_vs_18_37	NA	0.110278573375488	0.0384124897228878	0.0486682936820049	0	0	0
hsa-let-7e-5p	4.19330498161414	-1.00346361060527	1.5366091662907	-0.653037631571329	0.513732018363747	0.997575861539752	37_53_vs_18_37	FALSE	4.15129811207083	1.86544134346225	9.02674065184624	1.95459559372379	1.74532174478539	3.79491170598385
hsa-let-7f-1-3p	0.0924076546196397	1.89081198253818	10.5951644154558	0.178459900044585	0.858361810763656	NA	37_53_vs_18_37	NA	0.128536495783418	0.0752260453028541	0.0896034420948486	0	0	0
hsa-let-7f-2-3p	0.586428844638111	1.26991046171293	2.40459889395104	0.528117377458459	0.597417870370079	0.997575861539752	37_53_vs_18_37	FALSE	0.423187721195171	0.673163973723958	0.399825000213891	0	0	0
hsa-let-7f-5p	1.71469356427272	1.89645865895992	1.43460778415106	1.32193529124211	0.186189699411629	0.997575861539752	37_53_vs_18_37	FALSE	1.88594284285359	1.56744085512763	1.67293595831998	1.12614655600792	0.0412150121360129	0.721251169376236
hsa-let-7g-3p	2.59430250875676	-0.0129185442373571	1.53886291198035	-0.00839486359492043	0.993301946620466	0.997575861539752	37_53_vs_18_37	FALSE	6.99621433281555	2.72453026532083	0.496738424443899	1.57662615003764	0	0
hsa-let-7g-5p	73.6452310998158	1.72930467748276	1.36300413114769	1.26874500081422	0.204532026824936	0.997575861539752	37_53_vs_18_37	FALSE	14.179370666919	10.2747992384631	265.114922284361	9.59212434412168	4.6250343636006	6.61467336094042
hsa-let-7i-3p	0.318675899686391	0.353666274547689	2.82161694350634	0.125341703579437	0.900253037813263	NA	37_53_vs_18_37	NA	0.272134215929012	0.329509015782554	0.343842830111794	0	0	0
hsa-let-7i-5p	69.8407741425435	1.16568000434359	1.39722362470083	0.834283062307356	NA	NA	37_53_vs_18_37	NA	14.632464071645	17.7111409099978	233.359836031968	7.64058680858008	5.63949232343092	8.22586452900027
hsa-miR-1-2-5p:Novel	6.95114167052812	-1.47444103455596	1.28750891988038	-1.14518898610268	0.252130879779881	0.997575861539752	37_53_vs_18_37	FALSE	8.15436286507599	5.96961276201339	8.60338824140323	3.33018411262269	3.58577660728171	4.31559449767028
hsa-miR-1-3p	1.50732516730025	0.0269290810635361	1.35066213061116	0.0199376886737403	0.984093079899868	0.997575861539752	37_53_vs_18_37	FALSE	2.09286823929546	1.41072490740948	1.44452295708161	1.5015287413439	0.665472312370672	1.0483785812919
hsa-miR-1-5p	12.4579438851916	0.184183543011589	1.12178462999709	0.164187971635934	0.869583169851845	0.997575861539752	37_53_vs_18_37	FALSE	14.1420051780396	13.1483295971499	10.9769304255874	8.28088607351389	5.79669552394405	6.83903063587587
hsa-miR-100-3p	0.190235440183834	1.10692073545006	4.37831626820956	0.252818816102272	0.800408226800832	NA	37_53_vs_18_37	NA	0.268726913280888	0.227520886964124	0.109700858975487	0	0	0
hsa-miR-100-5p	4.89071042680515	0.0200429563841982	2.27258079461432	0.00881946922709943	NA	NA	37_53_vs_18_37	NA	1.37296669048955	4.05368414374184	7.97698596380393	0.293517516692712	0	1.49932300184124
hsa-miR-101-2-5p	0.966393901087905	0.465634757678869	1.88848871647531	0.24656475498987	0.805245083928775	0.997575861539752	37_53_vs_18_37	FALSE	0.662888082237774	1.0908565426997	1.13299040762343	0.399335697821725	0	0
hsa-miR-101-3p	2.69240224678202	0.138356850842058	1.25162365606854	0.110541895058655	0.911979625983704	0.997575861539752	37_53_vs_18_37	FALSE	2.89463399740267	2.36558622954333	2.96103402519066	2.59014319870654	1.20088750142999	1.66198525753809
hsa-miR-101-5p	6.27918412751605	0.854942998789689	1.47245548784198	0.580624002456391	0.561493891737533	0.997575861539752	37_53_vs_18_37	FALSE	1.87340833998817	2.32327357350233	18.9037282282838	1.38014767891898	1.42705709764944	1.53326411467754
hsa-miR-10226	2.06707024362648	-2.27776963259083	1.87895958114615	-1.21225046852865	0.225416517821601	0.997575861539752	37_53_vs_18_37	FALSE	2.72985491941838	2.67624407014374	1.47256496596575	1.85010228479038	0.660805808215048	0.418830924173424
hsa-miR-10226-3p:Novel	6.82976929142188	0.094645925708855	1.01702705104593	0.0930613650949791	0.925854810381039	0.997575861539752	37_53_vs_18_37	FALSE	9.20621178926252	5.67751104385263	10.0421460843348	6.78988493411034	4.51881527247197	7.36769451494591
hsa-miR-10392-3p	1.14361965486988	1.75762324959996	1.65351479733875	1.06296191145599	0.287799224568003	0.997575861539752	37_53_vs_18_37	FALSE	1.06039649427974	0.766595982476398	2.49343058852688	0.690073839459491	0	0.290733161004287
hsa-miR-10392-5p	121.023425839154	1.67681490798764	0.788162008608197	2.12750029774805	0.0333785366009931	0.720057970029607	37_53_vs_18_37	FALSE	97.3700340344509	145.32476086901	137.280567067113	70.7333262044967	98.8561355924157	98.6285162976146
hsa-miR-10393-3p	0.323450045795872	1.05826742538796	4.08580115174349	0.259010995906243	0.795626756427058	NA	37_53_vs_18_37	NA	0.750506913122101	0.138155118674232	0.0796367146309589	0	0	0
hsa-miR-10393-5p	0.209906270829041	0.0822331895203574	10.5993644279336	0.00775831325354187	0.993809823736444	NA	37_53_vs_18_37	NA	0.587409833673869	0.00706610624923802	0.0743117413705393	0	0	0
hsa-miR-10394-3p	1.88154243818769	-0.609291512997768	1.87540215458155	-0.324885791300436	0.745267510971242	0.997575861539752	37_53_vs_18_37	FALSE	2.47253960063126	1.59900226172202	2.22992298917125	1.05108410002509	0.595920181958663	0.77447206472509
hsa-miR-10394-5p	0.643198601227578	0.361824362216947	2.91296243888097	0.124211818658377	0.901147564772767	0.997575861539752	37_53_vs_18_37	FALSE	1.58186746712928	0.814718033481759	0.53930109243587	0	0	0
hsa-miR-10395-3p	0.855224262890426	-0.76469279948309	2.7512370839728	-0.27794507566715	0.781054521234034	0.997575861539752	37_53_vs_18_37	FALSE	1.43474936824132	0.317666410859262	1.39926975203721	0	0	0
hsa-miR-10395-5p	1.7987363894186	1.03125455183244	1.35319330572312	0.762089604989109	0.446006526526299	0.997575861539752	37_53_vs_18_37	FALSE	2.52753828810705	1.73755293877888	1.31281957078405	1.41813930911958	0.908935502668506	0.774054247294713
hsa-miR-10396a-3p	0.831312224780565	-0.528314799357264	1.49725604520652	-0.352855345649577	0.724196889184488	0.997575861539752	37_53_vs_18_37	FALSE	1.34920991354826	0.754894827977829	1.24860381588544	0.848954089842231	0.233554634366562	0.827011689291961
hsa-miR-10396a-5p	3.79066675514212	-0.753849138858614	1.48379748490394	-0.508053926852031	0.611415524974548	0.997575861539752	37_53_vs_18_37	FALSE	4.10868778337489	4.88994714213347	3.84489265641402	2.84958301143871	1.50759142604018	3.0654565414043
hsa-miR-10396b-3p	0.862498754058936	-0.33793114306273	1.4828452846802	-0.227893730083655	0.819728857152467	0.997575861539752	37_53_vs_18_37	FALSE	1.27112952093952	0.451686720864291	1.28591499246023	1.02041786027268	0	0.827011689291961
hsa-miR-10396b-5p	2.9837461797604	0.174293165364252	1.62988556119533	0.106935830044674	0.914839887888765	0.997575861539752	37_53_vs_18_37	FALSE	2.95583445745411	4.30980492995177	2.68261651168486	1.57185169343326	0.844473782111512	1.64152454843181
hsa-miR-10397-3p	15.4702990347638	1.07817148700157	0.864974125794516	1.24647831056359	0.212588847119599	0.997575861539752	37_53_vs_18_37	FALSE	18.5652064734843	16.2591417398948	16.0412285069347	13.8687730713717	11.886337793719	12.1373191944038
hsa-miR-10397-5p	1.74249332974007	-0.140230964667449	1.77830961874071	-0.078856326923965	0.937146901082564	0.997575861539752	37_53_vs_18_37	FALSE	3.32988804398337	1.32223682707636	1.94353776995543	1.01087919895098	0.386924258684494	0.627046828036683
hsa-miR-10398-3p	1.01824569489397	0.271695622112081	1.80242139426641	0.150739234995966	0.880181421793822	0.997575861539752	37_53_vs_18_37	FALSE	1.05242740414164	0.945816399906316	1.39781070462863	0.370020456958077	0	0.744586759746497
hsa-miR-10398-5p	0.306255100659311	-0.561572556857468	2.19050781881443	-0.256366378624209	0.797667946497191	NA	37_53_vs_18_37	NA	0.577658332438394	0.263820162752258	0.248446872948778	0	0	0
