ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_16	Average16_	Averageformer	Averagenever	Median_16	Median16_	Medianformer	Mediannever
has-miR-548o	0.33500521171989	1.17086986456342	1.89525030099417	0.617791678465494	0.536712669570443	NA	never_vs_16_	NA	0.980394838766115	0	0.383400869700912	0.190568879973626	0.51020893013634	0	0	0
has-miR-548x	1.34253497827163	0.403988966432813	1.35213280997172	0.298779057392493	0.765108631239776	NA	never_vs_16_	NA	0.972745409499019	0.671399180962255	1.45852765376221	1.81938214116606	0	0	0	0
hsa-let-7a-2-3p	0.651958530811686	0.387874648088997	1.1261927714886	0.34441230481022	0.730536236390921	NA	never_vs_16_	NA	0.590004097261239	0.401046896596971	0.574889315007422	0.87461211398531	0.737461363429067	0	0	0
hsa-let-7a-3p	107.079579117193	-0.883409681804001	0.682883201785098	-1.2936468190969	0.195787442586531	0.536602620422345	never_vs_16_	FALSE	15.3464819432989	30.0779745154653	37.7224540463467	309.598678609749	16.6680901849413	36.2470521814963	11.6057045343519	17.3580892990923
hsa-let-7a-5p	8.88540308861354	-0.922764104610844	0.631246559574577	-1.46181248929536	0.14379260069712	0.476345061858865	never_vs_16_	FALSE	20.7706688979957	8.01346596908323	6.72924776490599	9.54129599493411	7.14167358485448	4.83294029086618	3.26349427535184	3.91042512271001
hsa-let-7b-3p	0.306565999064634	0.974395248644509	2.26993749169312	0.4292608286397	0.667733419955708	NA	never_vs_16_	NA	0.394296108455443	0.151532813041392	0.351632766882405	0.255071613928847	0	0	0	0
hsa-let-7b-5p	59.8544926669154	-0.275437020873591	0.739712875938422	-0.37235666680016	0.709627312852019	0.897648224804263	never_vs_16_	FALSE	15.4277632836882	16.9183353520022	33.6798902491937	153.000561226537	11.6810669955293	11.3056337556227	8.1168569283345	9.12432528632336
hsa-let-7c-3p	2.47103870395693	-1.17197981558239	0.868768217513103	-1.3490132258029	0.177332718003295	NA	never_vs_16_	NA	3.12738238140682	1.63992521218857	2.03552306670106	2.72289684900832	0	0.842720842835763	0.644695687817174	0.329720097088103
hsa-let-7c-5p	5.84057718586428	-1.52647993670764	0.683405939365168	-2.23363574821376	0.0255070497692504	0.227070277645057	never_vs_16_	FALSE	2.48356339650425	6.25245524497919	4.07645392203004	10.8990620309386	2.70704086129923	4.83294029086618	3.78170482431889	2.66452799221761
hsa-let-7d-3p	3.14167103099851	3.00656943593347	1.24282469662197	2.41914201102168	0.0155571653371478	NA	never_vs_16_	NA	3.26665417589977	0.098701478240627	2.18695700696499	6.02910836478271	2.71788909380026	0	1.07449281302862	0.881942487028445
hsa-let-7d-5p	11.7133277948065	-1.8974008554117	0.738054392154601	-2.57081439468523	0.0101459687264641	0.132009087605863	never_vs_16_	FALSE	4.32935021021086	9.62152775896207	6.10665974385485	28.1007547706581	4.52714250418442	5.9219986338976	3.24721200410464	2.39601418693035
hsa-let-7e-3p	0.0608586128850125	0.468272566937757	6.47361221987948	0.072335591171149	0.9423348412131	NA	never_vs_16_	NA	0	0.0240777383667361	0.0712610887020446	0.081689375258348	0	0	0	0
hsa-let-7e-5p	4.1603212682273	0.943680733347591	0.813909777419728	1.15944145104051	0.246276288952104	0.601218816740806	never_vs_16_	FALSE	2.31631205253423	1.42643221036123	5.87127560452474	4.72753977299552	2.10393991247014	0	2.49795843660763	1.95459559372379
hsa-let-7f-1-3p	0.0894118093577484	-0.588077651113859	6.47287960845062	-0.0908525550739579	0.927609749775097	NA	never_vs_16_	NA	0.157185169343326	0.273114719790605	0.0918510849303915	0.0609401089689278	0	0	0	0
hsa-let-7f-2-3p	0.572280003248808	0.637531372663812	1.26589084876874	0.503622704346035	0.614526534701329	NA	never_vs_16_	NA	0.336090155771852	0.185998984584028	0.815631271792572	0.381377367578272	0	0	0	0
hsa-let-7f-5p	1.70744674594843	0.14593259417463	0.903839749203669	0.161458482328537	0.871732308575757	NA	never_vs_16_	NA	2.14152642002945	0.909967810992756	1.80894366279068	1.70437476200063	1.01848274011655	0	0.885614916840024	0.61240340838379
hsa-let-7g-3p	3.30512279180099	0.0370787919622755	0.966256987139517	0.0383736339874163	0.969389782523947	NA	never_vs_16_	NA	7.41433097653838	0.377584174476603	2.75632225723982	3.71648065999553	2.48983922482119	0	0	0
hsa-let-7g-5p	58.7401199969797	0.0378311135358178	0.825492173411798	0.0458285550781906	0.963446899054582	0.988572113488299	never_vs_16_	FALSE	7.91922060197405	6.24956501137999	26.9616217599572	164.598355561473	4.51269160452972	3.87651587704451	3.88185170349034	6.73643749222169
hsa-let-7i-3p	0.319245396108944	-0.63039969570615	1.49408072782719	-0.421931481990888	0.673075030186356	NA	never_vs_16_	NA	0.402534165901269	0.876937769210784	0.228584845186149	0.293548261694328	0	0.337088337134305	0	0
hsa-let-7i-5p	56.5348814994354	0.297915875662386	0.791010140294939	0.376627125856191	0.706450726224976	0.895992962356413	never_vs_16_	FALSE	9.03555055617061	9.11062173070911	39.8386929081819	135.686496238533	10.6543787732988	7.83549268675854	4.88312112375762	6.78870686296933
hsa-miR-1-2-5p:Novel	7.00675042297127	-1.88014481545047	0.60462089136534	-3.10962595289219	0.00187324398920391	0.0616089134227065	never_vs_16_	FALSE	3.80575137526855	14.8509981586073	6.23566408284443	7.74101717227473	2.54856602876932	3.70797170847736	4.18553239179224	3.29720097088103
