ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-4684-3p	316.767879608048	13.8640430430755	21.3256872630107	12.2308680074172	5.11472668035767	5.91425978796609	4.87219952877922	10.0620050288144	0.562852643907073	0.13547885147067	0.480302192373323	normal_vs_underweight	FALSE
hsa-miR-4684-5p	0.0222758948528083	0.0811356309151241	0.144611420188593	0.133139416621226	0	0	0	0	-0.119582671101281	0.941351125459381	NA	normal_vs_underweight	NA
hsa-miR-4685-3p	0.245389837181673	0.323094937578878	0.249467710802217	0.0409365252432307	0	0	0	0	0.222790782200384	0.804161216266036	NA	normal_vs_underweight	NA
hsa-miR-4685-5p	17.4391286813228	18.7995921770478	14.9291143882038	19.3115348229213	6.06611377662687	7.03765373993352	6.09981438583577	7.51507808382552	0.266102088646928	0.498879872192602	0.798636414385656	normal_vs_underweight	FALSE
hsa-miR-4686	1.26079278945541	1.8040064098201	2.29956980665417	0.999920572445114	0.623374540256912	1.18204078810898	0.934979276022418	0.266187316094026	0.397657777415168	0.305058860450278	NA	normal_vs_underweight	NA
hsa-miR-4686-3p:Novel	4.97967794720878	7.26759532800473	4.59765943596309	5.52514525946671	4.09649753608082	3.25061216729969	3.16397494750712	1.60312589436342	-0.0416322376679395	0.906448660650286	0.975412446192204	normal_vs_underweight	FALSE
hsa-miR-4687-3p	17.289989797912	24.6626100193853	50.3024279973559	80.5496288094334	5.13631166684856	7.26434084004686	8.94234982378847	8.15319627570939	0.73379143273078	0.114690835863277	0.437775556483673	normal_vs_underweight	FALSE
hsa-miR-4687-5p	2.49318096738492	2.63676669482043	2.58222089637448	1.07749154621374	1.28015548002526	1.28040538619078	1.18786033494724	0	-0.143850554689048	0.709477770015709	0.900503904770496	normal_vs_underweight	FALSE
hsa-miR-4688	2.95511553965177	9.01038088561282	10.5617532870174	16.3855243771563	0.791596914607175	1.84688191592152	1.83598054758651	2.24615193416641	1.33813119761831	0.0109590971938122	0.142841258853999	normal_vs_underweight	FALSE
hsa-miR-4688-5p:Novel	6.17837250329261	3.22637490533613	2.77997585538952	4.18358808874773	2.14650177679158	2.24505174042833	1.79284843482353	1.39324780794857	-0.477626950665547	0.118560544066517	0.445140951813378	normal_vs_underweight	FALSE
hsa-miR-4689	3.43913760309178	2.93149221088726	6.39410832375885	0.906922476690003	0.513631166684856	1.29626644729784	1.14078618593978	0.266187316094026	0.5096196848822	0.287226661511706	0.638453235760681	normal_vs_underweight	FALSE
hsa-miR-4689-3p:Novel	5.14583527027392	5.44842828632267	6.96032752558851	5.63879728060044	3.67868386930645	4.46329541458643	4.61842309810954	3.59042148244178	0.369828333654909	0.170956493211303	0.513864859507048	normal_vs_underweight	FALSE
hsa-miR-4690-3p	7.57590907490685	12.4166105545115	11.1324268708611	5.92254886546538	3.09606452473109	4.20779901254754	4.61156588257601	2.19025022902704	0.386157170626112	0.313331559618513	0.662940236283022	normal_vs_underweight	FALSE
hsa-miR-4690-5p	12.7376719246297	19.3271833230173	17.2613251882671	12.9177930069513	12.3355172879214	13.0624540113267	10.2169084439068	10.0604442049853	0.452176176599365	0.12681499157596	0.461043939444292	normal_vs_underweight	FALSE
hsa-miR-4691-3p	0.80779738209275	1.21823877588193	0.783119259887179	0.562814335731909	0.412837054888422	0	0.51178445855237	0.266187316094026	0.0129111238137141	0.977929801193755	NA	normal_vs_underweight	NA
hsa-miR-4691-5p	0.519752279557165	2.23474576993811	1.15145461059518	0.235544536116454	0	0	0	0	0.458658079185803	0.50469252529343	NA	normal_vs_underweight	NA
hsa-miR-4692	6.74916426969587	6.82689849288972	5.912750663776	7.01917733661335	3.96706462949833	4.48771252546483	3.54231646663307	1.71080728214122	-0.212199969866651	0.530759643546396	0.814899940076154	normal_vs_underweight	FALSE
hsa-miR-4692-5p:Novel	5.90297203216709	7.57129217907639	3.5044710104147	7.00643062705996	3.43151256374267	3.03366982297732	1.79731584441055	0.348611475718782	0.0393652161458671	0.920751493210695	0.977893671953426	normal_vs_underweight	FALSE
hsa-miR-4693-3p	598.154302834255	166.223511443985	132.66137903729	190.43972396465	78.0189377134672	77.7482660860994	65.5585180950035	145.614133043937	0.143467724084536	0.630854101361651	0.855237201969399	normal_vs_underweight	FALSE
hsa-miR-4693-5p	0.665339210723543	3.50089352586944	2.11197482739345	0.691732170067417	0	0	0	0	1.98758735178757	0.00307962826618359	0.0775540532886478	normal_vs_underweight	FALSE
hsa-miR-4694-3p	3.35724907508951	1.89970018860926	1.85115934759567	2.6399475869637	0.884589864208882	0.880751011531206	0.748707544307342	0.72985282392427	-0.740363689103413	0.0891943320949571	NA	normal_vs_underweight	NA
hsa-miR-4694-5p	0.0663510877914454	0.0862184201940049	0.0384402947064891	0.0796711336564287	0	0	0	0	-0.337840482965152	0.870684607182875	NA	normal_vs_underweight	NA
hsa-miR-4695-3p	0.417354479807179	0.180620140245262	0.336863377479842	0.120793002903723	0	0	0	0	-0.225067157687942	0.766865701768022	NA	normal_vs_underweight	NA
hsa-miR-4695-5p	32.3063325447153	30.7867172013132	26.3569376246668	15.1922256390515	22.4336927748424	23.3495605483939	19.9144172375826	13.8790217795942	0.0144639391079075	0.951289412536058	0.984974840875498	normal_vs_underweight	FALSE
hsa-miR-4696	1.49546590626974	0.899798588105658	1.60836801482419	0.61774443176	0	0	0.449162656789058	0	-0.648439050703821	0.15381102359069	NA	normal_vs_underweight	NA
hsa-miR-4696-3p:Novel	1.41726139131059	1.69467096835807	1.90002614068474	2.08458869403087	0.513631166684856	0.880751011531206	0.519013813845556	0.276608674133987	0.0398847996705067	0.922359463433355	NA	normal_vs_underweight	NA
hsa-miR-4697-3p	0.302880105434857	0.312101019423099	0.131905667726473	0.0796711336564287	0	0	0	0	0.0992818279463395	0.902529459305485	NA	normal_vs_underweight	NA
hsa-miR-4697-5p	5.61399254576243	3.60530149543599	3.97715360005455	3.62817256645285	2.07330178396613	2.47331739831923	2.36839309079021	2.41244933804155	-0.492895315218635	0.139795149399907	0.481931525059778	normal_vs_underweight	FALSE
hsa-miR-4698	123.43289956307	57.6557260328737	53.2540989381303	39.1273440369602	23.5745227169986	23.1485849108927	15.4949477312123	32.9969823089684	0.24945209932015	0.465477216901108	0.779570521411831	normal_vs_underweight	FALSE
hsa-miR-4698-5p:Novel	10.3473869481153	13.556049251277	14.4722778749191	10.7101730148265	3.94495487763828	6.70525212101336	3.39237306696889	6.90792974547227	0.54196012834159	0.157434501247586	0.498972664575136	normal_vs_underweight	FALSE
hsa-miR-4699-3p	0.0873447935242778	0.230224502324444	0.256343417775306	0.359827525102729	0	0	0	0	0.196982748234485	0.802353377549235	NA	normal_vs_underweight	NA
hsa-miR-4699-5p	1.58049888759123	2.43605609875223	3.53961345266493	3.10536522591909	0.243805739922049	0.212678321005629	0.483961336911829	0.197478191736218	0.315258587098496	0.563715663606871	0.818114517926578	normal_vs_underweight	FALSE
hsa-miR-4700-3p	0.726023073536992	1.83348775142737	1.49296585335832	3.70634892767273	0	0	0	0	-0.0769884503695365	0.903170751020328	NA	normal_vs_underweight	NA
hsa-miR-4700-5p	73.4640294237541	115.474018354799	472.881486240647	115.217110359731	40.0577712672586	39.2302143351074	30.1582621658498	70.9866335355539	0.132136796257661	0.734522592089144	0.913755305780662	normal_vs_underweight	FALSE
hsa-miR-4701-3p	21.2710423051885	18.8068447654939	14.3957095207968	6.08661391018523	7.12437223146457	10.0433743381774	6.49125368617928	4.71248278195908	0.0296548710832481	0.906005276193787	0.975412446192204	normal_vs_underweight	FALSE
hsa-miR-4701-5p	6.71045672192323	5.13538077053806	6.47279408521566	18.1367459376141	0.512062192010103	1.82328955677913	3.49520054643473	2.60319107408568	-0.23049910493466	0.626576267017008	0.852358360599553	normal_vs_underweight	FALSE
hsa-miR-4703-3p	0.280811777908597	0.551910583085728	0.529432584481945	0.0628785465472548	0	0	0	0	0.0417387488485121	0.941627404600173	NA	normal_vs_underweight	NA
hsa-miR-4703-5p	0.852654616837894	1.2239091836732	0.594272385214248	1.32268480444632	0	0	0	0	-0.553755132160727	0.332264397342233	NA	normal_vs_underweight	NA
hsa-miR-4704-3p	0.0176313983533259	0.157338395610601	0.114042833930184	0.230938650170621	0	0	0	0	0.0949178086033253	0.942305117224197	NA	normal_vs_underweight	NA
hsa-miR-4704-5p	0.201608323326426	0.373794354592995	0.186946452781716	0.87442263603464	0	0	0	0	-0.598231941497863	0.451986003998083	NA	normal_vs_underweight	NA
hsa-miR-4705	1.35209493287239	0.956636241313575	0.755805652685514	0.545083294622201	0	0	0	0	0.0677544238182535	0.910152299857585	NA	normal_vs_underweight	NA
hsa-miR-4705-3p:Novel	6.82516630662012	1.41168720668132	1.91549072808352	1.29138045561033	0.606916135021273	0.599981817196659	0.600351246912393	0	-1.74299052125454	0.000133867604361946	NA	normal_vs_underweight	NA
hsa-miR-4706	14.1084992539958	16.271350727655	15.7486486447951	18.5127414567043	6.2199053518984	7.35512291614811	8.33663470626069	12.6046036001117	0.232504005037161	0.503721567344975	0.802447980604224	normal_vs_underweight	FALSE
hsa-miR-4706-3p:Novel	16.4108114069006	17.9861849537266	14.9960854333104	20.0544466878041	11.525616175591	8.79835957987566	6.76914153062572	6.50797768521419	-0.0800767510017486	0.811970878260196	0.946271164652352	normal_vs_underweight	FALSE
hsa-miR-4707-3p	0.396112201471526	0.544281697004009	0.424095663116216	0.255498498811333	0	0	0	0	0.121887106552722	0.831709474479625	NA	normal_vs_underweight	NA
