ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-4635-5p:Novel	35.5200135601671	7.56969860206423	16.8622738951975	6.05388951865417	35.5200135601671	1.82538667733297	2.88406375009554	0.800813232739917	2.25113306035833	0.0817409924549643	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4636	39.8821204886087	15.0016435488298	17.754988062399	28.2055526145628	39.8821204886087	0.782916698098415	0.968116612864484	0.843234630682451	1.10872015196961	0.357416050913799	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4636-3p:Novel	60.5895064722899	18.9802359120204	22.2077078117154	28.7452338368109	60.5895064722899	2.04614672151131	4.02790698873485	0.348611475718782	1.73935841377617	0.137548931400899	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4637	0	0.477893912616187	0.325240735649222	0.394395277120057	0	0	0	0	0.200881733836752	0.939759179379071	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4637-5p:Novel	1.24631626526902	1.46378642660357	3.89800556624362	0.565705261738169	1.24631626526902	0	0	0	2.70840749686859	0.279714044705034	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4638-3p	3.73894879580706	10.9023448647334	11.3960618036586	4.25874327541819	3.73894879580706	4.13616896008789	2.77711786899858	2.09774904932709	-1.625240771425	0.248914291766315	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4639-3p	0.62315813263451	0.0484084599424592	0	0	0.62315813263451	0	0	0	2.53226562590951	0.83048628289283	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4639-5p	1.24631626526902	1.80686737655508	2.17499567219076	1.82172755097642	1.24631626526902	0.865189547649709	1.46614549797162	1.81980555701615	0.455934313738172	0.739435454996257	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4640-3p	0.62315813263451	0.784648112992793	1.38847002493675	0.541039103619625	0.62315813263451	0	0	0	0.858980518731604	0.857396495514608	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4640-5p	3.11579066317255	3.34037972106198	3.1130596657515	3.67177626525068	3.11579066317255	2.11054017526278	2.21144459558604	1.30159553704284	-0.166129259781706	0.879387702028389	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4641	17.7347629272511	5.80476921632248	2.54864781834491	4.27387544924344	17.7347629272511	3.11156001493343	1.94626222427669	3.78375799249563	1.39633220320171	0.258108635312347	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-4641-5p:Novel	1.24631626526902	2.75673223074082	1.28404014747727	1.35956241753231	1.24631626526902	1.27054256756569	0.683007411312153	0	-0.0464594202052033	0.974898848554977	0.999216788243687	underweight_vs_normal	FALSE	male
