ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageheavy_drinker	Averagelight_drinker	Averageno_coffee	Medianheavy_drinker	Medianlight_drinker	Medianno_coffee
has-miR-548o	0.554551669023745	-0.285543426265491	0.730512080488611	-0.390881183066134	0.695885063414992	NA	light_drinker_vs_heavy_drinker	NA	0.403142273540067	0.211451701961012	1.1450258194821	0	0	0
has-miR-548x	1.93982083112857	-0.203384189733131	0.602318648677576	-0.337668757525061	0.735612821134313	NA	light_drinker_vs_heavy_drinker	NA	1.03014449673688	1.20807071388506	3.22236698927605	0	0	0.364360688239181
hsa-let-7a-2-3p	0.503414213967094	0.49246804342975	0.668099525070923	0.737117787020536	0.461050723316529	NA	light_drinker_vs_heavy_drinker	NA	0.414315383379677	0.533797310222271	0.505857986509935	0	0	0
hsa-let-7a-3p	555.158999280154	0.839195909270338	0.36224826581399	2.31663195787735	0.0205237889615671	0.306686549422635	light_drinker_vs_heavy_drinker	FALSE	30.6377204961464	137.78040446166	2299.61241220079	12.4750769405743	20.7102136678155	28.5180089663819
hsa-let-7a-5p	17.2370052169446	-0.174674860718642	0.350410203240103	-0.49848679948099	0.6181409710925	0.904562770392292	light_drinker_vs_heavy_drinker	FALSE	12.8213882685071	13.8840072182637	26.7497241794372	5.56721377575361	6.20198639234671	9.2577218088521
hsa-let-7b-3p	0.547829478708137	-0.0483788804575861	0.930453970617873	-0.0519949207433226	0.958532740600962	NA	light_drinker_vs_heavy_drinker	NA	0.464082847569057	0.550237614359242	0.792652843675961	0	0	0
hsa-let-7b-5p	351.707712983451	0.888160696080087	0.394806560211795	2.24960977245067	0.02447372756053	0.330936776216724	light_drinker_vs_heavy_drinker	FALSE	26.5282217879366	90.5218908038204	1375.69396811806	11.168634958163	14.505516662047	17.3060533324557
hsa-let-7c-3p	4.86939804721584	0.096302575398572	0.487801371905135	0.197421698554182	0.843497550764789	0.970375598939739	light_drinker_vs_heavy_drinker	FALSE	2.79990636872011	3.56886481813421	9.61372740207775	0	0.398203372957625	0.962687572363338
hsa-let-7c-5p	25.1465659692899	0.188766272139281	0.38854165109062	0.485832784231555	0.627085727971585	0.905658782930606	light_drinker_vs_heavy_drinker	FALSE	7.32453738965494	8.4020729395957	92.9352307599571	1.80001718883742	2.75285699092304	3.99828211800739
hsa-let-7d-3p	4.57734484893286	0.52360293368501	0.425179148049047	1.2314878001134	0.218140476772459	0.637320551641143	light_drinker_vs_heavy_drinker	FALSE	1.92404064499727	3.74833768600643	11.4440555812418	0.68265705673659	2.24481780946646	1.15101354408652
hsa-let-7d-5p	68.1617650586211	0.800502600058697	0.393708515027892	2.03323669543186	0.0420286153696924	0.379998368549645	light_drinker_vs_heavy_drinker	FALSE	4.32085911893662	17.3758776082776	265.865753210705	2.44788326837968	3.1328914631443	6.17387442472602
hsa-let-7e-3p	0.0909110404776231	-0.359664688839935	1.81194498353072	-0.198496473187116	0.842656643844798	NA	light_drinker_vs_heavy_drinker	NA	0.0781187627178324	0.0612341166810382	0.125064376108302	0	0	0
hsa-let-7e-5p	6.61490289521625	0.209065110024427	0.388185267736261	0.538570438913382	0.590183289517185	0.890227113901539	light_drinker_vs_heavy_drinker	FALSE	3.34336861444623	3.34320077906894	19.5229507059815	1.74723745831458	2.00573438124403	3.21001016721926
hsa-let-7f-1-3p	0.133803769918166	-0.110034700681562	2.05720120762118	-0.0534875734439213	0.957343431432059	NA	light_drinker_vs_heavy_drinker	NA	0.114521554929015	0.124940065822075	0.194181094461583	0	0	0
hsa-let-7f-2-3p	0.534959146867334	-0.148054999121902	0.565484648349653	-0.261819661336511	0.793460480124516	NA	light_drinker_vs_heavy_drinker	NA	0.374285514610399	0.282099850693721	0.986885000584162	0	0	0
hsa-let-7f-5p	2.15344732867269	-0.470241206880911	0.42952620794556	-1.09479048817555	0.273608434529357	NA	light_drinker_vs_heavy_drinker	NA	2.59060810753206	1.16381187388564	2.67041499156393	1.10889572805104	0.360423766443975	1.50555512704363
hsa-let-7g-3p	2.8143944648242	0.0797267459701036	0.428668229695398	0.185987065164021	0.85245490485775	NA	light_drinker_vs_heavy_drinker	NA	2.24120162297499	2.04941997770611	4.29589756879139	0	0.421242003124752	1.48886577573276
hsa-let-7g-5p	394.756015457846	1.28030157125291	0.434718319888476	2.94512909320538	0.00322819941205323	0.149165756530185	light_drinker_vs_heavy_drinker	FALSE	17.1894005950541	100.326834338316	1567.12178189903	4.90596492924408	10.4913210258469	7.99929921924713
hsa-let-7i-3p	0.292152785093944	-0.212485434727409	0.84743075690545	-0.250740763178502	0.802014542720912	NA	light_drinker_vs_heavy_drinker	NA	0.129225313630431	0.266500217452652	0.519663817400906	0	0	0
hsa-let-7i-5p	440.555551880483	1.0503643450178	0.408539840567154	2.57102059754964	0.0101399295917991	0.227850182592191	light_drinker_vs_heavy_drinker	FALSE	13.2007708119304	94.4137094275172	1766.2085689173	4.45151384748304	8.35807430730885	12.7395788243072
hsa-miR-1-2-5p:Novel	9.61925266081658	-1.23546415159749	0.367438646044223	-3.36236856111426	0.000772769055346968	0.083031502339424	light_drinker_vs_heavy_drinker	FALSE	14.5842783439387	5.06094005978034	8.72753384338175	4.50461185246457	3.36350383067736	3.84629256502136
hsa-miR-1-3p	1.82807523820018	-0.321634498404083	0.374630830228246	-0.858537185015246	0.390595906639519	NA	light_drinker_vs_heavy_drinker	NA	1.53056524997255	1.38432059956192	2.76587849265346	0.597443212887184	1.0800122017004	1.58444884456204
