ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_abstemious	Average_moderate	Average_heavy	Median_abstemious	Median_moderate	Median_heavy
hsa-let-7a-2-3p	0.569890448135439	-0.0803775543197783	0.37388869738417	-0.214977224190307	0.829785075875431	NA	heavy_vs_moderate	NA	0.273753093925284	0.595166291813157	0.598404358835011	0	0	0
hsa-let-7a-3p	534.428735832435	-0.414622426634405	0.28621750132106	-1.4486270920565	0.147441751089891	0.598207063885927	heavy_vs_moderate	FALSE	3128.44297188685	399.661611146555	125.249972120665	33.1664606305078	15.406763336234	15.9437196035047
hsa-let-7a-5p	14.2545033059458	0.0178440633365087	0.232742948881224	0.0766685453728401	0.938887228020503	0.996680585152427	heavy_vs_moderate	FALSE	9.82914959343421	15.1057764575538	13.8092503141567	7.31958632117258	5.77056409610289	6.31107320594666
hsa-let-7b-3p	0.470368105074011	-0.381095226279465	0.582241362874449	-0.654531351737101	0.512769535216998	NA	heavy_vs_moderate	NA	0.595008579991925	0.589574013387687	0.219453646797641	0	0	0
hsa-let-7b-5p	319.033725136674	-0.640248287023572	0.301802262107786	-2.12141646173253	NA	NA	heavy_vs_moderate	NA	1680.05730426498	241.430249797137	117.031479715587	17.3509189977537	11.9611947144992	10.4925851548197
hsa-let-7c-3p	4.06344818730709	0.299330355181067	0.316659108843281	0.945276313934207	0.344517827604961	0.749185199690918	heavy_vs_moderate	FALSE	9.5312386120837	3.27132391192737	4.13578327972902	0.819850232120077	0	0.644695687817174
hsa-let-7c-5p	23.6780984884947	-0.624213375060452	0.298628500527267	-2.09026725164652	0.0365937993132909	0.376142033326038	heavy_vs_moderate	FALSE	137.064272177492	16.5755500225199	8.02229033134261	4.18262075495576	2.91223327821556	2.42370466479807
hsa-let-7d-3p	4.91113572196864	-0.828999664711431	0.332350516279919	-2.49435347352737	0.0126186813599216	0.305720877938241	heavy_vs_moderate	FALSE	16.4959023035451	4.3669970964087	2.97754325899956	1.58193103036999	1.31463357061933	0.646253243733447
hsa-let-7d-5p	61.4386930829004	-0.424352681088339	0.306173989986693	-1.38598540361571	0.165751360573516	0.61431160100817	heavy_vs_moderate	FALSE	359.980912955097	41.0486790689491	23.3256231676143	6.03832375935978	2.94625695294641	3.94742227895745
hsa-let-7e-3p	0.077571363360395	-0.199612568672533	1.22862296447689	-0.162468531391583	0.870936907326708	NA	heavy_vs_moderate	NA	0.272477138399385	0.0535348199701305	0.0724224735219373	0	0	0
hsa-let-7e-5p	6.95094202924967	-0.162195082292057	0.285384905884499	-0.568337984762587	0.569805491247735	0.886164404737268	heavy_vs_moderate	FALSE	32.3988193151099	4.5683812045033	4.88805836769839	2.65211808195127	2.04113862942958	2.49795843660763
hsa-let-7f-1-3p	0.123785377612623	-0.0480548081137421	1.17268684558295	-0.040978380796839	0.967313131007352	NA	heavy_vs_moderate	NA	0.0508741573929702	0.0812088941649421	0.220596949612002	0	0	0
hsa-let-7f-2-3p	0.533337450852841	0.200902443150873	0.351555105362347	0.571467858342729	0.567682541916684	NA	heavy_vs_moderate	NA	1.46890508273533	0.469008545864886	0.414692169287114	0.333065999027202	0	0
hsa-let-7f-5p	1.94152510180154	0.180476069861995	0.284792863252464	0.633709945540336	0.526270133134691	0.860218306301199	heavy_vs_moderate	FALSE	2.09564001184911	1.96093680309063	1.86676512755089	1.00638729322663	0.688012014792039	0.68610225332903
hsa-let-7g-3p	3.10102160605074	0.127175300762825	0.289202416162711	0.439744945599877	0.660121845875429	0.907031173831406	heavy_vs_moderate	FALSE	3.64595607152303	2.82020489479062	3.47967429018304	0.666131998054403	0	0.377277105977878
hsa-let-7g-5p	355.953910745183	-0.743531857549158	0.333570342781916	-2.22901068286898	0.0258131939977887	0.358398960434629	heavy_vs_moderate	FALSE	1957.15540141395	260.312682359557	126.296060005314	11.73127536813	6.99646980651131	5.3617137786463
hsa-let-7i-3p	0.310021668201733	-0.441383948420995	0.46361213960514	-0.952054337483318	0.341069425198204	NA	heavy_vs_moderate	NA	0.292533424660586	0.378294878197226	0.188829316840451	0	0	0
hsa-let-7i-5p	389.310207941621	-0.873240418412451	0.32343892780612	-2.69986183894321	NA	NA	heavy_vs_moderate	NA	2085.45763863236	291.552854559878	139.493055722374	9.9609389725201	7.31509798142782	8.00452628883868
hsa-miR-1-2-5p:Novel	8.51897987372947	0.110234046526081	0.241451870301372	0.456546666582001	0.647996921059046	0.906749692248517	heavy_vs_moderate	FALSE	7.98483297073345	8.43410803535543	8.81046127176337	3.80399894904697	3.74078755078331	4.15030714321328
hsa-miR-1-3p	1.77994078240622	-0.277072025006899	0.240862390315113	-1.15033328634003	0.250006626089578	0.694358791995619	heavy_vs_moderate	FALSE	2.00779950915958	1.88099961976772	1.53626831088356	1.36855426032298	1.08498882838342	1.02041786027268
hsa-miR-1-5p	11.8979326528047	-0.0282083090528584	0.22334774421349	-0.126297711902992	0.899496267394202	0.991811768792576	heavy_vs_moderate	FALSE	8.02795034445458	11.7873358755767	13.0818262410194	5.73895162484054	6.41654836685052	7.07486996291854
hsa-miR-100-3p	0.232401788571646	-0.263275974355965	0.551585580494817	-0.47730757232592	0.633143119598808	NA	heavy_vs_moderate	NA	0.289910614418115	0.237607043344086	0.208255217242585	0	0	0
hsa-miR-100-5p	7.91713435628907	0.101231733484334	0.466037836349815	0.217217842819844	0.828038580080436	0.96132420344917	heavy_vs_moderate	FALSE	38.7695564603839	5.44284012606434	4.65388880686522	1.58193103036999	0	0.646253243733447
