ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageheavy	Averagelight	Medianabstemious	Medianheavy	Medianlight
has-miR-548o	0.33500521171989	-0.239185570481094	2.17605614430143	-0.109917003339948	0.912475197537303	NA	light_vs_abstemious	NA	0.819544209917442	0.385829706805434	0.225408705161567	1.30347504090334	0	0
has-miR-548x	1.34253497827163	2.24725413126388	1.59642830510513	1.40767620072728	0.159226972141741	NA	light_vs_abstemious	NA	0.295243993802183	0.835728257620125	2.16484722557913	0.146758758346356	0	0.168544168567153
hsa-let-7a-2-3p	0.651958530811686	2.88125170374793	1.33832591438631	2.15287746637495	0.0313283098694873	NA	light_vs_abstemious	NA	0.117407006677085	0.574730768071551	0.829139936175922	0	0	0
hsa-let-7a-3p	107.079579117193	0.884727005115013	0.832346354391418	1.0629313151277	0.287813100570476	0.614054669470174	light_vs_abstemious	FALSE	25.8561155565589	37.6568266767768	262.758350290887	18.7851210683336	21.219997861349	13.7586767277156
hsa-let-7a-5p	8.88540308861354	0.136151756708391	0.742501929793251	0.183368892719649	0.854508582027355	0.947637079258704	light_vs_abstemious	FALSE	7.71202519428746	12.5641290215471	7.08343532549587	7.31958632117258	4.35224684351315	3.39494246705517
hsa-let-7b-3p	0.306565999064634	1.09494214492396	2.70396253465934	0.404939835847949	0.685521735714672	NA	light_vs_abstemious	NA	0.0587035033385424	0.124415774846722	0.457623268908468	0	0	0
hsa-let-7b-5p	59.8544926669154	0.149235561096312	0.878214207206858	0.169930706963797	0.865064631649682	0.950777859010173	light_vs_abstemious	FALSE	13.6428759588243	31.1443993808419	132.806775833072	9.12432528632336	9.59212434412168	9.06352512859902
hsa-let-7c-3p	2.47103870395693	-1.31013209282713	0.93690463615698	-1.39836226897229	0.162004307541059	0.47587052096663	light_vs_abstemious	FALSE	10.8660711284322	2.99049419582646	1.02412965121542	1.32665842522031	0.624489609151907	0
hsa-let-7c-5p	5.84057718586428	0.305519881289487	0.829231533535046	0.368437365119297	0.712547140575426	0.88978095157829	light_vs_abstemious	FALSE	4.41994397788905	4.72972286216022	9.35765548928965	4.18262075495576	2.96016365566461	2.84958301143871
hsa-let-7d-3p	3.14167103099851	1.18922217945086	1.31192588974107	0.906470547422139	0.364686847134412	0.66852837024851	light_vs_abstemious	FALSE	2.50610861117754	2.026545795771	5.51011271287967	2.60695008180667	0	1.19800709346518
hsa-let-7d-5p	11.7133277948065	0.877480895118296	0.894370815700049	0.981115304429368	0.326535884090921	0.63991951950532	light_vs_abstemious	FALSE	6.32935409935656	7.13447176990036	24.1601428483199	4.64330448827109	4.33872992806906	2.36687824854565
hsa-let-7e-3p	0.0608586128850125	-1.04091619014331	7.85444339759755	-0.132525773941117	0.89456843815888	NA	light_vs_abstemious	NA	0.521390016361334	0.0132818430278188	0.0615642795029194	0	0	0
hsa-let-7e-5p	4.1603212682273	-0.064647956956626	0.861366061821058	-0.0750528257637066	0.940172681493343	0.973593439234798	light_vs_abstemious	FALSE	18.1222660765872	3.80251342266758	3.95955344915173	2.09131037747788	1.91087538856163	2.20704758076325
hsa-let-7f-1-3p	0.0894118093577484	1.59399020842671	7.86898618017223	0.202566146633113	0.839474152462128	NA	light_vs_abstemious	NA	0.0293517516692712	0.142244357341937	0.0635157536471808	0	0	0
hsa-let-7f-2-3p	0.572280003248808	0.309233410048709	1.41462963423382	0.218596728475997	0.826964201470961	NA	light_vs_abstemious	NA	0.856805658053612	0.379070073704074	0.601106604950085	1.30347504090334	0	0
hsa-let-7f-5p	1.70744674594843	0.93087944351275	1.02168456566583	0.911122155306414	0.362231014094034	NA	light_vs_abstemious	NA	2.10233548994653	1.10159814599672	2.15928767527322	1.98998763783047	0.504595849319647	0.615156600840658
hsa-let-7g-3p	3.30512279180099	0.501526919318427	1.0447590786457	0.480040738165728	0.631198425829535	0.844842303192038	light_vs_abstemious	FALSE	7.44686901902927	3.8089125683887	2.72068520154282	0.666131998054403	0	0
hsa-let-7g-5p	58.7401199969797	-0.212204479897721	0.967493586496203	-0.219334249714485	0.8263896839648	0.935311764713813	light_vs_abstemious	FALSE	9.01368063426674	24.6024237839613	140.603875652813	7.33793791731781	4.86410953426954	6.35847495057915
hsa-let-7i-3p	0.319245396108944	1.88965579772755	1.81068359244125	1.04361458049102	0.296663744319246	NA	light_vs_abstemious	NA	0	0.315298318495723	0.34679005633168	0	0	0
hsa-let-7i-5p	56.5348814994354	0.394647645425936	0.952497388279143	0.414329372743938	0.678632905372683	0.873966412260369	light_vs_abstemious	FALSE	5.45360035568173	38.3296565148878	118.052631364655	4.32985798735362	8.00452628883868	6.84512316931625
hsa-miR-1-2-5p:Novel	7.00675042297127	-0.833474162796021	0.757317816547576	-1.10056061614346	0.271087934311157	0.602571900082162	light_vs_abstemious	FALSE	5.23676950992028	10.1107222704322	5.32391617409799	3.99679198832642	4.16784826470215	3.70797170847736
hsa-miR-1-3p	1.57424954783031	0.558129412878459	0.730271286388935	0.764276815042684	0.444702298856554	NA	light_vs_abstemious	NA	2.5617371141327	1.42294935852605	1.72076561814784	2.60695008180667	1.02041786027268	1.08757365539863
hsa-miR-1-5p	11.0494412944013	-0.381977171303675	0.729798488485095	-0.523400880284882	0.600695311733089	0.831736582608814	light_vs_abstemious	FALSE	8.17163077353613	15.4353287782186	11.1198451958939	7.31958632117258	7.56478531165729	6.35809514030493
