ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-378g	1.48705408605522	1.88995102297783	1.34770153289569	2.04893216699035	0.547523000606334	0.689856298900206	0.256031096005051	0.932710778367634	-0.558732240538208	0.367303278977503	NA	modAct_vs_active	NA	female
hsa-miR-378g-3p:Novel	2.92413063145275	4.58662716335451	2.63368779054035	2.98417643733442	1.07019802977647	1.56753869557427	1.18283217502046	0.665136728157118	-0.548222579720465	0.401198038388213	NA	modAct_vs_active	NA	female
hsa-miR-378h	81.7701392415421	66.343669799503	89.9117216694462	88.8473935425135	51.5923377890885	47.7646429861947	50.0609593785024	56.9296195673437	-0.144064861825387	0.736286974269984	0.941476719985915	modAct_vs_active	FALSE	female
hsa-miR-378h-3p:Novel	24.3471232363703	14.7263088410617	26.0463532057968	32.2419220242455	13.0623270607397	12.3032326781369	12.4119511491688	10.0387803979831	0.82730486517132	0.0552585698204246	0.432505486454192	modAct_vs_active	FALSE	female
hsa-miR-378i	152.78822556075	164.741059606641	131.318359055251	124.615626504668	60.8457432105146	60.9916346089891	53.228175120474	39.130915120077	-0.106144422358651	0.852753164922923	0.961109905578389	modAct_vs_active	FALSE	female
hsa-miR-378i-3p:Novel	33.4495171685299	56.2103266291382	61.5285279398018	20.2086566436289	13.5174043347905	14.5213005380187	16.7767715118686	9.9543103179094	1.04444607522423	0.0388960203104501	0.389949084976801	modAct_vs_active	FALSE	female
hsa-miR-378j	4.03360654488625	7.18410857150394	6.1471734735183	3.87789545957724	2.22057473065869	2.72104685015667	2.03367490155974	0.868124824210651	-0.0885598686729208	0.876624090721045	NA	modAct_vs_active	NA	female
hsa-miR-378j-3p:Novel	31.6539698768509	34.083334756652	27.214337792748	34.9327483974951	14.604386001084	22.3044564989438	14.2313381451292	8.09485881599651	-0.269967024286401	0.548969387045134	0.881181526288187	modAct_vs_active	FALSE	female
hsa-miR-379-3p	0.0723452660311452	0.0695039413810345	0.14807194820087	0.103380296950221	0	0	0	0	0.30506836448527	0.893814314417823	NA	modAct_vs_active	NA	female
hsa-miR-379-5p	21.2212587346798	18.9838518686497	23.5350179128413	11.7368412326475	5.56375566179672	6.63661904525191	6.2912182033529	5.72208784480033	0.555276922738899	0.385000115176189	0.801703278769223	modAct_vs_active	FALSE	female
hsa-miR-380-3p	0.0810401817801031	0.274496660524628	0.0797088803560447	0.0815899486763808	0	0	0	0	0.405762883546001	0.835248921599594	NA	modAct_vs_active	NA	female
hsa-miR-380-5p	3.32857392222118	2.86857915190914	2.53634621888775	2.91511808604897	1.11628696118627	1.30188381345909	0.68432850418163	1.26753432312476	0.232036774542521	0.706072361074922	NA	modAct_vs_active	NA	female
hsa-miR-381-3p	0.428544557535921	1.73726220584519	0.577538578725558	0.273502377602439	0	0	0	0	0.556939755686007	0.489961786639338	NA	modAct_vs_active	NA	female
hsa-miR-381-5p	0.952468204516806	0.943469566082152	0.463283095883682	0.626516079334434	0	0	0	0	-0.456100617804558	0.592273080660247	NA	modAct_vs_active	NA	female
hsa-miR-382-3p	0.166962084328453	0.179085001250412	0.259673804250184	0.191620177333885	0	0	0	0	0.53588968743917	0.696497495478482	NA	modAct_vs_active	NA	female
hsa-miR-382-5p	2.70472844678577	1.5052038844479	4.14804706184042	3.34128984681463	0.773191515357446	0.611678178726785	0.425356642011259	0.953422301498335	-0.841723529390587	0.236027115905254	NA	modAct_vs_active	NA	female
hsa-miR-383-3p	0.462049727795866	0.739758488437153	0.176948262065352	0.503739234174808	0	0	0	0	-0.537228813773135	0.595314538529044	NA	modAct_vs_active	NA	female
hsa-miR-383-5p	19.4349136505292	19.2896427418365	34.3824816864551	8.88599891913707	7.19182552748366	8.38133408839761	6.43950533037474	4.59618193533948	0.322941663125453	0.561997062619661	0.888945772410481	modAct_vs_active	FALSE	female
hsa-miR-384	2.28368522832152	1.78003377600831	1.32612047810171	1.08194189160325	0.893611759128465	0.600857183913486	0.473757549943885	0.49843093007704	0.195674697396276	0.783020866596157	NA	modAct_vs_active	NA	female
hsa-miR-384-5p:Novel	0.688755580293907	0.969493265409683	0.684567739192828	0.825109888963351	0	0.336867780078708	0	0.504805080419077	-0.418965210843288	0.515881574890151	NA	modAct_vs_active	NA	female
hsa-miR-3907	20.6374665419202	23.3322338924526	23.8620848635509	17.2457918825878	12.3072773424294	16.1686262295602	14.4570794816949	10.5232403215083	0.220156852794135	0.539895229297129	0.878882245618303	modAct_vs_active	FALSE	female
hsa-miR-3907-5p:Novel	38.7619154979471	46.6628796407862	32.6207570216946	17.9491745973176	23.5862584868522	23.839263061127	23.1485849108927	19.2341758601362	0.791686941523284	0.0319221294323253	0.366662332677005	modAct_vs_active	FALSE	female
hsa-miR-3908	8.38113362058757	10.4766285368861	6.69047345782776	6.29521887043825	3.59669413481963	4.39594368220214	3.51734673422968	3.76015618763203	0.0617625336413821	0.889013817441183	0.971948890286828	modAct_vs_active	FALSE	female
hsa-miR-3908-3p:Novel	2.97832983477246	4.14793461608428	2.25960383052597	3.07217375469498	1.6296989253389	2.19420430332789	1.19345684126623	1.81877257445783	-1.09232417598017	0.0227978684911191	NA	modAct_vs_active	NA	female
hsa-miR-3909	10.3585321421157	11.7399219011797	8.40386474795941	4.6550319161658	7.06981742084635	5.85988804105573	5.61039868339672	4.64262202183837	0.595412486890746	0.165851300791423	0.632863124252295	modAct_vs_active	FALSE	female
hsa-miR-3909-5p:Novel	6.60984000317816	7.32975031789136	7.19313480511805	3.65375013190704	4.4038272753664	4.74824456354543	4.08623342493097	3.22780416346123	0.508957580947324	0.269324072716046	NA	modAct_vs_active	NA	female
hsa-miR-3910	1.34613474684429	2.87748291334154	2.55149611054665	1.58017222029674	0.893611759128465	1.34279042292581	0.862807381107521	0.991340075045944	-0.0377454809892737	0.949141185882261	NA	modAct_vs_active	NA	female
hsa-miR-3910-5p:Novel	1.97340936749523	2.94284054254691	2.42573494562754	0.828980919295245	0.773191515357446	1.13035704938206	0.732833997898471	0	0.492244578867167	0.436390894285252	NA	modAct_vs_active	NA	female
