ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-3169	76.0695952636725	83.5385062087175	152.233735415684	64.4600649076654	67.5163734830364	51.8576630275952	97.3678996308509	52.8615966840482	-0.76887338033005	0.0210331171120198	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3169-3p:Novel	14.7438544828356	18.5280317906077	29.7069684455701	10.7451273288647	11.2527289138394	10.8319521941859	18.4803446699146	7.9892982250264	-0.668816597326728	0.0876908350594927	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3170	33.3238553329315	31.6808776182875	109.150877433538	41.0900097950489	20.1091516077812	21.2217672079088	34.6753154376474	37.4903527900379	-0.390116153333585	0.297958292197427	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3170-3p:Novel	23.0139954458004	17.5704171652326	16.4970644033908	19.6270892147203	8.99923517380801	14.8105479399469	7.72606784763977	13.5929820044695	0.0680338864807767	0.835728229371411	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3171	2.87919734196203	2.49644507008057	3.51699776317725	8.74087252489584	0.99406031088894	0.974788586607289	0	4.74561427721999	-0.312963340989089	0.616036883766047	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3171-3p:Novel	4.19228414425007	4.82359839391643	1.71520677958877	6.56388075974374	2.96773892978201	2.69435025779758	0	2.73857923206792	1.03948548927827	0.0339791016661241	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3173-3p	1.17304278944334	1.17965217393582	1.84514909849333	2.17966834762739	0.751338943744516	0.44609490372444	0.778442392039775	1.51033133382995	0.0226456943616568	0.967084453144757	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3173-5p	0.0564915640252101	0.0902557165902511	0.257837299000024	0.0253628515080203	0	0	0	0	-0.824168829688398	0.673218141351042	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3174	1.55046776307016	1.79780739801687	1.58720606741131	1.16768657182577	1.39477981705826	1.03448949852081	0	0.697222951437564	0.160991709545694	0.723129077863808	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3174-3p:Novel	11.7721736451937	14.5116098939136	16.7135700759928	15.9467376563144	7.67947090999879	9.68213375378452	12.2279078913148	11.389474265328	-0.457685379698647	0.216917507247435	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3175	3.33569774968098	2.06143472148237	2.57413973018679	1.23097344198755	1.67373578046991	1.34074726818995	1.8449988689648	0.949122855443998	0.201734142747452	0.635348681696194	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3175-3p:Novel	4.09353843532641	5.58655699211317	4.48568122258208	6.78374221181908	2.23596545936362	4.07054567357611	3.71621068997459	1.59785964500528	0.278003891634773	0.401099324825947	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3176	5.08444023164609	7.28749957600439	5.71766119888622	4.0084225823801	4.1525072816753	5.45174234889059	5.15800218064707	4.53099400148984	0.0157247509328433	0.961095885846366	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3176-5p:Novel	33.6192208764693	35.3936594866906	23.1294240326073	34.014573560167	22.4044978882443	20.1212099478791	13.2936905732963	10.2436947867113	0.762144399900707	0.0437479198608023	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3177-3p	5.64038869483845	5.55383736520361	12.0707243192296	1.43658206977312	1.67373578046991	1.31215070832624	1.70534338217938	0.697222951437564	-0.124102135438407	0.823111329829466	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3177-5p	2.56107564717741	4.1286870957557	2.63083361441397	0.885851675525425	0.0951558408761226	0.196537078067857	0	0	-0.0124003800604739	0.978968560921205	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3178	6.25602703836237	5.06769874187122	6.09427538642946	7.74602111340214	5.01573430091321	3.9116527187192	3.97913455841856	6.04132533531979	-0.445267488216523	0.253622849596601	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3178-3p:Novel	16.8767954270992	13.302465396225	22.6824001282458	12.5000420872451	8.99923517380801	10.550413211192	15.4740065419412	8.06754427127399	-0.265187396590718	0.350570303056297	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3179	1.81699829954991	3.01816845673796	0.849115613087593	1.06739632972902	1.18289127104596	0.950006706413083	0	0	0.457096071377337	0.413451365519319	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3179-5p:Novel	0.615801163818268	2.08888543056831	1.89362729753711	1.21266624274852	0	0.947076958063851	0.468659931408837	0.697222951437564	-1.26279723183357	0.0298781830007627	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3180	39.07866858264	47.1279801851713	93.7747887603242	36.3877043864391	30.6646691569868	34.7380329901646	43.8319030025741	26.6336064454495	-0.365757090369314	0.194619049495686	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3180-3p	170.937876228395	214.486165242491	190.295935745099	170.434875920418	33.9158552690058	50.0594186229478	46.4526336246823	48.7467103308089	-0.319801042673466	0.176085910987849	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3180-4-3p:Novel, hsa-miR-3180-5-3p:Novel	37.2265903050162	51.7762536276577	56.518166080582	16.5195549825337	19.198677274997	19.4138376999731	19.4735799261702	16.3899116587381	-0.144941011656829	0.636487583686579	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3180-5p	39.9230836902817	46.1020611311648	50.1500812721361	46.0058901037433	30.696641683865	34.5618688067603	35.2664468673181	50.7764287190567	-0.380134111890591	0.123597545083583	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3181	3.62959711605882	6.58789460000561	12.1060257531622	8.81518683609709	3.00535577497806	3.96288474871345	5.86757984024979	2.04873895734227	-0.90819401736565	0.0200625715457329	0.999990737816538	inactive_vs_modAct	FALSE	male
hsa-miR-3181-3p:Novel	6.75282617152993	6.06456132495271	4.14170771731458	13.6469648585178	1.92060807928618	2.86693854614078	1.3733778667889	2.04873895734227	-0.0199071146080297	0.969053120623291	0.999990737816538	inactive_vs_modAct	FALSE	male
