ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6729-3p	0.981369512966302	1.0728153619287	0.949742481888388	0.448614153172391	0	0	0	0	0.00926554954105371	0.989570509519878	NA	inactive_vs_active	NA
hsa-miR-6729-5p	3.86442930828442	4.68169872013742	5.43983245330939	5.15541353197185	3.08098160505856	3.66877198690306	3.79565714998624	3.22147392638428	-0.290979014473359	0.306941199902903	0.775221786810226	inactive_vs_active	FALSE
hsa-miR-6730-3p	0.213220612384511	0.198254940605674	0.138002362108399	0.0740931596046707	0	0	0	0	0.13459951432203	0.906233245564523	NA	inactive_vs_active	NA
hsa-miR-6730-5p	5.41589366685343	4.71291899370034	5.63673850375806	8.52261641456626	3.32597013775515	3.38089426919582	3.86159007201152	3.1663876584287	-0.483943323478692	0.116812187491055	0.598592597143157	inactive_vs_active	FALSE
hsa-miR-6731-3p	0.253187746268111	0.193602055856476	0.07282461908297	0.23084807882566	0	0	0	0	-0.245415202032077	0.832253461396753	NA	inactive_vs_active	NA
hsa-miR-6731-5p	49.2539950224294	53.1833329248996	57.480944032272	49.7173788151681	29.1441339593591	32.9900213140752	28.6253207771365	26.6336064454495	0.101104612640736	0.753282025635724	0.947109981165275	inactive_vs_active	FALSE
hsa-miR-6732-3p	2.46858528999692	1.2424490591552	1.12395416392924	0.375690104864735	0	0	0	0	1.63863585745064	0.0369406714827785	NA	inactive_vs_active	NA
hsa-miR-6732-5p	2.27731965875268	5.02342191725889	2.88918611387477	2.3656054187299	1.17040017424367	1.09100906364567	0.673318489888766	0.827394140457506	0.401490331971279	0.418778698075245	0.84545143381449	inactive_vs_active	FALSE
hsa-miR-6733-3p	4.76784591487458	3.2083744513716	3.50575414096788	1.0745011746583	0.947999160321228	0.786631724007451	0.669863478032779	0	1.262541628344	0.0215406786768084	0.345183865759258	inactive_vs_active	FALSE
hsa-miR-6733-5p	0.597701490846943	0.576150010737405	0.925129255163941	0.349784190772444	0	0	0	0	-0.102947900013582	0.861077280866235	NA	inactive_vs_active	NA
hsa-miR-6734-3p	2.29401919294708	3.23292585677589	1.90578601292581	1.1042390831826	0	0	0	0	0.453791071817527	0.483295243086534	0.860145773691157	inactive_vs_active	FALSE
hsa-miR-6734-5p	5.28980606261754	5.02765119965364	7.09184888385679	4.28588484705929	2.98902468297099	3.10122851554023	3.66655644554574	3.1663876584287	0.298318026387805	0.430778526316101	0.853595998877176	inactive_vs_active	FALSE
hsa-miR-6735-3p	0.740137157240824	0.881231987374635	0.776088149078769	0.918500030299256	0	0.372379119320846	0	0	-0.364917333850524	0.494098001067546	NA	inactive_vs_active	NA
hsa-miR-6735-5p	11.9588618525566	13.922281438049	11.5633800630183	13.2191482355728	6.45506599201685	8.4016745753688	5.96006999167319	5.57778361150051	0.110971474177057	0.719662322853514	0.933686672048593	inactive_vs_active	FALSE
hsa-miR-6736-3p	0.217461247292555	0.293084561726682	0.277688298253404	0.16188437441706	0	0	0	0	-0.0363077181929109	0.964655565553871	NA	inactive_vs_active	NA
hsa-miR-6736-5p	11.0100486053079	14.6379712344136	12.5294358749436	10.2375319088697	2.27359884718398	4.97384733688182	2.5308697708209	2.06848535114377	0.252085181339845	0.524101910039089	0.88206088112055	inactive_vs_active	FALSE
hsa-miR-6737-3p	0.35774889173791	0.219871024571363	0.336738611427612	0.191430496045495	0	0	0	0	0.192416809983876	0.851266879115369	NA	inactive_vs_active	NA
