ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-759	0.744947948817933	0.864735337132519	0.536363945035806	0.391198256181586	0.0804347595475661	0	0	0	0.399230194924744	0.482843808211527	NA	modAct_vs_active	NA
hsa-miR-759-3p:Novel	1.87197182565272	2.50264032405086	2.06181270224868	1.10116921449759	1.1071820079711	1.02051855829855	0.30761346020599	0.413697070228753	1.06534821817324	0.0284986053437846	NA	modAct_vs_active	NA
hsa-miR-760	21.2415593077515	36.329131337454	27.8968563178364	28.022181943546	14.6223771983056	15.123395300611	14.9981867468266	14.0256568839352	-0.107979531295715	0.751566034090961	0.894420231499109	modAct_vs_active	FALSE
hsa-miR-760-5p:Novel	10.1369475986293	11.7462967011004	8.42707610297852	7.93789632982059	5.62705236165789	7.84985575339242	6.09281978503573	4.98994547516437	0.180720649475057	0.515085047759509	0.791239693862819	modAct_vs_active	FALSE
hsa-miR-761	2.73314914971233	6.6302113845113	9.12370550737564	1.69497683375318	1.69928667836835	2.221231405609	1.67794815373304	0.413697070228753	1.23417718078385	0.0113279540141416	0.163154004342567	modAct_vs_active	FALSE
hsa-miR-761-3p:Novel	4.01717047013388	4.56130361508686	4.81470731723602	2.34173269342701	2.72486403339795	3.21500421941061	2.9745239811763	1.14225928146933	0.715896208668923	0.0369114908527667	0.263980800098752	modAct_vs_active	FALSE
hsa-miR-762	45.6929390894296	5.17918926914723	7.48998888460481	5.26321592529356	3.66622813290825	3.42949224616013	3.80245515147627	2.99396728509862	-0.00160392286795323	NA	NA	modAct_vs_active	NA
hsa-miR-762-5p:Novel	8.58382287224094	10.6049489404249	8.10104886736775	5.46700566988639	5.65033328731737	6.63936975626651	5.37271870095891	4.96436484274504	0.435227885759378	0.168655114948692	0.500377338333303	modAct_vs_active	FALSE
hsa-miR-764	7.16574151104157	7.93466648245478	5.46028595555888	7.63197533011854	3.06420185960863	3.12848198626456	2.03927026752232	2.17098623595465	-0.205102058904334	0.67704419564714	0.864648806509956	modAct_vs_active	FALSE
hsa-miR-764-3p:Novel	9.12425257183551	9.03838713410341	11.7771695545957	8.58989984165464	6.23123738014948	5.70297212444342	6.44195276551039	4.98994547516437	-0.0234159179403088	0.946029697637995	0.976152036269255	modAct_vs_active	FALSE
hsa-miR-765	7.11407884570694	10.6133977254776	7.89379086985169	4.85510572254193	5.97016221405376	5.4116289273919	5.15135386350268	4.53099400148984	0.346833579329672	0.280557049281573	0.617702038439472	modAct_vs_active	FALSE
hsa-miR-765-5p:Novel	24.9901924222184	20.855456579549	28.4459647084633	17.8460474629111	13.8157121379123	15.8059874348438	21.0562688879687	12.8858957055371	0.572721857552651	0.0462727087524828	0.292498021996416	modAct_vs_active	FALSE
hsa-miR-766-3p	1.90598099099738	2.16168121418397	2.21611821635937	1.1827455408067	0.808239671721997	0.888492601019219	1.10851120870215	0.791596914607175	0.739454361736433	0.102666058274559	NA	modAct_vs_active	NA
hsa-miR-766-5p	13.5847565943373	20.7731101220409	26.4271393094154	45.0733069061237	6.46354508470579	11.2106510018826	8.01982745175115	5.06563455056084	-0.528770211653405	0.214010915851992	0.553439700096048	modAct_vs_active	FALSE
hsa-miR-767-3p	1.08546447095522	1.13432139096848	0.791165077218666	0.674984033973187	0	0	0	0	0.594167559321619	0.30802606039306	NA	modAct_vs_active	NA
hsa-miR-767-5p	10.3486275343969	11.8815326356833	11.1541433156667	8.02359067651673	1.41856283893028	2.62847837130159	1.56469408304002	3.18099427787328	-0.0656877022411616	0.852267562141426	0.940067130211813	modAct_vs_active	FALSE
hsa-miR-769-3p	140.037671133237	126.256937517374	137.141317549561	40.3279555528097	7.22047724026935	8.34081581924588	3.98312158089972	2.89587949160127	0.808323814411637	0.0719330049256765	0.351033064037301	modAct_vs_active	FALSE
hsa-miR-769-5p	14.6698748898572	14.3979883648983	12.1375935452809	2.08972993016652	2.52175972496271	2.61895160432205	2.66514828290337	2.04873895734227	0.877038714868855	0.125535271607372	0.437914204376024	modAct_vs_active	FALSE
