miRNA	SC	SC.p	SC.fdr	PC	PC.p	PC.fdr	DC
hsa-miR-6083	-0.1566	0.0239	0.756833333333333	-0.1103	0.1129	0.60525390625	0.181
hsa-miR-6084-5p:Novel	0.0756	0.2775	0.969370567375887	0.0314	0.6523	0.910138888888889	0.129
hsa-miR-6085	0.0723	0.2992	0.969370567375887	0.0115	0.869	0.975827423167849	0.1029
hsa-miR-6085-5p:Novel	0.0192	0.7829	0.97922181372549	0.0472	0.4988	0.859271582733813	0.1067
hsa-miR-6089	-0.0712	0.3067	0.969370567375887	-0.0765	0.2724	0.695645161290323	0.1507
hsa-miR-611	-0.0084	0.9042	0.993162100456621	-0.0366	0.5993	0.899503154574132	0.1481
hsa-miR-6124-3p:Novel	0.1091	0.1169	0.969370567375887	0.122	0.0792	0.60525390625	0.1997
hsa-miR-6125	0.0267	0.7015	0.97922181372549	0.128	0.0655	0.60525390625	0.1317
hsa-miR-6125-5p:Novel	-0.0896	0.1979	0.969370567375887	-0.1275	0.0664	0.60525390625	0.1614
hsa-miR-6126-3p:Novel	0.0058	0.9338	0.995847826086956	-0.0311	0.6553	0.910138888888889	0.1019
hsa-miR-6127	0.0271	0.6978	0.97922181372549	-0.0607	0.3837	0.78263829787234	0.1552
hsa-miR-6127-3p:Novel	0.016	0.819	0.97922181372549	-0.0541	0.438	0.819655511811024	0.1142
hsa-miR-6130	0.0141	0.8393	0.97922181372549	0.0978	0.1597	0.60525390625	0.1515
hsa-miR-6131	-0.0938	0.1777	0.969370567375887	-0.1286	0.0642	0.60525390625	0.1614
hsa-miR-6131-5p:Novel	-0.1815	0.0087	0.543611111111111	-0.1041	0.1345	0.60525390625	0.14
hsa-miR-6132	-0.1473	0.0337	0.889305555555556	-0.0814	0.2427	0.679329608938548	0.1574
hsa-miR-6133-5p:Novel	-0.0802	0.2493	0.969370567375887	-0.0503	0.4707	0.846903409090909	0.1199
hsa-miR-6165-3p:Novel	-0.0153	0.8262	0.97922181372549	0.0215	0.758	0.937390463917526	0.1472
hsa-miR-617-3p:Novel	0.0655	0.3474	0.969370567375887	0.1208	0.0821	0.60525390625	0.1171
hsa-miR-622	-0.0153	0.826	0.97922181372549	-0.0972	0.1627	0.60525390625	0.12
hsa-miR-631-3p:Novel	-0.035	0.6159	0.97922181372549	-0.025	0.7204	0.920248655913979	0.1077
hsa-miR-632	-0.0323	0.6429	0.97922181372549	0.0396	0.5704	0.89125	0.1173
hsa-miR-636	0.0148	0.8323	0.97922181372549	-0.106	0.1274	0.60525390625	0.1428
hsa-miR-637	0.0485	0.4866	0.969370567375887	0.0755	0.2787	0.69925	0.1454
hsa-miR-638	-0.1443	0.0375	0.898981481481481	0.0319	0.6474	0.910138888888889	0.1473
hsa-miR-638-3p:Novel	-0.1292	0.0629	0.903897058823529	-0.078	0.2627	0.689406077348066	0.1396
hsa-miR-639	-0.0093	0.8935	0.989656976744186	-0.1243	0.0736	0.60525390625	0.1504
hsa-miR-639-5p:Novel	0.0112	0.8728	0.98945107398568	-0.045	0.5191	0.870554577464789	0.0968
hsa-miR-641-3p:Novel	0.0699	0.3159	0.969370567375887	0.0885	0.2038	0.640077160493827	0.1722
hsa-miR-645	0.0528	0.4486	0.969370567375887	-0.0476	0.4944	0.859271582733813	0.1334
hsa-miR-646	0.1067	0.125	0.969370567375887	0.0646	0.3539	0.762364253393665	0.1232
hsa-miR-646-5p:Novel	0.0175	0.8023	0.97922181372549	-0.0125	0.858	0.968052256532067	0.1003
hsa-miR-647-3p:Novel	0.0524	0.4519	0.969370567375887	-0.0504	0.4701	0.846903409090909	0.1602
hsa-miR-650	0.0104	0.882	0.989656976744186	-0.0317	0.6492	0.910138888888889	0.114
hsa-miR-6509-5p	-0.0222	0.7505	0.97922181372549	0.001	0.9886	0.994688160676533	0.1246
hsa-miR-6511a-3p	0.0211	0.7627	0.97922181372549	0.0719	0.3021	0.728413705583756	0.1538
hsa-miR-6511b-5p	-0.0904	0.1942	0.969370567375887	-0.1391	0.0451	0.60525390625	0.1519
hsa-miR-654-5p	0.0687	0.3238	0.969370567375887	-0.087	0.2117	0.640077160493827	0.1437
hsa-miR-655-5p	0.0457	0.5118	0.969370567375887	0.0908	0.1919	0.638465517241379	0.1447
hsa-miR-657	-0.0288	0.6797	0.97922181372549	-0.0786	0.259	0.683472222222222	0.1078
hsa-miR-657-5p:Novel	-0.0333	0.6331	0.97922181372549	0.0121	0.8623	0.970598341232227	0.1017
hsa-miR-663a-3p:Novel	-0.0193	0.782	0.97922181372549	0.0634	0.3633	0.773995535714286	0.1373
hsa-miR-6717-3p:Novel	-0.061	0.3815	0.969370567375887	-0.0997	0.1518	0.60525390625	0.1392
hsa-miR-6717-5p	-0.0472	0.4985	0.969370567375887	-0.0986	0.1566	0.60525390625	0.1344
hsa-miR-6720-3p	-0.0099	0.8873	0.989656976744186	-0.0146	0.8342	0.956409638554217	0.1145
hsa-miR-6721-3p:Novel	-0.0949	0.1726	0.969370567375887	-0.0373	0.5932	0.899503154574132	0.144
hsa-miR-6724-3p:Novel	0.0572	0.4116	0.969370567375887	-0.0013	0.9853	0.993667728237792	0.1173
hsa-miR-6724-5p	-0.1872	0.0068	0.538333333333333	-0.0548	0.4318	0.819655511811024	0.1895
hsa-miR-6728-5p	-0.0654	0.3479	0.969370567375887	-0.0667	0.3382	0.761350710900474	0.1262
hsa-miR-6731-5p	-0.0494	0.4785	0.969370567375887	-0.0469	0.5013	0.859271582733813	0.1247
hsa-miR-6738-5p	0.0036	0.9588	0.995847826086956	0.0366	0.5995	0.899503154574132	0.1076
hsa-miR-6745-5p:Novel	-0.1111	0.1102	0.969351851851852	-0.004	0.9543	0.9796875	0.1441
hsa-miR-6746-5p	0.0114	0.87	0.98945107398568	0.0022	0.9746	0.98917735042735	0.1156
hsa-miR-6756-5p	-0.1141	0.1007	0.969351851851852	-0.0974	0.1615	0.60525390625	0.1342
hsa-miR-6757-5p	0.0708	0.3096	0.969370567375887	0.1275	0.0665	0.60525390625	0.1574
hsa-miR-6760-5p	0.0252	0.7176	0.97922181372549	-0.02	0.7739	0.938517811704835	0.1181
hsa-miR-6763-5p	-0.0101	0.8852	0.989656976744186	0.0174	0.8027	0.944944306930693	0.1359
hsa-miR-6768-5p	-0.0466	0.5042	0.969370567375887	-0.0348	0.6176	0.902646153846154	0.1011
hsa-miR-6772-5p	0.0815	0.2421	0.969370567375887	0.1409	0.0423	0.60525390625	0.1701
hsa-miR-6773-5p	0.0627	0.3681	0.969370567375887	0.0655	0.3474	0.762364253393665	0.1292
hsa-miR-6777-5p	-0.008	0.9087	0.993162100456621	-0.0618	0.3753	0.78263829787234	0.1098
hsa-miR-6778-5p	0.0458	0.5111	0.969370567375887	0.0158	0.8213	0.951506097560976	0.0975
hsa-miR-6787-5p	-0.0457	0.5121	0.969370567375887	-0.0195	0.7803	0.940717005076142	0.1232
hsa-miR-6788-3p	0.0785	0.2598	0.969370567375887	0.1706	0.0137	0.433833333333333	0.1888
hsa-miR-6790-5p	-0.0521	0.4545	0.969370567375887	-0.1349	0.0521	0.60525390625	0.1651
hsa-miR-6793-5p	-0.0411	0.5559	0.969370567375887	0.0164	0.8136	0.949068627450981	0.1351
hsa-miR-6794-5p	-0.0533	0.4443	0.969370567375887	-0.0438	0.5299	0.876276041666667	0.1313
hsa-miR-6802-5p	-0.0048	0.9454	0.995847826086956	-0.0392	0.5744	0.891633986928105	0.135
hsa-miR-6805-5p	0.0296	0.6711	0.97922181372549	0.0087	0.9009	0.9796875	0.1194
hsa-miR-6818-5p	0.0466	0.504	0.969370567375887	0.0378	0.5881	0.899503154574132	0.1397
hsa-miR-6826-5p	-0.0484	0.4873	0.969370567375887	-0.0998	0.1515	0.60525390625	0.1397
hsa-miR-6829-5p	-0.0141	0.8403	0.97922181372549	-0.0223	0.7492	0.937390463917526	0.1013
hsa-miR-6832-5p	-0.0711	0.3072	0.969370567375887	-0.0519	0.4566	0.830977011494253	0.133
hsa-miR-6838-5p	-0.0184	0.792	0.97922181372549	-0.0074	0.9159	0.9796875	0.1053
hsa-miR-6847-5p	-0.0185	0.7909	0.97922181372549	-0.0646	0.354	0.762364253393665	0.1613
hsa-miR-6849-5p	-0.0429	0.538	0.969370567375887	0.0411	0.5556	0.884097682119205	0.1534
hsa-miR-6859-3p	-0.0651	0.3503	0.969370567375887	0.0107	0.8779	0.9796875	0.1464
hsa-miR-6861-5p	-0.0249	0.7208	0.97922181372549	-0.0997	0.1519	0.60525390625	0.1277
hsa-miR-6867-5p	0.0371	0.5943	0.978927335640138	-0.0208	0.7657	0.937390463917526	0.1189
hsa-miR-6869-5p	-0.0624	0.3704	0.969370567375887	0.1341	0.0536	0.60525390625	0.1826
hsa-miR-6871-5p	0.0414	0.5523	0.969370567375887	0.085	0.2223	0.647806748466258	0.13
hsa-miR-6874-5p	0.0849	0.2228	0.969370567375887	-0.0112	0.8728	0.977783018867925	0.1408
hsa-miR-6879-5p	-0.0104	0.8819	0.989656976744186	0.0203	0.771	0.938517811704835	0.0978
hsa-miR-6880-5p	-0.0136	0.8449	0.980932926829268	0.0067	0.9235	0.9796875	0.0951
hsa-miR-6895-3p	0.1243	0.0737	0.925170454545454	0.0472	0.498	0.859271582733813	0.1301
hsa-miR-7108-5p	0.018	0.7969	0.97922181372549	0.0048	0.9446	0.9796875	0.0933
hsa-miR-711	0.02	0.7744	0.97922181372549	-0.0092	0.8949	0.9796875	0.1102
hsa-miR-7113-5p	0.0077	0.9124	0.993162100456621	-0.0986	0.1566	0.60525390625	0.1247
hsa-miR-7161-3p	-0.0257	0.7128	0.97922181372549	-0.0424	0.5435	0.881100682593857	0.1206
hsa-miR-718	0.0289	0.6783	0.97922181372549	0.0101	0.8854	0.9796875	0.1007
hsa-miR-7515-5p:Novel	0.0399	0.5674	0.969370567375887	0.0536	0.442	0.823333333333333	0.1506
hsa-miR-760	-0.0654	0.3478	0.969370567375887	-0.1137	0.1021	0.60525390625	0.1595
hsa-miR-765-5p:Novel	0.1157	0.0961	0.969351851851852	0.2096	0.0024	0.1425	0.2056
hsa-miR-770-3p:Novel	-0.0568	0.4153	0.969370567375887	-0.1053	0.1301	0.60525390625	0.1283
hsa-miR-7704-3p:Novel	-0.0046	0.9479	0.995847826086956	-0.0804	0.2483	0.679329608938548	0.1158
hsa-miR-7706	-0.0039	0.9551	0.995847826086956	0.0407	0.5591	0.884097682119205	0.1349
hsa-miR-7843-5p	-0.0638	0.36	0.969370567375887	-0.0815	0.2416	0.679329608938548	0.1248
hsa-miR-7844-3p:Novel	-0.0244	0.726	0.97922181372549	-0.115	0.0981	0.60525390625	0.1478
hsa-miR-7845-3p:Novel	-0.0922	0.1855	0.969370567375887	-0.0241	0.7293	0.92625	0.1322
hsa-miR-7847-5p:Novel	-0.0777	0.2645	0.969370567375887	-0.0981	0.1585	0.60525390625	0.1293
hsa-miR-7851-3p	0.0954	0.1707	0.969370567375887	-0.0257	0.712	0.920248655913979	0.1331
hsa-miR-7851-5p:Novel	0.0712	0.3071	0.969370567375887	-0.006	0.9309	0.9796875	0.1204
hsa-miR-8057-3p:Novel	-0.0335	0.6313	0.97922181372549	-0.101	0.1467	0.60525390625	0.1294
hsa-miR-8072	0.0116	0.8684	0.98945107398568	-0.0911	0.1905	0.638465517241379	0.1203
hsa-miR-8072-3p:Novel	-0.0917	0.1875	0.969370567375887	-0.0657	0.346	0.762364253393665	0.1203
hsa-miR-8074	-0.1307	0.0599	0.903897058823529	0.0175	0.8014	0.944944306930693	0.1121
hsa-miR-8075	-0.1133	0.1031	0.969351851851852	-0.0485	0.4868	0.859271582733813	0.1122
hsa-miR-8075-5p:Novel	-0.0965	0.1654	0.969370567375887	-0.0484	0.4875	0.859271582733813	0.1093
hsa-miR-8076	0.0232	0.7392	0.97922181372549	-0.005	0.9424	0.9796875	0.1138
hsa-miR-8077	-0.0607	0.3837	0.969370567375887	-0.0218	0.7548	0.937390463917526	0.1713
hsa-miR-8079-3p:Novel	-0.0645	0.3546	0.969370567375887	-0.0978	0.16	0.60525390625	0.1583
hsa-miR-8080	-0.0492	0.48	0.969370567375887	-0.1001	0.1505	0.60525390625	0.1359
hsa-miR-8082-3p:Novel	0.0581	0.4044	0.969370567375887	0.0527	0.4498	0.82812015503876	0.1192
hsa-miR-8083-3p:Novel	5e-04	0.9945	0.996598101265823	0.0382	0.5839	0.899503154574132	0.1067
hsa-miR-8085	-0.0227	0.7452	0.97922181372549	-0.0131	0.8505	0.966477272727273	0.095
hsa-miR-8085-3p:Novel	0.0034	0.9606	0.995847826086956	0.0611	0.3809	0.78263829787234	0.0985
hsa-miR-8089	0.0451	0.5173	0.969370567375887	0.058	0.4054	0.807102510460251	0.1785
hsa-miR-874-3p	-0.0403	0.5636	0.969370567375887	-0.0839	0.2283	0.657035928143713	0.1236
hsa-miR-885-3p	0.0906	0.1932	0.969370567375887	0.0092	0.8956	0.9796875	0.1089
hsa-miR-922	-0.0577	0.408	0.969370567375887	-0.0063	0.9284	0.9796875	0.1189
hsa-miR-922-5p:Novel	0.0722	0.2998	0.969370567375887	0.0217	0.756	0.937390463917526	0.1101
hsa-miR-92a-3p	-0.0452	0.5172	0.969370567375887	0.0281	0.687	0.916643258426966	0.1163
hsa-miR-92b-5p	0.0103	0.8828	0.989656976744186	-0.0047	0.9467	0.9796875	0.1024
hsa-miR-935	-0.0603	0.387	0.969370567375887	-0.0986	0.1564	0.60525390625	0.1262
hsa-miR-935-5p:Novel	0.0153	0.8266	0.97922181372549	-0.07	0.3153	0.739408866995074	0.1097
hsa-miR-940	0.0361	0.6051	0.97922181372549	0.1043	0.1339	0.60525390625	0.1509
hsa-miR-943-5p:Novel	0.1605	0.0206	0.698928571428571	0.188	0.0065	0.257291666666667	0.2
hsa-miR-944-5p:Novel	0.0405	0.5615	0.969370567375887	0.0866	0.2137	0.640077160493827	0.1254
hsa-miR-9500-3p:Novel	-0.0403	0.5634	0.969370567375887	-0.0018	0.9794	0.99093085106383	0.1227
hsa-miR-9898	-0.0656	0.3462	0.969370567375887	-0.0058	0.934	0.9796875	0.1431
hsa-miR-9898-5p:Novel	-0.0292	0.6758	0.97922181372549	0.007	0.92	0.9796875	0.1441
hsa-miR-9899-5p:Novel	-0.0268	0.7013	0.97922181372549	-0.0252	0.7173	0.920248655913979	0.1213
hsa-miR-9901	0.0634	0.3627	0.969370567375887	-0.0834	0.231	0.657035928143713	0.1249
hsa-miR-9901-3p:Novel	-0.0828	0.2347	0.969370567375887	0.0369	0.5964	0.899503154574132	0.1346
hsa-miR-9903	0.0033	0.9626	0.995847826086956	0.0085	0.9034	0.9796875	0.1294
hsa-miR-99b-3p	-0.0078	0.9108	0.993162100456621	-0.046	0.5098	0.866705357142857	0.1254
