miRNA	SC	SC.p	SC.fdr	PC	PC.p	PC.fdr	DC
hsa-miR-557	0.2085	0.0212	0.5726	0.2281	0.0115	0.276676470588235	0.2338
hsa-miR-5572	0.1024	0.2616	0.849161904761905	0.1102	0.2269	0.679178832116788	0.1485
hsa-miR-5572-5p:Novel	-0.052	0.5697	0.923607462686567	0.0073	0.9367	0.986109487179487	0.1277
hsa-miR-5691-3p:Novel	-0.0632	0.4894	0.913433333333333	0.0482	0.5978	0.870107473309609	0.1387
hsa-miR-5698	0.0971	0.2872	0.849175524475524	0.097	0.2876	0.739830177514793	0.1477
hsa-miR-5706-3p:Novel	0.0917	0.3152	0.850558552631579	0.066	0.4702	0.811758232931727	0.1614
hsa-miR-572	-0.0952	0.2969	0.849175524475524	-0.0166	0.8562	0.97652884097035	0.1846
hsa-miR-584-5p	0.1826	0.0441	0.623043333333333	0.0916	0.3155	0.745655376344086	0.1583
hsa-miR-595-5p:Novel	-0.0203	0.8243	0.982551162790698	0.0746	0.4139	0.799050917431193	0.1388
hsa-miR-598-5p	0.0386	0.6727	0.947783986928105	0.1618	0.075	0.389289156626506	0.1656
hsa-miR-599	-0.0061	0.947	0.995032843137255	0.0046	0.9596	0.994335949367089	0.1121
hsa-miR-6068-3p:Novel	-0.0346	0.7055	0.947783986928105	0.0639	0.4842	0.811758232931727	0.1228
hsa-miR-6069-3p:Novel	0.1755	0.0531	0.658118181818182	0.2622	0.0035	0.223090909090909	0.2525
hsa-miR-607	-0.0674	0.4605	0.91252009569378	0.0282	0.7575	0.950925	0.1745
hsa-miR-607-5p:Novel	-0.0056	0.9515	0.995032843137255	-0.0164	0.8575	0.97652884097035	0.1301
hsa-miR-6070-3p:Novel	-0.0814	0.3729	0.871520571428571	-0.1649	0.0695	0.389289156626506	0.1806
hsa-miR-6071	0.0821	0.3688	0.871520571428571	0.2481	0.0059	0.223090909090909	0.2647
hsa-miR-6075	0.1438	0.1142	0.826404109589041	0.1525	0.0935	0.439557471264368	0.1766
hsa-miR-6076-3p:Novel	-0.0742	0.4165	0.906109042553191	-0.0363	0.6912	0.922036893203883	0.1265
hsa-miR-6077	0.0486	0.5953	0.923607462686567	-0.0515	0.5731	0.860697802197802	0.13
hsa-miR-608-3p:Novel	-0.0082	0.9284	0.993529166666667	0.0893	0.3279	0.745655376344086	0.1598
hsa-miR-6081	-0.2325	0.01	0.5726	-0.0929	0.309	0.741461988304094	0.1975
hsa-miR-6083	-0.0618	0.4987	0.913433333333333	-0.067	0.4634	0.811758232931727	0.1153
hsa-miR-6084-5p:Novel	0.1911	0.035	0.5726	0.2145	0.0177	0.29758275862069	0.2098
hsa-miR-6085	0.012	0.8957	0.991420316622691	-0.0071	0.9379	0.986109487179487	0.1032
hsa-miR-6085-5p:Novel	0.1188	0.1923	0.849161904761905	0.1842	0.0423	0.369804166666667	0.1845
hsa-miR-6089	0.0302	0.7416	0.965969426751592	0.1412	0.1208	0.494072	0.1391
hsa-miR-6124-3p:Novel	0.0504	0.5816	0.923607462686567	0.0645	0.4805	0.811758232931727	0.133
hsa-miR-6125	-0.0706	0.4395	0.909207	0.0736	0.4203	0.799050917431193	0.1646
hsa-miR-6125-5p:Novel	0.0531	0.5615	0.923607462686567	0.1514	0.096	0.441168539325843	0.2073
hsa-miR-6126-3p:Novel	0.1356	0.1364	0.826404109589041	0.1041	0.2536	0.715326896551724	0.1748
hsa-miR-6127	0.015	0.8695	0.98776301369863	0.2172	0.0162	0.29758275862069	0.2117
hsa-miR-6127-3p:Novel	0.0681	0.456	0.91252009569378	0.1403	0.1233	0.49930396039604	0.1629
hsa-miR-6130	-0.2165	0.0166	0.5726	-0.2136	0.0182	0.29758275862069	0.2454
hsa-miR-6131	0.0022	0.9812	0.995032843137255	0.0056	0.9514	0.990133842239186	0.143
hsa-miR-6131-5p:Novel	0.1865	0.0397	0.623043333333333	0.1146	0.2088	0.656916923076923	0.2124
hsa-miR-6132	-0.0999	0.2735	0.849175524475524	-0.0825	0.3665	0.764788265306122	0.1624
hsa-miR-6165-3p:Novel	-0.1533	0.0918	0.816221739130435	-0.1275	0.1616	0.564909401709402	0.1716
hsa-miR-617-3p:Novel	-0.061	0.5044	0.913433333333333	-0.0163	0.8588	0.97652884097035	0.133
hsa-miR-622	-0.178	0.0498	0.63650625	-0.0947	0.2992	0.739830177514793	0.1722
hsa-miR-632	-0.0307	0.7374	0.963567412140575	0.0709	0.4377	0.810042081447964	0.1437
hsa-miR-636	0.1328	0.1448	0.826404109589041	0.2514	0.0052	0.223090909090909	0.2611
hsa-miR-637	0.1274	0.1619	0.84411686746988	0.1214	0.1828	0.603275	0.1842
hsa-miR-638	-0.0328	0.7202	0.950168810289389	-0.0508	0.5787	0.863825912408759	0.1451
hsa-miR-638-3p:Novel	0.0386	0.6731	0.947783986928105	0.0862	0.3449	0.754353475935829	0.1169
hsa-miR-639	0.1495	0.1004	0.826404109589041	0.2015	0.0261	0.304997142857143	0.2293
hsa-miR-641-3p:Novel	0.0031	0.9734	0.995032843137255	0.1026	0.2606	0.720171621621622	0.1578
hsa-miR-645	-0.1813	0.0457	0.623043333333333	-0.1813	0.0456	0.380620408163265	0.196
hsa-miR-646	0.0586	0.5215	0.913433333333333	0.0591	0.5178	0.821775384615385	0.1916
hsa-miR-646-5p:Novel	-0.0049	0.9576	0.995032843137255	0.0149	0.8705	0.97652884097035	0.1392
hsa-miR-647-3p:Novel	0.2033	0.0247	0.5726	0.2912	0.0011	0.112475	0.2839
hsa-miR-650	0.1068	0.2417	0.849161904761905	0.158	0.0821	0.39974880952381	0.179
hsa-miR-6509-5p	-0.147	0.1061	0.826404109589041	-0.0201	0.8257	0.969529226361032	0.1824
hsa-miR-6511a-3p	0.0817	0.3708	0.871520571428571	0.1021	0.2629	0.721651677852349	0.1675
hsa-miR-6511b-5p	0.0358	0.6953	0.947783986928105	0.0683	0.4547	0.811758232931727	0.1688
hsa-miR-654-5p	-0.0252	0.7825	0.972773556231003	-0.021	0.8186	0.969529226361032	0.1287
hsa-miR-655-5p	-0.0029	0.9751	0.995032843137255	0.0228	0.8032	0.967566862170088	0.1593
hsa-miR-657-5p:Novel	0.0268	0.7691	0.966168404907976	-0.0023	0.9797	0.996372235872236	0.1643
hsa-miR-663a-3p:Novel	0.0666	0.4663	0.91252009569378	-0.049	0.5917	0.866933928571429	0.1494
hsa-miR-6717-3p:Novel	0.0593	0.5164	0.913433333333333	-0.0168	0.8545	0.97652884097035	0.1627
hsa-miR-6717-5p	-0.0054	0.9533	0.995032843137255	-0.0586	0.5217	0.821775384615385	0.1448
hsa-miR-6721-3p:Novel	-0.0771	0.3986	0.890860109289618	0.0607	0.5062	0.811905098039216	0.1777
hsa-miR-6724-3p:Novel	0.0321	0.7257	0.951318269230769	0.0262	0.7742	0.956639879154079	0.1071
hsa-miR-6724-5p	0.0419	0.6465	0.946625441696113	0.0298	0.7446	0.950925	0.13
hsa-miR-6728-5p	-0.1974	0.0293	0.5726	-0.028	0.7595	0.950925	0.2111
hsa-miR-6731-5p	-0.0955	0.2954	0.849175524475524	-0.0673	0.4615	0.811758232931727	0.1274
hsa-miR-6738-5p	-0.0849	0.3525	0.863525595238095	-0.0585	0.5224	0.821775384615385	0.1228
hsa-miR-6743-3p	0.1479	0.1041	0.826404109589041	0.1106	0.2251	0.679178832116788	0.2292
hsa-miR-6745-5p:Novel	-0.0267	0.7701	0.966168404907976	0.0142	0.8765	0.97652884097035	0.1177
hsa-miR-6756-5p	0.0523	0.5671	0.923607462686567	0.044	0.6305	0.90078724137931	0.1565
hsa-miR-6757-5p	-0.0256	0.7798	0.97237256097561	0.0585	0.5223	0.821775384615385	0.1528
hsa-miR-6758-5p	0.0655	0.4738	0.913433333333333	-0.0379	0.6788	0.922036893203883	0.1531
hsa-miR-6760-5p	-0.0701	0.4432	0.909207	-0.0742	0.4165	0.799050917431193	0.1548
hsa-miR-6768-5p	0.0967	0.2891	0.849175524475524	0.16	0.0783	0.389289156626506	0.179
hsa-miR-6772-5p	0.1214	0.1827	0.849161904761905	0.1141	0.2108	0.658146564885496	0.1726
hsa-miR-6773-5p	-0.183	0.0437	0.623043333333333	-0.1616	0.0753	0.389289156626506	0.2064
hsa-miR-6777-5p	-0.1265	0.1651	0.84411686746988	-0.0669	0.4639	0.811758232931727	0.1418
hsa-miR-6778-5p	0.0606	0.5075	0.913433333333333	0.1237	0.1747	0.595435833333333	0.2082
hsa-miR-6787-5p	0.1396	0.1251	0.826404109589041	0.1215	0.1824	0.603275	0.1722
hsa-miR-6788-3p	0.0136	0.8815	0.98776301369863	0.1243	0.1725	0.592878151260504	0.1496
hsa-miR-6790-5p	0.1237	0.1745	0.845427058823529	0.163	0.0729	0.389289156626506	0.1897
hsa-miR-6802-5p	-0.1031	0.2583	0.849161904761905	0.04	0.6619	0.914584797297297	0.183
hsa-miR-6805-5p	-0.1943	0.032	0.5726	-0.0999	0.2738	0.737007236842105	0.1761
hsa-miR-6829-5p	0.1294	0.1553	0.84411686746988	0.1904	0.0357	0.369804166666667	0.2152
hsa-miR-6832-5p	0.2083	0.0213	0.5726	0.0939	0.3034	0.739830177514793	0.2419
hsa-miR-6838-5p	-0.0638	0.4854	0.913433333333333	0.0144	0.8747	0.97652884097035	0.1392
hsa-miR-6849-5p	-0.0959	0.2933	0.849175524475524	-0.0828	0.3644	0.764788265306122	0.1424
hsa-miR-6867-5p	-0.0556	0.5427	0.913433333333333	-0.0838	0.359	0.764788265306122	0.1425
hsa-miR-6869-5p	0.0141	0.8779	0.98776301369863	0.0445	0.6264	0.898938947368421	0.1341
hsa-miR-6871-3p	0.0142	0.8768	0.98776301369863	0.128	0.1602	0.564909401709402	0.1729
hsa-miR-6871-5p	0.1385	0.128	0.826404109589041	0.1847	0.0417	0.369804166666667	0.2152
hsa-miR-6874-5p	-0.0497	0.5863	0.923607462686567	0.0292	0.7494	0.950925	0.1397
hsa-miR-6879-5p	-0.0917	0.3152	0.850558552631579	0.0619	0.4983	0.811905098039216	0.1522
hsa-miR-6880-5p	0.125	0.1701	0.84411686746988	0.2039	0.0243	0.301172727272727	0.1866
hsa-miR-6884-5p	0.0883	0.3334	0.857613836477987	0.3029	7e-04	0.112475	0.3108
hsa-miR-6895-3p	0.0578	0.5273	0.913433333333333	0.0141	0.8772	0.97652884097035	0.1267
hsa-miR-7108-5p	0.1932	0.033	0.5726	0.2567	0.0043	0.223090909090909	0.2397
hsa-miR-711	-0.0396	0.6647	0.947783986928105	-0.0164	0.858	0.97652884097035	0.1283
hsa-miR-7113-5p	-0.1825	0.0442	0.623043333333333	-0.0752	0.4102	0.799050917431193	0.1841
hsa-miR-7161-3p	-0.0118	0.8973	0.991420316622691	0.1167	0.2003	0.64002109375	0.1522
hsa-miR-718	0.1578	0.0826	0.750742222222222	0.1686	0.0634	0.389289156626506	0.2234
hsa-miR-7515-5p:Novel	-0.0034	0.9701	0.995032843137255	0.0368	0.6876	0.922036893203883	0.1379
hsa-miR-760	-0.0498	0.5857	0.923607462686567	0.0088	0.9232	0.986109487179487	0.1664
hsa-miR-765-5p:Novel	0.0578	0.5268	0.913433333333333	0.061	0.5047	0.811905098039216	0.1483
hsa-miR-770-3p:Novel	0.1107	0.2248	0.849161904761905	0.202	0.0256	0.304997142857143	0.2338
hsa-miR-7704-3p:Novel	0.1334	0.1431	0.826404109589041	0.1863	0.04	0.369804166666667	0.1992
hsa-miR-7844-3p:Novel	-0.1331	0.1438	0.826404109589041	0.0573	0.5305	0.831319923371647	0.1869
hsa-miR-7845-3p:Novel	-0.0019	0.9837	0.995032843137255	-0.0373	0.6834	0.922036893203883	0.1586
hsa-miR-7847-5p:Novel	-0.0027	0.9768	0.995032843137255	0.0627	0.493	0.811758232931727	0.1453
hsa-miR-7851-3p	0.1585	0.0812	0.750742222222222	0.167	0.066	0.389289156626506	0.2397
hsa-miR-7851-5p:Novel	0.0856	0.3487	0.863525595238095	0.1354	0.1371	0.536161818181818	0.1897
hsa-miR-8053	-0.1381	0.1292	0.826404109589041	-0.1284	0.1588	0.564909401709402	0.1938
hsa-miR-8057-3p:Novel	0.0651	0.4761	0.913433333333333	0.083	0.3631	0.764788265306122	0.1863
hsa-miR-8072	0.2046	0.0238	0.5726	0.2476	0.006	0.223090909090909	0.2432
hsa-miR-8072-3p:Novel	0.0746	0.4138	0.905705347593583	0.0539	0.5554	0.860449242424242	0.1323
hsa-miR-8074	-0.2007	0.0266	0.5726	-0.2389	0.008	0.264276923076923	0.2299
hsa-miR-8077	0.1103	0.2264	0.849161904761905	0.1074	0.2392	0.69243986013986	0.1291
hsa-miR-8079-3p:Novel	0.0174	0.8491	0.986683615819209	0.003	0.9742	0.996372235872236	0.1121
hsa-miR-8080	0.1508	0.0974	0.826404109589041	0.2507	0.0054	0.223090909090909	0.2341
hsa-miR-8082-3p:Novel	0.1921	0.034	0.5726	0.1705	0.0605	0.389289156626506	0.2272
hsa-miR-8083-3p:Novel	0.0137	0.8813	0.98776301369863	0.0602	0.51	0.8148046875	0.163
hsa-miR-8085-3p:Novel	-0.0379	0.6789	0.947783986928105	0.0131	0.8858	0.97652884097035	0.116
hsa-miR-8086	0.0763	0.4034	0.896688043478261	0.1507	0.0976	0.443537777777778	0.1608
hsa-miR-922	-0.3002	8e-04	0.1636	-0.2299	0.0108	0.276676470588235	0.3263
hsa-miR-922-5p:Novel	-0.0679	0.4572	0.91252009569378	-0.095	0.2978	0.739830177514793	0.1461
hsa-miR-92a-3p	-0.0562	0.5386	0.913433333333333	0.0135	0.8828	0.97652884097035	0.1168
hsa-miR-92b-5p	0.0871	0.3399	0.863472670807453	0.0752	0.4107	0.799050917431193	0.2092
hsa-miR-935	0.208	0.0215	0.5726	0.1756	0.0531	0.389289156626506	0.2642
hsa-miR-935-5p:Novel	0.0935	0.3057	0.85055306122449	0.1604	0.0775	0.389289156626506	0.1833
hsa-miR-940	0.1959	0.0306	0.5726	0.2335	0.0096	0.276676470588235	0.2144
hsa-miR-943-5p:Novel	0.1338	0.1419	0.826404109589041	0.1618	0.0749	0.389289156626506	0.1908
hsa-miR-944-5p:Novel	0.0073	0.9366	0.994985454545455	0.0411	0.6531	0.908118644067797	0.1557
hsa-miR-9898-5p:Novel	0.0014	0.9879	0.995032843137255	0.076	0.4056	0.799050917431193	0.1385
hsa-miR-9899-5p:Novel	-0.1132	0.2145	0.849161904761905	-0.0099	0.9135	0.98321447368421	0.1827
hsa-miR-9901	0.0368	0.6871	0.947783986928105	0.125	0.1702	0.589930508474576	0.1564
hsa-miR-9901-3p:Novel	0.109	0.2319	0.849161904761905	0.1608	0.0768	0.389289156626506	0.1852
