ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average18_37	Average37_53	Average53_81	Median18_37	Median37_53	Median53_81
has-miR-548o	0.547419712096707	-1.25232745881707	1.13630770580229	-1.1021024080206	0.270417152647675	0.996775535666786	53_81_vs_37_53	FALSE	0.64070739372003	0.733490236181345	0.375527151935994	0	0	0
has-miR-548x	1.42652213207004	-0.31243761407709	0.88496508574966	-0.353050780316855	0.724050371394496	0.996775535666786	53_81_vs_37_53	FALSE	1.29500787843673	1.19557752051268	2.96754517223831	0	0.544435873178362	0.300310499708503
hsa-let-7a-2-3p	0.482209274524469	0.353852590980699	1.0835305690778	0.326573703667508	0.743990335359439	0.996775535666786	53_81_vs_37_53	FALSE	0.539318431662801	0.533668555238342	0.383316898950584	0	0	0
hsa-let-7a-3p	317.00347251487	-0.822759649717004	0.543481574979125	-1.51386852396717	0.130059188722424	0.996775535666786	53_81_vs_37_53	FALSE	1229.24043724873	1064.83434642284	144.111900521721	22.8239936942818	15.6676090560685	14.7314524219381
hsa-let-7a-5p	17.6439699956773	0.111829681741529	0.543986742668312	0.205574277771905	0.837123471723836	0.996775535666786	53_81_vs_37_53	FALSE	13.9954124583627	27.1201681258305	12.9577373784829	7.65815266376447	7.16065787749143	7.2066588034664
hsa-let-7b-3p	0.505538675299228	-0.0111660784057335	1.57495990211743	-0.00708975408880023	0.994343242061822	0.997918507656126	53_81_vs_37_53	FALSE	0.643528553733545	0.879591430864738	0.294421266044119	0	0	0
hsa-let-7b-5p	199.399532649692	-0.862239362071867	0.584605849652854	-1.47490717478088	0.140237501136775	0.996775535666786	53_81_vs_37_53	FALSE	672.735411095473	719.013767524139	91.3207398534188	16.927193584745	13.0070507323804	11.2672136058924
hsa-let-7c-3p	4.7249905275718	0.37218974489024	0.669447287874856	0.555965722218022	0.578234287825842	0.996775535666786	53_81_vs_37_53	FALSE	7.60762172820164	3.25633414419149	4.84644331588727	0.419129639937372	0	0.287535275876424
hsa-let-7c-5p	15.8108760380756	-0.147104010320666	0.589865973821885	-0.249385482209701	0.803062613984116	0.996775535666786	53_81_vs_37_53	FALSE	59.2693518497285	37.3308341779487	9.93286463644531	4.05601545671695	1.6278191420127	3.38663823270184
hsa-let-7d-3p	2.77430868041043	-0.153974280322644	0.610178485188027	-0.252343017756839	0.800775940336426	0.996775535666786	53_81_vs_37_53	FALSE	9.14044865083588	4.72559336975057	2.96862997152295	1.41901947950851	1.99305794506863	0.823782556785649
