ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	never.x	former.x	_16.x	16_.x	never.y	former.y	_16.y	16_.y
has-miR-548o	0.482823240473649	-0.0695532387322841	0.50316265138642	-0.138232117468648	0.890056972675655	NA	former_vs_never	NA	0.244	0.358	0.526	2.91	0	0	0	0
has-miR-548x	1.71019385279228	-1.25980814712761	0.446516125986196	-2.82141690704931	0.00478120219373638	NA	former_vs_never	NA	2.377	1.065	0.887	0.705	0	0	0	0
hsa-let-7a-2-3p	0.582280496450522	-0.0436563831239341	0.400769173499412	-0.108931489771875	0.91325683002751	NA	former_vs_never	NA	0.643	0.524	0.522	0.373	0	0	0	0
hsa-let-7a-3p	545.835883653848	-0.30347972425144	0.292387519796811	-1.03793665496509	0.299299546998255	0.714559998790214	former_vs_never	FALSE	138.076	102.619	193.388	6783.166	19.388	12.133	15.299	39.092
hsa-let-7a-5p	14.4832834314234	-0.345057145609805	0.247380929924011	-1.39484133120446	0.163063692179484	0.597214685949791	former_vs_never	FALSE	13.692	8.13	15.297	48.239	6.883	4.146	8.163	6.801
hsa-let-7b-3p	0.480698235865222	-0.581523974934529	0.628101843194812	-0.925843445987411	0.354527345168625	NA	former_vs_never	NA	0.473	0.319	0.404	1.414	0	0	0	0
hsa-let-7b-5p	325.576365342963	0.0333841050873853	0.313857426511484	0.106367102599574	0.915291093293598	0.976679770438703	former_vs_never	FALSE	73.946	102.488	133.369	3874.255	13.365	8.247	11.853	19.499
hsa-let-7c-3p	4.15360253394004	0.12572662190222	0.328003076388674	0.383309276505803	0.701490461914045	0.904724354172906	former_vs_never	FALSE	4.199	3.604	2.786	8.456	0	0.806	0.198	0.87
hsa-let-7c-5p	24.1345725633802	-0.476169561718288	0.307367258269854	-1.54918765387897	0.121336616478362	0.528446508578748	former_vs_never	FALSE	7.838	4.893	14.821	270.667	2.893	2.917	2.522	4.452
hsa-let-7d-3p	4.98802947660127	-0.676311630703752	0.355118132284707	-1.90446944050026	0.0568490729740539	0.383220009904234	former_vs_never	FALSE	4.046	2.918	4.645	22.848	1.466	1.024	2.041	0
hsa-let-7d-5p	62.6685910720595	-0.229456066091374	0.309865272050567	-0.740502685483027	0.458995032289639	0.810703761084621	former_vs_never	FALSE	14.557	21.987	22.964	737.136	3.341	2.782	4.361	6.277
hsa-let-7e-3p	0.0792749011251618	-0.392885785324851	1.32290386649211	-0.296987404206967	0.76647612552572	NA	former_vs_never	NA	0.115	0.061	0.003	0.012	0	0	0	0
hsa-let-7e-5p	7.09148982818418	0.172510216783839	0.303086837732645	0.569177527055831	0.569235669955446	0.860195482956927	former_vs_never	FALSE	4.369	5.348	3.471	44.569	2.044	2.372	2.617	1.745
hsa-let-7f-1-3p	0.126336688110519	-0.255766469872984	1.26704364926826	-0.201860819886271	0.840025532694031	NA	former_vs_never	NA	0.144	0.063	0.173	0.178	0	0	0	0
hsa-let-7f-2-3p	0.545050262627577	0.093282539010993	0.380043186137089	0.245452470702485	0.806106105516004	NA	former_vs_never	NA	0.44	0.584	0.346	1.523	0	0	0	0
hsa-let-7f-5p	1.98393839625423	0.325766989847583	0.300271579117471	1.0849078384476	0.277962475962912	NA	former_vs_never	NA	1.965	1.895	1.741	2.668	0.666	0.794	1.109	1.554
hsa-let-7g-3p	3.1637586197932	0.269014542152894	0.306495095061313	0.877712389162634	0.380099819401402	0.763458801241402	former_vs_never	FALSE	2.835	3.74	4.071	0.477	0	0	0.578	0
hsa-let-7g-5p	363.341853496098	-0.161921675359649	0.346467250100708	-0.467350594645188	0.640249063736866	0.884737135884778	former_vs_never	FALSE	77.191	114.184	134.135	4399.409	8.124	4.867	4.896	9.497
hsa-let-7i-3p	0.31660162036802	-0.0332982755893162	0.489250627327532	-0.0680597504211773	0.945738070538878	NA	former_vs_never	NA	0.242	0.225	0.436	1.088	0	0	0	0
hsa-let-7i-5p	396.674351708047	-0.164033422804029	0.33127203173671	-0.495162304961502	NA	NA	former_vs_never	NA	64.852	135.134	137.293	4932.715	7.641	6.377	9.592	9.085
hsa-miR-1-2-5p:Novel	8.58091814941217	0.588878388438066	0.257662749412816	2.28546186742186	0.0222857599187394	0.281760638735703	former_vs_never	FALSE	7.564	8.645	7.498	17.278	3.441	4.186	3.33	3.682
hsa-miR-1-3p	1.81295966087876	0.0159660537648151	0.252273947294365	0.0632885556992737	0.9495367287236	NA	former_vs_never	NA	1.782	1.759	1.9	1.787	1.088	1.316	1.02	0.468
hsa-miR-1-5p	11.3434619956984	0.201948306799494	0.231934976303367	0.87071087775631	0.383912037571924	0.766908366906963	former_vs_never	FALSE	11.225	12.014	8.66	12.239	6.475	6.693	4.639	5.732
hsa-miR-100-3p	0.237372480447786	0.117437870167184	0.590491835455965	0.198881446136341	0.842355483430654	NA	former_vs_never	NA	0.194	0.28	0.307	0.191	0	0	0	0
hsa-miR-100-5p	8.07805130086412	1.4349656336179	0.487420493572623	2.94399938562308	0.00324000642741169	0.126495250936865	former_vs_never	FALSE	4.671	7.302	1.686	51.906	0.419	0.612	0.37	0.319
hsa-miR-101-2-5p	1.17779876591377	-0.0133476293649327	0.324186378562292	-0.041172702641385	0.967158215350003	NA	former_vs_never	NA	1.353	0.878	0.7	1.964	0.519	0	0.139	0.768
hsa-miR-101-3p	3.01246083249487	0.0567400166261339	0.219001944616118	0.259084533361527	0.795570018060142	0.936130957247222	former_vs_never	FALSE	3.074	2.632	2.73	4.385	2.085	1.858	1.792	2.717
hsa-miR-101-5p	15.7321033637468	-0.0232259365734454	0.343611744216522	-0.06759354697379	0.946109192421199	0.981402181123992	former_vs_never	FALSE	5.836	14.506	6.029	121.664	1.38	1.322	1.358	2.255
hsa-miR-10226	2.52905127272241	0.212112575196442	0.276055230132032	0.768370065276402	0.442267359419504	0.798188626756748	former_vs_never	FALSE	2.336	2.725	2.894	1.885	1.333	1.455	1.85	0
hsa-miR-10226-3p:Novel	10.5521557801129	0.558152329612998	0.248064508772324	2.25002896373732	0.0244471067721211	0.291370559384919	former_vs_never	FALSE	8.141	11.417	12.229	20.733	4.766	6.206	7.565	7.455
hsa-miR-10392-3p	1.29431974221773	-0.689392358466904	0.342835528077442	-2.01085448271038	0.0443408293584945	NA	former_vs_never	NA	1.709	1.025	0.647	0.253	0.526	0.35	0	0
hsa-miR-10392-5p	133.973309876585	0.0285515133069036	0.180131516198373	0.158503708343079	0.874059898767562	0.965225839888279	former_vs_never	FALSE	106.145	135.187	126.059	349.369	78.409	92.657	70.153	84.063
hsa-miR-10393-3p	0.291932199581347	-0.491351848490788	0.718542565360019	-0.683817316020243	0.494090530781576	NA	former_vs_never	NA	0.378	0.107	0.12	0.787	0	0	0	0
hsa-miR-10393-5p	0.127057997458076	-0.539087374066592	1.78322040720573	-0.302311128724312	0.762414895512427	NA	former_vs_never	NA	0.209	0.01	0.093	0.07	0	0	0	0
hsa-miR-10394-3p	2.39452150517589	-0.164482416754941	0.343099211661347	-0.479401908149214	0.631652736274783	0.882502420515561	former_vs_never	FALSE	2.582	2.103	1.712	3.214	0.794	0.837	0.504	1.336
hsa-miR-10394-5p	0.692080497533452	0.477886735607781	0.494437541316439	0.966525993021099	0.333781046747361	NA	former_vs_never	NA	0.77	0.734	0.45	0.195	0	0	0	0
hsa-miR-10395-3p	1.20695765698872	-0.413867697823424	0.457041806771096	-0.905535755574116	0.365181626366666	NA	former_vs_never	NA	0.914	0.645	1.014	6.6	0	0	0	0
hsa-miR-10395-5p	2.60248748651653	-0.137355634920141	0.2462688159071	-0.557746763081673	0.577017320376583	0.862993183069207	former_vs_never	FALSE	2.957	2.092	3.07	0.677	1.721	1.396	1.261	0
hsa-miR-10396a-3p	1.14573789415552	-0.248858107161288	0.291448755921721	-0.853865738332842	0.393179385119649	NA	former_vs_never	NA	1.077	1.024	1.459	1.456	0.453	0.283	1.172	0.588
hsa-miR-10396a-5p	4.63502896442632	-0.322431010676466	0.267929654694738	-1.2034166618989	0.228815123328032	0.659691601718048	former_vs_never	FALSE	4.619	3.885	5.924	4.907	2.156	2.218	2.522	2.841
hsa-miR-10396b-3p	1.24721567948297	-0.361652599357336	0.280778034970255	-1.2880373615965	0.19773295789565	NA	former_vs_never	NA	1.287	1.224	0.866	1.562	0.656	0.775	0.495	0
hsa-miR-10396b-5p	3.5860763310791	-0.35308784301364	0.318319123067529	-1.10922598558031	0.267332705220803	0.690057148187031	former_vs_never	FALSE	3.564	2.998	4.683	3.709	1.276	1.26	1.582	1.611
hsa-miR-10397-3p	21.797033845255	0.062957876890985	0.204698346270499	0.307564169608822	0.758413987875623	0.924442739229668	former_vs_never	FALSE	17.213	16.607	15.205	95.127	12.274	13.687	11.511	12.879
hsa-miR-10397-5p	2.74535921360742	0.439914340956354	0.342667235810269	1.28379458256677	0.199213839634733	0.63707634040186	former_vs_never	FALSE	2.62	2.876	2.797	2.459	0.873	0.544	1.47	0.904
hsa-miR-10398-3p	1.47330402684869	-0.0579268817298457	0.272747203040805	-0.212383045853561	0.831808211531749	NA	former_vs_never	NA	1.247	1.329	1.549	3.628	0.646	0.708	1.126	1.409
hsa-miR-10398-5p	0.573871090593872	-0.0282169842237747	0.38106887577616	-0.0740469401136538	0.940973034940598	NA	former_vs_never	NA	0.588	0.562	0.742	0.048	0	0	0	0
hsa-miR-10399-3p	0.352494408348962	-0.270458353590841	0.533359021906909	-0.507084988689	0.612095187259956	NA	former_vs_never	NA	0.368	0.215	0.094	1.371	0	0	0	0
hsa-miR-10399-5p	0.761236387750002	0.124192641869629	0.525092510307715	0.236515736621056	0.813032497573119	NA	former_vs_never	NA	0.787	0.503	1.053	1.074	0	0	0	0
hsa-miR-103a-1-5p	0.681255127429812	-0.47118659358459	0.550806758196948	-0.855448097853787	0.392303126061977	NA	former_vs_never	NA	0.788	0.627	0.551	0.187	0	0	0	0
hsa-miR-103a-2-5p	0.291764188049771	-0.352843403877945	0.541679865787605	-0.651387334408136	0.514796484498191	NA	former_vs_never	NA	0.282	0.367	0.23	0.058	0	0	0	0
hsa-miR-103a-3p	1.79391790953467	-0.166776944256403	0.268035379916505	-0.622219888689156	0.533797289929772	NA	former_vs_never	NA	1.808	1.763	1.8	1.446	0.907	1.037	1.485	0.706
hsa-miR-103b-3p:Novel	17.0447278777303	-0.427263245439137	0.385117535146098	-1.1094359681053	0.267242153122892	0.690057148187031	former_vs_never	FALSE	4.387	9.65	5.669	179.873	0.738	0.753	0.791	1.126
hsa-miR-103b-5p	0.234831325101207	-0.143119551242996	0.77586598323262	-0.18446426874741	0.853649255536405	NA	former_vs_never	NA	0.289	0.182	0.11	0.252	0	0	0	0
hsa-miR-10400-3p	4.04036998566383	0.153958519687826	0.315342455708135	0.488226424640777	0.625389469479904	0.882502420515561	former_vs_never	FALSE	2.001	2.941	2.19	29.533	0.984	1.165	1.224	1.679
hsa-miR-10400-5p	90.4504653690116	-0.154232984786196	0.25904050691894	-0.595401030598118	0.551575436795114	0.850043066245101	former_vs_never	FALSE	63.173	75.67	197.552	152.33	34.217	28.025	57.997	37.166
hsa-miR-10401-3p	1.01140850467106	-1.01927128992313	0.364965232545468	-2.79279010445508	0.00522555871114031	NA	former_vs_never	NA	1.159	0.508	0.891	2.341	0	0	0.597	0.415
hsa-miR-10401-5p	80.2815601885611	-0.458992977169683	0.248794814394859	-1.8448655302004	0.0650571019994123	0.407051025165537	former_vs_never	FALSE	89.183	63.124	71.805	92.76	38.193	33.43	33.375	40.752
hsa-miR-105-3p	7.69570823715021	-0.191587558157012	0.29851562158153	-0.641800777935792	0.521002544484845	0.841688593417759	former_vs_never	FALSE	9.716	5.384	6.886	2.428	2.754	2.522	2.988	1.772
hsa-miR-105-5p	3.60881053132329	-0.318569043379948	0.292439156514171	-1.08935153273331	0.275998895846335	0.693876386523419	former_vs_never	FALSE	4.211	2.703	2.462	4.747	1.914	1.598	1.261	1.087
hsa-miR-10522-3p:Novel	8.23044383849724	0.500104336361549	0.254171929584278	1.96758287659663	0.0491160515456621	0.36467935706408	former_vs_never	FALSE	6.561	11.085	7.493	7.731	3.816	3.965	5.102	2.962
hsa-miR-10522-5p	0.769672704171292	-0.202819140222374	0.365748597307562	-0.554531559971565	0.57921511298713	NA	former_vs_never	NA	0.542	0.384	0.531	4.934	0	0	0	0.084
hsa-miR-10523-3p:Novel	14.376772139157	-0.478573970572437	0.227840112838426	-2.10048162551526	0.0356864953012972	0.329545045552613	former_vs_never	FALSE	15.563	11.152	17.986	10.185	9.661	8.6	8.963	8.896
hsa-miR-10523-5p	2.07644314377219	-0.00391237009241872	0.359051662355454	-0.010896398771009	0.991306103692501	NA	former_vs_never	NA	2.13	1.842	2.046	2.457	0.656	0.734	0.594	1.801
hsa-miR-10524-3p:Novel	3.89626123696453	-1.29103959694974	0.446249251961155	-2.89309078116309	0.00381471022393658	0.137476287685714	former_vs_never	FALSE	5.299	2.21	2.848	1.994	0.666	0.309	0.872	0.43
hsa-miR-10524-5p	2.8996633040827	-1.74943727578159	0.592435594563664	-2.95295774230121	0.00314745045814879	0.125496216139805	former_vs_never	FALSE	3.999	1.497	2.242	1.508	0	0	0.277	0
hsa-miR-10525-3p	0.543644452073964	0.424873803704286	0.354706371429281	1.19781835886473	0.230987738397116	NA	former_vs_never	NA	0.448	0.797	0.427	0.205	0	0	0	0
hsa-miR-10525-5p:Novel	0.406719624990348	0.303336566277639	0.39382180950214	0.770238110126785	0.441158661204627	NA	former_vs_never	NA	0.428	0.441	0.311	0.179	0	0	0	0
hsa-miR-10526-3p	3.96643784910663	-0.19894919668499	0.234936627772639	-0.846820687651666	0.397095075373634	0.772822176448115	former_vs_never	FALSE	3.761	3.194	3.985	8.703	2.571	2.357	2.319	3.049
hsa-miR-10526-5p:Novel	3.70494445200889	-0.213433309932457	0.239905863440354	-0.889654412242083	0.373651479617656	0.759537248256384	former_vs_never	FALSE	3.568	3.034	3.625	7.617	2.297	1.779	2.015	2.14
hsa-miR-10527-3p:Novel	9.96653733845551	0.377068018616761	0.242193136071567	1.55688978115936	0.119496656042489	0.525673083154047	former_vs_never	FALSE	8.465	11.537	11.253	9.926	4.558	4.428	5.976	9.889
hsa-miR-10527-5p	9.16679978644794	0.427491048568811	0.265655734942278	1.60919186879853	0.107574393842073	0.498996074406052	former_vs_never	FALSE	7.569	10.838	10.471	9.551	3.935	3.551	5.858	8.223
hsa-miR-106a-3p	0.393283434285606	-0.0368536410839295	0.731561694688081	-0.0503766686412455	0.959822228501412	NA	former_vs_never	NA	0.367	0.436	0.486	0.125	0	0	0	0
hsa-miR-106a-5p	1.27471602721091	-0.400658476283361	0.450752894520137	-0.888865010417503	0.374075631964548	NA	former_vs_never	NA	0.842	1.138	0.946	6.013	0	0	0.297	0
hsa-miR-106b-3p	6.32162154613328	-0.435624758261705	0.457743002158527	-0.95167977709649	0.341259408510052	0.737910923159284	former_vs_never	FALSE	1.58	5.954	3.497	52.4	0	0	0.58	0
hsa-miR-106b-5p	25.7810400312431	0.38634812504017	0.305914464461637	1.26292859580891	0.206614842088458	0.646404364063056	former_vs_never	FALSE	23.721	24.93	29.93	33.375	3.076	3.321	6.694	5.449
hsa-miR-107	14.3695549661949	-0.0303228643533787	0.292443125727303	-0.103688073631295	0.917416891499322	0.976679770438703	former_vs_never	FALSE	8.42	6.322	8.564	113.152	3.803	3.049	3.038	2.9
hsa-miR-107-5p:Novel	1.98061707389386	0.228532160026968	0.433003673190641	0.527783421195945	0.597649665255438	NA	former_vs_never	NA	1.025	1.485	2.493	10.978	0	0.107	0.289	0.393
hsa-miR-10a-3p	2.0126695129293	0.0717956268449671	0.3412163645542	0.210410854528528	0.833347021591909	NA	former_vs_never	NA	1.465	1.543	1.561	9.449	0.371	0.609	0.597	1.171
hsa-miR-10a-5p	61.4445350523603	-0.365288985189344	0.318588413150442	-1.1465859086873	0.251552803059529	0.680959849999315	former_vs_never	FALSE	26.092	13.066	33.231	643.594	6.109	3.982	5.377	4.49
hsa-miR-10b-3p	2.41289663060159	-0.0155075143209473	0.291895060932168	-0.0531270185642197	0.957630704145424	0.984756971179062	former_vs_never	FALSE	2.327	2.178	2.938	2.729	0.894	0.775	1.156	0.873
hsa-miR-10b-5p	38.7974267922034	0.0687074582796811	0.34044673592686	0.201815588252378	0.840060894631322	0.947786945538289	former_vs_never	FALSE	19.829	11.347	23.633	358.064	3.75	4.116	5.063	2.665
hsa-miR-11181-3p	1.40986398685739	0.181056087464385	0.298038905868879	0.607491451280659	0.543524814200266	NA	former_vs_never	NA	1.196	1.498	1.878	1.509	0.497	0.832	1.02	0.098
hsa-miR-11181-5p	0.163992556935379	0.00232128898617954	0.97733278760332	0.0023751264826303	0.998104925031313	NA	former_vs_never	NA	0.182	0.119	0.263	0	0	0	0	0
hsa-miR-11399	4.35165894811412	-0.314592556000533	0.261983782163301	-1.20080927682936	0.229825192492236	0.660571182101917	former_vs_never	FALSE	4.897	3.689	2.944	5.14	2.335	2.188	1.616	2.951
hsa-miR-11399-3p:Novel	185.897032951808	0.0587098171463483	0.206742796963155	0.283975151776684	0.776429423087554	0.931552998944817	former_vs_never	FALSE	175.363	196.583	216.787	118.699	134.576	112.781	110.317	70.86
hsa-miR-11400	2.34136208902148	0.0234464977146508	0.327719671346767	0.0715443708895998	0.942964512146419	0.981402181123992	former_vs_never	FALSE	1.633	1.815	6.719	1.361	0.755	0.641	0.808	0.942
hsa-miR-11400-3p:Novel	5.26209994583544	-0.616140214906629	0.283150550447491	-2.17601630628258	0.029554041286933	0.313640513080868	former_vs_never	FALSE	6.232	3.559	6.158	2.73	2.755	1.824	3.395	1.437
hsa-miR-11401	1.62811030866389	-0.180925470385559	0.306336281115286	-0.590610650905793	0.554781326785218	NA	former_vs_never	NA	1.406	1.135	1.794	5.286	0.865	0.33	1.126	0.836
hsa-miR-11401-3p:Novel	4.39984684204864	0.0396151054553744	0.233118792598123	0.169935272115395	0.865061041399965	0.961520991449309	former_vs_never	FALSE	4.406	3.839	5.352	4.261	1.967	2.041	2.519	3.797
hsa-miR-1178-3p	0.229364853290639	-0.328786431276452	0.558767249272278	-0.588413926737213	0.556254492132484	NA	former_vs_never	NA	0.276	0.192	0.216	0.007	0	0	0	0
hsa-miR-1178-5p	0.95244355869909	0.0995215224130671	0.413328023424207	0.240780970011622	0.809724879496647	NA	former_vs_never	NA	1.022	0.729	1.286	0.599	0	0	0	0
hsa-miR-1179	1.33603957716524	0.0342363047625137	0.33171835822457	0.103208953962494	0.917797133630487	NA	former_vs_never	NA	1.317	1.359	1.465	0.836	0.265	0.607	0.735	0.169
hsa-miR-1179-3p:Novel	5.9553819464454	0.102535277566593	0.194087772371511	0.528293340243641	0.597295753233412	0.869814032044182	former_vs_never	FALSE	6.21	5.739	5.432	4.753	3.91	4.21	3.839	3.54
hsa-miR-1180-3p	3.80774662293398	0.208404530861487	0.311456654689352	0.669128521493144	0.503413497471667	0.835084901833211	former_vs_never	FALSE	3.464	3.327	2.739	10.537	1.479	1.226	1.47	0.486
hsa-miR-1180-5p	1.19474473890228	-0.270183395497299	0.405609735243207	-0.666116643712447	0.505336546982824	NA	former_vs_never	NA	1.207	1.533	0.571	0.448	0	0	0	0
hsa-miR-1181	8.00534513848986	-0.474684006272393	0.281424581052799	-1.68671835451124	0.0916575210698821	0.479461347873376	former_vs_never	FALSE	10.224	5.731	4.822	5.794	4.302	3.169	2.828	1.396
hsa-miR-1181-3p:Novel	103.943621414731	-0.561411424345492	0.209494919890104	-2.67983311786269	0.00736588722381143	0.198995609373699	former_vs_never	FALSE	112.593	81.558	101.226	128.142	69.415	46.97	59.44	54.851
hsa-miR-1182	7.45523497480556	0.00346676291745187	0.169795497894121	0.0204172840884959	0.983710496015468	0.993459904097502	former_vs_never	FALSE	7.087	6.6	10.344	7.308	5.705	5.173	4.574	4.301
hsa-miR-1182-5p:Novel	7.66038449266646	0.437360401763102	0.26052820244917	1.67874494066888	0.0932017633213269	0.479461347873376	former_vs_never	FALSE	5.879	11.56	6.275	4.3	3.441	3.403	3.164	2.623
hsa-miR-1183	3.65936740083408	-0.481557047614073	0.245864433578351	-1.95862834085196	0.0501563280603008	0.36467935706408	former_vs_never	FALSE	4.263	2.729	3.612	2.613	1.974	2.009	2.987	1.706
hsa-miR-1183-5p:Novel	6.52802806908459	-0.0820469507687434	0.182989488307799	-0.448369748052062	0.653886370907099	0.884737135884778	former_vs_never	FALSE	6.73	5.777	7.259	5.765	5.141	4.618	4.03	3.182
hsa-miR-1184	26.52325957092	-0.264499041043823	0.191881938897574	-1.37844678120025	0.168065388280119	0.603361183212535	former_vs_never	FALSE	32.226	18.724	24.104	17.252	15.091	10.286	11.627	9.02
hsa-miR-1184-5p:Novel	4.90315719023085	0.0381908137719469	0.251701174773001	0.151730772835644	0.879399284959314	0.965998980078403	former_vs_never	FALSE	3.189	2.811	3.126	32.409	1.967	1.529	2.94	2.78
hsa-miR-1185-3p	0.693542385548879	0.219729346870892	0.391152519474302	0.561748514789582	0.57428737480526	NA	former_vs_never	NA	0.612	0.808	0.833	0.373	0	0	0	0.084
hsa-miR-1185-5p	0.781839023344004	0.115438630487146	0.370764406911215	0.311353054218039	0.755532238684925	NA	former_vs_never	NA	0.805	0.874	0.699	0.141	0	0	0	0
hsa-miR-1193	3.63781127180974	-0.232927115175186	0.193265414741343	-1.20521882038193	0.228118838731236	0.658697540496666	former_vs_never	FALSE	3.852	2.828	3.98	4.447	2.267	1.768	2.448	1.83
hsa-miR-1193-3p:Novel	16.9146075145889	0.353871153987265	0.274704379172758	1.2881889799242	0.19768018713622	0.63707634040186	former_vs_never	FALSE	15.032	16.375	15.366	35.05	7.631	8.434	6.12	4.079
hsa-miR-1197	3.48333666414063	-0.292838836153854	0.256928938191287	-1.13976587540261	0.254383854097628	0.680959849999315	former_vs_never	FALSE	3.815	2.078	5.284	3.285	1.225	1.12	2.617	1.196
hsa-miR-1197-5p:Novel	2.82958269736199	0.39001806262018	0.344010616334355	1.13373844905155	0.256904276387148	0.680959849999315	former_vs_never	FALSE	2.348	3.045	1.529	7.861	0.596	0.921	1.007	1.545
hsa-miR-1199-3p	3.63914687494251	-0.10874836091197	0.239859410543297	-0.45338375786736	0.650272429978333	0.884737135884778	former_vs_never	FALSE	3.793	3.378	3.008	4.226	2.749	1.8	1.757	1.807
hsa-miR-1199-5p	3.51692465931789	-0.360414046438272	0.277631823785246	-1.29817267172174	0.19422800664826	0.63707634040186	former_vs_never	FALSE	4.582	2.51	1.943	2.21	1.997	1.668	1.195	1.547
hsa-miR-1200	4.64863647887104	-0.252172089956033	0.290326338282432	-0.868581512266096	0.385076070214641	0.76769420806621	former_vs_never	FALSE	5.693	4.199	2.631	1.389	2.885	1.766	1.261	0.337
hsa-miR-1200-3p:Novel	5.99289870268956	0.183520770759695	0.251429567487475	0.729909264823586	0.465445648752511	0.814403098730626	former_vs_never	FALSE	5.453	6.365	7.114	5.102	3.562	3.053	4.59	1.801
hsa-miR-1202	31.0588416116731	-0.257754254713561	0.235437961810682	-1.09478629840001	0.273610270503106	0.691031869168223	former_vs_never	FALSE	31.627	31.684	22.688	34.291	20.726	14.896	11.101	19.152
hsa-miR-1202-3p:Novel	41.4745153059645	-0.207430302983591	0.277547016449387	-0.747369961447299	0.454840272313999	0.808211454093121	former_vs_never	FALSE	56.849	23.826	26.752	23.307	12.717	10.979	13.514	16.485
hsa-miR-1203	176.106539493349	-0.149386843632805	0.254352170258254	-0.587322858228914	0.556986892100666	0.853469694028331	former_vs_never	FALSE	165.437	154.94	277.018	125.404	67.532	56.341	85.164	47.738
hsa-miR-1203-3p:Novel	1.97961232605467	0.421332411402572	0.29928910194613	1.40777732521116	0.159197016622191	NA	former_vs_never	NA	1.39	2.391	3.489	1.319	0.667	0.911	0.867	0.87
hsa-miR-1204	16.8034979211672	0.166484876890901	0.357530160729047	0.465652678228372	0.641464129895868	0.884737135884778	former_vs_never	FALSE	15.583	18.068	22.9	4.505	3.307	3.838	5.605	3.358
hsa-miR-1204-3p:Novel	1.54076167786051	-0.227369600580119	0.302915852434912	-0.750603174949299	0.452891509822493	NA	former_vs_never	NA	1.584	1.221	1.848	1.836	0.849	0.608	0.554	0.261
hsa-miR-1205	0.902461764620415	-0.0692869897750586	0.36820425719787	-0.188175417368475	0.850739142334203	NA	former_vs_never	NA	0.779	1.069	0.503	1.729	0	0	0	0.562
hsa-miR-1205-3p:Novel	1.72475308401373	-0.155713585009728	0.269976713306062	-0.576766725925733	0.564097050054698	NA	former_vs_never	NA	1.78	1.491	1.763	2.005	1.132	0.908	1.212	0.58
hsa-miR-1206	0.117029802821793	0.0666255580314165	1.42075492182339	0.046894476315387	0.962597330514477	NA	former_vs_never	NA	0.09	0.146	0.2	0	0	0	0	0
hsa-miR-1206-3p:Novel	1.15670070061876	0.0771876466373796	0.298344711366742	0.258719674579705	0.795851538166851	NA	former_vs_never	NA	1.135	1.087	1.084	1.603	0.499	0.457	0.37	0.364
hsa-miR-1207-3p	0.199026449818835	-0.087141636372315	0.638702403700532	-0.136435428874905	0.891477067338333	NA	former_vs_never	NA	0.224	0.158	0.238	0.071	0	0	0	0
hsa-miR-1207-5p	4.36727170145958	0.231619813231383	0.199218889622573	1.16263981628547	0.244975669129444	0.676464858489064	former_vs_never	FALSE	3.931	5.208	4.224	3.216	2.893	2.723	3.955	2.858
hsa-miR-1208	3.01027830705712	-0.132474546269252	0.277320334905545	-0.477695032044342	0.632867280757557	0.882502420515561	former_vs_never	FALSE	2.959	2.474	3.364	4.776	1.482	1.612	1.582	3.166
hsa-miR-1208-3p:Novel	8.62917422176665	-0.150005882747904	0.211445098810811	-0.709431826944924	0.478056543035787	0.818901244651796	former_vs_never	FALSE	7.806	7.231	13.028	11.681	4.991	5.365	7.088	6.265
hsa-miR-12113	0.73485949866455	-0.00938485020369212	0.308559439442113	-0.0304150481367878	0.975736043730423	NA	former_vs_never	NA	0.716	0.646	0.626	1.416	0	0.381	0.297	0
hsa-miR-12113-3p:Novel	1.88406798844571	-0.118695969461648	0.263761319923072	-0.450012797540846	0.652701212885355	NA	former_vs_never	NA	1.993	1.625	1.973	1.698	0.687	0.635	1.047	0.656
hsa-miR-12114	1.64032934215207	-0.345373727015408	0.329049649680901	-1.04960976968168	0.293897563470831	NA	former_vs_never	NA	1.667	1.841	1.405	0.549	0.646	0.485	0.612	0
hsa-miR-12114-3p:Novel	15.9921674599526	-0.0651227400747973	0.275211586608232	-0.236627901017484	0.812945472945518	0.942500987924093	former_vs_never	FALSE	13.35	18.951	23.283	4.82	1.845	1.447	2.892	0.706
hsa-miR-12115	2.19106204434106	0.0444398031162213	0.306890106521187	0.144806893972495	0.884863338998353	0.968594566169926	former_vs_never	FALSE	2.003	1.845	2.608	4.179	0.969	1.238	1.396	1.459
hsa-miR-12115-3p:Novel	6.96890502571822	-0.177176768587715	0.221908374458719	-0.79842308349059	0.424625012107402	0.78098194952174	former_vs_never	FALSE	7.334	5.051	11.017	3.673	2.571	2.273	2.443	2.836
hsa-miR-12116	3.18322388368228	-0.366215802846789	0.247632500256062	-1.47886809069128	0.139175573089246	0.558025863936044	former_vs_never	FALSE	3.553	2.321	3.888	2.297	2.07	1.896	2.424	1.636
hsa-miR-12116-3p:Novel	2.31538295402956	0.145926620023793	0.237117315174383	0.615419502015171	0.538277715454238	0.847525276385139	former_vs_never	FALSE	2.061	2.101	3.742	2.1	1.755	1.647	1.918	0.319
hsa-miR-12117	2.58246172883872	-0.245358693984096	0.318955706196983	-0.769256323737208	0.441741159932079	0.798188626756748	former_vs_never	FALSE	2.837	2.492	1.856	1.867	0.706	0.859	1.007	2.051
