ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-12118	34.8716145218924	13.8953273738674	2.38559845688507	13.3441868617161	3.20690904728182	3.91345400390176	1.06390974253064	7.0653888673251	-0.881962448366616	0.0861309948034929	0.424588454149896	former_vs_never	FALSE	male
hsa-miR-12118-3p:Novel	73.4669826570691	90.9562402772715	89.4500303340999	69.6413021403022	68.9310888319191	72.193573268276	57.1573578277679	65.1184270767209	0.387750772091905	0.0933401409552334	0.425774642972719	former_vs_never	FALSE	male
hsa-miR-12119	14.133700681254	13.9083916698388	20.7669623872028	4.21774646122239	6.79975511795566	6.54639185310748	12.2364052627036	1.41307777346502	0.0274550264809067	0.940462904404299	0.981299265663236	former_vs_never	FALSE	male
hsa-miR-12119-3p:Novel	22.2634017285673	28.1792139407065	39.7147702904019	1.50224257596471	4.69122514614208	2.5433295267521	16.6415111572769	1.52916218143243	0.303345493674214	0.333356249024862	0.68878137864719	former_vs_never	FALSE	male
hsa-miR-12120	3.54176070610867	3.80604768701423	5.40939600037159	0.374669490814787	1.92235087231231	1.62249915667987	2.34489893680124	0	0.587240057229703	0.100047597551939	NA	former_vs_never	NA	male
hsa-miR-12120-3p:Novel	30.0661202061031	49.3824689591665	19.1421345074504	55.2240415588583	16.65038417328	12.83717864116	10.626616010986	46.7153933376476	0.51966546765347	0.126279342781047	0.475451747740705	former_vs_never	FALSE	male
hsa-miR-12121	147.751019237868	212.148835160707	211.766551315188	239.276128141846	61.3288741628239	63.2495825383263	105.330420319177	73.6121349562932	0.760479667727372	0.0439825661291434	0.342828474411061	former_vs_never	FALSE	male
hsa-miR-12121-3p:Novel	13.012071714523	8.55185141873305	7.56371972012508	5.04059218366169	8.08796318033621	7.71706187221081	6.36293073660589	3.24946963554391	-0.241352111286959	0.400007190214332	0.739728220850275	former_vs_never	FALSE	male
hsa-miR-12122	2.41917622813787	2.31177132013222	4.63884705636641	2.25868844535575	1.8776698011552	1.79867712769189	2.17168536373645	2.04873895734227	0.156683017901551	0.600766594461139	NA	former_vs_never	NA	male
hsa-miR-12122-3p:Novel	6.08836329674693	3.75025667632311	4.00544668743684	1.81217374560616	2.72570441736455	3.0429551123393	1.3733778667889	1.85810534498729	-0.0679100281268698	0.853793594533531	NA	former_vs_never	NA	male
hsa-miR-12123	24.8789883905855	39.5796527255037	19.006843541111	74.7463804604368	13.9055040050623	26.1926052910271	18.3910257700151	25.4849911539002	0.615712981382147	0.0580746473167739	0.379814897076379	former_vs_never	FALSE	male
hsa-miR-12123-3p:Novel	1.71343943207039	1.47778365368239	0.969513940937382	0.688612822546187	0	0.793078962933209	0	0	0.14711637848627	0.779590868915157	NA	former_vs_never	NA	male
hsa-miR-12124	8.50113725362112	6.9485834285354	16.2269997931414	3.12273232256341	6.29029538721835	3.17696738593305	9.29966799965476	2.83123595985743	0.0341326727406024	0.90551454306454	0.971891627216783	former_vs_never	FALSE	male
hsa-miR-12124-5p:Novel	11.1474425144457	9.90087242575805	18.4889200995368	13.4668156668546	7.99631012502616	3.72612221182831	5.54718211004035	2.8671790901858	-0.351794712885847	0.238566085040712	0.607869501998503	former_vs_never	FALSE	male
hsa-miR-12125	6.21611780843011	8.43988480456318	7.89050387043075	13.8529295891916	3.46605953796329	4.72970871377994	5.01573430091321	9.74840890663173	0.740769159018603	0.054121355857932	0.369159000105062	former_vs_never	FALSE	male
hsa-miR-12125-5p:Novel	2.08013440961014	14.4201073659206	4.41731841032127	0.366377747388543	0.642118006996883	0.632835372748679	1.84906070334678	0	1.06227267819888	0.0245002751522416	0.273839764861579	former_vs_never	FALSE	male
hsa-miR-12126	5.14585068225305	5.39415684422686	3.50221529478318	2.20650674755144	4.00671592848527	3.86259391601454	3.4730526876676	2.10259799946959	0.272928326174456	0.265107021653205	NA	former_vs_never	NA	male
hsa-miR-12126-5p:Novel	165.375491063782	58.1623257442206	252.430753028054	79.241683243237	60.3274969044007	34.4146245735715	48.8824336505355	62.7398639233484	-0.871658474218826	0.0285752862799915	0.293776520596278	former_vs_never	FALSE	male
hsa-miR-12127	38.5386074039254	154.400133016133	32.4603602846503	49.0154117799071	19.5816240248726	25.1144863630539	17.365263438338	12.6155879968175	0.819762632638288	0.0196808025720033	0.266470835588594	former_vs_never	FALSE	male
hsa-miR-12127-5p:Novel	5.59057656036904	7.79689697376384	12.0463606782787	0.869041556077031	3.86667671156605	4.31671076161974	3.69812140669356	1.28040538619078	1.02451458697247	0.00299997861302993	0.129194272485921	former_vs_never	FALSE	male
hsa-miR-12128	18.5383326745325	15.2454339121336	14.3122320419093	6.58170253743794	13.4283977107637	9.57869906457885	8.35955716818869	5.09699823078004	0.171287726685099	0.526353151114623	0.817224813262267	former_vs_never	FALSE	male
hsa-miR-12128-5p:Novel	4.02814084837336	3.01492205766446	2.48684151787946	2.78756721564354	2.9943972380535	1.99407633976447	1.57478200831411	2.82615554693004	0.278834716608621	0.339883305454478	NA	former_vs_never	NA	male
hsa-miR-12129	2.48874330329444	1.82641864035848	2.71345552934608	1.58798323642168	1.3283382097657	1.05643825424024	0.787391004157056	0	-0.328442983545046	0.397134356256613	NA	former_vs_never	NA	male
hsa-miR-12129-5p:Novel	3.49109267623922	2.12681069129302	2.98024357122841	0.906349122912528	0.595711963574018	0.434451406232095	1.57478200831411	0.191145272679053	-0.289064209587334	0.461016824160888	NA	former_vs_never	NA	male
