ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-21-5p	96.6302420345553	116.917073775008	295.578968609223	4775.74457006456	50.7669244733076	45.8496904472786	27.335334913997	73.8702790977695	-0.459409617440995	0.200559430032565	0.615929135300587	_16_vs_never	FALSE	female
hsa-miR-210-3p	5.70866681766416	5.44798226972358	8.80551775605977	126.006715339222	3.338038742617	3.46903659324437	3.51179274615292	5.71559908603856	-0.0642168673900236	0.832951078184644	0.944769201970577	_16_vs_never	FALSE	female
hsa-miR-210-5p	0.290593250778591	0.118191686082393	0.271318867784164	0.167360825224106	0	0	0	0	-0.554888601076079	0.50845170743111	NA	_16_vs_never	NA	female
hsa-miR-211-3p	5.93354212904141	4.60555365496648	6.28758380934108	10.0954520627846	2.98854688497767	2.93326487435324	3.89389465518399	5.43077239885142	0.0748068230083192	0.821397402065231	0.939155014174233	_16_vs_never	FALSE	female
hsa-miR-211-5p	1.5013573927364	0.698340801058099	0.843309493086976	2.07102609224148	0.751422350402435	0.160360838602024	0	0.744676465940388	-0.731276815968234	0.118482876427787	NA	_16_vs_never	NA	female
hsa-miR-2110	143.882814686197	187.365411089949	223.277854666747	115.183639979527	36.4891323301021	51.7501086866275	103.064506297021	80.2761230283738	1.06964377262833	0.00643094930774067	0.151982055158884	_16_vs_never	FALSE	female
hsa-miR-2110-3p:Novel	31.6189640247198	33.8487070815315	49.570772406945	51.6059189768566	16.9975153350645	20.144209924569	27.8294649662783	31.9910657510025	0.812927225567767	0.00675991104441934	0.15581177678927	_16_vs_never	FALSE	female
hsa-miR-2113	4.87719088962815	4.40275572487784	4.0552895897403	4.2071855672677	3.06442086399496	1.27725504398421	2.74349563506001	2.32662296370928	-0.192203558672434	0.606538418057154	0.859038490709886	_16_vs_never	FALSE	female
hsa-miR-2113-5p:Novel	33.3399513383181	20.6276288715989	20.0211639152801	13.9404771316163	6.19255582332633	6.76024510435971	6.02079034997259	13.1063058005508	-0.0571098344606972	0.892962648638429	0.968325194001623	_16_vs_never	FALSE	female
hsa-miR-2114-3p	1.34445119934989	1.40123633814285	1.08971550366889	5.68392647076537	0.553217348267974	0.106339160502815	0.520383388014903	2.03653964956928	0.203793216257998	0.611557912307745	NA	_16_vs_never	NA	female
hsa-miR-2114-5p	35.4331174905025	34.9303033449081	37.1405305710947	41.4809606338591	16.1851236066883	18.0438489855244	20.8293887746729	33.7420293299169	0.285044611086398	0.437022890354933	0.781885098511921	_16_vs_never	FALSE	female
hsa-miR-2115-3p	11.9968164418198	9.19579761162614	10.1738373025735	9.60414373583223	6.74022691877344	5.41569641982506	4.16921136431523	5.80847643433502	-0.175653593857745	0.60002045062902	0.85514364986594	_16_vs_never	FALSE	female
hsa-miR-2115-5p	0.789359767217486	0.642196759797652	0.454491673856639	3.48753908068696	0.303458067510637	0	0	0	-0.968274360296777	0.0383500919636664	NA	_16_vs_never	NA	female
hsa-miR-2116-3p	0.228868241049641	0.328153051053601	0.215471330727016	1.4949582945378	0	0	0	0	-0.20660262627632	0.808798871380368	NA	_16_vs_never	NA	female
hsa-miR-2116-5p	2.93970999793415	2.45109894051308	6.44181026774734	2.39301792261623	1.88536276711621	1.23435767935387	1.18717732302723	1.19148234550462	0.901731915940189	0.0137474165008352	0.210380545959502	_16_vs_never	FALSE	female
hsa-miR-2117	3.76931045397136	2.10046931429534	2.71446790814867	2.34843863624852	2.28953574439598	1.27109362746568	2.4792495561834	1.25743179892848	-0.191075588764319	0.558109147019927	NA	_16_vs_never	NA	female
hsa-miR-2117-5p:Novel	2.94084894472467	2.14017015269889	4.29157562693638	6.90541413514637	1.54638303071489	0.973543529999246	2.36314075156545	1.74496722278196	0.346471173971073	0.346636725380113	NA	_16_vs_never	NA	female
hsa-miR-212-3p	0.322271634566025	0.209326116246514	0.137547194894056	0.165458472691699	0	0	0	0	-0.834682106524829	0.336803344391597	NA	_16_vs_never	NA	female
hsa-miR-212-5p	0.906666575855388	0.693238564874366	0.816931716692725	6.52212183822652	0.442294932104441	0	0.28599963580885	0.685871890324627	-0.236107406831421	0.596632901375927	NA	_16_vs_never	NA	female
hsa-miR-214-3p	1.33264574071614	1.52556599099293	6.15320245935688	6.60190573599698	0	0	0.46605330068526	0.803381650712306	0.826291693953134	0.140450116028725	NA	_16_vs_never	NA	female
hsa-miR-214-5p	0.315409334750934	0.311661602462546	0.458791408455248	2.12957015501412	0	0	0.0629107865379433	0	0.0689361913201867	0.902288388253086	NA	_16_vs_never	NA	female
hsa-miR-215-3p	0.935267008198144	0.791730276279455	1.10997219845417	44.4567217884571	0	0	0.0629107865379433	0.803381650712306	0.268475117718864	0.616145417012751	NA	_16_vs_never	NA	female
hsa-miR-215-5p	37.1402100286922	43.4080701683658	146.725036374013	10242.8008001896	12.4016042498488	15.0672235964679	7.49489936911784	15.5464295140249	-0.586140824347167	NA	NA	_16_vs_never	NA	female
hsa-miR-216a-3p	6.98900207586584	6.67266120015759	6.98334759883522	12.0291808575239	2.62997822640852	2.35568711578611	3.95175117759997	6.10961894870784	-0.285989516946708	0.432856622668771	0.779932492015122	_16_vs_never	FALSE	female
hsa-miR-216a-5p	0.912926089088217	0.829237175045348	0.992236969975146	0.37346017439725	0.344625533452223	0	0.216205595153959	0.114311981720771	-0.196186494491597	0.683612924468335	NA	_16_vs_never	NA	female
hsa-miR-216b-3p	0.416825891902099	0.128821331614839	0.277556286945057	1.58999663488835	0	0	0	0	-0.868908913122853	0.220429582041833	NA	_16_vs_never	NA	female
hsa-miR-216b-5p	1.60381608031181	1.20039767667322	0.608779820342923	4.08824518774724	0.613717154740156	0.575833064850872	0.203265170181909	0.803381650712306	-1.02018916219756	0.0188408699415473	NA	_16_vs_never	NA	female
hsa-miR-217-3p	0.162136990116247	0.0472438104612042	0.061517023411623	0.164692022285415	0	0	0	0	-0.49861299619079	0.773470206668896	NA	_16_vs_never	NA	female
hsa-miR-217-5p	2.90136146302179	1.70600378958237	2.52870752570034	24.4488634408412	1.30623270607397	1.02687754482108	1.28505695165634	1.00961016083815	0.035614918618418	0.931415638538632	0.977334565730814	_16_vs_never	FALSE	female
hsa-miR-218-1-3p	0.455781360655431	0.262155435496999	0.220576647871237	2.41354295277484	0	0	0	0.446805879564233	-0.396204587966717	0.54355562253034	NA	_16_vs_never	NA	female
hsa-miR-218-2-3p	1.07593045195561	0.726454293396081	1.10140239944603	0.762235662997887	0.362956180073226	0	0.421770471415243	0.228623963441542	-0.509778310566283	0.300649332628277	NA	_16_vs_never	NA	female
hsa-miR-218-5p	8.93113269257003	7.85781135387109	8.27274358696826	6.65238629050751	5.32846967104007	4.742949096451	3.51842536951253	6.05766096502892	-0.262864007411085	0.42777265287062	0.777654861645031	_16_vs_never	FALSE	female
hsa-miR-219a-1-3p	2.75405083795588	4.80019704822221	3.2305374233278	5.35145291585502	1.0647492643761	1.05880870338188	1.30953973092395	1.60676330142461	0.120247382644975	0.752245575527118	0.912568219304178	_16_vs_never	FALSE	female
hsa-miR-219a-2-3p	3.39936890995763	1.97052682877153	2.60575724031605	8.57002299268059	1.86047826864378	0.820432050540701	2.31034858497459	3.48993444556391	-0.117022708070256	0.744287847987998	NA	_16_vs_never	NA	female
