ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-6083-5p:Novel	3.92884291155725	3.34483682527979	3.37790236804858	10.2611960365806	3.07646849828508	2.84797247887319	3.33621046328901	2.90827870463659	0.425013794437059	0.38218877967588	0.825421184523583	16__vs_former	FALSE	female
hsa-miR-6084	14.6759052019793	11.4538062568053	15.7395148276845	64.386564193409	8.3607420825919	7.9868234107143	12.2563960106867	18.1729828950868	1.5104150510587	0.00301843120222383	0.0546948811831537	16__vs_former	FALSE	female
hsa-miR-6084-5p:Novel	16.3182785704887	24.3250458743751	20.1233102473885	16.631967190022	13.7287623860136	14.675120377095	12.3167104131608	12.8541064113969	-0.361285084631852	0.413784518398499	0.846894433504896	16__vs_former	FALSE	female
hsa-miR-6085	18.3197755821891	13.9084227865783	20.3878817295379	24.3098104916901	14.2050349837532	11.9283469745748	13.7392995728566	17.6040451849988	-0.00539719631671413	0.990362758018308	0.998183199806187	16__vs_former	FALSE	female
hsa-miR-6085-5p:Novel	67.038061213452	19.905626289684	17.4365436495475	21.9137240952931	14.6624612901602	12.3041569443051	11.4397072138522	11.0514590776191	-0.194220076290583	0.756554954966234	0.963374165378127	16__vs_former	FALSE	female
hsa-miR-6086	0.316461865871262	0.380060413651421	0.271432656132851	0.330959274926062	0	0	0	0	0.711937471870625	0.604961096900004	NA	16__vs_former	NA	female
hsa-miR-6086-3p:Novel	1.77386020068235	2.63838289685125	1.80517591337573	3.90450180508414	1.27755366808145	1.21786196298189	1.1032624794416	1.14311981720771	0.460249195437331	0.440896130571889	0.865774371523232	16__vs_former	FALSE	female
hsa-miR-6088	0.495212744687506	0.372743551812919	0.648680847329777	0.125072492157851	0	0	0	0	-0.197110145615827	0.856406806973509	NA	16__vs_former	NA	female
hsa-miR-6088-3p:Novel	8.44881646648094	9.69251910200714	19.088963171993	16.8428303572401	5.75702262784088	5.12352835578372	6.87406883385576	10.973950245194	0.163064599856975	0.763766301587209	0.963374165378127	16__vs_former	FALSE	female
hsa-miR-6089	25.0926139158903	24.3253953307063	25.7072702281166	33.3353581807363	21.5120485302142	12.0340314598343	15.435157843289	23.759629244975	0.234234780834525	0.631124856007998	0.937658965196024	16__vs_former	FALSE	female
hsa-miR-6089-5p:Novel	8.8743961616118	10.5728309815928	15.330376545626	29.7359029256144	5.11472668035767	5.24687710567956	6.81961461424136	8.14615859827713	0.641327576315196	0.278987247669577	0.74956440009329	16__vs_former	FALSE	female
hsa-miR-609	6.84715579153023	3.89648819718959	6.37092394441605	3.9862018775365	3.50505264026015	2.02448986891405	3.27169291699642	2.32662296370928	0.250695442449856	0.696141956565424	0.951317753221245	16__vs_former	FALSE	female
hsa-miR-609-3p:Novel	3.15138372223098	2.02968279197824	4.90675531160841	19.545062926093	2.1469995388489	1.32236346719852	1.63048279780629	2.01922032167631	0.469834719390909	0.483378649106907	0.877692012755672	16__vs_former	FALSE	female
hsa-miR-6090	8.94133465967417	6.70014741814328	17.4524026635414	34.1790174675647	6.5187957013556	4.66823221174766	6.7244546261873	7.89357053896811	1.35060543380648	0.0165211816083998	0.186946812314229	16__vs_former	FALSE	female
hsa-miR-6090-5p:Novel	24.3215322775275	10.0543921124062	13.9169396261353	19.8320518084417	9.22493273767281	6.48323298712587	7.30694224038465	5.9442230494801	1.57302032444375	0.0153944231155061	0.180319122048648	16__vs_former	FALSE	female
hsa-miR-610	2.81784595344699	1.98500891816776	3.99620576846208	2.44684517446816	1.1940238129756	0.746470081835365	1.08312916788236	1.04254705231654	-0.22827772546607	0.784107449159241	0.965892061552483	16__vs_former	FALSE	female
hsa-miR-610-3p:Novel	9.36314976506666	6.48104600396286	13.0220881257268	7.06383197807268	5.30753918525329	5.44022013779085	7.37107893418525	2.67300964904532	0.118370107265486	0.846352679215189	0.97845032869529	16__vs_former	FALSE	female
hsa-miR-611	18.4722190093457	21.9028661393271	22.9828157399394	10.4395345150536	14.354595113095	12.8691335839546	9.77646364342113	11.7850102838148	-0.717980125173153	0.171655334188219	0.665095426677826	16__vs_former	FALSE	female
hsa-miR-611-5p:Novel	4.08452213552956	2.39084796054197	10.4425906579877	22.3447689162329	1.88536276711621	1.57546439165241	2.28879334605432	1.3404176386927	1.84442840953543	0.0149760450068162	0.17779442594299	16__vs_former	FALSE	female
hsa-miR-612	21.6353790991241	67.0135506148694	20.2255531550183	14.3504886381779	5.18325445991534	6.04911979111069	7.26812372935334	9.08505288447273	-0.0961190703284064	0.894168816744827	0.984623316189593	16__vs_former	FALSE	female
hsa-miR-612-3p:Novel	3.9135563462616	4.57058458539144	4.19130921715473	3.80832513778066	2.58354083222894	3.17642611014563	3.41019893778501	2.53189998419732	-0.281578150697919	0.589485763816486	0.926195766197451	16__vs_former	FALSE	female
hsa-miR-6124	4.71253783970242	3.84096540883317	4.11331646002137	4.87018919551694	2.61246541214795	2.84807708233353	2.46402630459166	3.21352660284923	0.0270641863078568	0.964274642069855	0.994582514417685	16__vs_former	FALSE	female
hsa-miR-6124-3p:Novel	95.7548478925814	121.843330486491	124.352403853813	132.938589270416	80.7428852899318	72.9647527586872	93.5257409094025	115.871658100324	-0.141267310019299	0.702170637738677	0.951317753221245	16__vs_former	FALSE	female
hsa-miR-6125	75.102448134387	85.6437638869037	85.7866429542256	173.107416576085	40.6675610255776	29.1197409591426	59.2473034426243	58.6468605019984	1.90408864354022	0.00093948957807888	0.0207722007630285	16__vs_former	TRUE	female
hsa-miR-6125-5p:Novel	45.7030795538608	50.4499201565153	59.6315398663767	46.6090325810546	37.6967852139046	27.8412688174696	43.4524180213036	26.0631318323358	0.0291467124160146	0.940851175734821	0.993149519902319	16__vs_former	FALSE	female
hsa-miR-6126	8.0619056128375	9.319379013744	6.93936839004596	26.5642071965024	4.52793723600975	5.50669562490929	3.33329147359642	4.01690825356153	0.185273858276554	0.740371232807303	0.962739882600522	16__vs_former	FALSE	female
hsa-miR-6126-3p:Novel	28.5515934217133	23.944614330299	49.9252514476617	40.0211901506977	18.1338144817501	19.1877361343929	27.2812371634898	23.5700205676295	0.264082606552764	0.583956406649475	0.925752003483555	16__vs_former	FALSE	female
