ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-25-5p	6.07253976755311	4.57976404704053	2.69684817092071	4.08331163993064	2.61249080226535	1.85465153722016	1.57478200831411	1.73090836540364	0.0891124800139906	0.843422726099901	0.938804933027307	16__vs_never	FALSE
hsa-miR-2681-3p	41.4133651450668	51.727195466755	63.9479517284018	31.4596862332437	19.1483542238859	16.0290433746215	22.6121363887412	25.8896402756798	0.0392899155708458	0.934804256710135	0.976150385812069	16__vs_never	FALSE
hsa-miR-2681-5p	49.8870748780058	29.4062219966388	68.5226992288339	10.7416793219707	3.07497757922427	0.771616610095602	2.6436917818483	0	-0.665760103796686	0.216298306691157	0.531263210552198	16__vs_never	FALSE
hsa-miR-2682-3p	1.05331056549823	0.929209082416363	1.40801843322428	1.81910118833944	0.475778301144768	0	0.869707562521273	0.0955726363395267	0.190250753793161	0.719875418904623	NA	16__vs_never	NA
hsa-miR-2682-5p	4.80179481843112	4.47895956041931	8.08739615366342	6.1214600963741	2.319926802278	1.89836141648228	1.81608521001171	2.47240917710294	0.642460143102307	0.178382494746937	0.487011650475291	16__vs_never	FALSE
hsa-miR-26a-1-3p	0.745997672038731	0.314574342963089	0.47500384582988	0.407708340630008	0	0	0	0	-0.107568160016374	0.900778916638139	NA	16__vs_never	NA
hsa-miR-26a-2-3p	1.75669040695131	1.61093391515961	2.00782689155564	2.10049231145922	1.05839232414	1.01870674287245	1.21902869961024	0.297870586376155	-0.930743281544127	0.0558742105695606	NA	16__vs_never	NA
hsa-miR-26a-5p	2.35487257742272	1.93256235662553	2.19292176475236	2.60564199530967	1.5539681232297	1.45015410841499	1.55090282289618	0.297870586376155	-0.481829190626046	0.278090327284497	0.590608343839339	16__vs_never	FALSE
hsa-miR-26b-3p	1.10217071048477	0.658976501083862	0.507556936869017	2.14545188865964	0	0	0	0.372338232970194	-0.0445570006316091	0.94117099493218	NA	16__vs_never	NA
hsa-miR-26b-5p	7.86288376890032	11.0644788979548	16.0818405436928	520.829175685558	2.25630775436923	1.50970344732791	1.3733778667889	1.61716007733137	3.56696928188087	3.95621529460279e-10	5.83673629797064e-08	16__vs_never	TRUE
hsa-miR-27a-3p	10.7886505921402	7.61305666128851	12.3153591748483	288.058407130295	4.94863773926578	4.45074748857648	3.47883025008509	3.61772445392724	1.43217587033553	0.00221465583137756	0.0291728175883247	16__vs_never	TRUE
hsa-miR-27a-5p	2.62888118384311	2.42067447817479	2.13181811514507	16.6696698524267	1.68505672969336	1.23490847070527	1.52776170060021	1.9007045171202	0.987641061647674	0.0167345558789639	0.114301148642429	16__vs_never	FALSE
hsa-miR-27b-3p	8.22532607699291	5.08633329362306	10.1484793335869	240.344119898546	2.45486861896063	1.51751986112368	1.52776170060021	2.61691021071345	2.18419582386599	5.85443209571381e-05	0.00163998205415375	16__vs_never	TRUE
hsa-miR-27b-5p	4.46401640577023	3.67231599563238	3.35408510398907	1.90893314891242	3.12827392504443	2.46612491319241	2.1525873431943	1.60201632884617	-0.463130854947228	0.256640528393608	0.570226394914712	16__vs_never	FALSE
hsa-miR-28-3p	3.1717144456731	2.89392811336846	3.93602380145877	102.624536741212	1.47258371749208	0.908870585170568	1.21322275532537	0.874542969524526	2.04951830708229	8.33829695085343e-05	0.00214565711072542	16__vs_never	TRUE
hsa-miR-28-5p	0.892352877925607	0.593039643231054	0.977808068102166	30.1412311543981	0	0	0	0	0.643983639485514	0.310289364431338	0.606063868920168	16__vs_never	FALSE
hsa-miR-2861	22.2513421667198	24.4569269477617	22.4210397690293	19.7042689990318	15.2688048833586	15.5028705014793	17.365263438338	10.3735388671893	-0.0411080791924837	0.89722886331423	0.963987012323843	16__vs_never	FALSE
hsa-miR-2861-5p:Novel	48.5176411208699	47.0827382609942	105.872596615353	108.270635757213	32.2386429503413	26.183671058131	27.2975119948209	44.3117568663851	-0.289867540751454	0.432439050623506	0.723564261271719	16__vs_never	FALSE
hsa-miR-2909	1.16979414519476	0.837352198720662	0.921871428534564	0.919708161000643	0.638847274103893	0.496001024998475	0.243805739922049	0	-0.454815498970971	0.334088071694	NA	16__vs_never	NA
hsa-miR-2909-3p:Novel	63.2354944424797	14.9492119688216	20.1111207839544	9.65142574334256	9.63460236402415	7.69729271248014	10.1850780040014	8.26048079067361	-0.330721435580264	0.523805324381864	0.787487216614854	16__vs_never	FALSE
hsa-miR-296-3p	1.8255049920392	1.66339723003508	1.82390335479729	8.29973924518415	1.10103044337056	0.982110082879531	0.606611377662687	0.877955117720333	0.706761603613005	0.172099135753021	0.478447082774635	16__vs_never	FALSE
hsa-miR-296-5p	0.316121949675619	0.317433766201996	0.287542290326675	1.69620640955208	0	0	0	0	0.621563665403747	0.544067450735838	NA	16__vs_never	NA
hsa-miR-297	0.0713242683569776	0.0564058825943531	0.0387722655427007	0	0	0	0	0	-0.189256831438047	0.941865274046455	NA	16__vs_never	NA
hsa-miR-297-3p:Novel	1.24340391765544	1.42807571330417	0.839330241787098	0.305800113630405	0	0	0	0	-0.357485604759017	0.56373563901408	NA	16__vs_never	NA
hsa-miR-298	5.59580034772573	5.02530669492252	5.89846815147807	2.15435200771591	2.87481273346752	1.71065970097391	2.93673726304887	0	-0.907532316903594	0.0647496791323541	0.275030786794433	16__vs_never	FALSE
hsa-miR-298-3p:Novel	8.6142538378667	8.88837287870402	11.7434576671109	10.5949235391407	4.94863773926578	5.23852578123812	6.85238694711403	5.37465466232006	-0.401326915966465	0.29629739495466	0.602026689947762	16__vs_never	FALSE
hsa-miR-299-3p	2.25442556811709	1.42013696532019	2.38670922241317	1.50958021756418	0.687192661631725	0.640257258348794	1.3733778667889	0.90649590577523	0.576041627782715	0.285436215034505	NA	16__vs_never	NA
hsa-miR-299-5p	0.194108086982268	0.28014194858324	0.0251803172562092	0.137354640658147	0	0	0	0	-0.322362705252726	0.873136934397858	NA	16__vs_never	NA
hsa-miR-29a-3p	3.56367049223897	2.50634184786042	5.20028136409964	87.7265440460483	1.63481635977923	0.749126315991637	1.26450651447153	1.60142074909282	1.29501857915593	0.0186674693028363	0.123927409121825	16__vs_never	FALSE
hsa-miR-29a-5p	0.266630652090788	0.435834879489163	0.193652734559818	0.446892418583779	0	0	0	0	0.0280535432809559	0.977422416135785	NA	16__vs_never	NA
