ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-3664-5p	1.80945117531549	1.4693075168379	2.63694113720662	2.17951965068582	0	0.90718338403548	1.7365263438338	1.41561797992872	0.192164017848724	0.761709173253714	NA	_16_vs_former	NA	male
hsa-miR-3665	6.79086711234017	4.76195395882765	3.97297493547353	4.55930084403122	4.33689991873055	4.40823235868259	3.14956401662822	2.83123595985743	-0.575722995124646	0.198474760058912	0.604224796009622	_16_vs_former	FALSE	male
hsa-miR-3665-3p:Novel	140.177548954188	153.8513136611	133.021288187983	65.7027683018543	70.1331269906467	39.2730510302169	85.0129280878878	60.0558053722634	0.561433776564432	0.280989278233188	0.674409373875422	_16_vs_former	FALSE	male
hsa-miR-3666	2.43945248032897	3.40071464276795	2.55224916276508	16.1376873141371	1.85997692961718	1.9163575261074	1.67191143363774	1.92060807928618	-1.26540019188294	0.0488107660712864	NA	_16_vs_former	NA	male
hsa-miR-3666-3p:Novel	9.1583479213724	14.5660010821762	5.64758969651518	14.5194850697868	6.14235761732895	5.85464412614242	4.34337072747291	4.23923332039506	-0.990977543133852	0.0765540296541328	0.405092077948247	_16_vs_former	FALSE	male
hsa-miR-3667-3p	1.90412922484864	1.15582863379858	0.665019978361199	0.493433485925422	0	0	0	0	-0.984029616524205	0.376047131113532	NA	_16_vs_former	NA	male
hsa-miR-3667-5p	1.96095774731321	2.32702145110806	3.88038583583869	0.959487409993253	1.19263256254823	1.0827432891794	2.72177894417942	1.28040538619078	-0.402104536496058	0.468888113097093	NA	_16_vs_former	NA	male
hsa-miR-3668	413.52025989113	28.7147845887771	15.4320749262726	2.43717536055657	2.95211098665441	1.20066046411503	4.1201336003667	1.85810534498729	-0.271684479905437	NA	NA	_16_vs_former	NA	male
hsa-miR-3668-3p:Novel	29.8961748101155	49.0806822764872	30.6623328328117	30.2112310662208	19.5078776562606	18.7851995052603	24.9631947706868	25.4849911539002	-0.152622601135089	0.765559028736101	0.927834633331035	_16_vs_former	FALSE	male
hsa-miR-367-3p	11.4293215173206	10.5348644167747	9.83175894697577	9.0749982314277	6.90191706032253	7.92069095699651	7.47789759161412	5.73435818037161	0.295517528649853	0.525166226563967	0.824196713795525	_16_vs_former	FALSE	male
hsa-miR-367-5p	0.6458146999058	0.839226649251034	0.539801856381519	0.128240594201652	0	0	0	0	-0.369976991658804	0.711422504198805	NA	_16_vs_former	NA	male
hsa-miR-3670	1.47229715814364	0.90778924661333	0.807797173525549	1.22610431795579	0.281207625317297	0	0.586224734200311	0.70653888673251	-0.302340314883407	0.671763200630422	NA	_16_vs_former	NA	male
hsa-miR-3670-5p:Novel	14.5043338324758	3.69522763291431	36.7350368219429	2.63423498959006	1.48201992569325	1.12235156794714	2.36217301247117	2.04873895734227	0.350799716917328	0.570975917136653	0.842643336211972	_16_vs_former	FALSE	male
hsa-miR-3671	2.28748022712795	3.17574530133394	0.929519204283549	4.21103879221932	0.591745089266589	0.333314426161318	0	4.24685393978615	-1.77505868851603	0.0660124462465495	NA	_16_vs_former	NA	male
hsa-miR-3671-5p:Novel	2.1901702945131	1.05133027235829	0.558904897989375	0.742137097684333	0.481786548986127	0.13673552302553	0	0	-0.513972977708837	0.563042413816355	NA	_16_vs_former	NA	male
hsa-miR-3672	0.581793048927583	0.429158520898575	0.728796586807479	13.6014848140052	0	0	0.489456210508145	1.85810534498729	0.152102119533551	0.893010597394845	NA	_16_vs_former	NA	male
hsa-miR-3672-3p:Novel	2.1908362266645	1.15696116943025	0.97531703249877	1.57632811793664	0.186051784441174	0	0.531954871265318	0.640202693095392	-0.634930347227157	0.449892201485494	NA	_16_vs_former	NA	male
hsa-miR-3674	1.90960479496735	1.49398193416183	1.09970805580122	0.292750088238049	0	0.459508186229028	0	0	0.144719526632255	0.876307306849894	NA	_16_vs_former	NA	male
hsa-miR-3674-3p:Novel	1.52174689550645	7.39677842921018	1.94407109433039	0.740974143871319	0.508031686394179	0	0	0.57343581803716	-0.677808414461626	0.443645255321112	NA	_16_vs_former	NA	male
hsa-miR-3675-3p	0.873022092564998	1.57535557356346	1.01329559157481	0.292750088238049	0.63131657572095	0	0.489456210508145	0	-0.0745911209725185	0.919398223866204	NA	_16_vs_former	NA	male
hsa-miR-3675-5p	2.23486574805297	2.50911384135261	2.51531808232038	0.912434003568113	0.531433051941025	0.10096444172833	0	0	-0.499158393331798	0.43820532465921	NA	_16_vs_former	NA	male
hsa-miR-3677-3p	2.59810485991027	1.48998850410566	0.486921186718972	0.71366767634574	0	0.523438456755393	0	0.382290545358107	-1.29200947375797	0.146145600836322	NA	_16_vs_former	NA	male
hsa-miR-3677-5p	10.538571531065	11.1684941260929	9.05362679943029	1.39830796086752	3.40218698094558	4.18549790271256	3.34382286727548	1.92060807928618	-0.498682200870106	0.448792785113473	0.781768077294436	_16_vs_former	FALSE	male
hsa-miR-3678-3p	1.01619279907138	1.18966121494211	0.78085955613641	1.2903335992371	0.520183906357193	0.739654483687161	0.531954871265318	0	-0.101810203566055	0.877509861670366	NA	_16_vs_former	NA	male
hsa-miR-3678-5p	2.00311404916375	1.61001682438946	0.755937355358208	0.755449071922728	0.254867659402096	0	0.708441067399065	0	0.212076690096164	0.825444540117676	NA	_16_vs_former	NA	male
hsa-miR-3679-3p	0.121298211470296	0.237774332272958	0.242274155125248	0.319983461431617	0	0	0	0	0.332694704743936	0.898322549696918	NA	_16_vs_former	NA	male
hsa-miR-3679-5p	6.87052107605121	8.01728734131612	4.19897169880315	2.91616036304581	2.18532676942581	1.48480644999603	2.49263253053804	3.71621068997459	-0.371168560364419	0.542452953086088	0.830057536856849	_16_vs_former	FALSE	male
hsa-miR-3680-3p	13.4538245933382	47.749706992916	11.1982586660077	10.9412208951224	6.86173601664676	8.94722253790045	12.9434249234275	7.64581090716214	-0.737881152208297	0.184438707668323	0.58932625162482	_16_vs_former	FALSE	male
hsa-miR-3680-5p	1.98791244618936	3.22090690795244	3.91185476182604	1.97583317955495	0	0.53722329088941	0.787391004157056	0.640202693095392	-0.531121848179974	0.470660656070037	NA	_16_vs_former	NA	male
hsa-miR-3681-3p	0.0837750315323017	0.0175925830949511	0	0.0273064675255791	0	0	0	0	-0.12865879847884	0.9824853793553	NA	_16_vs_former	NA	male
