ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6740-3p	24.91555600294	35.3086764950497	87.3910012377594	1.97204954364776	0	0	0	0	-4.96284409013076	0.00159677533087457	0.0286763350517337	16__vs__16	TRUE
hsa-miR-6740-5p	6.20738736613234	5.04307233976544	11.464965660394	4.49657143296379	2.96397393936254	2.37499161882697	4.36893804335986	2.03397963950929	-0.131915383193554	0.795640999300638	0.943801187648479	16__vs__16	FALSE
hsa-miR-6741-3p	2.37003397698386	1.80578720973593	2.18939684919885	0.587182813207025	0.529196162069998	0.137373241626559	0	0	-1.00420547884248	0.218334565073159	0.619192870538161	16__vs__16	FALSE
hsa-miR-6741-5p	25.270871437612	23.1652047909785	16.05912025013	17.6335797053244	7.75062249668681	7.75068595237552	8.55586696916029	9.91728813505388	0.048665020273373	0.932938476711806	0.975951760053022	16__vs__16	FALSE
hsa-miR-6742-3p	0.260716514485494	0.105022078873092	0.376580001631269	0.141599568181485	0	0	0	0	-0.00989946840958038	0.993800761959059	NA	16__vs__16	NA
hsa-miR-6742-5p	1.94930487849476	1.70097355137373	1.36511464355843	2.89738105919563	1.18289127104596	0.768765344082535	0.787391004157056	0.774029058326347	0.4507268323127	0.373931917278299	0.753612211455573	16__vs__16	FALSE
hsa-miR-6743-3p	15.8616941328685	24.3582864697542	21.7288116148249	28.3426203564215	8.17845616060702	11.8466435650013	11.3419877091584	17.111340719474	0.187752454055819	0.668665237352311	0.906720438863128	16__vs__16	FALSE
hsa-miR-6743-5p	5.56891167690423	3.95843942181944	3.39900443044745	10.5843380075024	2.31631535055577	2.10337591366565	1.3733778667889	1.12028521859309	0.972606892466298	0.100709976911594	0.430814461963261	16__vs__16	FALSE
hsa-miR-6744-3p	0.907482107969179	0.794006320383007	0.730212746012745	0.350220451288428	0	0.326837896046269	0	0	-0.585770545047165	0.396439173717547	NA	16__vs__16	NA
hsa-miR-6744-5p	4.89500612871273	1.67952379684629	0.296284806502864	1.49641044162193	0.207928625779335	0	0	0	0.627635438402534	0.436531761150242	0.780368747195072	16__vs__16	FALSE
hsa-miR-6745	5.57384098524843	4.50984479257074	3.69703562392449	3.83400096356602	3.638588438575	3.34115194857017	3.45928952246335	2.93003322118595	0.0346254386708668	0.938974579468178	0.975951760053022	16__vs__16	FALSE
hsa-miR-6745-5p:Novel	40.9035104152998	23.65769250292	23.7803086354199	26.0564026198329	19.1582658832792	17.0934976093074	18.4906070334678	15.1902180834974	0.0870459573822021	0.840668644845379	0.952160803566594	16__vs__16	FALSE
hsa-miR-6746-3p	0.296595966934582	0.190254890974267	0.202928173741664	0.0471571671760102	0	0	0	0	0.245740303306433	0.816034521950364	NA	16__vs__16	NA
hsa-miR-6746-5p	68.2625476130917	69.6871140401506	66.1379700329439	48.1372202035319	21.1446386736193	7.5726464876493	24.5171503351581	3.84373442400456	0.244445566127879	0.553852620080493	0.85238403005607	16__vs__16	FALSE
