ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-625-5p	3.22835627073573	3.90238175281851	4.86977410584496	12.4301344037253	2.33579020477061	2.56831868491665	3.12067003097133	1.34801168305975	-0.171757253168781	0.545762134060762	0.989526683241681	_16_vs_former	FALSE
hsa-miR-626	3.57861834503031	3.2107548726013	2.6636000860769	1.46123024788381	1.87040503299534	1.32830956254089	1.79994545158998	1.67907694448238	-0.354897250202493	0.270736698289417	0.911675066506762	_16_vs_former	FALSE
hsa-miR-626-5p:Novel	3.24130032465354	2.46922125539146	2.85340139220585	1.63653120429288	1.43925565696022	1.06458786522179	1.24631626526902	0.572497863320508	-0.0760421992008974	0.847261558090097	0.999380400204387	_16_vs_former	FALSE
hsa-miR-627-3p	0.547658587506017	0.599142248846315	0.887737603782854	0.192808942690485	0	0	0	0	-0.0237436667621524	0.95807192403053	0.999380400204387	_16_vs_former	FALSE
hsa-miR-627-5p	2.52031690078445	2.70248830815903	2.80052368615368	5.00776902240208	1.53618657603031	1.44060295964375	1.12608663366593	2.26488080616722	-0.186583970187915	0.579607869982614	0.999380400204387	_16_vs_former	FALSE
hsa-miR-628-3p	6.24232155688091	8.5651988704808	7.43345641887352	5.78508804644826	3.16385500600325	2.69000833773605	3.51734840520187	1.98126200546471	0.163111601125228	0.587603206515926	0.999380400204387	_16_vs_former	FALSE
hsa-miR-628-5p	0.169612520808274	0.116580459132517	0.0806477561809031	0.0820451316752295	0	0	0	0	-0.27457065841909	0.762037618140443	0.999380400204387	_16_vs_former	FALSE
hsa-miR-629-3p	44.2495669948415	1.85129555324066	2.72688332083159	0.300211283548784	0	0	0	0	-1.51306820005176	NA	NA	_16_vs_former	NA
hsa-miR-629-5p	7.70107555955138	5.66712216199455	3.4587223411862	61.4853153434228	2.02014927644835	1.49567613153352	1.01850780040014	1.37801780931071	-0.835708683818013	0.0538954314494456	0.717000785085794	_16_vs_former	FALSE
hsa-miR-630	1.36032200982532	1.5205107527637	1.02695192467429	1.27068816339815	0.655849552476078	0.440620251709908	0.491321642537372	0.320101346547696	-0.523908489642993	0.168046729233289	0.840056096038382	_16_vs_former	FALSE
hsa-miR-630-5p:Novel	1.25277240954857	1.19169184340928	1.1436145548228	6.35429085757043	0.362956180073226	0	0.624134006194266	0.28671790901858	-0.114342134615461	0.783759172069417	0.999380400204387	_16_vs_former	FALSE
hsa-miR-631	4.34573033024724	3.43654137585332	2.44826325682772	2.00372754774914	2.07928625779335	1.2653463473873	1.79994545158998	0.401690825356153	-0.827717541388867	0.0219899281324113	0.632480801775666	_16_vs_former	FALSE
hsa-miR-631-3p:Novel	19.321312003813	16.7805116525895	21.5215026176929	12.4500145444271	12.8518596809539	9.55704096088409	10.5788390119956	4.33364832683934	0.0166690450747841	0.953936797801693	0.999380400204387	_16_vs_former	FALSE
hsa-miR-632	185.059005728333	301.830148997913	126.939533805088	22.6993057314631	24.4374354836004	15.5363145228674	33.5975763852167	12.6524059346055	-0.129792787970281	0.686807294205402	0.999380400204387	_16_vs_former	FALSE
hsa-miR-632-5p:Novel	14.0711557612798	5.27275738734452	5.76848393216027	6.08161931930764	3.86595757678723	2.71206531516061	2.8701164575924	2.60245481662132	-0.229495437188753	0.528398749661666	0.989024720075891	_16_vs_former	FALSE
hsa-miR-633	3.25339412617827	3.4391734266766	2.67281670391802	1.14420540577948	1.27466399319054	1.42307068634002	1.21322275532537	0	-0.153309508375746	0.687641085800759	0.999380400204387	_16_vs_former	FALSE
hsa-miR-633-5p:Novel	69.9698893653065	31.6787777147462	33.2727455976479	17.5820736174251	6.72507140367532	3.85023673633541	7.03469681040373	11.351599835317	-0.153956921013796	0.759018574060565	0.999380400204387	_16_vs_former	FALSE
hsa-miR-634	3.6580128599651	4.44815086680005	3.86979833706113	5.57016228472219	2.92087720021679	2.11580535522324	2.32635423434426	2.30643129906235	0.0673060577047773	0.815529561508964	0.999380400204387	_16_vs_former	FALSE
hsa-miR-634-5p:Novel	4.45115528525115	3.7152423277776	3.51537691677088	4.11918286707382	3.2593978506778	1.78061914581203	2.20392479416574	2.14582253439752	-0.164162431100832	0.573942971344904	0.995534298788566	_16_vs_former	FALSE
hsa-miR-635	13.7117962094393	7.13455033818257	11.8589688778629	2.18899581336749	3.32685801246937	1.19599168779338	3.05552340120042	0.191145272679053	0.0843635162346544	0.801614188990223	0.999380400204387	_16_vs_former	FALSE
hsa-miR-635-3p:Novel	10.7807662155069	10.6454358995111	12.129056362811	7.80061297754655	8.96564065493302	8.320457885074	10.8563197602732	5.84471488985968	0.124962620462438	0.508544041379974	0.989024720075891	_16_vs_former	FALSE
hsa-miR-636	41.4809438058292	44.648729881686	92.4678406966569	108.424523243297	26.7549507444118	24.5447902079353	28.700349563202	45.106493552898	0.445700552600191	0.108294911131441	0.786467462900883	_16_vs_former	FALSE
hsa-miR-636-5p:Novel	9.56602615540709	9.08903282703526	6.26765965354033	6.80201179083982	5.27309167667209	4.72071736618272	4.15211191150426	4.76473482792926	-0.503151472337499	0.0906816804453639	0.765924827975452	_16_vs_former	FALSE
hsa-miR-637	18.1835912318284	14.722014889785	15.372461086754	19.236972000079	12.0268229325931	13.1560959081762	15.0681114023601	16.1773863197163	-0.0592403113123982	0.795707580234322	0.999380400204387	_16_vs_former	FALSE
hsa-miR-637-5p:Novel	5.55371758418399	5.53182125535443	6.68817568063759	18.5986874610733	4.20292738065606	3.20996730285701	4.10357313940218	2.88691318047423	0.277290323857091	0.298084011845057	0.927222213081931	_16_vs_former	FALSE
hsa-miR-638	69.97899548801	41.1228175129852	25.4136659880871	53.0379596540297	18.0847858256026	12.7656385026165	11.8966130183174	13.2677801430403	-0.530193303291586	0.128118482514111	0.803153657673361	_16_vs_former	FALSE
hsa-miR-638-3p:Novel	101.258546674221	78.6371861583378	78.8520781773894	146.722614499195	61.0099146769217	46.6027572733442	37.4791234627204	60.8504250214053	-0.359198258530905	0.16071236218991	0.835839929459188	_16_vs_former	FALSE
hsa-miR-639	22.9730451260048	26.9256482395341	40.6399022275907	82.5016052142048	14.7422943701393	15.4669488938313	18.3450487400728	14.8510796906405	0.509291549119957	0.0496129819787755	0.717000785085794	_16_vs_former	FALSE
hsa-miR-639-5p:Novel	52.8756842003233	46.5655505050386	67.1706248454929	10.8413333326049	12.7655694825906	5.04254509865508	8.10680710186664	6.24023609206997	0.121593041669485	0.698566666608119	0.999380400204387	_16_vs_former	FALSE
hsa-miR-640	3.26005200251771	2.62672169775492	5.39197993270865	1.09764692956746	1.81637678445578	1.2948899138766	1.71006277271641	0.84422835534729	0.0673583013893222	0.848574656942653	0.999380400204387	_16_vs_former	FALSE
hsa-miR-640-5p:Novel	9.52839144094907	10.5957571906093	12.110320987973	10.1456228251352	7.10653092333499	7.09447539979296	8.1942946526623	6.17971932923851	0.112433000343982	0.649576413233028	0.999380400204387	_16_vs_former	FALSE
hsa-miR-641	14.7189266272246	11.594983464007	15.9548070035091	20.3122097073819	9.32841425511947	9.34729098770019	11.7992419579584	10.7127950461812	0.198358916020704	0.372810677049139	0.957227490704847	_16_vs_former	FALSE
hsa-miR-641-3p:Novel	33.1986691856324	28.268310895269	36.7983982064666	128.081925888878	17.8624413677883	18.1816437683834	20.8083443175449	50.0822276237482	0.206424211974264	0.404474352586084	0.971442852303389	_16_vs_former	FALSE
hsa-miR-642a-3p	15.3453176783795	10.3915491960324	11.7042707364597	2.65908395780346	5.51602415983071	3.35361701909879	3.63217042002343	1.18341237212016	0.0886873769313326	0.815260280792776	0.999380400204387	_16_vs_former	FALSE
hsa-miR-642a-5p	2.56003783203952	2.15151735421923	2.98991344490627	3.76953777129655	1.31169910495216	0.869075176244783	1.52776170060021	1.1836516302755	0.281466447263671	0.431308164031026	0.988127642441566	_16_vs_former	FALSE
hsa-miR-642b-3p	6.76123299168902	10.0438575570243	2.27342894214315	0.287236605115889	0.529196162069998	0.331442964647431	1.01850780040014	0	-1.02248650846873	0.0890972469252314	0.765924827975452	_16_vs_former	FALSE
hsa-miR-642b-5p	0.481275591772381	0.263766154726392	0.387492071335681	0.104405323313621	0	0	0	0	-0.1692320069402	0.772832256893485	0.999380400204387	_16_vs_former	FALSE
hsa-miR-643	10.6278574797683	7.13995781300935	11.6076015032915	3.15773761494124	3.50368530715591	1.20038743303991	4.32411190307919	1.88935671213673	0.230423724380085	0.494936040763362	0.989024720075891	_16_vs_former	FALSE
hsa-miR-643-5p:Novel	2.67980911978888	2.10177250131412	3.70697845210229	1.45469672374735	1.09543169282717	0.704297020464214	2.32635423434426	0	0.528831700845693	0.146900824665805	0.826757921643469	_16_vs_former	FALSE
hsa-miR-644a	1.97872560222355	1.3095363520499	2.15447863635326	4.84557354145129	1.18410437134224	0.681083817056772	1.06390974253064	1.45032619865192	0.28417964817243	0.408466230053254	0.971734238140249	_16_vs_former	FALSE
hsa-miR-644a-5p:Novel	0.901867322659405	0.884143909870157	0.635888344558237	0.512020595333092	0	0	0	0	-0.211166417361208	0.653365530776485	0.999380400204387	_16_vs_former	FALSE
hsa-miR-645	1010.57321039735	613.447405152193	784.500201548665	263.433628488799	137.476677449809	51.251828320535	90.6039744639923	29.6154426400743	-0.172776804732913	0.582258838937512	0.999380400204387	_16_vs_former	FALSE
hsa-miR-645-5p:Novel	1.96859157035424	1.37742001175221	1.2726432736676	1.86266182003037	0.553217348267974	0.938077481109525	0.634295195157604	0.474559582616738	-0.294151480737004	0.451303854242469	0.988982415489963	_16_vs_former	FALSE
hsa-miR-646	113.469614932752	134.576752639606	67.6854372592142	76.4424002055176	50.3298376966926	32.5191018229949	23.9408788180297	23.8482073461698	-1.029693142936	0.00460804436075185	0.417097275581296	_16_vs_former	FALSE
hsa-miR-646-5p:Novel	16.1061666821397	13.5141827755909	15.3890618309609	11.6023547418609	12.2999103168971	11.0654686467096	11.3419877091584	9.41917530943703	0.174470619078727	0.378333312680328	0.957682417555956	_16_vs_former	FALSE
hsa-miR-647	16.1654955935644	13.6440200911776	12.9048438758822	12.0341525774581	10.8163838396835	8.63580520118226	7.27933653195224	9.93094578526	-0.0736651015855069	0.773023279394392	0.999380400204387	_16_vs_former	FALSE
hsa-miR-647-3p:Novel	130.62532368156	129.459829019161	125.961282721874	347.982148854583	105.525672182752	103.592998108482	97.6644318036926	105.104665954402	0.0198940545173149	0.907288018423799	0.999380400204387	_16_vs_former	FALSE
hsa-miR-648	3.49009202949477	3.72805010600586	2.8136669976261	4.02282713450911	2.54932798638108	1.98719619711956	2.32635423434426	3.00047100362726	-0.309974340368725	0.279308433671376	0.915119788751502	_16_vs_former	FALSE
hsa-miR-648-3p:Novel	3.22555669833481	3.82854743730717	2.72182796462933	6.10115384590885	2.45222453966884	2.56602209552159	2.01312264897975	3.22717111292012	-0.422652153748859	0.0886655548796013	0.765924827975452	_16_vs_former	FALSE
hsa-miR-649	0.586923032582254	0.93223569877494	0.584917784019554	0.445861994776287	0	0	0	0	-0.616048897244962	0.208215408536926	0.867646764022949	_16_vs_former	FALSE
hsa-miR-649-5p:Novel	2.92002637240868	2.47909312208947	2.85262729936665	12.2423292556142	1.20117603907606	1.13703746013112	0.965528881056461	1.56476496276161	-0.315841322040689	0.393789041902629	0.969008238454647	_16_vs_former	FALSE
hsa-miR-6499-3p	0.493746576081883	0.693136678028931	0.173310910167594	0.459974272783153	0	0	0	0	-1.26602741252429	0.0178429613285274	0.588043512644953	_16_vs_former	FALSE
hsa-miR-6499-5p	3.22595720471025	2.90200229486208	1.93291915003108	2.61926732911602	1.14225928146933	0.774500531535082	0.671040882993249	1.21037164039156	-0.474041838699793	0.246664721820192	0.897960417668695	_16_vs_former	FALSE
hsa-miR-650	23.586983457602	25.8446363747327	27.035188398314	33.7262227188693	16.8981383896731	19.1908776978628	15.9793397806376	19.449001871666	0.0241071164850256	0.910553981072704	0.999380400204387	_16_vs_former	FALSE
hsa-miR-650-3p:Novel	21.1847040484691	15.2179953549794	7.38994918398583	48.9870234717246	8.52507365695275	5.6644358980975	4.32411190307919	3.31224469730559	-1.03756768539549	0.0027779704076815	0.389915926422176	_16_vs_former	FALSE
hsa-miR-6500-3p	2.61366602584352	2.12948521192694	1.24768065015214	0.590642569605846	1.54064844936905	1.10633160125336	0.586224734200311	0.481973143142713	-0.50546923147033	0.140720902470079	0.810504734635516	_16_vs_former	FALSE
hsa-miR-6500-5p	8.82780148060328	2.7733637853794	4.93654619399305	2.025663898191	1.8449988689648	0.882560774972061	1.19996363439332	0.434413328268467	0.189131556286885	0.662108408467774	0.999380400204387	_16_vs_former	FALSE
