ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_abstemious	Average_moderate	Average_heavy	Median_abstemious	Median_moderate	Median_heavy
hsa-let-7a-2-3p	0.510410667426444	0.0897318677725281	1.06055556080167	0.0846083610223123	0.932572751771747	0.999730292004742	moderate_vs_abstemious	FALSE	0.329590982228212	0.466762124202137	0.58436798290578	0	0	0
hsa-let-7a-3p	721.349463558236	0.395756521997719	0.620103128543123	0.638210813300545	0.523336459152534	0.999730292004742	moderate_vs_abstemious	FALSE	4236.50970629053	512.207586391153	211.534640464592	44.4134993683841	16.5725185054655	13.8540189948806
hsa-let-7a-5p	17.9512808805938	1.3638166867515	0.558614244633374	2.44142840941442	0.0146292885874431	0.999730292004742	moderate_vs_abstemious	FALSE	10.5852654502723	21.014747640169	13.5943056927282	6.48239738112973	7.65815266376447	7.16065787749143
hsa-let-7b-3p	0.606591480187684	-0.250172904113762	1.44071498887856	-0.173644965204738	0.862144491675622	0.999730292004742	moderate_vs_abstemious	FALSE	0.786546107368133	0.71632626090332	0.292345926089844	0	0	0
hsa-let-7b-5p	436.16149112855	0.278957578079767	0.658500951918332	0.423625170574337	0.671839195579446	0.999730292004742	moderate_vs_abstemious	FALSE	2275.20531437432	323.662544693079	204.360910254517	25.3362465757159	14.3133391898561	10.8306100564914
hsa-let-7c-3p	5.50667541683246	1.02476039110519	0.747159838454875	1.37154105234617	0.170206355325386	0.999730292004742	moderate_vs_abstemious	FALSE	9.0545127133878	4.59370999404436	5.49247562304044	0.523971304420287	0	0.702193359189279
hsa-let-7c-5p	32.6764061115394	0.985520327978786	0.636661723872992	1.54794970551016	0.121634406021469	0.999730292004742	moderate_vs_abstemious	FALSE	184.437246534493	21.9566663511954	11.3155050127618	4.54735461940635	2.98780896382574	1.74923277714372
hsa-let-7d-3p	5.58240542391933	1.23697033023266	0.704581945311213	1.75560889469895	0.0791552124220094	0.999730292004742	moderate_vs_abstemious	FALSE	21.4922571936763	3.69116460139441	4.17946824845801	0.905011703545244	1.41901947950851	1.79063483018875
hsa-let-7d-5p	84.7263620575351	0.906626404098687	0.633638973784625	1.43082487285078	0.152480412659041	0.999730292004742	moderate_vs_abstemious	FALSE	486.285041117862	54.1252730221824	39.2379674452432	6.87225697252386	2.98721606443592	3.54541788728213
hsa-let-7e-3p	0.0926959525265536	-0.158057453181393	2.92428752813136	-0.0540499016122373	0.95689540657987	0.999730292004742	moderate_vs_abstemious	FALSE	0.183579681984403	0.0524447765583842	0.127909638524976	0	0	0
hsa-let-7e-5p	8.28688404330971	1.46922377328429	0.649530730768376	2.2619773071341	0.023698805385687	0.999730292004742	moderate_vs_abstemious	FALSE	37.4975883288681	5.14876367800361	5.64594270523942	2.69461330129862	2.03821964866418	2.6517599772283
hsa-let-7f-1-3p	0.148231312069842	0.650490400789093	3.18445199290075	0.204270751212222	0.838141925214304	0.999730292004742	moderate_vs_abstemious	FALSE	0.0585607308657198	0.0983644933179727	0.274427996189391	0	0	0
hsa-let-7f-2-3p	0.575557015736163	-1.10770372925088	0.868082169839206	-1.27603557328687	0.201942944318534	0.999730292004742	moderate_vs_abstemious	FALSE	1.68751202012165	0.395426603770752	0.443133871019141	0	0	0
hsa-let-7f-5p	2.21317899747824	0.271829343661179	0.725897552545871	0.374473426322789	0.708052123512804	0.999730292004742	moderate_vs_abstemious	FALSE	2.09324876967146	1.92704493241131	2.55351663554512	0.913118762673353	0.794189951034565	1.15026520445902
hsa-let-7g-3p	2.96451879005013	-0.233658427673189	0.658169912862045	-0.355012319929861	0.722580361664791	0.999730292004742	moderate_vs_abstemious	FALSE	2.28848716169938	2.98404737065576	2.78731117111365	0.503193646613315	0	0.566322502660401
hsa-let-7g-5p	494.25023297281	0.627943794627874	0.741618554803872	0.846720717220916	0.397150808393399	0.999730292004742	moderate_vs_abstemious	FALSE	2652.9203016924	351.272823649871	229.304054457213	17.0798176670212	8.52511554175741	6.20908001634514
hsa-let-7i-3p	0.309460606375863	0.575669618486589	1.40051211215054	0.411042227691003	0.681041570998537	0.999730292004742	moderate_vs_abstemious	FALSE	0.397009647753652	0.372265983873884	0.130769123479859	0	0	0
hsa-let-7i-5p	547.749131005243	1.0940988871647	0.709729624146748	1.54157139555792	NA	NA	moderate_vs_abstemious	NA	2828.31622373117	419.042076064721	239.079092564772	16.6954155302456	8.18028245806141	7.90478006404849
hsa-miR-1-2-5p:Novel	9.96620767359249	1.64373020646393	0.639087310503632	2.57199631325584	0.0101113968500482	0.910255722994776	moderate_vs_abstemious	FALSE	8.96628420673815	10.789287519565	6.4336429649725	3.09357258478815	3.95937524720149	3.40205536138676
hsa-miR-1-3p	1.95760720065832	0.2781720731455	0.596830128891469	0.466082490946237	0.641156455547816	0.999730292004742	moderate_vs_abstemious	FALSE	1.80996465024061	2.04902374617154	1.57582311742518	1.3240022859899	1.14847321252266	0.817822492615383
hsa-miR-1-5p	12.2163827187717	0.49226970714918	0.534562657849243	0.920883080628519	0.357111472954188	0.999730292004742	moderate_vs_abstemious	FALSE	7.97663590549689	12.7957136156136	8.96066509440416	5.20374789479001	6.59378425453817	5.35973096223841
hsa-miR-100-3p	0.264208039986053	-0.158818329326147	1.42603269915677	-0.111370748665201	0.911322354917242	0.999730292004742	moderate_vs_abstemious	FALSE	0.348694154158877	0.255765960789897	0.205670003284996	0	0	0
