ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-641	14.7571222105786	15.1920679148648	11.9589581524767	9.65161768906521	7.82190099475225	9.36978086568009	8.91749409962427	9.92994230622335	-0.24187146813774	0.162518110875123	0.431480832381905	overweight_vs_normal	FALSE
hsa-miR-641-3p:Novel	32.2896592471829	35.5332570852698	40.5492150364525	43.3370172599839	15.4274735591602	18.2181191070071	21.666892544346	25.0095295563137	0.408871320841086	0.0314844786570869	0.176468559386635	overweight_vs_normal	FALSE
hsa-miR-642a-3p	12.0140056511889	15.4659237283703	7.19434224851921	7.83578334998071	1.79221767203536	6.09257910831488	1.82424270952466	5.20440436995173	-1.34828670032008	3.63458839547382e-06	0.000803910430449382	overweight_vs_normal	TRUE
hsa-miR-642a-5p	2.77990806438254	2.24945521687312	2.3515857383566	2.10145754320163	0.397548710543478	1.26022085657315	1.26939287435821	1.414692817176	-0.0478588567395584	0.853858246006583	0.949416532866714	overweight_vs_normal	FALSE
hsa-miR-642b-3p	2.13163557529857	8.71783551931295	4.21455407090101	3.28539075799979	0.440784958833148	0.653116353036987	0	0	-1.5740248044111	0.000608637106100683	0.0157000708050972	overweight_vs_normal	TRUE
hsa-miR-642b-5p	0.408093970180296	0.463721497653239	0.220598208805021	0.15250533825454	0	0	0	0	-0.658098077654841	0.145188345640793	NA	overweight_vs_normal	NA
hsa-miR-643	4.37703477577112	10.3562529957747	8.37662429524018	7.83985707171079	1.61482944176125	2.86953552519354	2.03445351334537	0.463665507830244	-0.276246281883046	0.283471441254934	0.588039002414289	overweight_vs_normal	FALSE
hsa-miR-643-5p:Novel	1.8619379178053	2.78169661785402	2.27606398463164	1.80143505699527	0.397548710543478	1.09543169282717	0.689149122728185	0	-0.1868585345416	0.516171572230628	0.761839706738313	overweight_vs_normal	FALSE
hsa-miR-644a	1.65194780964213	1.88608821583953	2.32642545313417	1.57752489959135	0.731417219766146	0.949122855443998	1.14327807662735	1.04187079432617	0.249555185028316	0.333148098287282	0.639802185374053	overweight_vs_normal	FALSE
hsa-miR-644a-5p:Novel	0.742469057566698	0.986844666890938	0.602165563308056	0.377003269594221	0.256031096005051	0	0	0	-0.513227783680374	0.147574316134313	NA	overweight_vs_normal	NA
hsa-miR-645	400.694157829165	926.186832129632	692.350819855298	843.481823547044	54.7533069632657	109.760377277608	77.706912668557	62.5251955298688	0.20816990312218	0.396820191650668	0.689641405431025	overweight_vs_normal	FALSE
hsa-miR-645-5p:Novel	1.41031615676823	1.89877888507389	1.44493465011518	1.05072074692177	0.397548710543478	0.753224618537345	0.721923377168508	0	-0.0487607475603652	0.867850962676993	NA	overweight_vs_normal	NA
hsa-miR-646	76.9888909817384	112.89305787613	149.169640567331	75.0754677439819	28.4857567873011	40.5949484561357	33.5752234994121	33.6133416578261	0.129432751841901	0.644996844893915	0.840013102644399	overweight_vs_normal	FALSE
hsa-miR-646-5p:Novel	14.7177052656866	16.4626476967898	12.4155495172963	12.2868906070635	10.1168490481741	13.1617952338205	9.85167553872612	11.6118217387839	-0.427375483740821	0.0046676968452084	0.0540595501970565	overweight_vs_normal	FALSE
hsa-miR-647	12.4133811343802	15.9088958741908	12.448270358095	14.9585333454277	6.67629521120976	10.1103403781602	7.26492360383897	5.72998662187401	-0.0835229180214687	0.665153610086803	0.855466682661214	overweight_vs_normal	FALSE
hsa-miR-647-3p:Novel	256.979461491434	121.257638418791	146.311628834167	158.658086444229	97.6644318036926	102.823918272768	109.705065213035	108.672128273147	0.128990132816265	0.309202694801308	0.618405389602616	overweight_vs_normal	FALSE
hsa-miR-648	2.72702091765354	3.45292009477128	3.74893026743523	3.67081291305043	2.07330178396613	2.31936731078712	2.66052882241771	2.02981653324062	0.0267211495785608	0.902365797040921	0.962891788515171	overweight_vs_normal	FALSE
hsa-miR-648-3p:Novel	3.68648098807385	3.41797800775126	2.97629724595007	5.9792108147863	2.49263253053804	2.44167408440588	2.42725904239852	2.60220218497587	-0.172303327563521	0.353654923652024	0.654777317538566	overweight_vs_normal	FALSE
hsa-miR-649	0.300512944713895	0.706925454950048	0.780702675163881	0.451212952475319	0	0	0	0	-0.307461609015875	0.421005686794092	NA	overweight_vs_normal	NA
hsa-miR-649-5p:Novel	5.31296707609339	2.80368652790642	4.06820269486149	2.20833330634274	0.513631166684856	1.16835088008672	1.40085269567157	0.266187316094026	0.373907019946127	0.181638472498816	0.458642194184997	overweight_vs_normal	FALSE
hsa-miR-6499-3p	0.440797057257368	0.582341201442334	0.373186749549958	0.145497197568501	0	0	0	0	-0.299551622481012	0.46533367518821	NA	overweight_vs_normal	NA
hsa-miR-6499-5p	0.558978460662208	3.36266180588496	2.30423233189151	2.8876121369314	0	0.94751509988777	0.940311393272972	1.99782959937059	-0.106461903761956	0.728371009836432	0.887136794506625	overweight_vs_normal	FALSE
hsa-miR-650	26.547010322414	24.7183357997953	24.3814520821893	34.5281439158134	18.5109421181488	15.9869121074775	20.0233810462726	19.4427147094988	-0.103734914977118	0.528058391187163	0.772851417146912	overweight_vs_normal	FALSE
hsa-miR-650-3p:Novel	14.7573815630897	19.8885065514925	21.7807199524199	12.0646583222615	7.19083633358799	7.05847152966197	5.51764409843355	4.11198469960118	-0.642760115961436	0.0158600404429828	0.115026302794502	overweight_vs_normal	FALSE
hsa-miR-6500-3p	2.5851397673686	2.47512830172576	1.60877880752067	1.46973062823522	1.32688479631332	1.24826801238853	0.919577167877818	0.743567859191217	0.0134642887141925	0.958807515038524	0.984300638712458	overweight_vs_normal	FALSE
hsa-miR-6500-5p	4.96924318745203	7.67673416643467	2.67465291642279	7.20415648242656	0.606916135021273	1.89503019977554	0.938852745367739	0	-0.594737531068641	0.0716482043461349	0.280416248044355	overweight_vs_normal	FALSE
hsa-miR-6501-3p	5.16438236096963	8.46119392172607	4.49859600562039	4.08189830819286	2.14650177679158	3.21059408932942	2.1963590332381	0.948173731740409	-0.723074385686722	0.00662805705215701	0.0690189379775572	overweight_vs_normal	FALSE
hsa-miR-6501-5p	0.848331346976476	1.52087364219274	1.24340617703584	1.35125112587394	0.825674109776845	0.775451411448088	0.436637664902646	0	-0.452176747414639	0.106797282594079	NA	overweight_vs_normal	NA
hsa-miR-6502-3p	0.221592057082951	0.350170783310713	0.263870063880699	0.462045506201787	0	0	0	0	-0.325542263701717	0.553124557959912	NA	overweight_vs_normal	NA
hsa-miR-6502-5p	0.981836585666106	2.23442154482237	1.75436425390711	0.516900992844443	0	0.432411190307919	0.309180957772267	0	-0.0318255464993822	0.933339942364593	0.974485587768783	overweight_vs_normal	FALSE
hsa-miR-6503-3p	2.31547372856243	1.84866407027575	1.69485656670358	1.4117734455931	1.21322275532537	1.19396907223928	1.23775779454635	0.760810471057695	-0.15867675483783	0.481242848539562	NA	overweight_vs_normal	NA
hsa-miR-6503-5p	2.49715760847708	11.4875669419829	8.84547600084528	14.594535904874	1.28015548002526	1.9843693588542	1.84229237154695	0.266187316094026	-0.127527602734259	0.686111219956453	0.86390593862286	overweight_vs_normal	FALSE
hsa-miR-6504-3p	0.128377415153015	0.0639200744988655	0.0431814404776947	0	0	0	0	0	-0.0548811903708309	0.973281266015892	NA	overweight_vs_normal	NA
hsa-miR-6504-5p	1.27681075864724	0.654205485612397	0.636094278722543	0.951796744818374	0	0	0.292770053949529	0	-0.109195926938344	0.728895223378405	NA	overweight_vs_normal	NA
hsa-miR-6505-3p	35.1234709772039	42.4724663234711	13.8736613628647	11.5844119605393	8.58600710716632	7.99093336714651	3.68233596636151	5.34545139133578	-0.845002642288975	0.000168337314319737	0.00815233850335884	overweight_vs_normal	TRUE
hsa-miR-6505-5p	8.20042272657803	13.7143887359068	8.71609131169173	7.30834873597334	3.1663876584287	1.43925565696022	0.372937159809157	0	-0.374836967362898	0.121538813989523	0.372289366114292	overweight_vs_normal	FALSE
hsa-miR-6506-3p	0.269152489140205	0.269699256075396	0.225646223594677	0.22418130000275	0	0	0	0	-0.134974319339171	0.806911849310192	NA	overweight_vs_normal	NA
hsa-miR-6506-5p	2.23776961757136	0.678388418028768	0.546144381157376	0.284275307986474	0	0	0	0	-0.0702981265764285	0.832725029434328	NA	overweight_vs_normal	NA
hsa-miR-6507-3p	0.128486849966117	0.200705277015676	0.294678578115987	0	0	0	0	0	0.276739400014501	0.670423676020259	NA	overweight_vs_normal	NA
hsa-miR-6507-5p	3.62046266640951	2.7225528712194	1.947173756009	1.3520340649301	1.57657880113133	1.29330513032516	1.0677374665593	0.775683478232141	-0.543964637041845	0.040498673952378	0.203101789794666	overweight_vs_normal	FALSE
hsa-miR-6508-3p	2.63345996523748	4.76609274789577	0.964968749201097	2.16695167994162	0.623374540256912	0.753224618537345	0	0.348611475718782	-1.03817339167722	0.00354689140348819	0.0476983445044217	overweight_vs_normal	TRUE
hsa-miR-6508-5p	1.66030379610547	0.834090599713116	1.02197970033912	0.365856672692824	0	0	0	0	0.124297902905194	0.737332012015422	NA	overweight_vs_normal	NA
hsa-miR-6509-3p	0.572164720748916	0.577254581945799	0.404895778940977	0.412327412424915	0	0	0	0	-0.361864029660289	0.496044938825024	NA	overweight_vs_normal	NA
hsa-miR-6509-5p	26.4959494735892	42.4587710168235	33.3660372060731	22.2959807717665	18.9983259505722	29.851676309198	18.3637514115646	18.7307958278211	-0.161509753968542	0.421091012958307	0.705261925855352	overweight_vs_normal	FALSE
hsa-miR-651-3p	2.40547314571929	2.87919008126207	2.34884895889832	2.77830435378889	0.606916135021273	1.41350218419663	1.14751431399448	1.31110253587365	-0.196917517391253	0.464622209866312	0.730902575465369	overweight_vs_normal	FALSE
hsa-miR-651-5p	1.26686610250958	0.811987251794829	0.606732738059941	0.694785868053038	0	0	0	0	-0.345308082328586	0.379966269649656	NA	overweight_vs_normal	NA
hsa-miR-6510-3p	3.17919565822952	7.30897241990394	8.30456861611582	8.18462384706038	1.53618657603031	3.42275490681238	2.25593655096359	4.39177905668226	0.0244441708458791	0.933798698658156	0.974485587768783	overweight_vs_normal	FALSE
hsa-miR-6510-5p	2.44342312296215	4.25892336772971	2.67004458695243	3.04165027206166	0.884589864208882	1.29209653151545	1.33040469776244	1.52704897383952	0.0411090975167667	0.889035692270872	0.959126551025225	overweight_vs_normal	FALSE
hsa-miR-6511a-3p	20.0041397905198	20.493534622678	23.2179308995405	26.5246715588785	18.287240685	17.7825833993211	15.3857749505973	23.8053453346715	0.124480518104915	0.372818334142097	0.669863052041349	overweight_vs_normal	FALSE
hsa-miR-6511a-5p	5.45233122364448	6.60825008183239	4.40109986398773	5.06449208501791	4.36362178179838	4.88748709672008	3.46608890886497	3.41474422229566	-0.349257076399392	0.0625818491860484	0.259708953660567	overweight_vs_normal	FALSE
hsa-miR-6511b-3p	16.6757412561631	11.1553538602401	11.717985997121	11.8382048079273	10.0926840110078	9.51503261526132	7.67891618105171	9.67764517326515	0.121569815734515	0.416926014279585	0.702093510693366	overweight_vs_normal	FALSE
hsa-miR-6511b-5p	34.7928470390955	13.0617921005444	12.0589127006499	11.12103208562	16.0832775780637	10.5838153477336	9.38352116960479	10.0739177557929	-0.145529159877718	0.323239850508614	0.630373247985011	overweight_vs_normal	FALSE
hsa-miR-6512-3p	0.180202147395387	0.224713799714261	0.178035463836093	0	0	0	0	0	-0.22805989947428	0.674024489470733	NA	overweight_vs_normal	NA
hsa-miR-6512-5p	4.60092243435968	5.12686166180174	3.6526401598246	3.87112426349116	3.73894879580706	2.9337899201249	2.70620328426688	2.87732647865632	-0.240040411456302	0.278904164147999	0.584524904046811	overweight_vs_normal	FALSE
hsa-miR-6513-3p	1.10225155735213	0.871650228942002	0.541344544101144	0.749905816591851	0	0	0	0	-0.282941693585544	0.554331903471914	NA	overweight_vs_normal	NA
hsa-miR-6513-5p	0.0279365994343454	0.37177568234059	0.483331315757182	0.478853889233151	0	0	0	0	0.210165150487737	0.640097722943817	NA	overweight_vs_normal	NA
hsa-miR-6514-3p	0.318904909749849	0.694375684892312	0.766518092549872	0.535212874259583	0	0	0	0	0.209336483085419	0.543911381719664	NA	overweight_vs_normal	NA
hsa-miR-6514-5p	6.72138609652332	2.37365951156941	3.1625996052567	2.9391666971716	1.23851116466527	1.46836863152444	0.934979276022418	1.87517599070021	0.148895615193269	0.554504109547033	0.783008761877803	overweight_vs_normal	FALSE
hsa-miR-6515-3p	3.35749806877868	1.7388601810378	1.94802966775092	0.569273250982869	1.03665089198307	0.721092255978903	0.614426868268672	0	0.229417355863479	0.449419587363378	NA	overweight_vs_normal	NA
hsa-miR-6515-5p	18.5181255141214	16.4718651044659	20.3960809804447	36.4992701370683	10.7325088839579	7.70491373257894	8.17435760372135	8.05197429977544	0.198261963323959	0.361752339528763	0.661829549474816	overweight_vs_normal	FALSE
