ID	Average_F	Average_M	Median_F	Median_M	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-143-3p	91.1852779489876	49.9094045053839	31.0431958782214	27.3085505614295	-0.281060172272767	0.0958987225795678	0.379114538168507	M_vs_F	FALSE
hsa-miR-143-5p	1.61485999087726	1.11365298485702	0.613717154740156	0.138473864003113	-0.142867824479268	0.559421721660139	NA	M_vs_F	NA
hsa-miR-144-3p	25.1984441739132	9.35940338567628	1.43925565696022	1.14935756234628	-0.137930273141889	0.622520802635631	0.86656050054936	M_vs_F	FALSE
hsa-miR-144-5p	9.0342331765571	1.88191861117123	0.581655740927319	0	-1.13782128538192	0.000662723900894349	0.0444025013599214	M_vs_F	TRUE
hsa-miR-145-3p	5.24968499709133	4.21409564371469	2.31097267405358	1.33043430535533	0.018267712759771	0.93105807262145	0.975921321427365	M_vs_F	FALSE
hsa-miR-145-5p	0.753679308873944	0.356718279906798	0	0	-0.582870676019234	0.347899719084811	NA	M_vs_F	NA
hsa-miR-1468-3p	0.261205894604125	0.162904660736102	0	0	-0.39304787589404	0.464548040625293	NA	M_vs_F	NA
hsa-miR-1468-5p	0.589145084558033	0.412972795711145	0	0	-0.0130790733599287	0.966439715413795	NA	M_vs_F	NA
hsa-miR-1469	3.29575303631496	2.23629833160248	0.800183872045398	0	-0.149129627308241	0.591129472974748	NA	M_vs_F	NA
hsa-miR-1469-3p:Novel	34.4583553836218	32.7763624828938	12.796426300401	15.7966863288237	-0.0698008250136805	0.747664661361289	0.907491527376927	M_vs_F	FALSE
hsa-miR-146a-3p	1.01343124194434	0.728196430042934	0.238804762595121	0	-0.263699648314579	0.341721626312127	NA	M_vs_F	NA
hsa-miR-146a-5p	24.4932809250449	7.21173876463229	3.99838778168172	3.381170338717	-0.365549948069977	0.083969292145072	0.360325978269327	M_vs_F	FALSE
hsa-miR-146b-3p	13.3203845102438	14.328995134341	2.31936731078712	3.8494143946525	0.0133732569804735	0.964222499445466	0.991309991030996	M_vs_F	FALSE
hsa-miR-146b-5p	33.1434888772594	9.94975835284186	3.31980161723037	3.99026201003967	0.261756212269181	0.206775390892291	0.547154470370596	M_vs_F	FALSE
hsa-miR-1470	3.72618655616572	3.74994951868106	2.12420647257446	1.96723423688435	0.390325500048095	0.0472691873819103	NA	M_vs_F	NA
hsa-miR-1470-3p:Novel	6.99795818694133	5.79947580550273	4.86459082409598	4.43683281357265	0.210969183442268	0.177693985923541	0.518713792518821	M_vs_F	FALSE
hsa-miR-1471	0.638623082699123	0.62489425989691	0	0	0.407117327834191	0.242764149026457	NA	M_vs_F	NA
hsa-miR-1471-3p:Novel	16.9401703651904	12.6244640104367	7.8970771402923	7.78124538535959	0.0257690618677818	0.891924395764048	0.960041910999014	M_vs_F	FALSE
hsa-miR-147a	2.97533100387867	1.84735907182197	1.54089350005457	1.22841322541146	-0.692186920081518	0.00172810246620406	NA	M_vs_F	NA
hsa-miR-147a-5p:Novel	10.0661402985477	9.69388813509054	6.95522058830909	6.64601722141908	0.0295392505661101	0.859749659316708	0.948669749246038	M_vs_F	FALSE
hsa-miR-147b-3p	2.64219787700403	1.24732147973462	0.7175291143981	0.469179727780838	-0.207192320125799	0.41050092550689	NA	M_vs_F	NA
hsa-miR-147b-5p	1.45268134427056	1.62069562680498	0.295510197027245	0	0.449318573242143	0.147574761609201	NA	M_vs_F	NA
hsa-miR-148a-3p	316.269246863692	67.0092291467102	15.3783535070221	15.7425398312983	-0.42945419101964	0.0709469808414038	0.334749839181271	M_vs_F	FALSE
hsa-miR-148a-5p	5.71160955444991	6.60376180388864	2.25630775436923	1.9180343896197	-0.162494737520105	0.530160514819109	0.810232913239183	M_vs_F	FALSE
hsa-miR-148b-3p	7.07058803008738	2.48384453787423	0.513631166684856	0.364201296685068	-0.462940992896563	0.124638688058251	0.439515373679095	M_vs_F	FALSE
hsa-miR-148b-5p	3.18972130096194	2.78223048838013	1.49005602689186	1.53360805895475	-0.0550047462658423	0.793829399580143	NA	M_vs_F	NA
hsa-miR-149-3p	45.9206333906737	53.8330704198191	21.9425165929844	30.8201828125509	0.287158507988949	0.107730530561999	0.408254838668209	M_vs_F	FALSE
hsa-miR-149-5p	1.67642053629201	0.940641751610389	0.653116353036987	0	-0.237625666910839	0.300131014600948	NA	M_vs_F	NA
hsa-miR-150-3p	9.44103826778523	8.05529176915232	5.54064574776457	5.47646544426209	0.0318125476864673	0.835601444263845	0.939569577857145	M_vs_F	FALSE
hsa-miR-150-5p	10.8511101473	6.30444888387611	4.29602008318109	4.64099526858388	0.0454488936682095	0.794719001817504	0.925055127202446	M_vs_F	FALSE
hsa-miR-151a-3p	148.86317793543	123.573286321184	97.8077895230965	92.7463817480276	-0.232494123259727	0.0403035061992015	0.255713533650237	M_vs_F	FALSE
hsa-miR-151a-5p	1.06308437644996	0.468801786874583	0	0	-0.694550332359777	0.0678976872918488	NA	M_vs_F	NA
hsa-miR-151b	13.6662150031589	10.3603356753738	7.82736806269146	5.71986062419069	-0.00643114982180581	0.965174763853579	0.991309991030996	M_vs_F	FALSE
hsa-miR-151b-5p:Novel	1.76496945174229	1.02452668929844	0.850713284022518	0.481446734128779	-0.538265814012257	0.0319795732880055	NA	M_vs_F	NA
hsa-miR-152-3p	57.4855794470875	22.369931966486	13.8259936255189	7.23749660095529	-0.354888702248987	0.0618800121889778	0.320666705018594	M_vs_F	FALSE
hsa-miR-152-5p	7.18088848183025	4.71242865729438	3.51777078778189	2.53841279678447	-0.611895915020632	0.00284469344983662	0.0850868130085061	M_vs_F	FALSE
hsa-miR-153-1-5p:Novel	1.89636678605997	1.49952089278342	0.623374540256912	0.661787730330623	-0.176451884945305	0.514641961448224	NA	M_vs_F	NA
hsa-miR-153-2-5p	4.46749066990377	4.31011859913341	2.59253289459568	2.47049374633108	-0.055189825816273	0.782804207193433	0.923378202147183	M_vs_F	FALSE
hsa-miR-153-3p	18.5580796909321	15.3573747917735	8.49074929032505	9.05829083308362	-1.17509973718154e-05	0.999949068770915	0.999949068770915	M_vs_F	FALSE
hsa-miR-1537-3p	0.163740109820617	0.0921105413276287	0	0	-0.162007708780821	0.808206935224071	NA	M_vs_F	NA
hsa-miR-1537-5p	0.0874349368092759	0.0953401778783309	0	0	0.0332628335819471	0.97305209238362	NA	M_vs_F	NA
hsa-miR-1538	15.2475637488009	14.5313730103831	9.46590563500974	9.04668463834561	0.0591019689341186	0.753000477888376	0.910668447987747	M_vs_F	FALSE
hsa-miR-1538-5p:Novel	3.31537670045728	3.04799142515805	2.04311671246548	1.79001782066309	-0.0970416263539003	0.608180436884027	NA	M_vs_F	NA
hsa-miR-1539	3.2864480193725	3.44214931608862	1.75941343498338	1.42514769578283	0.0826087184470199	0.713972125020365	NA	M_vs_F	NA
hsa-miR-1539-5p:Novel	9.61456623346087	8.1537887608713	5.95353045966008	5.33360992556178	-0.240566797634033	0.173333521183536	0.515690316132191	M_vs_F	FALSE
hsa-miR-154-3p	0.560731442728817	0.553265894850911	0	0	-0.557608097092652	0.206949922153868	NA	M_vs_F	NA
hsa-miR-154-5p	0.943619264942273	1.41658674811714	0	0	0.532569552921533	0.0897535333884841	NA	M_vs_F	NA
hsa-miR-155-3p	0.11515208399778	0.0639666450994343	0	0	0.0602974712153212	0.969265392122181	NA	M_vs_F	NA
hsa-miR-155-5p	13.8126349502751	3.05768157631841	0.827394140457506	0.88094455029972	-0.536639912242276	0.0829107307734385	0.360325978269327	M_vs_F	FALSE
hsa-miR-1587	1.21883802759297	1.01867920083483	0.477382736506494	0	-0.0815473236436837	0.759388615385776	NA	M_vs_F	NA
hsa-miR-1587-3p:Novel	20.8986578468788	18.120227976095	11.0469087853228	12.3222415065848	-0.0173489597617644	0.908260785328136	0.965885353420639	M_vs_F	FALSE
hsa-miR-15a-3p	0.771428582428626	0.564454597504186	0	0	-0.29061637463355	0.329092564804253	NA	M_vs_F	NA
hsa-miR-15a-5p	2.50723613518058	1.40668191621032	0.869707562521273	0.483606697011401	-0.639334285084985	0.0141077898756755	NA	M_vs_F	NA
hsa-miR-15b-3p	2.2667015400249	1.30773018442756	0	0	-0.19931460647618	0.490409870600631	NA	M_vs_F	NA
hsa-miR-15b-5p	6.35920601633344	1.93974310876408	0.125821573075887	0	-0.129550683143566	0.701169895614818	0.890528737217066	M_vs_F	FALSE
hsa-miR-16-1-3p	1.60574730243288	1.04116642756791	0.444114946131738	0	-0.176306117472444	0.510025886978323	NA	M_vs_F	NA
hsa-miR-16-2-3p	5.82049092873459	1.41753141396455	0	0	-0.471463670691781	0.319585200312365	0.67333988745058	M_vs_F	FALSE
hsa-miR-16-5p	8.64043319634145	4.30289004467734	2.03653964956928	1.62598422835533	-0.0445624827860542	0.849235208255192	0.945270863542295	M_vs_F	FALSE
hsa-miR-17-3p	2.78953059907172	1.45448808403933	0.397548710543478	0	-0.0535966291326969	0.865865507889763	NA	M_vs_F	NA
hsa-miR-17-5p	8.3094611578292	1.22074444668215	0	0	-0.76334232525958	NA	NA	M_vs_F	NA
hsa-miR-181a-2-3p	1.29981562657675	1.4643576198105	0.455822389194782	0.211522143299446	0.109270382275239	0.677483542957375	NA	M_vs_F	NA
hsa-miR-181a-3p	14.269739453729	9.76344676340315	3.81139075953795	3.72370042898213	0.145393924053079	0.531412793332594	0.810232913239183	M_vs_F	FALSE
hsa-miR-181a-5p	6.97836038434986	6.11427783623068	4.64801713676683	4.9198240659282	0.0244954120389627	0.879314251270407	0.955156531049243	M_vs_F	FALSE
hsa-miR-181b-2-3p	1.34516617067404	0.926890000410237	0.424887997730181	0	-0.534434884064833	0.0588115068883934	NA	M_vs_F	NA
hsa-miR-181b-3p	4.29746095973325	3.55810433284214	1.54638303071489	1.60345452364091	-0.252933815534141	0.304522270790891	0.666480786204895	M_vs_F	FALSE
hsa-miR-181b-5p	38.091271575961	31.4456100226755	25.6284590811864	26.4117845164551	-0.196853577075719	0.140201682414184	0.470669002747142	M_vs_F	FALSE
hsa-miR-181c-3p	22.9905141514175	20.9746065509972	11.222430197972	12.4177594151371	-0.29590307742777	0.117166069692229	0.427576845413952	M_vs_F	FALSE
hsa-miR-181c-5p	1.4483834193148	1.1955818858701	0.624134006194266	0.539448481683719	0.022278963347585	0.924264155140385	NA	M_vs_F	NA
hsa-miR-181d-3p	3.44207881952591	3.40531688045627	2.21147466052221	1.93786383712481	0.142808721303041	0.433339551220166	NA	M_vs_F	NA
hsa-miR-181d-5p	8.07429277919647	5.60617390874242	2.26396861800487	1.03448949852081	-0.123017682435207	0.561233426488088	0.829565083952986	M_vs_F	FALSE
hsa-miR-182-3p	27.9470337929906	19.7761911952131	11.5374760956625	10.1858118680288	-0.0891155279027953	0.65958073121529	0.869617873993077	M_vs_F	FALSE
hsa-miR-182-5p	67.2561517411933	62.2272895389644	21.1129612198006	20.6516283269516	-0.3659138240492	0.0839024166011631	0.360325978269327	M_vs_F	FALSE
hsa-miR-1825	2.29398251193322	2.18265600311486	1.60360838602024	1.48934998267719	0.0751000235960519	0.681506933635424	NA	M_vs_F	NA
hsa-miR-1825-5p:Novel	2.56638570396806	1.83451888645639	1.00961016083815	0.744098199061334	0.233304006865315	0.329548155999287	NA	M_vs_F	NA
hsa-miR-1827	18.0795851073891	30.415756466929	2.76811461808734	2.94773770056371	0.109165529300103	0.716239910046131	0.895308887104257	M_vs_F	FALSE
hsa-miR-1827-5p:Novel	8.30659305106572	8.03625595292482	5.34468678279338	5.59365385037724	0.0996417277273552	0.534760608231653	0.812079799445166	M_vs_F	FALSE
hsa-miR-183-3p	1.74073665582207	2.20725152467263	0.382135610630855	0.561464392271698	0.383470765637785	0.183378815247433	NA	M_vs_F	NA
hsa-miR-183-5p	13.8358516141592	6.1062700004568	1.64447954623012	1.86473148850066	-0.210301320326592	0.413828002360916	0.732741293683718	M_vs_F	FALSE
hsa-miR-184	4.11857829285135	3.83263385887838	2.71573421058554	2.50404591246115	0.0380739352010644	0.831628903041593	0.939297648411779	M_vs_F	FALSE
hsa-miR-184-5p:Novel	9.797321199931	14.6124829746988	4.17623396156766	2.62810810034822	-0.0862270741268926	0.716526012908452	0.895308887104257	M_vs_F	FALSE
hsa-miR-1843	14.4050583470858	11.636768854827	8.19667012052145	6.59044029140164	-0.154479470303899	0.374457198975039	0.716513679393927	M_vs_F	FALSE
hsa-miR-1843-3p:Novel	7.84233504458489	6.89272889732528	4.82028990427384	4.02235400740666	-0.0464517313359213	0.782129146427662	0.923378202147183	M_vs_F	FALSE
hsa-miR-185-3p	0.682458006335968	0.441113564712977	0	0	0.00169595864322437	0.995783290760123	NA	M_vs_F	NA
hsa-miR-185-5p	44.9716266774389	10.3773827795967	2.33151683982712	1.81777484213092	-0.356608682523613	0.207148587246287	0.547277418986641	M_vs_F	FALSE
hsa-miR-186-3p	1.75109075677517	2.49915148240379	0.901282462254612	0.729227569763418	0.0744118118902555	0.760954942058491	NA	M_vs_F	NA
hsa-miR-186-5p	9.63981051813179	3.1407221587708	1.18295026977093	1.35648174345944	-0.122790744072994	0.641741708640185	0.867568492310178	M_vs_F	FALSE
hsa-miR-187-3p	6.59714932766318	7.41594834525478	3.48422975978718	3.15863791049663	0.0181916092226593	0.929299516836961	0.975166322146546	M_vs_F	FALSE
hsa-miR-187-5p	6.55042763927309	6.69999705968776	2.48032084996977	2.78583998639416	-0.300445816890049	0.199517016999132	0.538149764047577	M_vs_F	FALSE
hsa-miR-188-3p	0.691952682829435	0.642386292416315	0	0	0.363813913308679	0.171836575046805	NA	M_vs_F	NA
hsa-miR-188-5p	3.85332006980623	2.42492829429334	1.40259967084918	0.951984138001695	0.0315292884805563	0.888102527742066	NA	M_vs_F	NA
hsa-miR-18a-3p	0.495372707486022	0.141651235436475	0	0	-0.335815311262818	0.501364337566486	NA	M_vs_F	NA
hsa-miR-18a-5p	3.21968130222244	2.18108754250655	1.23220510028084	0	0.102733293785559	0.592826123174705	NA	M_vs_F	NA
hsa-miR-18b-3p	0.224337252916936	0.307907356959601	0	0	0.0889131737597592	0.852546207379589	NA	M_vs_F	NA
hsa-miR-18b-5p	0.702272099452361	0.585068610770415	0	0	-0.118864336858018	0.722294945803013	NA	M_vs_F	NA
hsa-miR-1908-3p	3.87512579088602	4.04348719124425	1.8192942192875	2.1993052101542	0.183396434962365	0.415621091544669	NA	M_vs_F	NA
hsa-miR-1908-5p	4.40193806307221	3.34855785597836	1.63828822506885	1.72289262445653	-0.186733861034163	0.39491736349977	0.732741293683718	M_vs_F	FALSE
hsa-miR-1909-3p	2.42099942339928	2.60306164849303	0.634295195157604	1.07974548722529	0.17789520831914	0.52100281582712	NA	M_vs_F	NA
hsa-miR-1909-5p	6.10270091469726	2.66638081817387	1.69955199092072	1.42412344030728	-0.44675046734375	0.0863969046192137	0.363621578853478	M_vs_F	FALSE
hsa-miR-190a-3p	0.0619921422928212	0.059093158456377	0	0	-0.123530952741641	0.957445885741119	NA	M_vs_F	NA
hsa-miR-190a-5p	0.444185906611238	0.248091480648505	0	0	-0.526980111437727	0.1642986268585	NA	M_vs_F	NA
hsa-miR-190b-3p	0.0798492338949454	0.0494199326034598	0	0	-0.213289351541313	0.845237675555376	NA	M_vs_F	NA
hsa-miR-190b-5p	2.15393194706396	1.74835565112089	0.655849552476078	0.807103948263174	0.112919249673976	0.647275459148904	NA	M_vs_F	NA
hsa-miR-191-3p	1.50136319078031	1.73156976412388	0.366925933772718	0	0.372719084346376	0.203013997527282	NA	M_vs_F	NA
hsa-miR-191-5p	53.7186525202059	19.3784275739485	4.77003713904534	4.78935484029773	0.0288768340504877	0.902943238068742	0.965175445925426	M_vs_F	FALSE
hsa-miR-1910-3p	35.7849125194773	31.3843009472909	10.7561238259476	9.89454399503495	-0.533723949906435	0.0123213362518255	0.159823242515474	M_vs_F	FALSE
hsa-miR-1910-5p	0.809018312263939	0.7980587009211	0	0	-0.325186262882142	0.308078647827348	NA	M_vs_F	NA
hsa-miR-1911-3p	0.942196105425988	1.1033093266146	0	0	0.264957508797083	0.375246997577827	NA	M_vs_F	NA
hsa-miR-1911-5p	0.789674123218279	0.878341217344736	0	0	-0.0183738563915995	0.957449178833998	NA	M_vs_F	NA
hsa-miR-1912-3p	0.414164049863217	0.317181480870554	0	0	-0.256220829717063	0.507671589199544	NA	M_vs_F	NA
hsa-miR-1912-5p	4.57951063171796	4.52906336527877	1.8192942192875	2.11903876387304	-0.140495048503483	0.522447137275604	0.808779071105948	M_vs_F	FALSE
hsa-miR-1913	17.0718408370635	14.9329735579161	11.5314065654042	9.19796263165503	0.0231006159266772	0.870623796793437	0.950602806741315	M_vs_F	FALSE
hsa-miR-1913-5p:Novel	4.66205579339376	4.55128263164312	2.04857366316557	1.41290294468877	0.210277238662653	0.297712904124544	0.661106129379465	M_vs_F	FALSE
hsa-miR-1914-3p	1.27026036742425	1.36627968576933	0.901282462254612	0.637447632359376	0.0451352854036802	0.822189109524479	NA	M_vs_F	NA
hsa-miR-1914-5p	0.548480552371048	0.566544424451711	0	0	-0.145893938649039	0.687179951267129	NA	M_vs_F	NA
hsa-miR-1915-3p	17.3088543522242	16.4444757216094	9.79192004098549	8.30873896235358	0.143457342716429	0.42517498652772	0.73799803361029	M_vs_F	FALSE
hsa-miR-1915-5p	0.470543374662071	0.487153206796623	0	0	0.0682009522576995	0.837098848538729	NA	M_vs_F	NA
hsa-miR-192-3p	1.69889015328228	0.858393301685709	0.705027657672868	0	-0.484972847466706	0.0445339431322914	NA	M_vs_F	NA
hsa-miR-192-5p	1313.08207826003	418.834221556775	66.603019908656	58.9147515193071	-0.510640779165622	0.0312124467954403	0.23764021991983	M_vs_F	FALSE
hsa-miR-193a-3p	1.1565908098351	1.60829606252563	0	0	0.471804387040933	0.130054233268636	NA	M_vs_F	NA
hsa-miR-193a-5p	9.48829865725722	8.6374000204495	5.65992154501218	6.32434201988349	-0.0934296722062957	0.558189775265181	0.829565083952986	M_vs_F	FALSE
hsa-miR-193b-3p	0.915446308184422	1.05237773318992	0	0	-0.118961741761551	0.814438229391717	NA	M_vs_F	NA
hsa-miR-193b-5p	7.41750286750197	5.33271779578091	1.51817659225059	2.4943975448814	0.160333689364124	0.546525733137994	0.818810915032325	M_vs_F	FALSE
hsa-miR-194-1-3p:Novel	200.690812664766	46.4830832628864	29.0216089992006	19.2962938007364	-0.470889874869974	0.0217051917135494	0.20103576325376	M_vs_F	FALSE
hsa-miR-194-3p	169.246247217351	56.7973168288995	42.8473045843095	28.9865386816016	-0.482319139058139	0.00870250993281976	0.138551192551501	M_vs_F	FALSE
hsa-miR-194-5p	120.574062877046	89.8150078417817	76.7954036973479	57.615601986035	-0.0395553468107297	0.768065225760603	0.914814421702001	M_vs_F	FALSE
hsa-miR-195-3p	6.98706405984477	7.01903947805236	4.43265295540867	3.80691849851326	-0.114087659457613	0.530531274686066	0.810232913239183	M_vs_F	FALSE
hsa-miR-195-5p	3.7920349605756	2.39031898197689	1.86047826864378	1.48819639812267	-0.420943167452129	0.0470872479812983	NA	M_vs_F	NA
hsa-miR-196a-1-3p	0.169781462286707	0.154596380616097	0	0	-0.0185590548941054	0.979208994193738	NA	M_vs_F	NA
hsa-miR-196a-3p	13.4658062104816	6.38291513588074	3.76380677299897	2.88651105566061	-0.279114832795317	0.216375755660622	0.559304615326455	M_vs_F	FALSE
hsa-miR-196a-5p	5.64186216362569	6.65772349472659	3.56692453634984	3.68258837746037	0.126045039069295	0.51048705746643	0.800018199655652	M_vs_F	FALSE
hsa-miR-196b-3p	1.08391282095335	0.509956218167809	0	0	-0.100632448658611	0.814615984229192	NA	M_vs_F	NA
hsa-miR-196b-5p	7.9274219521408	3.32285379786832	2.03367490155974	0.963283086372505	-0.777627625703695	0.00103703780414328	0.0515268906026463	M_vs_F	FALSE
hsa-miR-197-3p	1.54441899483137	1.3448055807358	0	0	-0.483216614539825	0.172380002013908	NA	M_vs_F	NA
hsa-miR-197-5p	63.9724462550671	73.8594773577245	45.4355935889494	52.2558570251804	0.317980021575544	0.0221866571655503	0.20103576325376	M_vs_F	FALSE
hsa-miR-1972	1.08590948040514	1.33424640704485	0.425356642011259	0.350857091205027	0.458555095223816	0.083158759422149	NA	M_vs_F	NA
hsa-miR-1972-5p:Novel	1.23695379066252	1.1114794204072	0.455822389194782	0.329493435042379	-0.262240675739273	0.293728881948063	NA	M_vs_F	NA
hsa-miR-1973	1.81169099329132	1.20999780246142	0.768093288015154	0.196120282604453	-0.306920685668808	0.160906337597379	NA	M_vs_F	NA
hsa-miR-1973-5p:Novel	0.584791297505897	0.25026739324983	0	0	-0.320769787113883	0.408526353683041	NA	M_vs_F	NA
hsa-miR-1976	8.81995757220676	5.38645855070517	4.04779041627606	3.77370052986123	-0.201723767674123	0.287499252370913	0.65518537104936	M_vs_F	FALSE
hsa-miR-1976-5p:Novel	1.70256046296242	1.89557957114873	1.05461833533442	0.935404213335127	-0.0749290236432666	0.705406975295316	NA	M_vs_F	NA
hsa-miR-198	0.637546778643554	0.634313279975468	0	0	-0.0203347351543897	0.945008766870623	NA	M_vs_F	NA
hsa-miR-198-3p:Novel	1.89302331712801	1.660104868787	1.00656132448987	1.05086438172149	-0.121488559958143	0.578896275386726	NA	M_vs_F	NA
hsa-miR-199a-3p, hsa-miR-199b-3p	40.5196893065924	39.5997276368412	25.1651572678029	25.2858958632145	0.106199263050118	0.462194912870641	0.761984723482602	M_vs_F	FALSE
hsa-miR-199a-5p	6.43539536803875	3.74469328457554	2.05452466673942	2.22467327438038	-0.0512808378170564	0.809952962291609	0.927321402486975	M_vs_F	FALSE
hsa-miR-199b-5p	0.579457859094674	0.630606131034261	0	0	0.0777652516188833	0.841032046520362	NA	M_vs_F	NA
hsa-miR-19a-3p	3.14968694500868	3.33997571125324	2.12949852875221	2.13171952908479	0.171370772295772	0.353138085412962	NA	M_vs_F	NA
hsa-miR-19a-5p	0.54883569481115	0.238587585158103	0	0	-0.444275516681126	0.324333059551737	NA	M_vs_F	NA
hsa-miR-19b-3p	5.28593141125571	3.54286883632212	2.62685238854633	2.46642025016336	-0.364491685173826	0.0728989823559582	0.342251626346101	M_vs_F	FALSE
hsa-miR-19b-5p	2.14468020825369	1.32292796284938	0.599981817196659	0.560613216998566	-0.261581490151751	0.361232204367886	NA	M_vs_F	NA
hsa-miR-200a-3p	98.4764142219461	52.1357626760689	17.2674496059479	18.0996326109494	-0.139615527959595	0.497365085116511	0.793581667183169	M_vs_F	FALSE
hsa-miR-200a-5p	7.28400512932188	2.88338947213852	1.40998022484125	1.02239607802648	-0.287545029455439	0.238154441097376	0.590101610707257	M_vs_F	FALSE
hsa-miR-200b-3p	193.152199469678	74.1471186672815	21.4822231427922	17.6186184718189	-0.30512751889384	0.158351274263427	0.489369712898966	M_vs_F	FALSE
hsa-miR-200b-5p	6.40552003568143	3.29217539918187	1.25824364067058	1.05643825424024	-0.0941495647831883	0.712132428693982	0.894840073565206	M_vs_F	FALSE
hsa-miR-200c-3p	207.57024615652	62.4406289305344	15.7713594345762	11.7383779859433	-0.595182777781197	0.0128591242529045	0.160739053161306	M_vs_F	FALSE
hsa-miR-200c-5p	4.6635603483282	2.22290237968387	1.53450386866349	1.08475905936638	-0.187033435553894	0.417449440024569	NA	M_vs_F	NA
hsa-miR-202-3p	13.056924670158	10.9765023497172	8.45087168137074	7.42180529691119	-0.0570314750847515	0.725667158683783	0.899032907393	M_vs_F	FALSE
hsa-miR-202-5p	0.963197659790088	1.50654613844856	0	0	0.274607942122991	0.359141256602586	NA	M_vs_F	NA
hsa-miR-203a-3p	14.0586373380191	10.9583482355229	5.3852550305578	4.40805849783679	-0.384432288549139	0.0733823179305049	0.343339057356413	M_vs_F	FALSE
hsa-miR-203a-5p	12.8590000969996	10.6236697912356	6.92018651917376	9.16362132693805	0.249640333233196	0.0777949625749483	0.352419663741322	M_vs_F	FALSE
hsa-miR-203b-3p	1.30315736172717	1.11825321627697	0.614477759624476	0.303098360235246	-0.241474897786046	0.309855616618613	NA	M_vs_F	NA
hsa-miR-203b-5p	0.981988180525504	0.911837743229824	0	0	0.0242086805234638	0.9427164066754	NA	M_vs_F	NA
hsa-miR-204-3p	12.8206837992892	13.0921448871665	8.84943146846881	6.81767586044618	0.447973522331851	0.00338114815949541	0.0959902231721154	M_vs_F	FALSE
hsa-miR-204-5p	1.22159047254107	1.06296986060783	0.114311981720771	0	0.226657161059037	0.433201751223075	NA	M_vs_F	NA
hsa-miR-205-3p	1.57254923091094	1.83043939242336	0.884589864208882	0.76430451353757	0.176736153449598	0.437684166041738	NA	M_vs_F	NA
hsa-miR-205-5p	2.62369169405368	2.42207979098587	1.55090282289618	1.46024825103101	-0.270460640183432	0.218526691320771	NA	M_vs_F	NA
hsa-miR-2052	5.28905810906265	1.02498258740777	0	0	-0.169202055737182	0.705549703200172	NA	M_vs_F	NA
hsa-miR-2052-3p:Novel	1.30572598226963	1.44759945614702	0.187855587600609	0	0.0535200604050241	0.858672988106155	NA	M_vs_F	NA
hsa-miR-2053	7.36013719131499	5.12278958430502	4.42294932104441	3.38299468554918	-0.485278247521339	0.0051377091739942	0.112359194988414	M_vs_F	FALSE
hsa-miR-2053-5p:Novel	0.316628920074449	0.0935571048925421	0	0	-0.474853450895698	0.422880944834103	NA	M_vs_F	NA
hsa-miR-2054	0.0619088730367047	0.178618099208169	0	0	0.141324822408574	0.915658207077817	NA	M_vs_F	NA
hsa-miR-2054-3p:Novel	0.339580600171053	0.175403795062394	0	0	-0.0744555721652373	0.884267556431045	NA	M_vs_F	NA
hsa-miR-206	3.12170437020037	2.75810969532311	2.10210506817511	1.85358302416704	-0.104059899786532	0.552651620885893	NA	M_vs_F	NA
hsa-miR-206-5p:Novel	25.8976320408057	32.5350927175937	10.8163838396835	9.68057345018017	0.533609637550921	0.00776266660344698	0.130516863864183	M_vs_F	FALSE
hsa-miR-208a-3p	0.28363048266206	0.31508200569875	0	0	-0.147720571331178	0.711604386458837	NA	M_vs_F	NA
hsa-miR-208a-5p	2.67696018915333	1.78705495127093	0.623374540256912	0.643571338641247	0.0879718187458264	0.754847289667639	NA	M_vs_F	NA
hsa-miR-208b-3p	1.41825441550481	0.989165849104164	0	0	0.0745131196094316	0.818802482095082	NA	M_vs_F	NA
hsa-miR-208b-5p	0.74038722682206	0.821902429026623	0	0	0.38943645264647	0.159863336923953	NA	M_vs_F	NA
hsa-miR-20a-3p	0.0865882662202438	0.0737052770736808	0	0	-0.137885160967877	0.889911563709151	NA	M_vs_F	NA
hsa-miR-20a-5p	12.1666375287419	3.43182795082252	0	0	-0.241698073238693	0.583150478004133	0.843077013770838	M_vs_F	FALSE
hsa-miR-20b-3p	1.1084277643813	1.36971238095474	0	0	0.313930442951301	0.374995244786026	NA	M_vs_F	NA
hsa-miR-20b-5p	1.75144547229465	0.794141661406248	0	0	-0.296143012351151	0.445531759627285	NA	M_vs_F	NA
hsa-miR-21-3p	1.47619065694108	1.09218985831607	0.365015333737556	0	-0.0391853601390874	0.895967261380456	NA	M_vs_F	NA
hsa-miR-21-5p	324.882782023511	230.077212030844	47.3140783037287	37.3589432939325	-0.383327551643845	0.0893787894140591	0.369653017947035	M_vs_F	FALSE
hsa-miR-210-3p	11.1151643551775	6.25011792993418	3.38446163155384	2.76373551890909	0.00706379690107351	0.970629358115691	0.992926752943485	M_vs_F	FALSE
hsa-miR-210-5p	0.242112995588731	0.329041998032716	0	0	-0.114493016827181	0.78745557419126	NA	M_vs_F	NA
hsa-miR-211-3p	5.84152278327096	4.04095088610323	3.09276606142978	2.21309372934192	-0.358294084112932	0.0800953078478271	0.358715616698156	M_vs_F	FALSE
hsa-miR-211-5p	1.24994143138713	0.700162514642819	0.473757549943885	0	-0.274643170127699	0.31581351192413	NA	M_vs_F	NA
