ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
has-miR-548o	0.581102944228438	0.725574983524231	1.19753046697532	0.605892712990313	0.544585998648643	0.998915162104647	all_vs_abstemious	FALSE	1.20037687898266	0.554381092198915	0.349242854976361	0	0	0
has-miR-548x	1.91458455148291	-0.758561774010536	0.94324208289948	-0.804206881523728	0.421277505193554	0.998915162104647	all_vs_abstemious	FALSE	2.10335383147435	1.13404458563904	4.10532744697975	0	0	0.454938180378302
hsa-let-7a-2-3p	0.510410667426444	-0.111938882808259	1.05735876432263	-0.105866510578337	0.915688265394062	0.998915162104647	all_vs_abstemious	FALSE	0.329590982228212	0.514831239896316	0.466708080785978	0	0	0
hsa-let-7a-3p	721.349463558236	0.0597155455329675	0.623010821212576	0.0958499330986614	NA	NA	all_vs_abstemious	NA	4236.50970629053	523.84123209524	31.1498557877144	44.4134993683841	15.3914985086323	15.1357120494502
hsa-let-7a-5p	17.9512808805938	1.03517763228785	0.537515009678708	1.92585809446811	0.0541220951729362	0.998915162104647	all_vs_abstemious	FALSE	10.5852654502723	18.2949288729477	19.8980688458933	6.48239738112973	6.9299468054582	8.21453328035354
hsa-let-7b-3p	0.606591480187684	-0.258730084691034	1.42366188141445	-0.181735627025412	0.855790205202335	0.998915162104647	all_vs_abstemious	FALSE	0.786546107368133	0.640695664374501	0.367187520682863	0	0	0
hsa-let-7b-5p	438.698457124774	0.0639951155714766	0.683614172991522	0.0936129151498301	NA	NA	all_vs_abstemious	NA	2275.20531437432	358.326528421872	25.3082140991124	25.3362465757159	11.8530413965532	12.5708958150822
hsa-let-7c-3p	5.50667541683246	1.14003087180705	0.739327443229342	1.54198370728328	0.123077552856179	0.998915162104647	all_vs_abstemious	FALSE	9.0545127133878	5.22461261210841	3.65060039488646	0.523971304420287	0.377277105977878	0
hsa-let-7c-5p	32.6764061115394	0.453063455190998	0.634173483656793	0.714415639989435	0.474970203706701	0.998915162104647	all_vs_abstemious	FALSE	184.437246534493	22.1319450786222	5.77724125461192	4.54735461940635	2.35828998763951	3.81469689108054
hsa-let-7d-3p	5.58240542391933	1.08232695829062	0.699657072237951	1.54693920955969	0.121877905076439	0.998915162104647	all_vs_abstemious	FALSE	21.4922571936763	4.19514365322206	2.60214486171922	0.905011703545244	1.63921138043521	1.24347844518682
hsa-let-7d-5p	84.7263620575351	0.598288687586636	0.634421047703996	0.943046719133728	NA	NA	all_vs_abstemious	NA	486.285041117862	61.7545096226617	5.07771087724934	6.87225697252386	3.27842276087043	4.09366505559171
hsa-let-7e-3p	0.0926959525265536	-0.380912171774129	2.89988382484156	-0.131354286854902	0.89549504906222	0.998915162104647	all_vs_abstemious	FALSE	0.183579681984403	0.0807078381063999	0.0616447777416546	0	0	0
hsa-let-7e-5p	8.28688404330971	1.36126702510968	0.645510988156645	2.10882084129502	0.0349600489481609	0.998849583284072	all_vs_abstemious	FALSE	37.4975883288681	5.86205755301342	3.32401262642855	2.69461330129862	2.04405761019497	2.35089460645534
hsa-let-7f-1-3p	0.148231312069842	0.450722522556338	3.16294825172064	0.14250075773802	0.886684480890942	0.998915162104647	all_vs_abstemious	FALSE	0.0585607308657198	0.163231529513999	0.123663675736568	0	0	0
hsa-let-7f-2-3p	0.575557015736163	-1.20228584720706	0.855279891602635	-1.40572210221639	0.159806661167941	0.998915162104647	all_vs_abstemious	FALSE	1.68751202012165	0.41079565408285	0.410178699017429	0	0	0
hsa-let-7f-5p	2.21317899747824	0.0435428024214796	0.704556504050692	0.0618017180611346	0.950720735290144	0.998915162104647	all_vs_abstemious	FALSE	2.09324876967146	2.08463805764184	2.27895893520536	0.913118762673353	1.10889572805104	0.85155511207625
hsa-let-7g-3p	2.96451879005013	-0.328099911370469	0.644578840709439	-0.50901439924611	0.610742131132605	0.998915162104647	all_vs_abstemious	FALSE	2.28848716169938	2.77657122265222	3.43863606995304	0.503193646613315	0.277161881536096	0.576373615513978
hsa-let-7g-5p	494.25023297281	0.187106098706991	0.744149494871943	0.251436169743271	NA	NA	all_vs_abstemious	NA	2652.9203016924	393.003540119319	23.7432136121908	17.0798176670212	8.12386610499567	7.92687236244003
hsa-let-7i-3p	0.309460606375863	0.209990688600755	1.3857742631881	0.151533113421844	0.879555191688704	0.998915162104647	all_vs_abstemious	FALSE	0.397009647753652	0.300302715513022	0.276716109358007	0	0	0
hsa-let-7i-5p	545.492827463399	0.352103300863302	0.691147465571999	0.509447431123688	NA	NA	all_vs_abstemious	NA	2828.31622373117	457.952282961411	16.8404370497099	16.6954155302456	8.40129216853481	6.36152818705922
hsa-miR-1-2-5p:Novel	9.96620767359249	1.23716215711908	0.637365410045843	1.94105631968652	0.0522514464632684	0.998915162104647	all_vs_abstemious	FALSE	8.96628420673815	7.51485354420739	16.1357439285552	3.09357258478815	3.46547533716125	3.92398071409862
hsa-miR-1-3p	1.95760720065832	0.101910256323474	0.591371031390031	0.172328793454647	0.863179049053166	0.998915162104647	all_vs_abstemious	FALSE	1.80996465024061	1.8459635597903	2.08375349390594	1.3240022859899	1.13183131793363	0.532578913004684
hsa-miR-1-5p	12.2163827187717	0.176015360460427	0.527789298918329	0.333495508190787	0.73876027953017	0.998915162104647	all_vs_abstemious	FALSE	7.97663590549689	9.69013004411105	18.2990762442204	5.20374789479001	5.99576294561127	8.22294104199353
