ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
hsa-miR-511-3p	6.00372436467303	0.595596695433741	0.359912312168476	1.65483834616622	0.0979572932707987	0.3693245778463	nowine_vs_all	FALSE	10.2262884588439	4.46712999950699	8.2080473379188	2.9034153134987	2.62085618747187	4.77788211510737
hsa-miR-511-5p	0.912016680668148	0.636907160472214	0.897313253307028	0.709793551053556	0.477832168800542	NA	nowine_vs_all	NA	7.12755844667392	0.249093300517836	0.300935532816243	0	0	0
hsa-miR-512-3p	6.53288307557825	0.0586023753972466	0.388007306756731	0.151034205739812	0.879948733114324	0.952370376663036	nowine_vs_all	FALSE	4.04527554070197	7.22140782732347	4.42331833204295	2.60550935263244	3.32594257843316	2.88474531613304
hsa-miR-512-5p	3.29166553274287	0.50964644059953	0.405945223992229	1.25545618097797	0.209313205624891	NA	nowine_vs_all	NA	2.14423364184939	3.25289672485351	3.11495701942629	1.12575233239582	1.22394163418984	1.36940561428784
hsa-miR-513a-3p	3.810125521845	0.174746772205598	0.356819682974907	0.489734116539435	0.624322056804098	0.833493572596687	nowine_vs_all	FALSE	4.52568149414012	3.64235697358764	3.02035027394794	3.44960708771751	1.98624274090477	1.82423470179186
hsa-miR-513a-5p	6.60774724054813	-0.035808042019581	0.440942035097598	-0.0812080481545727	0.935276499156531	0.974950954266787	nowine_vs_all	FALSE	16.6892652770444	5.06308991615914	3.52638796605593	3.54937846953298	2.02522602158328	1.99912162884261
hsa-miR-513b-3p	0.476986494372463	0.449877268702507	0.71401234280499	0.63006931635827	0.528649233888334	NA	nowine_vs_all	NA	0.493445015937341	0.430909182537859	0.510751367856105	0	0	0
hsa-miR-513b-5p	0.56812473729629	0.733015884683941	0.699274111464573	1.04825257029564	0.294522255600535	NA	nowine_vs_all	NA	0.368640607664469	0.546534852178695	0.684580257184728	0	0	0
hsa-miR-513c-3p	0.157316960456004	0.406209837248074	1.78860530685099	0.227109824449334	0.820338344836757	NA	nowine_vs_all	NA	0.0286429585613569	0.175984296778538	0.109439459515636	0	0	0
hsa-miR-513c-5p	1.12400286064748	0.589450951922489	0.569862173831931	1.03437458913765	0.300961079075612	NA	nowine_vs_all	NA	1.58628302916329	1.08218492139625	0.756751782973152	0.623575134312995	0	0
hsa-miR-514a-3p	1.28610701037301	0.30804429299909	0.534396615285321	0.576433839938566	0.564321976795243	NA	nowine_vs_all	NA	0.396074258928747	1.36260992495856	1.01555327333831	0	0.349019842442595	0.340434305365501
hsa-miR-514a-5p	6.10370911561234	0.0430579445267138	0.369812346107374	0.116431874111126	0.907310275285658	0.964028491840027	nowine_vs_all	FALSE	4.80557741887646	6.00913173853671	5.40505914076206	1.63558103894049	3.70226903192373	4.17634133495092
hsa-miR-514b-3p	0.592547879203116	0.382912749103945	0.867840045426899	0.441225028876821	0.659050095243419	NA	nowine_vs_all	NA	0.310079762728105	0.536804526935515	0.776679169053881	0	0	0
hsa-miR-514b-5p	0.395684562782858	0.0265593498359322	0.761094232162767	0.0348962700196266	0.972162454896551	NA	nowine_vs_all	NA	0.35958556695545	0.373287935243867	0.349996292375341	0	0	0
hsa-miR-515-3p	1.88906873836481	-0.000432793475291255	0.458413733486226	-0.000944111058802427	0.999246708474405	NA	nowine_vs_all	NA	2.55911836578363	1.86783293593968	1.12011173249254	1.66614085107065	0.6380361696315	0.87358977649634
hsa-miR-515-5p	3.1121512159427	0.499221017456315	0.40779541085566	1.22419479024744	0.220878754033968	NA	nowine_vs_all	NA	1.30482210113628	3.0210139281944	3.1151983752126	0	1.75660189859248	1.37160937793859
hsa-miR-516a-3p, hsa-miR-516b-3p	5.72326264064535	0.156092498411364	0.343296192597513	0.454687531575306	0.649334052217185	0.846392821107444	nowine_vs_all	FALSE	8.06759280115988	5.34833911435347	4.06163715853129	4.73671644294586	3.43570426910072	1.83736923874276
hsa-miR-516a-5p	1.78977572940735	0.969179516200618	0.474577928364119	2.04219256369845	0.0411324338377811	NA	nowine_vs_all	NA	2.99508997242844	1.40115196793008	2.04324520367036	0.452658759801997	0.370959487290253	0.292569719612277
hsa-miR-516b-5p	0.696294742151533	0.806076947631635	0.619536515464139	1.30109675137993	0.193225339612528	NA	nowine_vs_all	NA	0.63928762771078	0.618328210298961	0.704797844321113	0	0	0
hsa-miR-517-5p	1.40359059734775	0.629806936013408	0.42424712713242	1.4845284640356	0.137668777600946	NA	nowine_vs_all	NA	1.44993008902178	1.42475344409005	1.11627320012858	0.859057882223037	0.637628938973607	0.559463436283308
hsa-miR-517a-3p, hsa-miR-517b-3p	1.41785095226399	1.02870484248905	0.822579812414684	1.25058362357482	0.211086428469206	NA	nowine_vs_all	NA	0.479181570728221	1.54369989307062	1.66458232845518	0	0	0
hsa-miR-517c-3p	0.244976466035565	-0.107527533930009	1.21383631070854	-0.0885848717668061	0.929411831394354	NA	nowine_vs_all	NA	0.844136925465795	0.156144793504235	0.172599374561808	0	0	0
hsa-miR-5186	11.4217194207251	0.00255223131679158	0.299883224455715	0.00851075054773022	0.993209485513302	0.995670798713174	nowine_vs_all	FALSE	16.1451911434078	10.4264998393332	8.92841194454375	12.2393790750562	7.02640759436992	8.5338613248114
hsa-miR-5186-5p:Novel	4.87500448767138	0.654326595147289	0.440162823592045	1.48655579271215	0.137132170898226	0.448880860717826	nowine_vs_all	FALSE	2.37420869500173	3.74614858325774	8.62240915041727	1.24393009104574	1.75336634207447	1.66248231169202
hsa-miR-5187-3p	0.325470207562271	0.568457171201998	0.873597649369266	0.650708219753592	0.515234856120547	NA	nowine_vs_all	NA	0.428418606178387	0.326502899261409	0.216953899999447	0	0	0
hsa-miR-5187-5p	38.1438624934413	0.230368886996742	0.353926498354564	0.650894714206897	0.5151144537924	0.779169088027051	nowine_vs_all	FALSE	52.857779417064	40.8399396655032	12.7053177397255	7.42612144897127	4.31641452208126	8.21125638811706
hsa-miR-5188	1.76228990147571	0.493752141671728	0.433520365660151	1.13893643939855	0.254729665685356	NA	nowine_vs_all	NA	2.4278187394057	1.5481717017639	1.81324784117983	0.898676404205813	0.754554211955756	1.4865624687296
hsa-miR-5188-5p:Novel	5.06747443374976	-0.284292254076856	0.347877501156218	-0.817219432507054	0.413803039260259	0.716171850355785	nowine_vs_all	FALSE	6.90073620620868	4.69077975757669	3.34943596513915	2.47102342192148	3.07315286722073	2.32494163140109
hsa-miR-5189-3p	73.2786550110476	0.685929900785164	0.381514829529364	1.79791150354843	0.0721910328729554	0.314576622896977	nowine_vs_all	FALSE	59.2357239179118	64.3534230841309	79.6906974448503	26.066369903098	18.3887795440631	24.7955297920235
hsa-miR-5189-5p	6.12917858397883	0.285525302956676	0.333353463753112	0.856524182296006	0.391707902711537	0.701994488802413	nowine_vs_all	FALSE	4.54880357678632	6.45602181845735	4.42110351903718	1.26228384161091	2.27902806794646	1.67563471952238
hsa-miR-518a-3p	6.53375277853112	0.375488693032186	0.31041712072927	1.20962623501578	0.226422346536428	0.541645083461962	nowine_vs_all	FALSE	7.02345640980022	5.90047551931118	6.87678742039445	5.04700570265722	4.31283749747008	4.93591983001708
hsa-miR-518a-5p	1.22008061247364	-0.0768131937851983	0.414342188578209	-0.185385886116928	0.852926377795647	NA	nowine_vs_all	NA	0.793534966174089	1.29369011208701	0.896024050757082	0	0.860338744186342	0.162368460766026
hsa-miR-518b	1.17560050907381	0.42205603361037	0.487496287551147	0.865762559404289	0.386620385121091	NA	nowine_vs_all	NA	1.74489880162653	1.12258043524883	0.817932148526923	0.867817532548902	0.420980564407533	0.351466767919537
hsa-miR-518b-5p:Novel	5.03906281858614	-0.147090074417826	0.49275280547229	-0.298506822861909	0.76531636947056	0.901185575676645	nowine_vs_all	FALSE	1.94110609292476	4.95027096751631	6.65212483393948	0.566704948162245	1.29250648746689	1.5104627979031
hsa-miR-518c-3p	0.52605249100981	-0.738599246782938	0.677322136856803	-1.09046966958809	0.275506306846571	NA	nowine_vs_all	NA	0.812071167794875	0.561200653560042	0.158713900270054	0	0	0
hsa-miR-518c-5p	2.22160926053134	0.534186949339223	0.448630896526464	1.19070477195213	0.233769503924215	NA	nowine_vs_all	NA	1.99709954464216	2.20495280075561	1.75411328634546	0.623575134312995	0	0.557299703290465
hsa-miR-518d-3p	1.59738545860916	0.403965172680678	0.761492462269567	0.530491360973807	0.595771297181226	NA	nowine_vs_all	NA	0.945091298082885	0.979427605065344	4.30155992360352	0.114046188360249	0	0
hsa-miR-518e-3p	0.83137937804667	0.43192192446222	0.655343677304426	0.659076968955907	0.509846344224015	NA	nowine_vs_all	NA	0.654088989113764	0.760269783208514	0.896832329120446	0	0	0
hsa-miR-518f-3p	0.230751375186599	0.65095004258425	1.16538262514044	0.558571947565978	0.576453889491226	NA	nowine_vs_all	NA	0.115097480130606	0.23723560665347	0.247072082567792	0	0	0
hsa-miR-518f-5p	0.0706613252842505	0.389035603137263	2.59824675160785	0.149730045037685	0.880977602874997	NA	nowine_vs_all	NA	0.0123506459384642	0.0697330762639262	0.0668989071224582	0	0	0
hsa-miR-5190	3.47310749870745	0.731577721762734	0.338857824275261	2.15895183570694	0.0308539037658346	NA	nowine_vs_all	NA	3.33582811427165	3.00588910046154	4.21457532010187	2.52456768322182	2.23171836209358	1.7331433049352
hsa-miR-5190-5p:Novel	12.5659817804562	1.17496812245294	0.440112510883199	2.66969943684415	0.00759191718687861	0.108015895709486	nowine_vs_all	FALSE	6.52978355174684	11.6999458492682	14.0266753541046	5.08536752994983	2.99788147280563	4.31172234723623
hsa-miR-5191	15.0445404216921	0.148357607481264	0.302573796077193	0.490318756629589	0.623908356375428	0.833493572596687	nowine_vs_all	FALSE	13.8655415187077	15.1327647596837	12.0242435500285	12.7066766483763	9.34171760022429	8.33749551509695
hsa-miR-5191-5p:Novel	6.49879792584134	0.667958601485421	0.313786759397253	2.12870231608399	0.0332788971039095	0.206994907802258	nowine_vs_all	FALSE	6.55362178208498	6.19187928749549	5.71816645598298	4.22978051265055	3.71147585050241	3.64774591971025
hsa-miR-5192	4.92943141439028	0.0831569214798022	0.445503266181484	0.186658387922854	0.851928484220886	0.941770499887248	nowine_vs_all	FALSE	3.00072264145562	4.99135581781975	2.36504144800691	2.01142334238475	1.72067748837268	1.53400745056039
hsa-miR-5192-5p:Novel	13.2832252547472	0.629711442373325	0.361800554263162	1.74049330481482	0.081772434677129	0.339526664932728	nowine_vs_all	FALSE	21.1577189480493	9.08277842820744	20.704978703114	4.06759101565309	1.80001718883742	2.29786068298709
hsa-miR-5193	30.2113247700818	0.371852166192782	0.264923640740704	1.40362017203567	0.160431985008225	0.479391190365111	nowine_vs_all	FALSE	40.6513004845493	25.8653396490334	30.6722112675334	25.6935943422681	17.8677899044336	18.1229470557209
hsa-miR-5193-5p:Novel	26.3062670972918	0.345713683675505	0.281811856582099	1.22675350806182	0.219915249785397	0.536894070730146	nowine_vs_all	FALSE	31.6349239215559	22.8635568474555	25.4465299323378	23.9567567303239	15.1756848622363	14.2299593170472
hsa-miR-5194	7.32408544073418	0.0285791137296355	0.294366763531652	0.097086754587233	0.922657499476065	0.968531926971023	nowine_vs_all	FALSE	6.71575137975414	7.05451750783158	6.18177124963483	5.42968847648451	4.88627779419632	4.82274094526879
hsa-miR-5194-5p:Novel	6.54987766622663	0.263784417171748	0.325117452612023	0.811351144186447	0.417164047135777	0.718680056831922	nowine_vs_all	FALSE	7.84088165870876	5.76037410538046	6.77979339721838	6.67706807133933	4.01660452454973	4.22408937609842
hsa-miR-5195-3p	2.09690057039995	0.80494419432897	0.40986304445241	1.96393455136801	0.0495376823563059	NA	nowine_vs_all	NA	1.9295810211763	1.81434428010175	2.56250233092051	0.736604874142753	0.872237816077132	1.35581260481512
hsa-miR-5195-5p	12.5156649435465	-0.55793817280584	0.39775744927731	-1.402709550304	0.160703468261396	0.479391190365111	nowine_vs_all	FALSE	17.6896100179965	13.3063255082618	4.02641079742561	6.7340795012168	4.72065299206545	2.46964017153433
hsa-miR-5196-3p	2.73802651126059	0.307065103013805	0.603499252516413	0.508807760297026	0.610886979356944	NA	nowine_vs_all	NA	1.18203727001709	3.13599424685514	1.48275337093456	0	0.297908670216753	0
hsa-miR-5196-5p	12.3983855953491	-0.0903430451523263	0.27835021325314	-0.324566107194485	0.745509482123089	0.892586832030759	nowine_vs_all	FALSE	13.1019655159688	11.8685370454288	10.6948979138855	10.3872458498279	8.96342689147722	6.96379396422924
hsa-miR-5197-3p	3.5787271985304	0.72859588279912	0.479689517136817	1.51889056727356	0.12879004373727	0.437769332340516	nowine_vs_all	FALSE	3.67619559494604	2.97884107243326	4.59956028608507	1.13340989632449	1.13951403397323	1.15815442726243
hsa-miR-5197-5p	0.305197046548174	0.514802182367425	1.04051364444117	0.494757743079773	0.620771136131752	NA	nowine_vs_all	NA	0.0903961882536777	0.314841409776209	0.313521838057514	0	0	0
hsa-miR-519a-2-5p, hsa-miR-520b-5p	0.618747471086577	0.0160049607098454	0.950062974762174	0.0168462103407954	0.986559304597299	NA	nowine_vs_all	NA	0.526030471198537	0.652472645757834	0.239495710665663	0	0	0
hsa-miR-519a-3p	2.66524491728545	0.0290879579150537	0.385583498271333	0.0754388039048929	0.93986558610404	NA	nowine_vs_all	NA	2.03827833658338	2.67234503309803	2.34926321278535	1.32229462294203	1.57374007625911	0.752466863262237
hsa-miR-519a-5p, hsa-miR-519c-5p, hsa-miR-519b-5p, hsa-miR-523-5p, hsa-miR-518e-5p, hsa-miR-522-5p	14.8004336569421	-0.345580272813492	0.454215924638649	-0.760828174592113	0.446759703624891	0.740810614749682	nowine_vs_all	FALSE	7.19181631290535	16.2481201207042	10.1574574928807	2.04962558030019	9.43192764944696	3.25506601869346
hsa-miR-519b-3p	1.05000837243539	1.4464353760188	0.697062265869396	2.07504472246072	0.0379823900914106	NA	nowine_vs_all	NA	1.58368101869239	0.685692468929407	2.06969401080707	0	0	0.270039825111358
hsa-miR-519c-3p	0.904147415473784	-0.0620097644326364	0.549632846551435	-0.11282033965347	0.910172992584895	NA	nowine_vs_all	NA	0.647414920361584	0.915662137336162	0.800271170098891	0	0	0
hsa-miR-519d-3p	0.139184685489473	-0.0535725280053741	1.81260685681345	-0.0295555143709178	0.976421544188736	NA	nowine_vs_all	NA	0.0286429585613569	0.119156632427475	0.214730666369802	0	0	0
hsa-miR-519d-5p	0.28070387260312	0.427848151414555	0.951643294196285	0.449588783973828	0.653006976932913	NA	nowine_vs_all	NA	0.335585208575465	0.263997385972533	0.238594936525956	0	0	0
hsa-miR-519e-3p	0.135420872290372	0.638877905588422	2.04407558659488	0.31255101806323	0.754621796721352	NA	nowine_vs_all	NA	0.198504823876826	0.0958800359387164	0.20933483815639	0	0	0
hsa-miR-519e-5p	0.174967309572015	0.331820231557286	1.44578091487882	0.229509345532548	0.818473057786802	NA	nowine_vs_all	NA	0.129930559611607	0.129088327347685	0.274038458078079	0	0	0
hsa-miR-520a-3p	2.25238591627148	1.37657667643175	0.583991511695792	2.35718610435699	0.0184140158128439	NA	nowine_vs_all	NA	1.95046257558878	1.75174417839131	3.24108021196493	0	0.377277105977878	0.927542037068115
hsa-miR-520a-5p	0.262861127418961	-0.0116801226242054	0.963770148198499	-0.012119199423263	0.990330514592403	NA	nowine_vs_all	NA	0.120313960558041	0.221958285070369	0.368770836937163	0	0	0
hsa-miR-520b-3p	0.35503019440406	0.335421343181627	1.01687092528992	0.329856361156156	0.741508498395414	NA	nowine_vs_all	NA	1.26136348385141	0.273416735807636	0.172042955103229	0	0	0
hsa-miR-520c-3p	0.183014336743002	0.161743868447735	1.49806773462198	0.107968327939824	0.914020815951858	NA	nowine_vs_all	NA	0.113542474983249	0.22098450195632	0.0413095521405878	0	0	0
hsa-miR-520d-3p	0.689507609132857	-0.466250320046476	0.643275598963489	-0.724806476100983	0.468570762242049	NA	nowine_vs_all	NA	1.37158571004087	0.677522247755174	0.264689640526287	0	0	0
hsa-miR-520d-5p	4.68845616975063	-0.279405917738622	0.386991423447384	-0.721995116195669	0.470297480165888	0.761313091542836	nowine_vs_all	FALSE	6.58648819223145	4.39928249257834	2.92019740992046	3.25205112404162	2.63306252549865	2.69672930297636
hsa-miR-520e-3p	1.11070829588883	1.18610407133236	0.569363649851414	2.08321003921113	0.0372320824256115	NA	nowine_vs_all	NA	0.550144224991734	0.838980655787111	2.05314558940854	0	0	0
hsa-miR-520e-5p	0.80494036413917	0.422146151687662	0.580882778446246	0.726732083221378	0.46739009545126	NA	nowine_vs_all	NA	0.894383173906183	0.789185709873265	0.662615467073954	0	0	0.132364991839094
hsa-miR-520f-3p	2.01855874961078	1.53967623999217	0.613821592418051	2.50834486601696	0.0121298217819391	NA	nowine_vs_all	NA	0.628783926357439	1.22928259136841	5.09995123144881	0	0	0.291988000132551
hsa-miR-520f-5p	0.256496885480765	0.254558603909715	1.20742628464932	0.21082744938226	0.83302191841395	NA	nowine_vs_all	NA	0.202427523105927	0.264250691345941	0.215103786931486	0	0	0
hsa-miR-520g-3p	0.0858181705041657	0.450296170368342	2.49677441440122	0.180351163393482	0.856876891541313	NA	nowine_vs_all	NA	0.0494025837538568	0.0645104185207916	0.152446252649578	0	0	0
hsa-miR-520g-5p	1.08520639695582	0.242439229181852	0.567941673165996	0.426873463661105	0.669471494559304	NA	nowine_vs_all	NA	0.820590990086116	1.22486988519624	0.534523711615815	0	0	0
hsa-miR-520h	1.09401762801526	-0.229069968766849	0.503621761668641	-0.454845255311994	0.64922056985667	NA	nowine_vs_all	NA	0.779697514478934	1.28105818737267	0.38964410978188	0	0.350673268414893	0
