ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
hsa-miR-3119	0.936281261100397	-0.25635017553265	0.869519464729281	-0.294818213888361	0.768132751859142	1	nowine_vs_abstemious	FALSE	0.790826890819067	0.88327440408326	0.931716906063719	0.228092376720498	0.138611966006381	0.304270408716876
hsa-miR-3119-3p:Novel	2.00648291155236	1.10928124946326	1.0294467170062	1.07755091267786	0.281234218400322	1	nowine_vs_abstemious	FALSE	2.38995307203089	1.3391591293182	3.91553909807145	0.634491499141538	0	0.658074144856916
hsa-miR-3120-3p	1.59536939045559	-1.26385943572081	0.927915256160172	-1.36204187540877	0.173184670059473	1	nowine_vs_abstemious	FALSE	2.13216990093769	1.7383076108776	0.749483638710888	0.342138565080746	0.446343672418716	0
hsa-miR-3120-5p	1.62668025035058	0.26139530156239	0.737787766037379	0.354296063983727	0.723117017185638	1	nowine_vs_abstemious	FALSE	1.45828059580446	1.67562488681017	1.35810311352817	1.17689279585781	0.657903713159575	0.427098444444214
hsa-miR-3121-3p	4.07370102022217	0.504557644959333	0.83434225116934	0.604737017994942	0.545353747557798	1	nowine_vs_abstemious	FALSE	2.30261226506495	1.84442334477935	11.8459785212877	1.82623752534671	0.551768155769909	0.491873209428109
hsa-miR-3121-5p	0.15764039498773	0.412591495462017	2.73575949030708	0.150814242598389	0.880122250808515	1	nowine_vs_abstemious	FALSE	0.0864545215692493	0.141861262591395	0.188640379207094	0	0	0
hsa-miR-3122	1.54982443296516	-0.322264540255815	0.735181244469601	-0.43834706431924	0.661134713564464	1	nowine_vs_abstemious	FALSE	3.18977960821138	1.22648343168999	1.42784712871774	0.736604874142753	0.551768155769909	0.960145424737705
hsa-miR-3122-3p:Novel	7.49252222020446	0.686897271109341	0.731331882767753	0.939241522617273	0.347606754717326	1	nowine_vs_abstemious	FALSE	8.69740837880417	7.54565404695817	4.85019169989725	2.57117641254064	2.32603450135813	2.4543135811076
hsa-miR-3123	6.42639730351117	-0.0834393228472553	0.569629884548668	-0.146479890031343	0.883542564110446	1	nowine_vs_abstemious	FALSE	6.68524451320725	6.4688666876657	4.85738220272536	4.9800388338405	4.10843844960273	4.22408937609842
hsa-miR-3123-5p:Novel	2.84735472365678	-0.314309993061795	0.978695118068705	-0.32115210064809	0.748095129089343	1	nowine_vs_abstemious	FALSE	0.995354906967981	3.37066788735571	1.29003879403588	0	0.436118908038566	0
hsa-miR-3124-3p	0.173772832694208	0.873656708157027	3.69531938207157	0.236422516655992	0.813104825602761	1	nowine_vs_abstemious	FALSE	0.0123506459384642	0.152615808249468	0.281760855563886	0	0	0
hsa-miR-3124-5p	5.54681415382197	0.235354006854309	0.652831679972243	0.360512539563515	0.718463880982722	1	nowine_vs_abstemious	FALSE	34.4636079448538	2.28486011725422	3.25768158833911	3.30611200449193	1.49894073640282	2.07730288256424
hsa-miR-3125	3088.87512946096	-0.730510547944122	0.432183639732249	-1.69027811510101	0.0909747599468495	1	nowine_vs_abstemious	FALSE	6530.18240045445	2759.93722305643	1875.67411820179	3486.94201904818	1634.54064225329	1664.02492134693
hsa-miR-3125-3p:Novel	13.307413853424	0.200972842596085	0.524447203666561	0.383208912529281	0.701564870268272	1	nowine_vs_abstemious	FALSE	17.8859294144327	12.8913966841639	8.80131210763688	6.87631764480073	6.00005729612473	4.85901123304634
hsa-miR-3126-3p	0.215550682096648	0.621309700928259	2.30556452576814	0.269482677229022	0.787558270890151	1	nowine_vs_abstemious	FALSE	0.116316364466295	0.149629198151486	0.422352648785522	0	0	0
hsa-miR-3126-5p	1.48090721398466	-0.00797128968216541	0.667845164331035	-0.0119358349927562	0.990476807658454	1	nowine_vs_abstemious	FALSE	1.35897971109168	1.36355760446186	1.4818824148534	0.866109869501033	0.807968909892622	1.29476776581807
hsa-miR-3127-3p	4.09415542166603	0.550196126594013	0.725066270443531	0.758821847080891	0.447959134885492	1	nowine_vs_abstemious	FALSE	8.04884892515853	2.7091982937198	6.01046314269615	3.15928730289306	1.49894073640282	1.58996065933507
hsa-miR-3127-5p	24.086030617064	0.119661053290919	0.53532554248724	0.223529504560809	0.82312342265668	1	nowine_vs_abstemious	FALSE	43.6727998033533	21.6248563766005	20.4666912502818	20.7061895658046	12.6022430742023	17.0983393869929
hsa-miR-3128	0.322433110176789	0.458402436157791	1.58165381174095	0.289824759852613	0.771950304827636	1	nowine_vs_abstemious	FALSE	0.286226383640058	0.275922406001369	0.389352811394687	0	0	0
hsa-miR-3128-3p:Novel	3.22196597229068	-1.59499133228945	0.938689041584825	-1.69916901298492	0.0892873430810573	1	nowine_vs_abstemious	FALSE	13.1466253164403	1.78514870563905	1.28302142962851	1.12575233239582	0.403984454946311	0
hsa-miR-3129-3p	0.346461795241613	-0.649411736506653	1.56451025188339	-0.415089473351089	0.678076405202242	1	nowine_vs_abstemious	FALSE	0.521579866081854	0.294787336078658	0.33506897780048	0	0	0
hsa-miR-3129-5p	1.330751971675	0.89408075045741	0.929607427740327	0.961783139610583	0.336158549105797	1	nowine_vs_abstemious	FALSE	1.01687695876074	1.00149192473372	2.2472089556306	0.342138565080746	0	0.427098444444214
hsa-miR-3130-3p	20.7242817921319	-0.00710199726239764	0.577150030565836	-0.012305287856322	0.990182048576377	1	nowine_vs_abstemious	FALSE	27.1320483386912	18.9377425465414	18.6232050606424	11.3016206956151	8.93283109966187	10.7732964693003
hsa-miR-3130-5p	6.34046928226453	0.0298510284038592	0.580130437809333	0.0514557183322108	0.958962386729149	1	nowine_vs_abstemious	FALSE	7.18618835386714	5.60516575976507	5.9031591718901	2.99484128931936	3.47837588889033	3.32973777299128
hsa-miR-3131	4.57158918073003	-0.161780098044544	0.831497133883474	-0.194564829452817	0.84573363884407	1	nowine_vs_abstemious	FALSE	1.39462187971953	1.4155863725227	20.3723885270539	0.952326412776313	0.573800646364247	1.02206792836237
hsa-miR-3131-3p:Novel	6.2762418059055	-0.697143447141598	0.666874022164626	-1.04539001966026	0.29584274751045	1	nowine_vs_abstemious	FALSE	7.80890719061759	5.36415368060723	7.88780775502731	3.1492814040801	2.552144678526	2.70427464324418
hsa-miR-3132	8.84362591066356	0.623103452068207	0.789166295808875	0.789571799223309	0.42977788311187	1	nowine_vs_abstemious	FALSE	3.9734687597277	7.21288199019661	13.416123158838	3.1492814040801	2.34050002266547	3.4038643813082
