miRNA	kendall_correlation	pvalue
hsa-miR-3174	0.0152247035050139	0.771010870871005
hsa-miR-3174-3p:Novel	0.054705578648482	0.255259902896652
hsa-miR-3175	-0.0308351634982914	0.541892676254937
hsa-miR-3175-3p:Novel	0.0495727931260775	0.311551968031544
hsa-miR-3176	0.0514102116286469	0.292550596731663
hsa-miR-3176-5p:Novel	-0.053354135578372	0.263851061365421
hsa-miR-3177-3p	-0.0071379958391795	0.888881496788017
hsa-miR-3177-5p	-0.0478018213546199	0.371478094279845
hsa-miR-3178	0.0098467629972491	0.839893192545585
hsa-miR-3178-3p:Novel	-0.0451102668626697	0.34538555218489
hsa-miR-3179	-0.00192950143640835	0.970559362697213
hsa-miR-3179-5p:Novel	0.0103767009975934	0.84195614448635
hsa-miR-3180	0.025770843061243	0.586546929092618
hsa-miR-3180-3p	0.000825947265692566	0.986082838584379
hsa-miR-3180-4-3p:Novel, hsa-miR-3180-5-3p:Novel	0.00846063774614086	0.85905129162445
hsa-miR-3180-5p	0.0267854181115417	0.571818741777923
hsa-miR-3181	0.0327972568433522	0.501096995959413
hsa-miR-3181-3p:Novel	-0.0413106751283241	0.413213176043344
hsa-miR-3182	-0.11128371227026	0.036571559374514
hsa-miR-3182-3p:Novel	0.0188240704076418	0.699891360825409
hsa-miR-3183	-0.0297814451812802	0.539057422023981
hsa-miR-3183-3p:Novel	0.0458508044400889	0.36591335770983
hsa-miR-3184-3p	0.111918916860171	0.0388487373914055
hsa-miR-3184-5p	0.100677535094497	0.0406425985899131
hsa-miR-3185	0.0460334660691076	0.351830029395452
hsa-miR-3185-3p:Novel	-0.0205447031014642	0.66834450985592
hsa-miR-3186-3p	-0.0622986128484336	0.205973884301405
hsa-miR-3186-5p	0.0310582971683543	0.559983387715743
hsa-miR-3187-3p	0.0723214520282823	0.16111458069966
hsa-miR-3187-5p	0.0587799168443188	0.232792882338466
hsa-miR-3188	-0.00376773982309916	0.93771963895221
hsa-miR-3188-5p:Novel	-0.029476972668694	0.559666300936356
hsa-miR-3189-3p	-0.121176600707129	0.0182524889439779
hsa-miR-3189-5p	-0.0649290191810133	0.22426776233344
hsa-miR-3190-3p	-0.0493612262966024	0.298545498445793
hsa-miR-3190-5p	-0.0403950119222861	0.454541831147201
hsa-miR-3191-3p	0.0114467220102558	0.812279508808442
hsa-miR-3191-5p	-0.025792980787899	0.647035677077616
hsa-miR-3192-3p	0.00647505890538865	0.907116684707545
hsa-miR-3192-5p	0.03042003234244	0.543852920903012
hsa-miR-3193	0.0833559822932121	0.131589650621953
hsa-miR-3193-3p:Novel	-0.0338264877933696	0.490964752245869
hsa-miR-3194-3p	0.0306914728327351	0.564331392304324
hsa-miR-3194-5p	0.0112148952420804	0.829322206738011
hsa-miR-3195	0.0367668964271902	0.440159182208861
hsa-miR-3195-3p:Novel	0.0813314732680622	0.0896672637273508
hsa-miR-3196	0.0729884829384353	0.141793941922339
hsa-miR-3196-3p:Novel	0.0484798687981157	0.311186573749454
hsa-miR-3197	-0.0136134324713044	0.780562134224974
hsa-miR-3197-3p:Novel	0.0590923395203874	0.241597710061618
hsa-miR-3198	-0.000618915636729616	0.990070691463348
hsa-miR-3198-5p:Novel	0.0403642617132205	0.405670998781466
hsa-miR-3199	-0.000471717781353184	0.992506900334358
hsa-miR-3199-3p:Novel	-0.0281984509295173	0.57283258998443
hsa-miR-32-3p	-0.043022836891085	0.448368022851692
hsa-miR-32-5p	-0.0648129141687545	0.223412319482283
hsa-miR-3200-3p	-0.0569187325440605	0.293054783625254
hsa-miR-3200-5p	0.0418472835784253	0.39377924292219
hsa-miR-3201	0.113852079161078	0.0434670001022259
hsa-miR-3201-3p:Novel	-0.0965137589082359	0.0598293626627062
hsa-miR-3202	0.0247556296790951	0.612538178941292
hsa-miR-3202-3p:Novel	-0.00306519247152601	0.949842444365122
hsa-miR-320a-3p	-0.0184664658203284	0.697318682256369
hsa-miR-320a-5p	0.00628053373425821	0.896833907506786
hsa-miR-320b	-0.026769108754345	0.581672186019907
hsa-miR-320b-1-5p:Novel	-0.0209975298607576	0.677901260754285
hsa-miR-320b-2-5p:Novel	-0.00814487259805402	0.870936499155345
hsa-miR-320c	0.0244200822726922	0.608476886385326
hsa-miR-320c-1-5p:Novel	-0.0118680421358113	0.809699406495005
hsa-miR-320c-2-5p:Novel	0.00373063398215541	0.94035371342681
hsa-miR-320d	-0.000196179251582224	0.996722956740451
hsa-miR-320d-1-5p:Novel	0.0784415045227596	0.0992558717709293
hsa-miR-320d-2-5p:Novel	-0.0359322459069443	0.471043124897878
hsa-miR-320e	0.00118260668862054	0.980331296986866
hsa-miR-320e-5p:Novel	0.0265673249358472	0.573271826982147
hsa-miR-323a-3p	0.0551566416480498	0.325879416733049
hsa-miR-323a-5p	-0.0421242068234539	0.377294863702697
hsa-miR-323b-3p	0.0560298072050566	0.327008971052214
hsa-miR-323b-5p	-0.068197910638132	0.161510594342627
hsa-miR-324-3p	0.0809656869132178	0.0927209286973253
hsa-miR-324-5p	0.0650433678741299	0.174979643551138
hsa-miR-325	0.049061645210693	0.352628314829286
hsa-miR-325-3p:Novel	-0.102819038694747	0.0393692693840994
hsa-miR-326	0.0284117133287448	0.555215164907194
hsa-miR-326-5p:Novel	-0.0553881238524615	0.25106866938338
hsa-miR-328-3p	0.0824922686682145	0.141067729109065
hsa-miR-328-5p	0.0225477162676717	0.639971320648303
hsa-miR-329-3p	0.0354634877953806	0.467351234706537
hsa-miR-329-5p	0.0555263811812236	0.293497655710426
hsa-miR-330-3p	0.00395327010239361	0.940308496207552
hsa-miR-330-5p	0.0536779334729377	0.322291080151673
hsa-miR-331-3p	0.0178881364384507	0.751828825174501
hsa-miR-331-5p	-0.00355559683619383	0.947599809092622
hsa-miR-335-3p	-0.0147333542953894	0.794192199407487
hsa-miR-335-5p	-0.0311910872384117	0.526771481257346
hsa-miR-337-3p	0.0458823915867037	0.417478737910598
hsa-miR-337-5p	-0.00661236555911451	0.898487233493204
hsa-miR-338-3p	-0.0351361033595942	0.464861005110069
hsa-miR-338-5p	0.0761543231661697	0.147955412954683
hsa-miR-339-3p	0.051134484970619	0.322177644241158
hsa-miR-339-5p	0.00041229367574516	0.993383116785698
hsa-miR-33a-3p	-0.00327176234362796	0.954460070054326
hsa-miR-33a-5p	-0.014864795289164	0.763561565632574
hsa-miR-33b-3p	0.0708429212200969	0.168524924457912
hsa-miR-33b-5p	0.0262092680473233	0.604517904812811
hsa-miR-340-3p	-0.0726419675126675	0.188125646596092
hsa-miR-340-5p	-0.0303503152999123	0.557942586068981
hsa-miR-342-3p	0.00952454197001752	0.853311190709515
hsa-miR-342-5p	0.0237063350686902	0.635997713439231
hsa-miR-345-3p	-0.0745596921267753	0.123274748237555
hsa-miR-345-5p	0.0716029277794568	0.182257206091361
hsa-miR-346	0.00701152411030416	0.885915782995133
hsa-miR-346-3p:Novel	0.0289970472203115	0.557817941247167
hsa-miR-34a-3p	-0.0189509547479211	0.73210423971113
hsa-miR-34a-5p	-0.0493789300043111	0.335998004349921
hsa-miR-34b-3p	-0.0560018521686251	0.319933370213333
hsa-miR-34b-5p	0.0312080996072307	0.536764574478051
hsa-miR-34c-3p	0.0493079842060739	0.388692960814812
hsa-miR-34c-5p	-0.0257903191785908	0.635539676545751
hsa-miR-3529-3p	0.0378148003741664	0.485666372982119
hsa-miR-3529-5p	0.0331736390878069	0.518101021855123
hsa-miR-3605-3p	-0.134562380678469	0.00940594793381047
hsa-miR-3605-5p	-0.0817996309127496	0.096649868205036
hsa-miR-3606-3p	0.0111522771709891	0.845688954811265
hsa-miR-3606-5p	-0.0501976968450289	0.347022777385446
hsa-miR-3609	-0.0757537082405991	0.123931935775475
hsa-miR-3609-5p:Novel	-0.0694826985225415	0.184125438581724
hsa-miR-361-3p	-0.14076801829349	0.00397448638705213
hsa-miR-361-5p	0.0481421285484474	0.389596466774354
hsa-miR-3610	0.0205104954724186	0.682483351492633
hsa-miR-3610-5p:Novel	-0.00187481306804613	0.969531867220173
hsa-miR-3611	0.0945672075645189	0.0725214032165639
hsa-miR-3611-5p:Novel	0.0693175481268966	0.193551482844185
hsa-miR-3612	-0.0748450504819883	0.122473447611638
hsa-miR-3612-3p:Novel	-0.0590195810391394	0.225905276697575
hsa-miR-3613-3p	0.044266554923217	0.400836260626271
hsa-miR-3613-5p	-0.0241315817959422	0.6388434683119
hsa-miR-3614-3p	-0.0361791128009467	0.45346522853242
hsa-miR-3614-5p	-0.0319171118029271	0.520762553567112
hsa-miR-3615	0.0433531576765253	0.369330162937984
hsa-miR-3615-5p:Novel	-0.0746814006960198	0.119128537252925
hsa-miR-3616-3p	0.0710269467620798	0.187049890132025
hsa-miR-3616-5p	-0.0303196459434101	0.583591351103789
hsa-miR-3617-3p	0.0549193658392602	0.33769005720932
hsa-miR-3617-5p	0.0673464879549253	0.216111817255035
hsa-miR-3618	0.00748895756602319	0.885769291598821
hsa-miR-3618-5p:Novel	-0.0098701888964163	0.853778234376878
hsa-miR-3619-3p	-0.073638704958257	0.121851351527103
hsa-miR-3619-5p	-0.0025706601434903	0.960525500719065
hsa-miR-362-3p	0.0276106774948214	0.630647327299237
hsa-miR-362-5p	-0.00961989796871547	0.861375411005391
hsa-miR-3620-5p	-0.0443873719927492	0.36647273581534
hsa-miR-3621	0.077208535862733	0.114949013944595
hsa-miR-3621-3p:Novel	0.0220335181723156	0.643420049239452
hsa-miR-3622a-3p	-0.0861986432119333	0.0912889897064309
hsa-miR-3622a-5p	-0.0178337776461593	0.705757790534467
hsa-miR-3622b-3p	-0.097008620190542	0.0862741988941211
hsa-miR-3622b-5p	-0.0217560519261205	0.652402612008098
hsa-miR-363-3p	0.0835986821749537	0.127000805897273
hsa-miR-363-5p	0.0910997599899036	0.094521795831659
hsa-miR-3646	-0.0467951616865654	0.352005341163718
hsa-miR-3646-5p:Novel	0.0579726996230559	0.252166945270543
hsa-miR-3648	0.0713042637898055	0.133003203870818
hsa-miR-3648-3p:Novel	0.019525992742144	0.679990651484813
hsa-miR-3649	0.0218614436200651	0.669548857270919
hsa-miR-3649-5p:Novel	0.0421582745521098	0.401885687484102
hsa-miR-3650	0.0805733380453116	0.139350541295931
hsa-miR-3650-3p:Novel	0.0492417373233569	0.33048303422542
hsa-miR-3651	-0.0415631909540972	0.413440765783116
hsa-miR-3651-5p:Novel	-0.0765848904085199	0.116599202602261
hsa-miR-3652	0.0128087266639882	0.793384525479587
hsa-miR-3652-3p:Novel	-0.00273897394365356	0.954158279457294
hsa-miR-3654	-0.0209716630962771	0.673337158736067
hsa-miR-3654-5p:Novel	0.1151052077972	0.0208760577281297
hsa-miR-3655	0.0468982511677123	0.370121907533586
hsa-miR-3655-3p:Novel	0.0678599133579428	0.176153996578123
hsa-miR-3657	-0.021682649424228	0.682017628301096
hsa-miR-3657-5p:Novel	0.0153305012003892	0.772497226485116
hsa-miR-3658	-0.034713214325629	0.521614079301412
hsa-miR-3658-3p:Novel	-0.0255142223111378	0.627866622147237
hsa-miR-3659	0.029264059403807	0.563044476752948
hsa-miR-3659-5p:Novel	0.0479070993558133	0.34421015671631
hsa-miR-365a-3p, hsa-miR-365b-3p	-0.0368218411447531	0.491733315786737
hsa-miR-365a-5p	0.0605954157464837	0.23097748893694
hsa-miR-365b-5p	-0.0195150025353586	0.7018368738051
hsa-miR-3660	0.0250310918866005	0.621389672094387
hsa-miR-3660-5p:Novel	0.0275375817912547	0.59333505439541
hsa-miR-3661	-0.00398226593386041	0.93677703193229
hsa-miR-3661-3p:Novel	0.00155190925657427	0.974529289104364
hsa-miR-3662	-0.0167467867204205	0.740006114384463
hsa-miR-3662-5p:Novel	0.0380037308155275	0.462780169435471
hsa-miR-3663-3p	-0.0116408933843174	0.810421887147783
hsa-miR-3663-5p	-0.0214705993890146	0.656859998865505
hsa-miR-3664-3p	0.0565130690259847	0.270136423726412
hsa-miR-3664-5p	-0.0330205785258226	0.525324482181277
hsa-miR-3665	-0.00872794819464244	0.85835866159068
hsa-miR-3665-3p:Novel	0.0745418761254678	0.115248951828773
hsa-miR-3666	-0.000105701708450659	0.998329233331039
hsa-miR-3666-3p:Novel	0.0553667413992033	0.253697025541709
hsa-miR-3667-3p	0.0182693570533296	0.736192076225779
hsa-miR-3667-5p	0.0644846812186512	0.211360472520726
hsa-miR-3668	0.0740674646496425	0.131016124514779
hsa-miR-3668-3p:Novel	0.0563418254213064	0.236992919143908
hsa-miR-367-3p	0.0433818691114357	0.369283607748824
hsa-miR-367-5p	0.0280886067586003	0.605401992629641
hsa-miR-3670	0.0214002100222676	0.688556795466201
hsa-miR-3670-5p:Novel	0.0265992299462859	0.601733608158161
hsa-miR-3671	0.045743348358242	0.381144121162898
hsa-miR-3671-5p:Novel	0.00447254594355655	0.932907476849617
hsa-miR-3672	0.0202646290995847	0.705495759125352
hsa-miR-3672-3p:Novel	0.00730883334170004	0.888742325204605
hsa-miR-3674	-0.0084060561833593	0.873905009598793
hsa-miR-3674-3p:Novel	-0.0290882219257219	0.579655609877511
hsa-miR-3675-3p	0.0120159466369255	0.822756452613938
hsa-miR-3675-5p	0.0011531475819459	0.982661941123749
hsa-miR-3677-3p	-0.0132567809529675	0.800867117930796
hsa-miR-3677-5p	-0.0216482903882594	0.659554504813965
hsa-miR-3678-3p	0.0139799599169268	0.786963490883975
hsa-miR-3678-5p	-0.0435683377167827	0.412000177318833
hsa-miR-3679-3p	0.13903082737006	0.0142643017743463
hsa-miR-3679-5p	-0.0504783390148157	0.311338105894682
hsa-miR-3680-3p	0.0506596968524802	0.292123904240901
hsa-miR-3680-5p	0.0659951715110384	0.21031359912758
hsa-miR-3681-3p	-0.0486181854271387	0.394658488123088
hsa-miR-3681-5p	-0.00120925209243547	0.981896898197237
hsa-miR-3682-3p	-0.0814881608781216	0.0899521330826299
hsa-miR-3682-5p	-0.0458403322169135	0.411417815132019
hsa-miR-3683	0.000452326659838173	0.993395849013374
hsa-miR-3683-3p:Novel	-0.0368282581638936	0.454095664739023
hsa-miR-3684	0.0767334162764384	0.145569710489179
hsa-miR-3684-5p:Novel	0.0419864453811824	0.411897056711028
hsa-miR-3685	0.00916620316037448	0.862791157674008
hsa-miR-3685-3p:Novel	-0.0368850381686597	0.44868803763346
hsa-miR-3686	0.0425978789509133	0.398502398769091
hsa-miR-3686-5p:Novel	0.0839238779502699	0.0940324364995001
hsa-miR-3688-3p	0.0747058955723993	0.163040474949427
hsa-miR-3688-5p	0.029869882316943	0.578449929046965
hsa-miR-3689a-3p	0.037427718924231	0.454939994281842
hsa-miR-3689a-5p, hsa-miR-3689b-5p, hsa-miR-3689e	-0.00795386112590289	0.873153063828205
hsa-miR-3689b-3p, hsa-miR-3689c	0.0254747223031796	0.605270924939422
hsa-miR-3689c-5p:Novel	0.00638417443511938	0.905608440095677
hsa-miR-3689d	0.0567698418372654	0.242763897363715
hsa-miR-3689d-3p:Novel	-0.000537747328852687	0.990991072866073
hsa-miR-3689e-3p:Novel	-0.0120721991284404	0.821107485531893
hsa-miR-3689f	-0.0471507326689369	0.398314601592308
hsa-miR-3689f-3p:Novel	-0.0238356746669841	0.632875452707311
hsa-miR-369-3p	-0.0271516014674806	0.60651778176798
hsa-miR-369-5p	0.0854402386132564	0.101123391654679
hsa-miR-3690	-0.0046893509456479	0.930067335479178
hsa-miR-3690-3p:Novel	0.0252057329688487	0.621942555333609
hsa-miR-3691-3p	0.0505311299020517	0.314220510980902
hsa-miR-3691-5p	0.0378610457575705	0.44688527318737
hsa-miR-3692-3p	-0.00554583923221568	0.918803298044195
hsa-miR-3692-5p	0.0477512976304442	0.33876776853798
hsa-miR-370-3p	0.0489389343488673	0.336628679393842
hsa-miR-370-5p	0.0663440281094995	0.197362343147711
hsa-miR-3713	0.0457724735936448	0.410385433715243
hsa-miR-3713-3p:Novel	-0.0249881644657389	0.635627760687113
hsa-miR-3714	-0.0798598652619629	0.113714306539771
hsa-miR-3714-3p:Novel	0.0447902305467542	0.343124357652342
hsa-miR-371a-3p	0.0391115591891327	0.412575330200278
hsa-miR-371a-5p	-0.0602798379250656	0.202193723643452
hsa-miR-371b-3p	0.00261774550481654	0.962799873771462
hsa-miR-371b-5p	-0.0180299615318776	0.739972774049103
hsa-miR-372-3p	-0.0734755086819928	0.158308821102388
hsa-miR-372-5p	-0.0370132928555598	0.476212784140143
hsa-miR-373-3p	-0.00129875018431358	0.980132194385901
hsa-miR-373-5p	0.0785073637841358	0.138902091206668
hsa-miR-374a-3p	0.000938985675130561	0.986481035171663
hsa-miR-374a-5p	0.00131894175615263	0.980950081054398
hsa-miR-374b-3p	-0.0576023176716943	0.308740913234588
hsa-miR-374b-5p	-0.051644208216741	0.35063901849211
hsa-miR-374c-3p	-0.0688333887893762	0.22303911732334
hsa-miR-374c-5p	-0.043478549710736	0.427786378983872
hsa-miR-375-3p	-0.0231878648171939	0.629123047667263
hsa-miR-375-5p	0.0259600654088282	0.642752725528957
hsa-miR-376a-2-5p	-0.0860395113842605	0.122584564504087
hsa-miR-376a-3p	-0.0449551874202909	0.390161224381105
hsa-miR-376a-5p	-0.0411462781943365	0.468347624968924
hsa-miR-376b-3p	-0.0380739591516347	0.495615364548923
hsa-miR-376b-5p	0.0075131733740942	0.893036327014762
hsa-miR-376c-3p	0.0729724984061532	0.200920221276264
hsa-miR-376c-5p	-0.00419846908903855	0.937142950432308
hsa-miR-377-3p	0.0449568648317838	0.426725507382869
hsa-miR-377-5p	-0.0292522263703685	0.608900398296875
hsa-miR-378a-3p	-0.012261507558953	0.797395186764791
hsa-miR-378a-5p	0.0991675441861687	0.0774247857900452
hsa-miR-378b	-0.0728070905022897	0.137228427781181
hsa-miR-378b-5p:Novel	0.0540451210596664	0.282831354427819
hsa-miR-378c	-0.0434461402707339	0.365853793129882
hsa-miR-378c-3p:Novel	0.0108942683725629	0.826477010863043
hsa-miR-378d	-0.00338981668996728	0.944831309731523
hsa-miR-378d-1:Novel	0.0188098033195198	0.723704350686103
hsa-miR-378d-2-3p:Novel	-0.0344565945677877	0.484640749064174
hsa-miR-378e	0.0201677529682913	0.683479037057057
hsa-miR-378e-5p:Novel	-0.0173097682653797	0.733098818781896
hsa-miR-378f	-0.0234021536543769	0.629141331687619
hsa-miR-378f-5p:Novel	0.0289468038752845	0.553300971244722
hsa-miR-378g	-0.0084388968439843	0.872417477366234
hsa-miR-378g-3p:Novel	-0.0541079418659138	0.295348925859169
hsa-miR-378h	-0.0825364473354764	0.0811048988289969
hsa-miR-378h-3p:Novel	0.0531068564624922	0.267677386802879
hsa-miR-378i	-0.0495553469048235	0.295688642910389
hsa-miR-378i-3p:Novel	-0.00683012499672603	0.886491597086849
hsa-miR-378j	-0.0799380029603461	0.112896368115581
hsa-miR-378j-3p:Novel	0.00846496238450901	0.859760887422842
hsa-miR-379-3p	0.0375726381554728	0.509795398277025
hsa-miR-379-5p	-0.0278904907401672	0.563798385809468
hsa-miR-380-3p	0.0882701753969614	0.120645509901971
hsa-miR-380-5p	0.00384751156998505	0.939760730316502
hsa-miR-381-3p	0.0409299206502304	0.451846264670983
hsa-miR-381-5p	-0.0406624743770832	0.45633566881021
hsa-miR-382-3p	0.0381507974519593	0.501377391812296
hsa-miR-382-5p	-0.00539161236731223	0.917596099923252
hsa-miR-383-3p	0.000855832421713479	0.987666384155735
hsa-miR-383-5p	0.0676290747478146	0.163576644518593
hsa-miR-384	-0.0274441379544969	0.601038818035608
hsa-miR-384-5p:Novel	-0.0145591345466148	0.786218155165827
hsa-miR-3907	0.0455104799574378	0.34162084042064
hsa-miR-3907-5p:Novel	0.0391989696133919	0.408754669681855
hsa-miR-3908	0.0342737032092469	0.481699067058022
hsa-miR-3908-3p:Novel	-0.0355601736508851	0.488417349442505
hsa-miR-3909	-0.00527560120471271	0.913815507029534
hsa-miR-3909-5p:Novel	-0.010961473190759	0.823986060939629
hsa-miR-3910	-0.0277926690089666	0.592830267834789
hsa-miR-3910-5p:Novel	0.0102692638085715	0.84274916900654
hsa-miR-3911	0.0438882507536487	0.363318154635702
hsa-miR-3911-3p:Novel	-0.0344865862718899	0.467502837938951
hsa-miR-3912-3p	0.00384184667539972	0.944598361668562
hsa-miR-3912-5p	0.0398540103138838	0.467128634379565
hsa-miR-3913-3p	-0.0431850174349787	0.399114866344093
hsa-miR-3913-5p	-0.0596552584718754	0.264131322012062
hsa-miR-3914	0.0511735099430024	0.322030838588178
hsa-miR-3914-5p:Novel	0.0508838077867553	0.327419747050944
hsa-miR-3915	-0.0652990557858172	0.205700517238686
hsa-miR-3915-3p:Novel	0.0335082839221166	0.526914579969967
hsa-miR-3916	-0.0304366596475613	0.542016674485267
hsa-miR-3916-3p:Novel	0.0251383376777359	0.595085180666851
hsa-miR-3917	0.0135800868677575	0.782009716422923
hsa-miR-3917-5p:Novel	-0.0592341133730703	0.217947584264998
hsa-miR-3918	0.00589232389865108	0.908510873487457
hsa-miR-3918-3p:Novel	0.041603730403778	0.39901771631883
hsa-miR-3919	-0.0012280223610623	0.981061053045876
hsa-miR-3919-5p:Novel	0.0660137377983542	0.20826168858746
hsa-miR-3920	-0.0287670068869162	0.544823485164807
hsa-miR-3920-5p:Novel	0.0263066879342773	0.600991784397956
hsa-miR-3921	0.00228837721219787	0.962890807819753
hsa-miR-3921-5p:Novel	0.0387113561344879	0.481215464817875
hsa-miR-3922-3p	0.0111359580040708	0.836240111304956
hsa-miR-3922-5p	-0.019418435858693	0.702353852654463
hsa-miR-3923	-0.0269015447631176	0.593561123552424
hsa-miR-3923-5p:Novel	0.0097693147398333	0.856601526505881
hsa-miR-3924	0.0223710690262535	0.678305559386409
hsa-miR-3924-5p:Novel	-0.0237397513000008	0.646467641930366
hsa-miR-3925-3p	0.0533206204829305	0.348556605493934
hsa-miR-3925-5p	0.0209992633899982	0.678006353571812
hsa-miR-3926	0.0893564974752073	0.0933680591519596
hsa-miR-3926-3p:Novel	-0.0117278005881845	0.818282416677558
hsa-miR-3927-3p	-0.015725008269109	0.765330022177609
hsa-miR-3927-5p	0.0115258745798349	0.840041157323255
hsa-miR-3928-3p	0.0428907429948228	0.370469464094137
hsa-miR-3928-5p	0.0483658253137862	0.341919894543319
hsa-miR-3929	0.0483220298613372	0.315734081780926
hsa-miR-3929-5p:Novel	-0.0235413237494187	0.653765310978044
hsa-miR-3934-3p	-0.0738422497476727	0.122516584748496
hsa-miR-3934-5p	0.0121938654007006	0.803613246310117
hsa-miR-3935	0.0183414226511131	0.699569019315813
hsa-miR-3935-5p:Novel	0.017185944704399	0.736892805132809
hsa-miR-3936	0.0377162884577172	0.432952561178925
hsa-miR-3936-5p:Novel	0.00968168068475362	0.843590874573797
hsa-miR-3937	-0.0358640296259581	0.477149304443319
hsa-miR-3937-5p:Novel	0.0406620442683616	0.413978627874476
hsa-miR-3938	-0.0553803915358136	0.274970832545263
hsa-miR-3938-5p:Novel	0.0135505810444345	0.780161868149301
hsa-miR-3939	0.0102599664625934	0.840480708673836
hsa-miR-3939-5p:Novel	-0.0145821903553696	0.769498432922662
hsa-miR-3940-3p	-0.0287006920732705	0.609981314001255
hsa-miR-3940-5p	-0.0150888031928653	0.760196618873904
hsa-miR-3941	-0.0272847630877843	0.583030182531501
hsa-miR-3941-5p:Novel	0.0107613154020834	0.836462904038533
hsa-miR-3942-3p	-0.0523155961284337	0.357276315233239
hsa-miR-3942-5p	0.0326516546939556	0.541883523079844
hsa-miR-3943	0.015105849945089	0.758163190211374
hsa-miR-3943-3p:Novel	-0.00123212894881368	0.979510806090791
hsa-miR-3944-3p	-0.0241037075497681	0.64739102325595
hsa-miR-3944-5p	-0.0385260113377284	0.462929062381245
hsa-miR-3945	0.0632943588326481	0.204257607130454
hsa-miR-3945-3p:Novel	-0.0305969516320745	0.532639729267303
hsa-miR-3960	0.0397852191971838	0.404987634475409
hsa-miR-3960-5p:Novel	0.0801084997333998	0.0897086680089937
hsa-miR-3972	0.00616390869498512	0.897085701688844
hsa-miR-3972-5p:Novel	-0.0155970479531519	0.747867500565266
hsa-miR-3973	0.0730439161048362	0.142031284271543
hsa-miR-3973-5p:Novel	-0.000915639541545592	0.986013498368524
hsa-miR-3974	0.106005974658748	0.0419569350760151
hsa-miR-3974-3p:Novel	-0.0319968750292237	0.54081083021566
hsa-miR-3975	0.0147541881924229	0.775120828782607
hsa-miR-3975-5p:Novel	0.0697631936616669	0.190411128421006
hsa-miR-3976	-0.041424935878339	0.384602453823917
hsa-miR-3976-3p:Novel	-0.0324959076660197	0.496664636305644
hsa-miR-3977	0.0370212118008008	0.511321406505501
hsa-miR-3977-3p:Novel	0.0893332567549847	0.100647128490339
hsa-miR-3978	0.0193030931137428	0.70769856700498
hsa-miR-3978-3p:Novel	-0.0223560131454084	0.650620179803779
hsa-miR-409-3p	0.0343122175100229	0.526272316709877
hsa-miR-409-5p	-0.011978557075371	0.814434056296434
hsa-miR-410-3p	-0.00745203240661106	0.885553749642414
hsa-miR-410-5p	0.0995571146233915	0.0586968288412267
hsa-miR-411-3p	-0.0294384310325781	0.599946414264572
hsa-miR-411-5p	0.0198039147544518	0.682688015172523
hsa-miR-412-3p	-0.0249669500431578	0.637447070877732
hsa-miR-412-5p	-0.0136727395774697	0.78039382103655
hsa-miR-421	-0.0153653524238681	0.779930373339791
hsa-miR-421-5p:Novel	0.0372506026750854	0.48476767764996
hsa-miR-422a	-0.102072675364909	0.0323824935098516
hsa-miR-422a-3p:Novel	-0.0637291100752655	0.192661971009099
hsa-miR-423-3p	0.0445278692116393	0.375434078321916
hsa-miR-423-5p	0.0231190505662298	0.628661209990175
hsa-miR-424-3p	0.0213532415880475	0.687346184901276
hsa-miR-425-3p	-0.0709545492154136	0.135360475308363
hsa-miR-425-5p	-0.0501285031360443	0.336653175505606
hsa-miR-4251	0.039770589761035	0.426369417383927
hsa-miR-4251-5p:Novel	0.0966045146296251	0.079927794830621
hsa-miR-4252	-0.0705257928293939	0.147762529275827
hsa-miR-4252-5p:Novel	0.0359285119789575	0.472186844433281
hsa-miR-4253	-0.0418657648912643	0.420522042179332
hsa-miR-4253-5p:Novel	-0.0489084429666235	0.359750284813866
hsa-miR-4254	0.0277616282002268	0.556613282967257
hsa-miR-4254-5p:Novel	0.0415747328009534	0.380292125017463
hsa-miR-4255	0.0657370100002838	0.224892999255662
hsa-miR-4255-3p:Novel	-0.0543264105634314	0.265821415605606
hsa-miR-4256	-0.0336928701761878	0.519885141639751
hsa-miR-4256-3p:Novel	-0.0162413078035207	0.744811590480943
hsa-miR-4257	0.0680276315723885	0.161788235466774
hsa-miR-4257-5p:Novel	-0.0779444333811545	0.114973751040405
hsa-miR-4258	0.0353118010677341	0.461397060351017
hsa-miR-4258-3p:Novel	0.0586830254658865	0.2173087755294
hsa-miR-4259	0.00180037078563109	0.9697133888946
hsa-miR-4259-5p:Novel	-0.0125935815934652	0.791889168028209
hsa-miR-4260	0.0185452845446161	0.703531778838779
hsa-miR-4260-3p:Novel	-0.0171410095199505	0.723763916613904
hsa-miR-4261	0.0106771017106849	0.830765468916936
hsa-miR-4261-5p:Novel	-0.0899315729239596	0.0648442078289047
hsa-miR-4262	-0.0644855361288934	0.221333437940039
hsa-miR-4262-3p:Novel	0.0880916077967915	0.0795940773756779
hsa-miR-4263	0.0359410751518778	0.452770286006349
hsa-miR-4263-5p:Novel	0.0617228966850661	0.212303458769874
hsa-miR-4264	0.00316860829411374	0.95321689394151
hsa-miR-4264-3p:Novel	-0.0928488409093682	0.0701785854726529
hsa-miR-4265	0.0788615518881328	0.102308543829787
hsa-miR-4265-5p:Novel	0.0385894960628497	0.440773252549611
hsa-miR-4266	0.0405635110253806	0.431552833873091
hsa-miR-4266-5p:Novel	-0.0714163137242728	0.188103951041817
hsa-miR-4267	-0.00964949682841416	0.848791736218482
