ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagea.drinker	Averagea.no_drinker	Mediana.drinker	Mediana.no_drinker
hsa-miR-6867-3p	0.688641456058579	-0.274391993876861	1.18599166348521	-0.231360811652352	0.817034507053179	NA	a.no_drinker_vs_a.drinker	NA	0.792229555902927	0.154631851488536	0	0
hsa-miR-6867-5p	29.9699784255343	-0.384341204451947	0.457908467538403	-0.839340679848236	0.401278161528527	0.851834873010116	a.no_drinker_vs_a.drinker	FALSE	29.0722405096827	34.8913520155238	21.3932942279254	20.2185125322842
hsa-miR-6868-3p	0.173086613303202	0.291767153842689	3.02944678679105	0.09631037426201	0.92327407192131	NA	a.no_drinker_vs_a.drinker	NA	0.153846476272163	0.34093175242137	0	0
hsa-miR-6868-5p	0.807699364818981	0.174890744469378	0.864421870780752	0.202321054546452	0.839665741172921	NA	a.no_drinker_vs_a.drinker	NA	0.860127504808023	0.655726732320916	0.388411655988457	0
hsa-miR-6869-3p	1.93383692937666	1.03315584720709	1.16459375841468	0.887138403191766	0.37500439044422	NA	a.no_drinker_vs_a.drinker	NA	1.94774054966633	3.29654189219504	0	0
hsa-miR-6869-5p	65.8370165232199	0.544809953790916	0.578939307733795	0.941048476952662	0.346680017229724	0.813093765015085	a.no_drinker_vs_a.drinker	FALSE	58.1870934788922	56.9480548829175	46.4582921860625	40.9686845037677
hsa-miR-6870-3p	0.0620353772731101	-1.07856025353442	7.19837655224045	-0.149833819571265	0.880895726381687	NA	a.no_drinker_vs_a.drinker	NA	0.0742709705868094	0	0	0
hsa-miR-6870-5p	12.208548078238	-0.567354203913088	0.638249434400912	-0.888922376320835	0.374044798742194	0.839807482576011	a.no_drinker_vs_a.drinker	FALSE	13.9310096104868	11.0381389294421	6.00005729612473	8.60185101069217
hsa-miR-6871-3p	16.3247949796748	0.935216155757438	0.870255335216952	1.07464570214245	0.282533382140187	0.787003174379771	a.no_drinker_vs_a.drinker	FALSE	14.0837494396521	8.34381581012993	6.57903713159575	8.91863755071988
hsa-miR-6871-5p	26.9522794821138	0.708903399889926	0.598532660660487	1.18440219971897	0.236253889874717	0.750666029296119	a.no_drinker_vs_a.drinker	FALSE	26.6393992602996	27.1972657654855	17.5780716668324	21.9912279575091
hsa-miR-6872-3p	0.31231732165004	-0.13762632963544	1.87033377258867	-0.0735838338870155	0.941341534951695	NA	a.no_drinker_vs_a.drinker	NA	0.33634057952898	0.323980084967804	0	0
hsa-miR-6872-5p	0.305693329624096	-0.354141783663221	1.45047230373469	-0.24415618467955	0.807109859818204	NA	a.no_drinker_vs_a.drinker	NA	0.316164788203633	0.19859718086429	0	0
hsa-miR-6873-3p	1.49657132305658	3.67018163674229	1.60960980417726	2.28016853974015	0.0225976944454331	NA	a.no_drinker_vs_a.drinker	NA	0.996949639096355	5.37182091794786	0	0
hsa-miR-6873-5p	2.21841509372763	-0.300102560146331	1.02771998532985	-0.292008099900881	0.770280430922833	NA	a.no_drinker_vs_a.drinker	NA	2.40510036780813	0.903782470823918	0.797185980175236	0
hsa-miR-6874-3p	0.289978272159	0.662519188268095	1.51539370504185	0.437192781033624	0.661971544656329	NA	a.no_drinker_vs_a.drinker	NA	0.252075705451926	1.34294275147951	0	0
hsa-miR-6874-5p	13.3347851427382	-0.413686723048381	0.601250408203088	-0.688043978688906	0.491425087065983	0.880328733554408	a.no_drinker_vs_a.drinker	FALSE	11.7273721838281	8.15082143250142	7.90851730461763	4.70820671898197
hsa-miR-6875-3p	1.193485108118	-0.346751917763744	1.40071686988613	-0.247553181673276	0.804480138870092	NA	a.no_drinker_vs_a.drinker	NA	1.12886763854009	1.07844858763248	0	0
hsa-miR-6875-5p	6.14771116785915	1.08689208130897	0.852615663439473	1.27477376726158	0.202389328278983	0.72428398844303	a.no_drinker_vs_a.drinker	FALSE	5.72861665251779	11.4136852193265	2.05638617093436	1.86336924414374
hsa-miR-6876-3p	3.54631723838994	-0.0147794972771993	0.821862378865675	-0.0179829344392157	0.985652467555543	NA	a.no_drinker_vs_a.drinker	NA	3.42610730423764	4.96718750106195	0.699354391422023	3.14160399392988
hsa-miR-6876-5p	2.30050095536749	1.08168385556617	0.707609706000106	1.52864474072945	0.126352538198688	NA	a.no_drinker_vs_a.drinker	NA	1.94236903253443	6.32305144401803	1.276072339263	0.913118762673353
