ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageinactive	AveragemodAct	AveragemodInact	Medianinactive	MedianmodAct	MedianmodInact
has-miR-548o	0.554551669023745	-0.934470048384452	1.3092533741079	-0.713742707763637	0.475386292517424	NA	modAct_vs_inactive	NA	2.55018443918326	0.285083036488172	0.611893561706115	0.595640722457643	0	0
has-miR-548x	1.93982083112857	1.41385725684845	1.09544884964738	1.29066478759238	0.196819939820213	NA	modAct_vs_inactive	NA	0.771218718860013	1.43223117060088	2.56675263687126	0.560388572893063	0	0.137942038942478
hsa-let-7a-2-3p	0.503414213967094	0.415636125666867	1.20217571701676	0.34573658391494	0.729540687817444	NA	modAct_vs_inactive	NA	0.995699131855716	0.427295685905849	0.4588841008393	0	0	0
hsa-let-7a-3p	555.158999280154	-1.12198589196717	0.66728737108786	-1.68141334690334	NA	NA	modAct_vs_inactive	NA	3950.32620891258	181.828128824909	1026.46680124094	35.6493978912281	22.0051040415108	14.3061372793381
hsa-let-7a-5p	17.2370052169446	-0.573499554408799	0.623026893309431	-0.920505295305072	0.357308767123358	0.838846080633235	modAct_vs_inactive	FALSE	68.9583225267605	10.5624102488008	17.3101900774953	11.1128244689933	7.34114251916107	6.70992944350729
hsa-let-7b-3p	0.547829478708137	-1.89228542427928	1.61868774761296	-1.16902436993781	0.242393812912736	NA	modAct_vs_inactive	NA	4.07366698931313	0.313493289794215	0.348636076695456	0.148954335108376	0	0
hsa-let-7b-5p	351.707712983451	-1.35507096677037	0.738365137283511	-1.83523151127606	NA	NA	modAct_vs_inactive	NA	2480.67838472417	153.079890725628	557.530535935298	19.3413689082008	15.0687009841776	12.814520386548
hsa-let-7c-3p	4.86939804721584	-0.556367740244197	0.779367756996075	-0.713870615315947	0.475307189072337	0.88429886407929	modAct_vs_inactive	FALSE	13.8531024962954	4.6967200917572	4.71113158324786	5.07014033361135	0.213022918097194	0.124227710317512
hsa-let-7c-5p	25.1465659692899	-1.23948927594167	0.67099491874964	-1.84724092732533	NA	NA	modAct_vs_inactive	NA	152.023306519697	9.36988950690277	47.5475037486837	7.46486191564088	2.92840609782349	2.57462036830016
hsa-let-7d-3p	4.57734484893286	-0.707346915318137	0.747571338260022	-0.946193198049156	0.344050054846346	0.831119512418929	modAct_vs_inactive	FALSE	7.55895149487673	3.24331862193482	7.83292394178758	2.40780398035309	1.75742070535191	0.685457775412213
hsa-let-7d-5p	68.1617650586211	-1.20808004510686	0.674461168942325	-1.79117805551555	NA	NA	modAct_vs_inactive	NA	396.826285375315	32.3965824652166	118.143264837818	10.5118687051511	4.30994779642219	3.21724108830224
hsa-let-7e-3p	0.0909110404776231	0.714588847294302	3.37562205540822	0.211691011483182	0.832348100983757	NA	modAct_vs_inactive	NA	0	0.123345223329047	0.0719875869028386	0	0	0
hsa-let-7e-5p	6.61490289521625	-1.66853248487593	0.657674656106794	-2.53701806719004	0.0111801184076381	0.283109449999869	modAct_vs_inactive	FALSE	22.6724996370416	3.77813800946243	12.1056965363555	3.34067786704563	2.00573438124403	2.41186379162398
hsa-let-7f-1-3p	0.133803769918166	0.508255438885528	3.83744912548602	0.132446169907505	0.894631398004105	NA	modAct_vs_inactive	NA	0	0.209060966104566	0.111676038349815	0	0	0
hsa-let-7f-2-3p	0.534959146867334	0.632324176699724	1.05904965914867	0.597067541863926	0.550462287401183	NA	modAct_vs_inactive	NA	0.289527882057917	0.45747607082613	0.707345186900034	0	0	0
hsa-let-7f-5p	2.15344732867269	-1.22192700732325	0.715810557287673	-1.70705362596681	0.0878120854737921	NA	modAct_vs_inactive	NA	5.73270150151172	1.69105859713236	2.10105734003305	2.72146915008109	1.14403158816549	0.522122954309147
hsa-let-7g-3p	2.8143944648242	-0.966150562136559	0.645037278750335	-1.49782127942796	0.134179690591508	NA	modAct_vs_inactive	NA	13.0083429938549	1.94893885249001	2.14502085716709	2.00982812191465	0.346295134676333	0.566322502660401
hsa-let-7g-5p	394.756015457846	-1.90282953881692	0.800743434757705	-2.37632861690923	NA	NA	modAct_vs_inactive	NA	2680.58898103922	177.338278436142	641.594854622863	17.632220332191	8.98620537719023	5.64380789521916
hsa-let-7i-3p	0.292152785093944	-0.632880291566389	1.52728217615503	-0.414383341498608	0.678593386896509	NA	modAct_vs_inactive	NA	1.45912479671621	0.279819728559575	0.156086344941333	0.148954335108376	0	0
hsa-let-7i-5p	440.555551880483	-0.0182022171137924	0.768606836783683	-0.0236820910804821	NA	NA	modAct_vs_inactive	NA	3223.98544920455	191.634484460559	678.462332916316	18.39669294834	10.0435345402182	6.54766498412051
hsa-miR-1-2-5p:Novel	9.61925266081658	-0.626022606812102	0.68482581231589	-0.914134069647679	0.360646402353408	0.838846080633235	modAct_vs_inactive	FALSE	14.4131284034124	9.95220692559688	7.27572749983125	12.2929208236141	3.45341515695331	3.598729676333
hsa-miR-1-3p	1.82807523820018	-1.15162560230706	0.60294427424151	-1.91000338091904	0.0561327780096083	NA	modAct_vs_inactive	NA	5.66471656967178	1.54770335554625	1.56532099767713	2.49342044513834	0.720636683001265	1.02628868727038
hsa-miR-1-5p	12.4383111564371	0.41254863791294	0.603744541503286	0.683316551211743	0.494406837797777	0.888903806747151	modAct_vs_inactive	FALSE	9.05393963689411	12.8087371926521	10.217581889484	8.2267867108332	6.06396788809809	6.0002877714967
hsa-miR-100-3p	0.249034837397629	-0.42478805507913	1.59596459236548	-0.266163834154695	0.79011303481941	NA	modAct_vs_inactive	NA	0.740854964599555	0.17290954179372	0.272951426246957	0	0	0
