ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
hsa-miR-302e	1.53201286831497	3.51625587577884	1.31922483292569	2.66539545649753	0.00768978367788731	NA	nowine_vs_abstemious	NA	0.397392164634323	1.63236933646785	1.41328623758771	0	0.511627681836349	0.636054062338293
hsa-miR-302e-3p:Novel	3.72858913571713	1.03790503285253	0.90752910153747	1.14366033121603	0.25276453072716	0.616578561370487	nowine_vs_abstemious	FALSE	12.0469566435609	3.3932106923713	4.82103098168639	1.98998763783047	2.26249307726868	3.30289089701486
hsa-miR-302f	0.245136267867088	-0.574507597951755	4.28268349810124	-0.134146639182295	0.893286620170084	NA	nowine_vs_abstemious	NA	0.338128104206929	0.301539904206957	0	0	0	0
hsa-miR-302f-5p:Novel	0.0752467507550879	-0.411326544542604	8.57793985653579	-0.0479516703802956	0.961754759713309	NA	nowine_vs_abstemious	NA	0.393360850702699	0.060986519727718	0.0399335697821725	0	0	0
hsa-miR-3059-3p	10.1690020593081	-3.50558679698196	1.62710331909863	-2.15449551103119	0.0312013336278374	0.265283360134413	nowine_vs_abstemious	FALSE	15.5667181957264	11.1215127413717	2.65678088978608	3.91042512271001	2.61355695225406	0
hsa-miR-3059-5p	1.0157920450868	0.729486350788983	1.68410506890753	0.433159643217628	0.664898795247019	NA	nowine_vs_abstemious	NA	0.764113726182402	1.0533013243935	0.709756927338394	0.333065999027202	0	0
hsa-miR-3064-3p	0.102408069871279	1.52090613907825	9.07212162305722	0.167646136402404	0.866861673216922	NA	nowine_vs_abstemious	NA	0	0.0523814612340518	0.55774626141176	0	0	0
hsa-miR-3064-5p	49.6058408076759	1.31659868035103	0.710144416082306	1.85398723208215	0.063740986670021	0.364477392620565	nowine_vs_abstemious	FALSE	25.3706793652313	54.5922875101121	48.3573616588828	28.2326900959514	39.0221501174915	53.6503967094758
hsa-miR-3065-3p	0.312872595081735	0.143969684274454	2.45269525339171	0.0586985619494985	0.953192204762946	NA	nowine_vs_abstemious	NA	0.452064354041241	0.33738596955326	0.110753380605807	0.293517516692712	0	0
hsa-miR-3065-5p	1.18780513972407	1.13674299707435	1.54204065655246	0.737167980781885	0.461020202481236	NA	nowine_vs_abstemious	NA	0.367479855876201	1.13248529292037	1.78517092213557	0	0	0
hsa-miR-3074-3p	1.58475801138613	0.298194748548258	1.16217898197459	0.256582465500808	0.797501112445778	NA	nowine_vs_abstemious	NA	2.04633257988952	1.71027453942704	1.21742813146211	1.98998763783047	0.610791474636718	0.236356551519931
hsa-miR-3074-5p	9.80196938758305	3.16266137506775	1.00689039376076	3.14101852065064	0.00168361385215208	0.0636914795384595	nowine_vs_abstemious	FALSE	4.64262545897699	11.1804900115727	14.6367477122238	3.52221020031255	4.89076631064169	13.8615364840274
hsa-miR-3085-3p	0.312598506775648	0.966645398089596	2.31461936963588	0.417626073111823	0.676220530661689	NA	nowine_vs_abstemious	NA	0.228630793996743	0.345246899943525	0.417111045782647	0.146758758346356	0	0
hsa-miR-3085-5p	13.0415916215874	0.785046216939375	0.806203081860317	0.973757400093135	0.330177009421469	0.683274834665223	nowine_vs_abstemious	FALSE	4.59236197337556	14.4984512513191	17.2180379402312	5.2282759436947	9.20998342110815	9.72114965591271
hsa-miR-30a-3p	4.8628204301305	-1.87017068779622	1.33995436164548	-1.39569730233172	0.162805667022249	0.52564191202365	nowine_vs_abstemious	FALSE	1.57261034880196	7.80712105235889	0.637610034600407	1.90786385850263	1.0616836173134	0.388185170349034
hsa-miR-30a-5p	5.25664695364949	1.4299276849809	0.781196835163596	1.83043199948633	0.0671853663948916	0.369724574097788	nowine_vs_abstemious	FALSE	4.57385385639334	5.86852712358791	6.14240957871072	5.30663370088124	3.84918526181609	5.2610044126799
hsa-miR-30b-3p	1.76918511310492	-0.852704891657663	0.853934328308966	-0.998560267914585	0.318007755458192	0.673407631613116	nowine_vs_abstemious	FALSE	2.7295124993651	1.94098671526155	1.1268846761073	1.66532999513601	1.22570386391993	1.22800686375645
hsa-miR-30b-5p	1.15469047266166	-0.276845765207472	1.3054151604508	-0.212074881305858	0.832048615801417	NA	nowine_vs_abstemious	NA	0.933270853279369	1.45808687132529	0.9752764934426	1.04565518873894	0.187845582807209	0
hsa-miR-30c-1-3p	2.98044405799162	-0.0659725543299991	0.845971253878349	-0.0779843925281721	0.937840468137965	0.973620943028725	nowine_vs_abstemious	FALSE	10.3444305284701	3.01098338100995	1.82919432193842	5.2282759436947	1.06615300681655	1.22800686375645
hsa-miR-30c-2-3p	2.87614959288422	0.460408364781262	0.865582731131359	0.531905672586011	0.594791328264071	0.834218436911439	nowine_vs_abstemious	FALSE	2.79501108234525	3.08788400224416	3.03604816614017	3.22869268361984	1.7087619254747	2.49816688747586
hsa-miR-30c-5p	6.04808446999857	-0.0560753565833174	0.694787125079305	-0.0807086869620919	0.935673628160501	0.973565378760953	nowine_vs_abstemious	FALSE	13.0550667191227	6.39881301925466	4.66167100976001	8.36524150991151	5.10034416489555	3.824805893317
hsa-miR-30d-3p	0.506402234383084	-0.288464811519347	2.38821692148773	-0.120786687726695	0.903859994554391	NA	nowine_vs_abstemious	NA	0.287334297335285	0.481727476856819	0.283959135158551	0.333065999027202	0	0
hsa-miR-30d-5p	15.8089111695389	-0.0731337129537124	1.07045499565968	-0.068320212666804	0.945530734339358	0.9774880499313	nowine_vs_abstemious	FALSE	2.89423096881878	24.5987503107726	4.55994789711463	3.08193392527348	3.65782241159679	3.46518311515696
hsa-miR-30e-3p	4.38647912314477	1.04963766370991	1.09240552771255	0.960849828275588	0.336627680454774	0.687663283714772	nowine_vs_abstemious	FALSE	2.25644338767093	5.37012637124882	7.31086991581304	2.65331685044062	1.942916677634	1.19167997414401
hsa-miR-30e-5p	4.76135985996887	-0.597019744511314	1.15265282828151	-0.51795278670457	0.60449121086859	0.840139265247412	nowine_vs_abstemious	FALSE	2.68051964730279	6.36913066618	1.60718780802128	3.52221020031255	1.76726944516584	1.27138449868331
hsa-miR-31-3p	0.774800713541674	1.32493624430013	1.74946433131563	0.757338243817614	0.448847244323034	NA	nowine_vs_abstemious	NA	0.477537723175238	0.74542101719345	1.25979210358963	0	0	0.199667848910863
hsa-miR-31-5p	3.33392510930203	0.344223930046145	1.15949859670483	0.296873088957928	0.766563402339534	0.909253932643799	nowine_vs_abstemious	FALSE	2.07740543678756	4.06538456038707	1.89687484486457	1.30347504090334	1.74257305294995	0.943683113432819
hsa-miR-3115	0.402759298210548	0.429642913515425	1.86518958831392	0.230348119144183	0.817821272073397	NA	nowine_vs_abstemious	NA	0.3050959892225	0.568937053911284	0.204847846537465	0.146758758346356	0	0
hsa-miR-3115-3p:Novel	3.08742070994244	-1.22459273592701	1.22048164860181	-1.00336841387981	0.315683138214923	0.671923104577699	nowine_vs_abstemious	FALSE	16.1419440022092	2.80375292109031	1.12073604370184	2.60695008180667	1.24881322417545	0.471841556716409
hsa-miR-3116	1.35440379869041	1.86386561676822	1.11941952435119	1.66502868336919	0.0959070334151464	NA	nowine_vs_abstemious	NA	0.665226705720653	1.24184005777875	3.35694682780967	0.666131998054403	0.573427894134572	1.12959784849279
hsa-miR-3116-5p:Novel	0.744563550650871	2.8563950980515	2.99322212764743	0.954287712785462	0.3399380259309	NA	nowine_vs_abstemious	NA	0.348750263188482	0.440444076397802	3.46439438033349	0	0	0
hsa-miR-3117-3p	0.391241802564034	0.414294851004843	1.71013792221973	0.242258151007548	0.80858013867852	NA	nowine_vs_abstemious	NA	0.591869729468935	0.469243573191149	0.110825743205134	0.587035033385425	0	0
hsa-miR-3117-5p	0.691289572816033	2.9252470999304	2.3873657115814	1.22530330637643	0.220460963105396	NA	nowine_vs_abstemious	NA	0.0587035033385424	0.712357927436152	0.301620572639976	0	0	0
hsa-miR-3118	2.18744435224374	-0.421761510865636	1.88865472247557	-0.223313189989968	0.823291762327952	0.93048869560467	nowine_vs_abstemious	FALSE	7.64322264709308	2.57252264735271	0.677028336693514	3.81572771700526	0	0.236356551519931
hsa-miR-3118-2-5p:Novel, hsa-miR-3118-3-5p:Novel, hsa-miR-3118-4-5p:Novel	1.36417038051242	-2.91068399181253	1.451668229516	-2.00506144078319	0.0449564790427767	NA	nowine_vs_abstemious	NA	7.86389026999312	0.992023215209101	0.995691318968122	5.30663370088124	0	0
hsa-miR-3119	0.451595413296603	0.3003520312931	2.13167913975147	0.140899268418097	0.887949520100037	NA	nowine_vs_abstemious	NA	0.31939851151921	0.49027739543859	0.25447439222731	0	0	0
hsa-miR-3119-3p:Novel	1.91142552861031	-0.887194126017024	1.43522008884032	-0.618158938071925	0.536470574409591	0.807241744776162	nowine_vs_abstemious	FALSE	1.29631176953144	2.0544359385887	1.21278393388676	1.04565518873894	0.644666637554634	0.70819810823634
hsa-miR-3120-3p	0.703276910909255	1.38544021273407	1.45065087318071	0.95504730900299	0.339553773151227	NA	nowine_vs_abstemious	NA	0.896009405143199	0.590263041216356	2.3864775729589	1.04565518873894	0	0
hsa-miR-3120-5p	1.19455428798644	-0.463289401123412	1.1548014824941	-0.401185318989039	0.688283688735247	NA	nowine_vs_abstemious	NA	1.78755669615773	1.13485873583864	2.1658300096865	1.02731130842449	0.520512846735144	0.671871218623909
hsa-miR-3121-3p	2.02463806829684	-1.43317396932943	1.33126355164899	-1.07655164715823	0.28168061574064	0.646732093197261	nowine_vs_abstemious	FALSE	10.6733141048647	1.75107792773569	0.465604689187319	1.04565518873894	0	0
hsa-miR-3121-5p	0.119207775524658	0.00197043533877912	9.06292415528361	0.000217417171877178	0.999826526196672	NA	nowine_vs_abstemious	NA	0.162017594191302	0.268516802529856	0	0	0	0
hsa-miR-3122	1.29301893556892	0.0865487723402017	0.988629303221545	0.0875442110184011	0.930238944991625	NA	nowine_vs_abstemious	NA	3.63150201474575	1.25525669895987	0.898871477563219	3.91042512271001	0.528575952537085	0.117742502598239
hsa-miR-3122-3p:Novel	3.17658015427821	-0.609469543893545	0.815998201890926	-0.746900596693977	0.455123565760114	0.758828662820163	nowine_vs_abstemious	FALSE	5.89020515141506	3.30107280483864	2.12352132339558	3.91042512271001	2.1270192307507	1.85007022371676
hsa-miR-3123	5.91907249898098	-2.87666736645828	0.772454838386037	-3.72405896565911	0.00019604510487632	0.0287719145729594	nowine_vs_abstemious	TRUE	30.6234731455117	5.64847691467527	2.2430329864196	8.36524922574231	3.67660740019529	1.87111167140917
hsa-miR-3123-5p:Novel	1.90328839333209	1.13551431990597	1.41973775604645	0.799805678950203	0.423823392250996	0.73736108767821	nowine_vs_abstemious	FALSE	1.91639106911526	2.34261509447495	0.732254601873743	0	0.487875948702197	0.199667848910863
hsa-miR-3124-3p	0.164348232491931	1.27830023359759	5.06444007581106	0.252407021203203	0.800726473671677	NA	nowine_vs_abstemious	NA	0.220721097529845	0.155262363690784	0	0	0	0
hsa-miR-3124-5p	2.06067048681234	0.485114015759654	0.915128942672598	0.530104549357708	0.596039445022956	0.834218436911439	nowine_vs_abstemious	FALSE	2.28805334517243	2.45266191622782	2.06291633769824	1.33226399610881	1.52937146525848	1.14284122901687
hsa-miR-3125	2046.33607986379	-1.75128375090068	0.47668507487125	-3.67387997489474	0.000238894983480722	0.0287719145729594	nowine_vs_abstemious	TRUE	3133.4875417754	2325.87352798181	1803.47012911936	2768.58098687869	1721.58392480165	1624.56980642097
hsa-miR-3125-3p:Novel	7.56546822816758	0.139406200986822	0.700732787603146	0.198943453843027	0.842306977588642	0.935518344743785	nowine_vs_abstemious	FALSE	6.95266926522667	8.04453845258561	6.4442036973607	3.31664606305078	5.84973948061928	4.30780410029083
hsa-miR-3126-3p	0.130239374773249	1.1710964725659	5.24862590888209	0.223124393488224	0.823438693617004	NA	nowine_vs_abstemious	NA	0.290046759849939	0.118785474883071	0.101185534589455	0	0	0
hsa-miR-3126-5p	1.5493068736778	0.0568972440709649	1.32297212851121	0.0430071373725714	0.965695844318927	NA	nowine_vs_abstemious	NA	1.87196663158804	1.52340250484157	0.566892170442136	2.05462261684899	0.395237027710731	0.117742502598239
hsa-miR-3127-3p	3.30971744043345	3.43333742919084	1.21676533906801	2.82169233372528	0.00477709826445666	0.0949017356248247	nowine_vs_abstemious	FALSE	1.71458571426014	2.65299978729095	10.5958449094249	1.90786385850263	1.30938726938248	1.83406115580347
hsa-miR-3127-5p	16.231868113822	-0.625295636074994	0.713990031359091	-0.875776423495346	0.381151589432789	0.718668407863977	nowine_vs_abstemious	FALSE	18.054948108006	17.9090912328562	17.2037592225053	13.7953232845575	12.2278495130412	6.13394023731332
hsa-miR-3128	0.169430791145038	1.28387352271714	3.80263690027804	0.337627166722983	0.735644167069923	NA	nowine_vs_abstemious	NA	0.0293517516692712	0.215397400752068	0	0	0	0
hsa-miR-3128-3p:Novel	1.14071588025619	1.48147320432633	1.54318472687147	0.960010281678818	0.33705004030663	NA	nowine_vs_abstemious	NA	1.04393408351018	1.16006075756519	1.32352852255918	1.04565518873894	0	0
hsa-miR-3129-3p	0.295944222568912	2.15069379309369	2.39393797933773	0.898391608995931	0.368976808375132	NA	nowine_vs_abstemious	NA	0.0293517516692712	0.315664310075693	0.1810526741538	0	0	0
hsa-miR-3129-5p	0.954511010498953	0.844058470703583	1.51524153386327	0.557045495282568	0.577496345597503	NA	nowine_vs_abstemious	NA	0.849031090359229	1.1313904296625	1.40064027158955	0.587035033385425	0	0.43638621342743
hsa-miR-3130-3p	11.9135331704061	2.14291042229172	0.746661142349841	2.86999054959215	0.00410484067062151	0.0868593033814434	nowine_vs_abstemious	FALSE	8.01551385769616	12.8397738718548	23.5524191881851	7.82085024542002	7.45995280334412	15.4603524301119
hsa-miR-3130-5p	4.54740816690943	2.21336257338347	0.882922221084789	2.50686019733885	0.012180887879211	0.16187979960855	nowine_vs_abstemious	FALSE	3.88892642458491	4.24560291114857	7.37048570470514	2.33146199319041	3.08674749373408	2.81974616171546
