ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_40	Average40_60	Average60_	Median_40	Median40_60	Median60_
has-miR-548o	0.581102944228438	-0.762006571985111	0.73569395143711	-1.03576571548074	0.300311455838402	NA	40_60_vs__40	NA	0.659381313530952	0.550260951966736	0.489735988025926	0	0	0
has-miR-548x	1.91458455148291	0.118995356929139	0.590063023289951	0.201665503907819	0.840178232372797	NA	40_60_vs__40	NA	1.236050759533	1.23678376192912	4.09600433672033	0	0.339934266415633	0.407643929732835
hsa-let-7a-2-3p	0.510410667426444	-0.114056773054142	0.648508049664833	-0.175875647361801	0.860391637700025	NA	40_60_vs__40	NA	0.542924919755699	0.492535696028897	0.359192122284347	0	0	0
hsa-let-7a-3p	721.349463558236	-0.0496234212785023	0.393858542725634	-0.125993004836436	0.899737461781675	0.993528730938639	40_60_vs__40	FALSE	1072.95732832385	867.734889428056	213.939138654015	22.6631230566824	16.2581190544851	13.4904666276253
hsa-let-7a-5p	17.9512808805938	0.164999287767606	0.343999669423712	0.479649553280159	0.631476604404054	0.942940976066583	40_60_vs__40	FALSE	14.2058269996081	25.4123103920215	10.3117441895266	7.18211345138122	7.80745339763977	5.86290334649813
hsa-let-7b-3p	0.606591480187684	-0.387773410098786	0.871330306187004	-0.445036064217377	0.656293691839177	NA	40_60_vs__40	NA	0.599797153624725	0.784017860936596	0.25871269493699	0	0	0
hsa-let-7b-5p	438.698457124774	-0.443073423295101	0.432048049833181	-1.02551885945597	0.305118431310923	0.813504062938824	40_60_vs__40	FALSE	587.914222427801	585.312530879702	135.245759044656	16.8703732987633	13.0070507323804	11.3657922536218
hsa-let-7c-3p	5.50667541683246	0.444515522696865	0.463687448088207	0.958653344035108	0.337733409721873	0.841428159718246	40_60_vs__40	FALSE	6.83132822829577	5.45268793924433	2.04208385229194	0.398203372957625	0.0487612183383278	0.499138694257841
hsa-let-7c-5p	32.6764061115394	-0.279077029013413	0.410597592818517	-0.679685010079356	0.496703929415226	0.90255329848083	40_60_vs__40	FALSE	52.1583255035249	31.3419358471488	12.7507546360221	4.00985146186384	1.84606303663741	3.64947802752796
hsa-let-7d-3p	5.58240542391933	-0.163172161269099	0.427704522606348	-0.381506747402997	0.702827265423843	0.961352897681188	40_60_vs__40	FALSE	8.19565876661493	4.27705538815035	3.47123234388131	1.53373277157152	1.63945592233768	0.832277254105627
hsa-let-7d-5p	84.7263620575351	0.147028553155734	0.407986648453684	0.360375893948953	0.718566051121342	0.962802464486052	40_60_vs__40	FALSE	122.908229771835	102.107899324561	27.2787141040671	2.94625695294641	4.20727325598	4.92554249592795
hsa-let-7e-3p	0.0926959525265536	-0.666284394938598	1.70435557101559	-0.390930394026626	0.695848686973534	NA	40_60_vs__40	NA	0.0929606342593631	0.110244468764525	0.034300818044405	0	0	0
hsa-let-7e-5p	8.28688404330971	0.383336150263712	0.399598893191632	0.959302332401303	0.337406460723762	0.841428159718246	40_60_vs__40	FALSE	12.2834831136075	6.97250535315012	4.84013151196038	2.02828194062839	2.22419718550946	3.08132883720205
hsa-let-7f-1-3p	0.148231312069842	-0.982207847182224	1.85148240157277	-0.53049807351551	0.595766644358853	NA	40_60_vs__40	NA	0.105982771878246	0.138731121935595	0.232538889777647	0	0	0
hsa-let-7f-2-3p	0.575557015736163	-0.0505468054811645	0.552190625366914	-0.0915386881977174	0.927064566526526	NA	40_60_vs__40	NA	0.748849303849792	0.408302137003873	0.400897657547084	0	0	0
hsa-let-7f-5p	2.21317899747824	-0.22787003846936	0.418646669354399	-0.544301567765393	0.586233968278735	NA	40_60_vs__40	NA	3.03863284886796	1.80854393110289	0.899973933155954	1.14460039262269	1.19370682556493	0.499138694257841
hsa-let-7g-3p	2.96451879005013	-0.186461744489604	0.4154295136484	-0.448840870385093	0.65354645336364	0.947611486709663	40_60_vs__40	FALSE	4.44498026087552	2.06678308020758	1.19121583448721	0.509827382148574	0.137942038942478	0
hsa-let-7g-5p	494.25023297281	-0.428608566978948	0.467837567215187	-0.916148246773446	0.359589145491337	0.850565512380653	40_60_vs__40	FALSE	672.731013678369	651.060313278167	152.775036281877	9.19429357435391	8.58317580062974	6.31872034084558
hsa-let-7i-3p	0.309460606375863	-0.511715045652397	0.835440429893247	-0.612509315257563	0.540200836742338	NA	40_60_vs__40	NA	0.235858957791204	0.42107982812072	0.224013765613628	0	0	0
hsa-let-7i-5p	547.749131005243	-0.99116314092755	0.445545726141805	-2.22460475496086	0.0261077831572304	0.445881120869283	40_60_vs__40	FALSE	708.610159671538	775.598934957163	149.175835959427	10.2086537613585	6.22653948001687	9.43315995055805
hsa-miR-1-2-5p:Novel	9.96620767359249	-0.347992101324825	0.373182329097699	-0.932498873047445	0.351078768816156	0.849956242120979	40_60_vs__40	FALSE	13.6507306778973	7.25106001593191	4.80533789678313	3.45020682290327	4.04135568949694	4.18823810931113
hsa-miR-1-3p	1.95760720065832	0.642514527604933	0.361269097756962	1.77849290624125	0.0753229359877482	NA	40_60_vs__40	NA	1.67586034230496	2.22398358478509	1.6684482263751	0.645140160522901	1.37693288334445	1.24511737156501
hsa-miR-1-5p	12.2163827187717	-0.347425792326396	0.324023761688367	-1.07222319287971	0.283619795544945	0.798673986263331	40_60_vs__40	FALSE	15.3554608794078	8.90228927875899	7.27840922761197	7.33352110838691	5.65872406099073	4.88627779419632
hsa-miR-100-3p	0.264208039986053	-0.306336145766118	0.868452747050065	-0.352737839573508	0.72428498860651	NA	40_60_vs__40	NA	0.251759261799512	0.261068747487162	0.23124615187147	0	0	0
