miRNA...1	baseMean...2	log2FoldChange...3	pvalue...6	padj...7	comparison...8	size...9	sig...10	miRNA...11	baseMean...12	log2FoldChange...13	pvalue...16	padj...17	comparison...18	size...19	sig...20	miRNA...21	baseMean...22	log2FoldChange...23	pvalue...26	padj...27	comparison...28	size...29	sig...30
hsa-miR-1231	21.950850872219	-0.225052433092904	0.414327756782721	0.792111140974069	U16_never	29_117	FALSE	hsa-miR-3909-5p:Novel	4.59104775957476	0.610836075765656	0.184552807549256	0.523826055739037	O16_never	14_117	FALSE	hsa-miR-6752-3p	1.6927486021762	-1.06950900454986	0.216406403043388	0.583205329302709	O16_U16	14_29	FALSE
hsa-miR-596-3p:Novel	8.01923037840363	0.276453321364495	0.41397820446139	0.792111140974069	U16_never	29_117	FALSE	hsa-miR-410-3p	2.41754894551559	-0.988604496426955	0.184451059295261	0.523826055739037	O16_never	14_117	FALSE	hsa-miR-6794-5p	10.9769148756109	-0.612228897075953	0.21691381881922	0.583903177806605	O16_U16	14_29	FALSE
hsa-miR-10b-5p	38.7974267922034	-0.363613518777229	0.415549200786552	0.793537318206814	U16_never	29_117	FALSE	hsa-miR-4470-5p:Novel	2.12165851228778	-0.767202642250127	0.183555005028617	0.523826055739037	O16_never	14_117	FALSE	hsa-miR-635	3.2571326517648	-0.797045150612172	0.217197135229905	0.583996873901919	O16_U16	14_29	FALSE
hsa-miR-3125	2737.24596944793	0.193023350002103	0.417492341954496	0.796117794004356	U16_never	29_117	FALSE	hsa-miR-548l-3p:Novel	10.427867742185	0.684669309240516	0.184479686963266	0.523826055739037	O16_never	14_117	FALSE	hsa-miR-8087	1.52771310310321	0.878462672053056	0.217784592564465	0.584907191458848	O16_U16	14_29	FALSE
hsa-miR-4632-5p	97.5860074221893	-0.284655700936185	0.417854516206001	0.796117794004356	U16_never	29_117	FALSE	hsa-miR-603-5p:Novel	1.31367533767598	1.01452559926836	0.183812009167778	0.523826055739037	O16_never	14_117	FALSE	hsa-miR-29c-3p	2.17937738516211	-1.03505480168875	0.21830155720046	0.584958562623809	O16_U16	14_29	FALSE
hsa-let-7g-5p	363.341853496098	-0.367742030548605	0.42022413260816	0.798808744103666	U16_never	29_117	FALSE	hsa-miR-516a-5p	1.43389890404385	-0.897792936355017	0.185006092544406	0.524430041123596	O16_never	14_117	FALSE	hsa-miR-3935-5p:Novel	4.55545751919051	0.765188396764611	0.218207312314359	0.584958562623809	O16_U16	14_29	FALSE
hsa-miR-4290	16.0867355869251	-0.158367362703582	0.419873336106585	0.798808744103666	U16_never	29_117	FALSE	hsa-miR-1294	19.5350486395553	-0.651692261357219	0.18532612885809	0.524664244884948	O16_never	14_117	FALSE	hsa-miR-3182	1.45063199521191	0.948646778493311	0.219868977656392	0.587150110786956	O16_U16	14_29	FALSE
hsa-miR-572-5p:Novel	14.6866265480974	-0.26007326667614	0.420746154551044	0.798891162623085	U16_never	29_117	FALSE	hsa-miR-4636	8.10364209707098	-0.845013753192114	0.185510809032128	0.524664244884948	O16_never	14_117	FALSE	hsa-miR-4430	3.79281517873718	0.649760972387418	0.219727424271747	0.587150110786956	O16_U16	14_29	FALSE
hsa-miR-1290-5p:Novel	145.337365709777	0.306135988029264	0.424309445889245	0.800069563001855	U16_never	29_117	FALSE	hsa-miR-10523-5p	2.07644314377219	0.889103343614988	0.185918075279097	0.524790877690218	O16_never	14_117	FALSE	hsa-miR-626	2.89924198237559	-0.80729588235802	0.21967315723523	0.587150110786956	O16_U16	14_29	FALSE
hsa-miR-142-5p	14.8389099563304	-0.452907564031973	0.425407994675163	0.800069563001855	U16_never	29_117	FALSE	hsa-miR-320a-5p	11.0760634361025	0.658521467077615	0.18597778087091	0.524790877690218	O16_never	14_117	FALSE	hsa-miR-3649	3.88891921549198	-0.857506958451687	0.220872977211495	0.58916174398072	O16_U16	14_29	FALSE
hsa-miR-1538	13.1144520777639	0.269239889440355	0.425651036438574	0.800069563001855	U16_never	29_117	FALSE	hsa-miR-8053	19.5675284060549	-0.606620921137826	0.186437937688084	0.525492871987049	O16_never	14_117	FALSE	hsa-miR-513a-5p	4.92079291665416	0.79984266780791	0.2211827983857	0.58931924739954	O16_U16	14_29	FALSE
hsa-miR-320b-1-5p:Novel	5.64428211828816	0.326717298887074	0.42422250255717	0.800069563001855	U16_never	29_117	FALSE	hsa-miR-3165-3p:Novel	1.69192530638086	0.62883772672392	0.186861221455192	0.52549433997467	O16_never	14_117	FALSE	hsa-miR-3159-3p:Novel	7.36842130785731	0.635621624260574	0.223267383656126	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-4642-3p:Novel	4.68741160091565	-0.249685786869217	0.423970481368139	0.800069563001855	U16_never	29_117	FALSE	hsa-miR-6128	1.30175666510213	-0.901132691370395	0.186672780899804	0.52549433997467	O16_never	14_117	FALSE	hsa-miR-3925-5p	2.76955577494881	0.695938512982667	0.222721165095404	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-5006-5p	41.4181597938164	-0.19618628031673	0.424717634445384	0.800069563001855	U16_never	29_117	FALSE	hsa-miR-4778-5p	6.92937291171134	0.527128732683622	0.187259880731998	0.526020410734177	O16_never	14_117	FALSE	hsa-miR-3934-5p	7.71508080320668	0.675195943179342	0.226256300508828	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-526a-5p, hsa-miR-520c-5p, hsa-miR-518d-5p	4.86381724859497	-0.310508336045096	0.425681109613929	0.800069563001855	U16_never	29_117	FALSE	hsa-miR-4795-3p	2.39327165498139	1.06453001543672	0.188000900934456	0.527505913908644	O16_never	14_117	FALSE	hsa-miR-4254-5p:Novel	133.734481286788	0.919265820488051	0.222607279504845	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-6873-5p	3.47885484708856	-0.384596931493371	0.422205532882392	0.800069563001855	U16_never	29_117	FALSE	hsa-miR-2681-5p	16.3125648180129	-1.00045133558614	0.188773572465098	0.527729935752643	O16_never	14_117	FALSE	hsa-miR-4288-5p:Novel	3.29566832073521	0.720689018830745	0.223557414756656	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-7706	9.74220735536204	-0.217020986659129	0.423188982104361	0.800069563001855	U16_never	29_117	FALSE	hsa-miR-320c	31.4485013085517	-0.669608444648367	0.189109325213957	0.527729935752643	O16_never	14_117	FALSE	hsa-miR-4304	7.73255709912959	0.814145955989764	0.225261920720543	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-6870-5p	12.3196579497164	0.256427265738423	0.426219075917631	0.800179569973595	U16_never	29_117	FALSE	hsa-miR-4274-5p:Novel	7.97894714633272	-0.591883058589649	0.189354425861367	0.527729935752643	O16_never	14_117	FALSE	hsa-miR-4313	20.0798365421314	0.552965182454223	0.222495580492336	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-3074-5p	10.8155076412271	-0.297753315463712	0.427159191365759	0.801043472347698	U16_never	29_117	FALSE	hsa-miR-4667-3p	5.01607446161257	0.805355617410958	0.189116684892553	0.527729935752643	O16_never	14_117	FALSE	hsa-miR-4318	1.3111668472338	-0.996959087044546	0.225593597849443	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-1183-5p:Novel	6.52802806908459	-0.189427507948167	0.429129585249534	0.802035025511168	U16_never	29_117	FALSE	hsa-miR-548m-3p:Novel	3.79623281478043	0.991130816421749	0.188659340580431	0.527729935752643	O16_never	14_117	FALSE	hsa-miR-4435	1.68127259578333	0.742074375060927	0.224236950330515	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-187-3p	6.42313801031228	0.293640267417396	0.42908453934828	0.802035025511168	U16_never	29_117	FALSE	hsa-miR-660-5p	2.11358765499949	0.954945090590421	0.189280416864846	0.527729935752643	O16_never	14_117	FALSE	hsa-miR-4438-5p:Novel	1.61584268049669	-1.06608685276127	0.225340825947395	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-3679-5p	5.27409325032204	-0.286298063801755	0.428175485216956	0.802035025511168	U16_never	29_117	FALSE	hsa-miR-4466	7.06112985773325	0.600602411062901	0.189746241671278	0.528229738851957	O16_never	14_117	FALSE	hsa-miR-4640-5p	2.67500097713323	0.637219200861456	0.225805623588269	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-3147	4.95665532524118	-0.266975490713872	0.429823316405604	0.802250671152822	U16_never	29_117	FALSE	hsa-miR-4288-5p:Novel	3.29566832073521	0.665051038311982	0.19071860624205	0.530342790959435	O16_never	14_117	FALSE	hsa-miR-4658-5p:Novel	2.74697868100397	0.819389095823783	0.223883171050928	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-6767-5p	5.02945386826517	-0.289777148433479	0.430206321558883	0.802250671152822	U16_never	29_117	FALSE	hsa-miR-6083	60.8234454528081	0.48484357884051	0.191084264847125	0.530765902134025	O16_never	14_117	FALSE	hsa-miR-4738-3p	12.8853563133345	-0.620424690634546	0.224424962654257	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-6816-5p	3.62544307800022	0.25124385334134	0.430869828643841	0.80259123215019	U16_never	29_117	FALSE	hsa-miR-27a-5p	2.72517040237318	0.691797265863686	0.191661269570772	0.531181623358907	O16_never	14_117	FALSE	hsa-miR-541-3p	1.79313319981948	0.661995443168525	0.226202046967102	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-193b-5p	5.33279787530259	-0.352731675561452	0.433857678384459	0.804564961359624	U16_never	29_117	FALSE	hsa-miR-4469-5p:Novel	8.71539373338264	-0.602518963711446	0.191570693120463	0.531181623358907	O16_never	14_117	FALSE	hsa-miR-545-3p	1.46556977563065	1.1596729633613	0.223426115072733	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-3929-5p:Novel	5.77314253256453	0.322559899562588	0.433450259509942	0.804564961359624	U16_never	29_117	FALSE	hsa-miR-4312	4.89672764085508	-0.579635503184895	0.192288117352195	0.532325456277904	O16_never	14_117	FALSE	hsa-miR-6783-5p	5.86835571614249	-0.910718440449227	0.224638556630015	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-4635-5p:Novel	4.85332216560841	0.28370398453091	0.432795881832182	0.804564961359624	U16_never	29_117	FALSE	hsa-miR-4508	4.22474655171525	-0.728762832605684	0.193055097701805	0.533460394869476	O16_never	14_117	FALSE	hsa-miR-6838-5p	22.7960441314372	0.342104493427092	0.226292561313696	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-6127	71.1555446359142	0.214936389020452	0.433429576104808	0.804564961359624	U16_never	29_117	FALSE	hsa-miR-6793-5p	16.4741156216378	0.615858257811828	0.193127254779778	0.533460394869476	O16_never	14_117	FALSE	hsa-miR-7162-3p	3.15400742032211	0.710629240629291	0.224446023304783	0.590875021207983	O16_U16	14_29	FALSE
hsa-miR-1275-3p:Novel	19.2596615585729	-0.190320532071407	0.436262563421185	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-202-3p	10.1557850522785	-0.575807992135161	0.193525274899752	0.533966518757806	O16_never	14_117	FALSE	hsa-miR-12124-5p:Novel	8.76282548408481	0.667748545271547	0.228433160758623	0.59120917156692	O16_U16	14_29	FALSE
hsa-miR-1293-3p:Novel	3.21126600821858	-0.24387045432229	0.438992134618983	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-3185	4.13919777683829	0.604184054024998	0.195236913657999	0.537241418151026	O16_never	14_117	FALSE	hsa-miR-18a-5p	1.50936575258005	0.924799954755109	0.228320801384809	0.59120917156692	O16_U16	14_29	FALSE
hsa-miR-153-3p	15.3334399512651	-0.228732415760655	0.442324551481354	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-4453	9.62577538630125	-0.595744691878783	0.195121824138838	0.537241418151026	O16_never	14_117	FALSE	hsa-miR-219a-2-3p	1.88293402061264	0.773974408187859	0.227767462398348	0.59120917156692	O16_U16	14_29	FALSE
hsa-miR-219b-3p	4.70857678013104	0.221168858193108	0.435478902832482	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-4689-3p:Novel	4.87428296914003	0.490443255944681	0.195379896399203	0.537241418151026	O16_never	14_117	FALSE	hsa-miR-3127-3p	3.77247723756525	0.832303505153168	0.227773821423635	0.59120917156692	O16_U16	14_29	FALSE
hsa-miR-2909-3p:Novel	12.342992840583	-0.295418139262684	0.439807476872836	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-4718-3p:Novel	7.14294825067913	-0.699878652824895	0.195576622456428	0.537241418151026	O16_never	14_117	FALSE	hsa-miR-4473	6.63417125810205	-0.684325373335141	0.228213313832726	0.59120917156692	O16_U16	14_29	FALSE
hsa-miR-3125-3p:Novel	10.7779179538554	0.209427119614678	0.440827920222446	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-4786-5p	1.94721725997256	-0.995799892267773	0.195838827616754	0.537367908891004	O16_never	14_117	FALSE	hsa-miR-4715-5p	2.06237987637292	0.705986253905305	0.227284283509699	0.59120917156692	O16_U16	14_29	FALSE
hsa-miR-3201-3p:Novel	9.19785012270565	-0.505478104255993	0.43680484189832	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-128-1-5p	10.010339233182	0.536807625768875	0.196341371117674	0.538152865048003	O16_never	14_117	FALSE	hsa-miR-6861-5p	12.6466550839252	0.577264250970299	0.228225528517646	0.59120917156692	O16_U16	14_29	FALSE
hsa-miR-3677-5p	6.35914029702081	-0.297843456675853	0.443262152223012	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-1179	1.33603957716524	-0.828419644364573	0.196884655982345	0.539047637414218	O16_never	14_117	FALSE	hsa-miR-7850-3p:Novel	1.91288732749067	-0.751841270166289	0.228419154767303	0.59120917156692	O16_U16	14_29	FALSE
hsa-miR-4252-5p:Novel	3.67488878485129	0.313663890770947	0.443468021582384	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-1470	2.55771948395776	-0.713955776271349	0.198529807232218	0.542809600176824	O16_never	14_117	FALSE	hsa-miR-12131-5p:Novel	1.28748074196208	1.19768047268523	0.231207840149556	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-4433b-3p	5.55380998600273	-0.238432713904683	0.443044073324996	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-6759-5p	1.20308767608517	0.817294312186782	0.198695388640752	0.542809600176824	O16_never	14_117	FALSE	hsa-miR-1270-3p:Novel	11.3977860098758	0.789844651434905	0.231215185240766	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-4500	4.86998035905855	-0.308656996315121	0.442230799992702	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-3130-3p	17.491993178588	0.58019615662459	0.199306039495264	0.54388014729443	O16_never	14_117	FALSE	hsa-miR-3170-3p:Novel	12.2130124858281	-0.519993000983641	0.229159838535475	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-507	13.5883641096453	-0.433898652561506	0.442405069483335	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-555	22.7645761229484	0.653942774129003	0.199591380549792	0.54406159215656	O16_never	14_117	FALSE	hsa-miR-4252-5p:Novel	3.67488878485129	-0.84471244483899	0.229917225945338	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-5189-3p	70.7190363068229	-0.267088154152954	0.440748499633611	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-580-3p	7.26001593435553	0.771310290897517	0.200088963092408	0.54482055010704	O16_never	14_117	FALSE	hsa-miR-4448	2.73690746929741	-1.15827774732179	0.23049360861346	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-548h-2-3p:Novel	6.57523175218331	-0.53220607754934	0.443226490979326	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-378j-3p:Novel	19.1579320177516	0.603847951511524	0.201018329434052	0.545736695054376	O16_never	14_117	FALSE	hsa-miR-4690-5p	15.1460033005645	-0.587359536794854	0.230587042391217	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-642b-3p	4.78472743183717	-0.532664156618583	0.437082088335469	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-574-3p	1.06376719369648	1.08554753960498	0.201070742356682	0.545736695054376	O16_never	14_117	FALSE	hsa-miR-595-5p:Novel	55.4420527448248	-0.616222036445611	0.229796154676955	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-6511a-3p	18.3442770602288	0.172164565282532	0.43786849753161	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-8065	2.9371094255636	-0.790993331290704	0.201083995442401	0.545736695054376	O16_never	14_117	FALSE	hsa-miR-624-5p	1.88599907474479	-1.18318723461408	0.231452034592746	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-6514-5p	2.89533590792764	0.292544204162475	0.443379082493623	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-665-5p:Novel	2.39902329446484	0.692355663139972	0.201577633136488	0.546479821131198	O16_never	14_117	FALSE	hsa-miR-6729-5p	3.55830666310093	-0.572859519862871	0.231132236654731	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-6890-5p	4.54732812671556	-0.275349833062023	0.435384366815211	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-222-5p	5.91861184386636	-0.918133876269774	0.202134661212423	0.546797353399439	O16_never	14_117	FALSE	hsa-miR-6732-5p	3.55651757882667	0.915375678541751	0.230218987932638	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-944-5p:Novel	126.622338539096	0.210208077545124	0.439990901535786	0.805384252471163	U16_never	29_117	FALSE	hsa-miR-8485-5p:Novel	2.15163606813209	0.704936702314571	0.201935168749914	0.546797353399439	O16_never	14_117	FALSE	hsa-miR-8055-5p:Novel	1.77426622327538	0.751099999489207	0.23151517370421	0.592013773889983	O16_U16	14_29	FALSE
hsa-miR-764-3p:Novel	8.19518938472291	0.245368162352678	0.444252361437898	0.805931729608535	U16_never	29_117	FALSE	hsa-miR-3978	2.12331302763026	-0.761216280757545	0.202472781999815	0.547116669621238	O16_never	14_117	FALSE	hsa-miR-3180-3p	94.477993715222	-0.450025832561605	0.231996994221884	0.592601017849379	O16_U16	14_29	FALSE
hsa-miR-1306-5p	3.68494667746326	0.232333067628703	0.444792922564021	0.806036251638818	U16_never	29_117	FALSE	hsa-miR-3155b	16.778950739035	-0.524352244044325	0.203279582625979	0.547924953129799	O16_never	14_117	FALSE	hsa-miR-223-3p	13.6008726100044	0.781833231414301	0.232567833057535	0.592770507250766	O16_U16	14_29	FALSE
hsa-miR-5689-3p:Novel	5.09956582131985	0.345740213070813	0.445701239640239	0.80680625700603	U16_never	29_117	FALSE	hsa-miR-3920-5p:Novel	91.959336401313	-0.882813366287932	0.203279899724659	0.547924953129799	O16_never	14_117	FALSE	hsa-miR-3188	9.22446782896129	0.51288973800283	0.232455678923272	0.592770507250766	O16_U16	14_29	FALSE
hsa-miR-20a-5p	9.92477686137901	-0.605375180267553	0.452211213673866	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-6873-5p	3.47885484708856	-0.912473436145498	0.203594746342776	0.547924953129799	O16_never	14_117	FALSE	hsa-miR-3168-3p:Novel	36.7502759827688	0.477616683529845	0.233727552478257	0.59315307594374	O16_U16	14_29	FALSE
hsa-miR-222-3p	8.81851311519083	-0.284438923614352	0.457446812906046	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-8087-3p:Novel	1.2127628311587	-0.880104136666827	0.203653522402226	0.547924953129799	O16_never	14_117	FALSE	hsa-miR-4462	5.04678735046692	-0.57826627401577	0.2331141390138	0.59315307594374	O16_U16	14_29	FALSE
hsa-miR-3154-5p:Novel	15.7982484010141	-0.208113640238478	0.452922507224134	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-151b	6.91935275840945	0.499158005915996	0.204431647518696	0.548830535347169	O16_never	14_117	FALSE	hsa-miR-4675-5p:Novel	3.49707444771975	0.725740167438001	0.233542847515297	0.59315307594374	O16_U16	14_29	FALSE
hsa-miR-3199	3.53055737305251	-0.248895405256969	0.456305891490258	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-548aa, hsa-miR-548t-3p	65.6233263807001	-0.762328130992993	0.204298982249073	0.548830535347169	O16_never	14_117	FALSE	hsa-miR-6843-5p:Novel	5.03426991624203	0.566673680200359	0.233251277050191	0.59315307594374	O16_U16	14_29	FALSE
hsa-miR-320c	31.4485013085517	0.260329301376839	0.45597875179719	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-631-3p:Novel	13.2353507590627	-0.652056971645927	0.206052044835149	0.552584016677649	O16_never	14_117	FALSE	hsa-miR-5584-5p	1.30370899988882	0.688627199019417	0.235026514081342	0.595806157595636	O16_U16	14_29	FALSE
hsa-miR-3918-3p:Novel	3.47443767257663	-0.209644547330824	0.450507805143954	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-141-5p	1.95109197054689	-0.839545501730983	0.207032942732326	0.554616266845433	O16_never	14_117	FALSE	hsa-miR-4310	1.52022010751431	0.865165770592923	0.235801832424731	0.596484721418858	O16_U16	14_29	FALSE
hsa-miR-4279-5p:Novel	5.90270362120846	0.210298158637185	0.452611749608994	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-378f-5p:Novel	7.34857980383821	0.674009606042086	0.207503276305721	0.555277873946202	O16_never	14_117	FALSE	hsa-miR-6089-5p:Novel	10.9901230646905	0.684877017052801	0.235556815578977	0.596484721418858	O16_U16	14_29	FALSE
hsa-miR-4281	25.7271782019033	-0.229439804519351	0.450867165899295	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-613-5p:Novel	1.7842802632192	0.555101507835081	0.20830968435978	0.556836425073562	O16_never	14_117	FALSE	hsa-miR-1247-3p	3.63022224460113	-0.644049809838374	0.236146314208233	0.596713804719728	O16_U16	14_29	FALSE
hsa-miR-4315-3p:Novel	4.87511159023865	0.261971148740574	0.457129833229088	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-3671-5p:Novel	1.08846338408787	-0.998770433902412	0.209179680620822	0.558561424300069	O16_never	14_117	FALSE	hsa-miR-644a	1.75296327959261	0.743295806274322	0.23745258217986	0.59937010539492	O16_U16	14_29	FALSE
hsa-miR-4436b-3p	10.9623063385113	-0.17314607313711	0.456317991810725	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-122-5p	13.4596764381156	0.45791303697902	0.210535787575334	0.558582676533917	O16_never	14_117	FALSE	hsa-miR-1324	29.7354967691203	0.598502229802984	0.23818199295522	0.600211033820316	O16_U16	14_29	FALSE
hsa-miR-4487	105.505372374866	-0.163827366052725	0.456325067476228	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-449a	1.7682891539439	0.900714196793828	0.209970529498318	0.558582676533917	O16_never	14_117	FALSE	hsa-miR-3908-3p:Novel	1.81044728019951	0.745853510934643	0.238296550874193	0.600211033820316	O16_U16	14_29	FALSE
hsa-miR-4499-3p:Novel	8.11383652127255	-0.305748833576714	0.451470011597614	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-4671-5p	3.17148715464569	-0.857998754311962	0.209935633655338	0.558582676533917	O16_never	14_117	FALSE	hsa-miR-3664-5p	1.6266369748778	0.838423816521399	0.2385910058686	0.60030927600772	O16_U16	14_29	FALSE
hsa-miR-4638-3p	6.62033924739621	-0.280550724848559	0.451491751948677	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-5193	28.4933466724414	-0.488284007996257	0.210069237852561	0.558582676533917	O16_never	14_117	FALSE	hsa-miR-12120-3p:Novel	29.4407311495235	0.67054705440994	0.240339553317844	0.6034166135651	O16_U16	14_29	FALSE
hsa-miR-4647-3p:Novel	5.36229971854251	-0.211523384140814	0.447487640739304	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-658	15.0792615838969	0.557245131250161	0.210480208035629	0.558582676533917	O16_never	14_117	FALSE	hsa-miR-4646-5p	2.38599978909849	0.584688594611262	0.240334758642408	0.6034166135651	O16_U16	14_29	FALSE
hsa-miR-4688	7.12733714089288	0.381774201300517	0.448612486830711	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-9718-5p:Novel	7.81829242787189	-0.573376037120461	0.210312626574498	0.558582676533917	O16_never	14_117	FALSE	hsa-miR-3940-5p	4.38676721926391	-0.648944709762246	0.240979908980419	0.60367792560568	O16_U16	14_29	FALSE
hsa-miR-5093-5p:Novel	5.30187816140242	0.245437482091102	0.456082265255077	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-1208	3.01027830705712	0.646129309677871	0.211075247494968	0.559416913936557	O16_never	14_117	FALSE	hsa-miR-5194-5p:Novel	6.18382230670214	0.599701063034307	0.241471170242272	0.60367792560568	O16_U16	14_29	FALSE
hsa-miR-532-5p	8.82023143785405	-0.294128988670528	0.450891416755617	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-6740-5p	3.15804354979275	0.643714124337065	0.211548113237307	0.559477244157388	O16_never	14_117	FALSE	hsa-miR-5695-5p:Novel	7.08388765979011	-0.884306444828708	0.241353123481754	0.60367792560568	O16_U16	14_29	FALSE
hsa-miR-5694-3p:Novel	10.1461180882822	-0.257008258080206	0.454896332593414	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-7156-5p	1.21358441063053	0.754084863746511	0.211366497012536	0.559477244157388	O16_never	14_117	FALSE	hsa-miR-6787-5p	31.2897643617239	0.546001672154233	0.240936622520911	0.60367792560568	O16_U16	14_29	FALSE
hsa-miR-599	14.9254141913287	-0.185854145034315	0.450239046140145	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-4297-3p:Novel	3.48011652797513	0.540082305452646	0.211793313996133	0.559507065403873	O16_never	14_117	FALSE	hsa-miR-4692-5p:Novel	3.41964724220913	-0.799237255453879	0.241937597515688	0.603838430025477	O16_U16	14_29	FALSE
hsa-miR-643	4.64340001465408	0.314243448505663	0.45674383967229	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-4510	1.06396368970222	-0.728126550735294	0.212009515531154	0.559507065403873	O16_never	14_117	FALSE	hsa-miR-4707-5p	6.90799719957435	-0.54797251362193	0.242049277057021	0.603838430025477	O16_U16	14_29	FALSE
hsa-miR-6505-3p	7.97211956297037	-0.221959479461864	0.452568304746924	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-3924-5p:Novel	2.3554736625072	-0.830154075660852	0.212474007059298	0.560138262512636	O16_never	14_117	FALSE	hsa-miR-9986	11.1682128007263	-0.531158922394965	0.243003895535539	0.605577046138406	O16_U16	14_29	FALSE
hsa-miR-8077	12.7400368984443	0.164593354125727	0.456806269291755	0.807059969069969	U16_never	29_117	FALSE	hsa-let-7g-3p	3.1637586197932	0.763239354006712	0.213669702622889	0.560319494430909	O16_never	14_117	FALSE	hsa-miR-10398-3p	1.47330402684869	0.684328654407809	0.245758614489637	0.60728995168312	O16_U16	14_29	FALSE
hsa-miR-92b-5p	20.1031215901768	-0.214595098523386	0.453677740486637	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-1539	2.74311703818729	-0.746420761096646	0.213596116613098	0.560319494430909	O16_never	14_117	FALSE	hsa-miR-1290	1.64337298367404	-0.760724553846225	0.24575608674788	0.60728995168312	O16_U16	14_29	FALSE
hsa-miR-98-5p	15.8075686090089	-0.294345099704619	0.451027744499732	0.807059969069969	U16_never	29_117	FALSE	hsa-miR-655-3p	1.33076655426831	-1.07266051692267	0.213623339648419	0.560319494430909	O16_never	14_117	FALSE	hsa-miR-3179	1.56795386359354	0.863974340499237	0.243980633545495	0.60728995168312	O16_U16	14_29	FALSE
hsa-miR-1471-3p:Novel	10.636277602524	-0.258995279796429	0.458945479244409	0.808135704123919	U16_never	29_117	FALSE	hsa-miR-6864-5p	1.09820338646255	-0.971621342467278	0.213065006434974	0.560319494430909	O16_never	14_117	FALSE	hsa-miR-3619-3p	152.932325563137	-0.992695063425403	0.244864253386321	0.60728995168312	O16_U16	14_29	FALSE
