miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-641-3p:Novel 33.806713302713 0.961139035732111 0.213740339171011 4.49676013175554 6.89967517704231e-06 0.0124470140193843 Heavy_Light 69_144 TRUE
hsa-miR-144-5p 7.16456062128414 -2.04761991358705 0.474830768151136 -4.31231514663622 1.61553937495837e-05 0.0145721651621245 Heavy_Light 69_144 FALSE
hsa-miR-7106-3p 4.20879426512709 -1.11087981790367 0.266170937261536 -4.17355789979479 2.9987940534278e-05 0.0180327482412792 Heavy_Light 69_144 FALSE
hsa-miR-4709-3p 5.83196947292183 -1.11783042368081 0.276555264624202 -4.04197846386969 5.30021015021586e-05 0.0239039477774735 Heavy_Light 69_144 FALSE
hsa-miR-4508-3p:Novel 119.488500805027 0.991445879332537 0.254240791265627 3.8996333924114 9.63384494163654e-05 0.0347589125494246 Heavy_Light 69_144 TRUE
hsa-miR-3156-3p 44.7787164435117 1.19127183353511 0.30995409829679 3.84338145577423 0.000121350628510904 0.0364552526794072 Heavy_Light 69_144 TRUE
hsa-miR-324-3p 32.2894560320622 1.25858856565103 0.338142001625352 3.72207108138402 0.000197595376806101 0.0364552526794072 Heavy_Light 69_144 TRUE
hsa-miR-324-5p 37.59272396691 1.23342589440562 0.337966935920499 3.64954604522544 0.000262704149020118 0.0364552526794072 Heavy_Light 69_144 TRUE
hsa-miR-3665-3p:Novel 128.943752456098 0.932781332346213 0.248345323756264 3.7559850865631 0.000172660975531948 0.0364552526794072 Heavy_Light 69_144 TRUE
hsa-miR-3960-5p:Novel 264.277347504457 0.934634445897189 0.252961172308724 3.69477432985851 0.000220082166606966 0.0364552526794072 Heavy_Light 69_144 TRUE
hsa-miR-4479 6.03139509900012 -0.955171321419101 0.260483046533701 -3.6669231803365 0.000245486503793964 0.0364552526794072 Heavy_Light 69_144 FALSE
hsa-miR-650-3p:Novel 20.3982555734833 -1.17463429124523 0.315201344548049 -3.7266157380435 0.000194067979583918 0.0364552526794072 Heavy_Light 69_144 TRUE
hsa-miR-6748-3p 7.12659878410311 -1.15319458183061 0.312333799851024 -3.69218631598841 0.000222334484233828 0.0364552526794072 Heavy_Light 69_144 FALSE
hsa-miR-12131 2.42011419768416 -1.08313868066246 0.30419903469934 -3.5606249761213 0.000369973170402706 0.0428204651856015 Heavy_Light 69_144 FALSE
hsa-miR-216a-3p 7.2798526842888 0.992447306825694 0.279741400606128 3.54773124276676 0.000388564491993182 0.0428204651856015 Heavy_Light 69_144 FALSE
hsa-miR-2392-5p:Novel 11.1015909956385 0.820933008648263 0.232048045774017 3.53777169684825 0.000403518796094914 0.0428204651856015 Heavy_Light 69_144 FALSE
hsa-miR-8052-3p:Novel 5.24693768383266 -0.770700017798068 0.217704690222385 -3.54011673800321 0.000399950078080446 0.0428204651856015 Heavy_Light 69_144 FALSE
hsa-miR-1915-3p 11.4802258369031 0.855090989180325 0.247341434082353 3.45712796706605 0.000545965521714818 0.0511900422353226 Heavy_Light 69_144 FALSE
hsa-miR-4438 2.89833112562359 -0.93507385179931 0.273345862939683 -3.42084508520857 0.000624268807747836 0.0511900422353226 Heavy_Light 69_144 FALSE
hsa-miR-4690-3p 5.62795498550961 0.83511636870116 0.242581767422538 3.44261803998865 0.000576112380394161 0.0511900422353226 Heavy_Light 69_144 FALSE
hsa-miR-5703 9.92079478915957 0.720701868181055 0.210675171221423 3.42091507035533 0.000624108188490084 0.0511900422353226 Heavy_Light 69_144 FALSE
hsa-miR-7158-3p 55.7205097724014 -2.09561712578712 0.60995975121739 -3.43566460181115 0.00059110226278292 0.0511900422353226 Heavy_Light 69_144 FALSE
hsa-miR-10400-5p 90.4504653690116 0.877616178660899 0.257576327480359 3.40720821375877 0.000656310398425845 0.0514775634243576 Heavy_Light 69_144 FALSE
hsa-miR-3198 2.71360101605225 -0.758561824055176 0.226777917607862 -3.34495453550667 0.000822960593836406 0.0618592046367032 Heavy_Light 69_144 FALSE
hsa-miR-1261 3.43987875320864 -1.05876677473939 0.317755374563595 -3.3320184629245 0.000862185360321946 0.0620700908604896 Heavy_Light 69_144 FALSE
hsa-miR-425-3p 38.1168836869918 -0.833528421359474 0.250931263386597 -3.32174002597396 0.000894580023488209 0.0620700908604896 Heavy_Light 69_144 FALSE
hsa-miR-1267-3p:Novel 45.7912230548283 0.68405615530635 0.211943828228504 3.22753514940216 0.00124861699705405 0.0814090862360587 Heavy_Light 69_144 FALSE
hsa-miR-6088-3p:Novel 9.82279751208218 0.843239352150009 0.261540037364862 3.22413103800871 0.00126355566220047 0.0814090862360587 Heavy_Light 69_144 FALSE
hsa-miR-1208-3p:Novel 8.62917422176665 0.65812154343794 0.206120250784199 3.19290094463824 0.00140851254261042 0.0846985542289732 Heavy_Light 69_144 FALSE
hsa-miR-4741 19.6250539724516 0.739008745085066 0.231206635417139 3.19631287290591 0.00139196083382174 0.0846985542289732 Heavy_Light 69_144 FALSE
hsa-miR-4421 14.2002047572443 -1.01437728996319 0.320204452812664 -3.16790500898078 0.00153541679569663 0.0893513515947329 Heavy_Light 69_144 FALSE
hsa-miR-4300 6.32373677776036 -0.799081755822526 0.254059652287001 -3.14525249731443 0.00165943540057512 0.0907158018981065 Heavy_Light 69_144 FALSE
hsa-miR-4494 32.0748190121079 -0.607972954043947 0.193185376302681 -3.14709615023541 0.00164900726355628 0.0907158018981065 Heavy_Light 69_144 FALSE
hsa-miR-1343-5p 2.99447837731157 0.760063035045742 0.245760212008201 3.09270173896326 0.00198343370165321 0.0979130171736741 Heavy_Light 69_144 FALSE
hsa-miR-5192 3.43406559679144 -0.918179210123662 0.297209349972425 -3.08933487526166 0.00200605184841215 0.0979130171736741 Heavy_Light 69_144 FALSE
hsa-miR-5691-3p:Novel 26.3354233450247 -0.949775401819154 0.305114282394941 -3.11285133676489 0.00185289326070692 0.0979130171736741 Heavy_Light 69_144 FALSE
hsa-miR-638 53.4623102167455 -0.926992601755482 0.300865520187956 -3.08108619816712 0.00206246931962285 0.0979130171736741 Heavy_Light 69_144 FALSE
hsa-miR-6811-5p 12.462357689262 -0.906209211811317 0.293872468731783 -3.0836818968517 0.00204456080409181 0.0979130171736741 Heavy_Light 69_144 FALSE
hsa-miR-4497 15.4320466550694 0.612884452473534 0.20019716015773 3.06140432756717 0.002203013829146 0.0988646930500511 Heavy_Light 69_144 FALSE
hsa-miR-4644 10.9768276840397 0.610601324651662 0.199837394847727 3.05549081600533 0.00224692484204662 0.0988646930500511 Heavy_Light 69_144 FALSE
hsa-miR-636 49.1408349610778 0.737838969072661 0.240979669548819 3.06183077789966 0.0021998778119132 0.0988646930500511 Heavy_Light 69_144 FALSE
hsa-miR-11399 4.35165894811412 -0.807806020381337 0.273196770076557 -2.95686519337315 0.00310783960242276 0.0998582987122665 Heavy_Light 69_144 FALSE
hsa-miR-3170-3p:Novel 12.2130124858281 -0.564829449818577 0.188768576771015 -2.99217941608862 0.00276993420179192 0.0998582987122665 Heavy_Light 69_144 FALSE
hsa-miR-3619-3p 152.932325563137 -1.13703600988582 0.385850880368083 -2.94682756406087 0.00321052179895314 0.0998582987122665 Heavy_Light 69_144 FALSE
hsa-miR-3683-3p:Novel 3.92364635760467 -0.755500918123054 0.255900214714489 -2.95232623765468 0.00315389521374875 0.0998582987122665 Heavy_Light 69_144 FALSE
hsa-miR-3960 25.0654977730932 0.61101278952222 0.203340128042107 3.00488051918456 0.00265685194354936 0.0998582987122665 Heavy_Light 69_144 FALSE
