miRNA	baseMean	log2FoldChange	pvalue	padj	comparison	size	sig
hsa-miR-4781-3p	1.09110230985084	-0.595073631276062	0.168048084381488	0.513861889130632	All_NoWine	177_36	FALSE
hsa-miR-10396b-5p	3.5860763310791	-0.521008640841159	0.169560694593632	0.517455373451412	All_NoWine	177_36	FALSE
hsa-miR-5192-5p:Novel	10.8427392756181	-0.398407293055487	0.169517559722228	0.517455373451412	All_NoWine	177_36	FALSE
hsa-miR-4798-5p	0.861376103214816	-0.62515959952412	0.169791833144191	0.51764567818413	All_NoWine	177_36	FALSE
hsa-miR-1257	13.8399995394397	0.33038923831561	0.171441275046785	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-3160-3p	18.4843931697899	0.306877529766924	0.171833062474967	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-3196	6.29341813577874	0.541904058142588	0.171359394715965	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-3975-5p:Novel	1.15949094791481	-0.647701138278184	0.172394595874018	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-4443-3p:Novel	25.239050321632	0.414845713215037	0.17049145195996	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-4484	4.59125589015796	0.477823857871111	0.172212998316236	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-4508	4.22474655171525	-0.474546104586274	0.171366463427155	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-4529-3p	0.597149802332537	-0.697444298531339	0.170613182286971	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-4535-5p:Novel	2.9364623692413	-0.447662830129506	0.171639644737598	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-4750-3p	3.22998553313692	-0.683870425472162	0.172515870361143	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-4761-5p	0.554125511554164	-0.720656227957774	0.171385780495345	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-487a-5p	1.15850382031023	-0.686029874089572	0.171868324342231	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-517-5p	1.26524557906385	-0.458248329539462	0.172199386971943	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-638-3p:Novel	89.503051223926	-0.376746681546554	0.17045868322893	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-7977	0.511166408507468	-0.68636669623239	0.172043450333465	0.518223481290523	All_NoWine	177_36	FALSE
hsa-miR-296-3p	1.59611010049873	-0.509341017871848	0.172973516060685	0.519089798197771	All_NoWine	177_36	FALSE
hsa-miR-28-3p	8.88238535178523	-0.596374061677463	0.173313629915859	0.519094631789003	All_NoWine	177_36	FALSE
hsa-miR-3619-5p	1.49422699355142	-0.484899345901815	0.173232765065724	0.519094631789003	All_NoWine	177_36	FALSE
hsa-miR-6084	12.9002225784727	0.361494789646863	0.174623885068665	0.521048678799575	All_NoWine	177_36	FALSE
hsa-miR-6130	33.4542788863617	-0.356118440626047	0.174467396901693	0.521048678799575	All_NoWine	177_36	FALSE
hsa-miR-639	26.4466855220436	0.403939581214298	0.174645595632854	0.521048678799575	All_NoWine	177_36	FALSE
hsa-miR-934	5.15238828889914	0.344737566492833	0.174148335859341	0.521048678799575	All_NoWine	177_36	FALSE
hsa-miR-2355-3p	0.412875527490009	-0.783537541639338	0.175863486974012	0.52368602456236	All_NoWine	177_36	FALSE
hsa-miR-4258	13.8735903119094	0.381928085301049	0.175871080958341	0.52368602456236	All_NoWine	177_36	FALSE
hsa-miR-5708-3p:Novel	1.66692731543111	-0.558431727230324	0.17637623030959	0.524680793753164	All_NoWine	177_36	FALSE
hsa-miR-26b-3p	0.87577243305591	-0.621060323445952	0.176721159775886	0.524689058114851	All_NoWine	177_36	FALSE
hsa-miR-548ap-3p	0.465685686992669	-0.789193317284831	0.176595616048926	0.524689058114851	All_NoWine	177_36	FALSE
hsa-miR-1247-5p	0.724691179981521	-0.589058200030537	0.177116899799737	0.525355446504635	All_NoWine	177_36	FALSE
hsa-miR-6085	16.4489276262066	-0.307701706649938	0.177485395065812	0.52593981320468	All_NoWine	177_36	FALSE
hsa-miR-10397-3p	21.797033845255	-0.330641720577016	0.179853616127607	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-1231-3p:Novel	29.2950460369017	-0.363821907555993	0.180307715693984	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-3187-3p	3.00050641765303	0.652237362492366	0.179045346184149	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-3911	9.23452677293771	-0.370235616971921	0.18002227478459	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-4255-3p:Novel	8.08246832577346	-0.484622615016275	0.179846197956338	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-4293-5p:Novel	4.56743491990054	-0.394437140836056	0.1801044759243	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-4434-3p:Novel	1.19444315170845	0.659641424738466	0.178995764046457	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-4655-5p	20.16103968289	0.345141604388986	0.180233883214129	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-4692-5p:Novel	3.41964724220913	-0.489861470963582	0.179305450371989	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-4714-5p	2.93223188476366	-0.377575277927746	0.180143341913979	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-521	11.4214947011162	-0.401141463355644	0.179549242921295	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-541-5p	2.11022175431479	-0.37777777752513	0.179707889193812	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-6809-5p	5.1702907479644	-0.439778054844401	0.179615855431438	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-6818-3p	0.453326300594525	-0.781423474165346	0.178149642674353	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-9500-3p:Novel	11.0918058786162	-0.348596577507016	0.178198978216391	0.526670251460426	All_NoWine	177_36	FALSE
hsa-miR-543-5p:Novel	0.609770485279166	-0.727412596590006	0.180559489059448	0.526903856275287	All_NoWine	177_36	FALSE
hsa-miR-4437	71.6525004929375	0.232126495106172	0.180872162327865	0.527272060915517	All_NoWine	177_36	FALSE
hsa-miR-4763-3p	10.7611619275415	0.358205005448645	0.181029501188145	0.527272060915517	All_NoWine	177_36	FALSE
hsa-miR-4289	0.845952549006353	0.548017549812606	0.181620456866648	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-4443	3.47047334737006	-0.520069659181735	0.182448877294369	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-4486-3p:Novel	10.1266327612314	-0.321045349818947	0.182802374852138	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-4507	3.96538384106423	-0.385454893601595	0.181970389279151	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-4725-3p	14.3713048513171	0.507931521276446	0.182195862436705	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-548an	0.666988017349876	-0.595369436006814	0.182882438352511	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-6134	6.81395383537064	-0.377735847102984	0.182643312001463	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-6833-5p	8.30490899180536	0.330390212046516	0.182300906026458	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-6860	30.6162051792593	-0.36033478889414	0.182581527014941	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-7974	1.56525625560123	-0.492501569102246	0.181713423602823	0.527657985350095	All_NoWine	177_36	FALSE
hsa-miR-498-5p	4.85167989018566	-0.596227667855376	0.183154367541149	0.527945907188631	All_NoWine	177_36	FALSE
hsa-miR-1-5p	11.3434619956984	-0.371311266861187	0.183561992539324	0.528162448138802	All_NoWine	177_36	FALSE
hsa-miR-1302-5-5p:Novel	1.00173428697489	-0.630087486479486	0.183573906004553	0.528162448138802	All_NoWine	177_36	FALSE
hsa-miR-6734-3p	1.11076107179603	-0.797028764071269	0.183899904745689	0.528604505955979	All_NoWine	177_36	FALSE
hsa-miR-4487-5p:Novel	5.00363419039354	0.511978380977544	0.184150100679098	0.52882805129475	All_NoWine	177_36	FALSE
hsa-miR-6827-5p	1.41526191905362	-0.555239386618594	0.184760129655524	0.530083552528991	All_NoWine	177_36	FALSE
hsa-miR-6821-5p	8.25612798705821	-0.409837051959381	0.184941924718373	0.530109236552571	All_NoWine	177_36	FALSE
hsa-miR-3139	1.84923998783558	-0.410504285147193	0.18572037651707	0.531843505861676	All_NoWine	177_36	FALSE
hsa-miR-6874-5p	11.4183027845484	0.311743842263365	0.186303452559194	0.533015568096126	All_NoWine	177_36	FALSE
hsa-miR-300-5p:Novel	2.59598127917188	-0.498904762390985	0.186888272002217	0.534190428919664	All_NoWine	177_36	FALSE
hsa-miR-3690	0.726609698104976	-0.558164975985128	0.187302649133112	0.534876373269323	All_NoWine	177_36	FALSE
hsa-miR-5571-5p	1.85695476481236	-0.590553725179895	0.187661944771432	0.535403892664168	All_NoWine	177_36	FALSE
hsa-miR-9718-5p:Novel	7.81829242787189	0.386676849018137	0.188248365313422	0.536577821948201	All_NoWine	177_36	FALSE
hsa-miR-6841-5p	0.609715236732724	0.80354884623634	0.188446618274017	0.536644176644763	All_NoWine	177_36	FALSE
hsa-miR-3913-5p	0.730176322410104	-0.591371847862176	0.189549169405974	0.536746739912265	All_NoWine	177_36	FALSE
hsa-miR-4289-3p:Novel	8.71979635492045	-0.440577408875144	0.189364931085917	0.536746739912265	All_NoWine	177_36	FALSE
hsa-miR-4457	2.86242869176031	-0.329813931130447	0.189340231913733	0.536746739912265	All_NoWine	177_36	FALSE
hsa-miR-4690-5p	15.1460033005645	0.35129899786326	0.189212560158021	0.536746739912265	All_NoWine	177_36	FALSE
hsa-miR-4696-3p:Novel	1.34631004103556	0.51379162915822	0.18988269083952	0.536746739912265	All_NoWine	177_36	FALSE
hsa-miR-5196-3p	2.19064439704221	-0.585731014590945	0.189016981594856	0.536746739912265	All_NoWine	177_36	FALSE
hsa-miR-711-5p:Novel	9.92291125937771	0.353186380084705	0.189735945449247	0.536746739912265	All_NoWine	177_36	FALSE
hsa-miR-7853-3p:Novel	2.53758672224495	-0.433358942102829	0.188732749923091	0.536746739912265	All_NoWine	177_36	FALSE
hsa-miR-2117-5p:Novel	2.22984238703424	-0.486082082524051	0.190222264827845	0.536806498295636	All_NoWine	177_36	FALSE
hsa-miR-4519-3p:Novel	9.11574045155926	0.557546265854032	0.190428911035426	0.536806498295636	All_NoWine	177_36	FALSE
hsa-miR-6754-3p	0.492761264740079	-0.780904377744443	0.190415187304667	0.536806498295636	All_NoWine	177_36	FALSE
hsa-miR-12118	21.1482963313509	0.605413886962583	0.191252442947993	0.537018324947757	All_NoWine	177_36	FALSE
hsa-miR-3199-3p:Novel	4.23011822533239	-0.416154676410913	0.191073817366525	0.537018324947757	All_NoWine	177_36	FALSE
hsa-miR-4288	24.1103257147999	-0.525816803695185	0.191533052886877	0.537018324947757	All_NoWine	177_36	FALSE
hsa-miR-520d-5p	4.48604207520132	0.406088495469833	0.191129056261521	0.537018324947757	All_NoWine	177_36	FALSE
hsa-miR-5699-5p	1.58336010012118	0.44323702191754	0.191554629114068	0.537018324947757	All_NoWine	177_36	FALSE
hsa-miR-576-3p	6.98560727301922	-0.405259376369626	0.191403013809695	0.537018324947757	All_NoWine	177_36	FALSE
hsa-miR-2909-3p:Novel	12.342992840583	0.450295637038126	0.192237353156719	0.53754700770983	All_NoWine	177_36	FALSE
hsa-miR-4267-3p:Novel	6.57599392026011	0.359482957706403	0.192113761243812	0.53754700770983	All_NoWine	177_36	FALSE
hsa-miR-4756-3p	0.685805488310984	-0.523917592193356	0.192269014495495	0.53754700770983	All_NoWine	177_36	FALSE
hsa-miR-5000-3p	0.693653050843347	-0.72880361525876	0.192607652779819	0.538003343420497	All_NoWine	177_36	FALSE
hsa-miR-3691-3p	2.82332611165034	-0.427448604619887	0.192896252066925	0.538319203902874	All_NoWine	177_36	FALSE
hsa-miR-4683-5p:Novel	5.67905942365311	-0.396866905463519	0.193973622819045	0.540342507889201	All_NoWine	177_36	FALSE
hsa-miR-8075-5p:Novel	35.9556213722668	0.479063134384276	0.193890000210161	0.540342507889201	All_NoWine	177_36	FALSE
hsa-miR-573	2.80560854670182	0.489830903886048	0.194475893710328	0.541250059899798	All_NoWine	177_36	FALSE
hsa-miR-1181	8.00534513848986	-0.435025870940431	0.19465872233683	0.541267725663698	All_NoWine	177_36	FALSE
hsa-miR-5587-3p	2.60842499194517	-0.503752388916568	0.195002702213351	0.541733050442344	All_NoWine	177_36	FALSE
hsa-miR-564-3p:Novel	3.50442386849091	0.428618896781723	0.195372795099926	0.542270011376897	All_NoWine	177_36	FALSE
hsa-miR-4525	0.907611324429452	-0.524731583786344	0.196315356664579	0.54439348905087	All_NoWine	177_36	FALSE
hsa-miR-518c-3p	0.535361363659445	0.65897086648989	0.196597258771105	0.544573771138547	All_NoWine	177_36	FALSE
hsa-miR-548ag-1-3p:Novel	0.43000699344664	-0.649768080743011	0.196735486932348	0.544573771138547	All_NoWine	177_36	FALSE
hsa-miR-10398-5p	0.573871090593872	-0.590497594386859	0.198348542794089	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-10401-3p	1.01140850467106	-0.552761858637614	0.197775075254998	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-1197	3.48333666414063	-0.400804892376571	0.198908296957744	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-27a-5p	2.72517040237318	0.476968873136588	0.199149769728509	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-302c-5p	20.6121028646949	-0.433837164818208	0.198748872392627	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-3178-3p:Novel	14.977261854394	-0.317287160963106	0.198051804717385	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-505-5p	7.16619779572426	0.566043010449029	0.198543191475387	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-5188	1.92326879998855	-0.447603455153549	0.199108625187543	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-654-5p	17.4257372104797	-0.323859844750301	0.199107639247017	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-7851-3p	11.6538977642631	0.315926414348421	0.199015767820011	0.546325888870607	All_NoWine	177_36	FALSE
hsa-miR-658-5p:Novel	5.59396536876821	-0.36561124711418	0.199631822907808	0.547158892634716	All_NoWine	177_36	FALSE
hsa-miR-3115	0.516117604210397	0.688484469782114	0.200381271165476	0.547610858097197	All_NoWine	177_36	FALSE
hsa-miR-4510	1.06396368970222	-0.454644834272839	0.200213579033946	0.547610858097197	All_NoWine	177_36	FALSE
hsa-miR-6843-3p	0.583783397879917	-0.678007074943806	0.200510920653131	0.547610858097197	All_NoWine	177_36	FALSE
hsa-miR-6863-5p:Novel	4.1742091887809	0.488476190251994	0.200267142267781	0.547610858097197	All_NoWine	177_36	FALSE
hsa-miR-3616-5p	0.379061263176706	-0.961302747185397	0.201128476640097	0.548033876950218	All_NoWine	177_36	FALSE
hsa-miR-3685-3p:Novel	8.05107667233504	0.383445686051958	0.201201873311361	0.548033876950218	All_NoWine	177_36	FALSE
hsa-miR-4768-3p	1.21898619650488	-0.69907423122479	0.201066971912175	0.548033876950218	All_NoWine	177_36	FALSE
hsa-miR-99b-5p	2.20444450063405	-0.662349045240406	0.201603761808509	0.548641293226882	All_NoWine	177_36	FALSE
hsa-miR-12129-5p:Novel	1.71887571055524	-0.475058099070525	0.202020878156739	0.549289036619432	All_NoWine	177_36	FALSE
hsa-miR-1471-3p:Novel	10.636277602524	0.403300439529341	0.203048271180196	0.549471980187575	All_NoWine	177_36	FALSE
hsa-miR-181b-5p	30.9597892737848	-0.264097582605243	0.202563719761391	0.549471980187575	All_NoWine	177_36	FALSE
hsa-miR-19a-3p	2.78067057380455	-0.383913939878715	0.203011065516034	0.549471980187575	All_NoWine	177_36	FALSE
hsa-miR-3149	20.1992939559465	0.443569829721099	0.20236341254895	0.549471980187575	All_NoWine	177_36	FALSE
hsa-miR-526a-3p	1.31283778249714	0.564167752572826	0.202644427173842	0.549471980187575	All_NoWine	177_36	FALSE
hsa-miR-8061-3p:Novel	8.62804567234888	-0.493032912657452	0.203163099293352	0.549471980187575	All_NoWine	177_36	FALSE
hsa-miR-3917-5p:Novel	9.29827798448446	-0.282606718255949	0.203405156489978	0.549641951501995	All_NoWine	177_36	FALSE
hsa-miR-200b-3p	170.678869273878	0.469683957788905	0.206587109695736	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-2114-5p	34.1228221034993	0.38308875159429	0.20546908560269	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-30c-2-3p	3.2948371413694	-0.38274865023286	0.206742889416025	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-31-5p	5.34699578863387	-0.490202165333685	0.204841889766039	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-3156-5p	5.15686334995506	-0.357535432238648	0.206312398642229	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-3168-3p:Novel	36.7502759827688	-0.284919121544855	0.205162177924461	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-3621	6.55250525171197	-0.348462139749352	0.20403942015828	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-4315-3p:Novel	4.87511159023865	0.425616096178945	0.204091042356152	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-4433a-5p	0.729013911523466	-0.578017691424684	0.206873472238991	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-4438	2.89833112562359	-0.414536067542592	0.206795660877421	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-4491	1.35509196009268	-0.483206482371978	0.205166262856569	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-452-3p	0.763291507223503	-0.591788880102276	0.203714489816871	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-4738-3p	12.8853563133345	0.36136940934035	0.20572224390684	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-5195-3p	1.79968954703887	-0.454478866992268	0.204937237655789	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-544a	1.40321799407924	-0.487162914821815	0.206421798510877	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-6516-3p	0.414719468253418	-0.825140702613232	0.204442051498621	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-6805-5p	46.1788801393077	-0.285480215923492	0.206807662672031	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-8058	1.66905803128622	-0.446519095155156	0.205924203550206	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-8085-3p:Novel	14.6842903847838	0.35471056802995	0.204805896183059	0.549810172753021	All_NoWine	177_36	FALSE
hsa-miR-7150-3p:Novel	10.8071395976199	-0.281360706754214	0.207056748061831	0.549820819312239	All_NoWine	177_36	FALSE
hsa-miR-4263	22.1048330904863	-0.390181036088593	0.207443778535315	0.549946929914751	All_NoWine	177_36	FALSE
hsa-miR-4309	32.1227759502899	0.327903722137853	0.20746286205131	0.549946929914751	All_NoWine	177_36	FALSE
hsa-miR-4496	2.06026565506759	-0.426190258577306	0.20805720214674	0.551046147654621	All_NoWine	177_36	FALSE
hsa-miR-4758-5p	57.1558338255987	0.311948379827378	0.208727352755457	0.552344081881784	All_NoWine	177_36	FALSE
hsa-miR-4464-3p:Novel	2.04432277514311	-0.509618273274591	0.209008880168515	0.552612271962788	All_NoWine	177_36	FALSE
hsa-miR-10527-3p:Novel	9.96653733845551	-0.366678357882862	0.210018484204793	0.554215592786973	All_NoWine	177_36	FALSE
hsa-miR-4751-3p:Novel	7.99511181247153	0.38681475387418	0.21015739628668	0.554215592786973	All_NoWine	177_36	FALSE
hsa-miR-6802-5p	19.5839707911277	-0.287129652080384	0.209966352408748	0.554215592786973	All_NoWine	177_36	FALSE
hsa-miR-3155a	17.1617227881687	0.31015398919465	0.211257142289191	0.556637160997379	All_NoWine	177_36	FALSE
hsa-miR-3908-3p:Novel	1.81044728019951	-0.418951063327915	0.211644150297269	0.55717820511736	All_NoWine	177_36	FALSE
hsa-miR-11399	4.35165894811412	-0.401148384956173	0.212287414197941	0.558354927302422	All_NoWine	177_36	FALSE
hsa-miR-339-3p	1.8189973073504	-0.459132747671515	0.21246969990523	0.558354927302422	All_NoWine	177_36	FALSE
hsa-miR-7110-3p	4.64962183563632	-0.463174030777104	0.212637285650221	0.558354927302422	All_NoWine	177_36	FALSE
hsa-miR-1276	1.08887342853521	-0.404004397047392	0.212967957493089	0.558744846562278	All_NoWine	177_36	FALSE
hsa-miR-8084-3p:Novel	0.667803205641215	-0.640182932034363	0.213167680780204	0.558790835002466	All_NoWine	177_36	FALSE
hsa-miR-6870-5p	12.3196579497164	0.377840061280951	0.213575687273601	0.55938226547236	All_NoWine	177_36	FALSE
hsa-miR-4468	5.70207251853692	-0.39125930080029	0.213848033507314	0.559617678128782	All_NoWine	177_36	FALSE
hsa-miR-6842-5p	1.91899336705551	-0.584682742620593	0.214055106129129	0.559682020884944	All_NoWine	177_36	FALSE
hsa-miR-3123	6.46527500401004	0.35165950939422	0.214647771491624	0.560335911534239	All_NoWine	177_36	FALSE
hsa-miR-6505-5p	4.68389860543277	-0.48058443920461	0.214670588866231	0.560335911534239	All_NoWine	177_36	FALSE
hsa-miR-3141-3p:Novel	24.2686534001364	-0.252194911561128	0.215009426665479	0.560743122094409	All_NoWine	177_36	FALSE
hsa-miR-3186-3p	4.97900875532845	0.400912049894894	0.215511619734013	0.561575308176906	All_NoWine	177_36	FALSE
hsa-miR-1203	176.106539493349	0.378010297073564	0.216845546759253	0.564571555102402	All_NoWine	177_36	FALSE
hsa-miR-7704-3p:Novel	47.695427579233	0.279265525694533	0.217209251667095	0.565038825159439	All_NoWine	177_36	FALSE
hsa-miR-5584-5p	1.30370899988882	-0.393892420097925	0.217660454870422	0.565732724650496	All_NoWine	177_36	FALSE
hsa-miR-1233-5p	6.52650266161329	-0.379913043885778	0.222608295458835	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-1302	106.18612548089	-0.216128847139817	0.219637688685939	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-137-3p	84.6478277046181	-0.375346070139693	0.221160584592842	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-1914-3p	1.13189970429268	-0.395112095936576	0.222591361104368	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-2276-3p	3.32376074109109	0.490464280266306	0.222381802162241	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-3192-5p	2.9754949064614	-0.387682421205764	0.21977533650753	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-3197	23.8325246876603	-0.354488706284633	0.220979104416924	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-331-5p	0.807145386939932	-0.560421102074272	0.220413049550015	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-3660-5p:Novel	1.2522139685307	-0.423654430608266	0.220456588726049	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-3689c-5p:Novel	1.22148486398641	0.622503836697174	0.221832729326189	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-4313-3p:Novel	20.2590838994336	-0.235248948193245	0.218957103380877	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-4433b-5p	0.380524523803195	-0.65581495675595	0.220381745136811	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-4639-5p	1.42721342285773	0.440924923996259	0.220026293276754	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-4656	2.77328926763712	-0.413629625073804	0.222022831377879	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-5100-5p:Novel	9.15932099058615	0.395936820773791	0.219916972614959	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-548l-3p:Novel	10.427867742185	0.412075577985039	0.219800150866228	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-646	101.423739676112	-0.459985849803169	0.222277340924545	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-6509-5p	31.2081782393934	0.346140985272826	0.222337875999202	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-6891-3p	0.57123349466697	-0.654023824423764	0.222438663646043	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-7705	3.38440469756475	-0.579288754600839	0.221977530714388	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-8065	2.9371094255636	-0.462471932851248	0.22166033261831	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-920	8.09900887104478	-0.325367103694884	0.221870947075547	0.568003030093382	All_NoWine	177_36	FALSE
hsa-miR-6850-3p	1.98760423077798	-0.4347164646276	0.223304713367088	0.569306364004039	All_NoWine	177_36	FALSE
hsa-miR-1279	0.554433897306078	-0.552847054362157	0.223518634490994	0.569378448491593	All_NoWine	177_36	FALSE
hsa-miR-1910-5p	0.719292031963972	-0.620814876638171	0.223717005154355	0.569410833865898	All_NoWine	177_36	FALSE
hsa-miR-4672	14.264898294638	-0.402193811046128	0.224349661329413	0.570368987591008	All_NoWine	177_36	FALSE
hsa-miR-4686-3p:Novel	3.77294547553098	-0.399367351632116	0.224651365180938	0.570368987591008	All_NoWine	177_36	FALSE
hsa-miR-526a-5p	0.469185528489468	-0.631230612371754	0.224526500407136	0.570368987591008	All_NoWine	177_36	FALSE
hsa-miR-3674-3p:Novel	1.19422394371985	-0.487414131962359	0.225191473183579	0.571157145041443	All_NoWine	177_36	FALSE
hsa-miR-659-5p	0.525204521883111	-0.657455389932503	0.225334250244586	0.571157145041443	All_NoWine	177_36	FALSE
hsa-miR-4525-3p:Novel	13.0474913846988	0.452495738205137	0.225746658805992	0.571729977339371	All_NoWine	177_36	FALSE
hsa-miR-5190	3.35541577146613	-0.352828163017032	0.226046060903012	0.572015898341203	All_NoWine	177_36	FALSE
hsa-miR-4648-3p:Novel	2.3691912381852	-0.322798682448355	0.226663043716088	0.572640093099374	All_NoWine	177_36	FALSE
hsa-miR-8084	0.563414750504556	-0.572502602318128	0.226666147056615	0.572640093099374	All_NoWine	177_36	FALSE
hsa-miR-3155a-5p:Novel	2.37196453256159	0.382248717272613	0.226868083721159	0.572678529031106	All_NoWine	177_36	FALSE
hsa-miR-12130	1.28765502540294	-0.464122369619145	0.227210207629844	0.57307048256639	All_NoWine	177_36	FALSE
hsa-miR-429	14.8835774387128	0.688514391486913	0.227831383743852	0.573693640346792	All_NoWine	177_36	FALSE
hsa-miR-6086	0.378473958148731	-0.787407791601717	0.227733979081953	0.573693640346792	All_NoWine	177_36	FALSE
hsa-miR-9903-5p:Novel	3.31693890661476	-0.34716416204244	0.228383969494772	0.574613317834672	All_NoWine	177_36	FALSE
hsa-miR-3654	3.60015691901944	0.386606161459985	0.230541811778649	0.575977831299473	All_NoWine	177_36	FALSE
hsa-miR-3915-3p:Novel	1.02326374242235	-0.49384189335197	0.230992087544295	0.575977831299473	All_NoWine	177_36	FALSE
hsa-miR-3937	2.49057752943053	-0.332638175680879	0.22989498870604	0.575977831299473	All_NoWine	177_36	FALSE
hsa-miR-4494-5p:Novel	10.2308920312539	-0.463095353600093	0.229220853495506	0.575977831299473	All_NoWine	177_36	FALSE
hsa-miR-4701-3p	7.50658868166017	0.308339771146649	0.230618947441815	0.575977831299473	All_NoWine	177_36	FALSE
hsa-miR-513a-3p	3.45538895518415	-0.360013047158381	0.22953089936153	0.575977831299473	All_NoWine	177_36	FALSE
hsa-miR-645-5p:Novel	1.22285817697761	-0.447830822123721	0.230063490049574	0.575977831299473	All_NoWine	177_36	FALSE
hsa-miR-651-3p	2.25478006472226	-0.425376614533052	0.229855456573254	0.575977831299473	All_NoWine	177_36	FALSE
