miRNA	baseMean	log2FoldChange	pvalue	padj	comparison	size	sig
hsa-miR-5092-5p:Novel	18.0607920558678	1.57823347925319	0.000290459850086482	0.0126440803490772	over_normal	62_142	TRUE
hsa-miR-10392-5p	124.870056604282	0.663143444065683	0.00034075928553157	0.0143841722650144	over_normal	62_142	TRUE
hsa-miR-2113	7.17463827768994	1.29785346690408	0.00036292682599266	0.0148693255472875	over_normal	62_142	FALSE
hsa-miR-4265	11.852599109945	0.799353602939187	0.000378616607373274	0.0150689409734563	over_normal	62_142	FALSE
hsa-miR-6836-5p	8.50951987864162	-1.11413017034147	0.000399743090622311	0.0154678368121355	over_normal	62_142	FALSE
hsa-miR-345-3p	8.5895687941863	-0.78319631076822	0.000414730591168681	0.015614046310756	over_normal	62_142	FALSE
hsa-miR-1306-3p	55.7593266744338	0.893390873993313	0.000457361564082541	0.016336016891461	over_normal	62_142	TRUE
hsa-miR-3928-5p	3.93927855867011	1.37689240525091	0.000456254759965068	0.016336016891461	over_normal	62_142	FALSE
hsa-miR-4327	14.3439844013577	1.46301941801623	0.00053587650298593	0.018661899216485	over_normal	62_142	FALSE
hsa-miR-298-3p:Novel	7.96762420845335	0.772811842915418	0.000574320473528439	0.0195128882835394	over_normal	62_142	FALSE
hsa-miR-6778-3p	4.89312726473413	1.10409610720122	0.000653130546869797	0.0216621631378483	over_normal	62_142	FALSE
hsa-miR-485-5p	3.67392786975919	0.913846687202571	0.000770132196104371	0.0249487011435672	over_normal	62_142	FALSE
hsa-miR-124-5p	30.8201425014403	-0.718468924962984	0.000807971188875524	0.0250111970245245	over_normal	62_142	TRUE
hsa-miR-599	15.4188069543426	0.637283920843661	0.000795524380040678	0.0250111970245245	over_normal	62_142	TRUE
hsa-miR-664a-5p	17.0319977812755	-0.900498191331084	0.00112181336466187	0.0333109790729735	over_normal	62_142	TRUE
hsa-miR-6862-3p	9.27784231420259	1.12255430595148	0.0011239167382841	0.0333109790729735	over_normal	62_142	FALSE
hsa-miR-6131-5p:Novel	46.5654741212537	-0.822617642323253	0.00119185326816854	0.0345885750533079	over_normal	62_142	TRUE
hsa-miR-3682-3p	11.8401562284125	-0.811341235097149	0.00122675052533681	0.0348747649345751	over_normal	62_142	FALSE
hsa-miR-4505	88.8496596353654	0.698030452782025	0.00137936462459023	0.0378504248081452	over_normal	62_142	TRUE
hsa-miR-4658	9.93404255374752	0.861159792210639	0.00141311278252243	0.0378504248081452	over_normal	62_142	FALSE
hsa-miR-8075	38.3433163834293	-0.991082331499255	0.001400148061204	0.0378504248081452	over_normal	62_142	TRUE
hsa-miR-944-5p:Novel	135.172211882789	0.687866160885016	0.00144010948659849	0.0378504248081452	over_normal	62_142	TRUE
hsa-let-7b-5p	152.757680824003	-0.986234271101572	0.00169138444541468	0.041335061973029	over_normal	62_142	TRUE
hsa-miR-1293	22.562056692939	0.622295128901366	0.00166080233238684	0.041335061973029	over_normal	62_142	TRUE
hsa-miR-193b-5p	5.11123885820936	1.08515052361971	0.00168471827144859	0.041335061973029	over_normal	62_142	FALSE
hsa-miR-4725-3p	14.6226967884003	-1.04878024838047	0.00168606480729587	0.041335061973029	over_normal	62_142	FALSE
hsa-miR-4725-5p	26.8011165409258	0.779131116727892	0.0017988986446803	0.043204582966201	over_normal	62_142	TRUE
hsa-miR-486-3p	55.6596323811589	-1.23717923680803	0.00195597840891481	0.0461809817562429	over_normal	62_142	TRUE
hsa-miR-484-3p:Novel	24.1726953745689	-0.499170850082114	0.00211841769861091	0.0491825975694166	over_normal	62_142	TRUE
hsa-miR-197-5p	57.7945348313248	-0.524738554041501	0.00222276143482749	0.0507591258805688	over_normal	62_142	FALSE
hsa-miR-1302	103.30387408063	-0.437184212304809	0.00237019135672234	0.053252847740552	over_normal	62_142	FALSE
hsa-miR-192-5p	423.938357682637	-0.943880241770252	0.00258560657574218	0.0571706342858548	over_normal	62_142	FALSE
hsa-let-7a-3p	254.332365401458	-0.893507288465383	0.0026270929892904	0.0571803208450238	over_normal	62_142	FALSE
hsa-miR-21-5p	190.050911543707	-0.89015198433822	0.00276394471052707	0.0592334612579109	over_normal	62_142	FALSE
hsa-let-7g-5p	160.038166255172	-1.04122810642041	0.00305432064527154	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-10527-3p:Novel	9.42880912923061	0.741866752921731	0.00315951333569278	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-215-5p	108.448275812097	-1.02056743434806	0.0032019046893053	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-30d-5p	22.5371265442873	-0.890467740099793	0.00308235944102384	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-3169-3p:Novel	24.4157302681234	0.850993104478294	0.00324608326838402	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-3935	33.4018154194545	0.648907556817948	0.00325067752015976	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-548i	133.812006167759	0.719660375702341	0.00306575967850224	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-571	7.56650706048555	0.993568963638217	0.00296840512324721	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-646-5p:Novel	12.6517781030421	-0.496283496399002	0.0028714165183523	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-7973-1-3p:Novel	9.40078759927241	0.804984953102588	0.00308311990281378	0.0603759171411007	over_normal	62_142	FALSE
hsa-miR-4489-3p:Novel	22.2737015408072	0.759771655588601	0.00331670444082528	0.060791701132495	over_normal	62_142	FALSE
hsa-miR-194-1-3p:Novel	46.7558384837164	-0.823376897180013	0.00338372562432585	0.0612146726582585	over_normal	62_142	FALSE
hsa-miR-143-3p	46.0989321982063	-0.674199572765165	0.00351429869251128	0.0614650472704672	over_normal	62_142	FALSE
hsa-miR-4512	5.80409300008579	-0.836713840328416	0.00345572737610934	0.0614650472704672	over_normal	62_142	FALSE
hsa-miR-4645-3p	13.291534706605	-0.990513077338247	0.00352993810598519	0.0614650472704672	over_normal	62_142	FALSE
hsa-miR-6799-5p	8.37307664414734	-0.753022522603013	0.00378014512852935	0.0650091625190295	over_normal	62_142	FALSE
hsa-miR-924-3p:Novel	9.17754784691967	-0.901034444507075	0.00392130312590706	0.0666143323705919	over_normal	62_142	FALSE
hsa-miR-3154-5p:Novel	14.8553396597526	-0.579205506516119	0.00397944615808078	0.0667875722675486	over_normal	62_142	FALSE
hsa-miR-181c-3p	18.9203557935185	-0.663810336948889	0.00410561057214426	0.0679566316374034	over_normal	62_142	FALSE
hsa-miR-2113-5p:Novel	27.5825497950862	0.867039469357287	0.00414667170795354	0.0679566316374034	over_normal	62_142	FALSE
hsa-miR-5695-5p:Novel	8.02345621777716	1.03100949027113	0.00445401984347545	0.0711460305831338	over_normal	62_142	FALSE
hsa-miR-584-5p	48.9619799613494	-0.784860122218033	0.0044945087518419	0.0711460305831338	over_normal	62_142	FALSE
hsa-miR-9851-5p	4.80897711956169	-0.990094339649338	0.00442376250118519	0.0711460305831338	over_normal	62_142	FALSE
hsa-miR-10527-5p	8.69156903100565	0.77398852217081	0.0047078658515525	0.0723448388273626	over_normal	62_142	FALSE
hsa-miR-3178-3p:Novel	13.8039103765104	-0.574028732797292	0.00472604474751615	0.0723448388273626	over_normal	62_142	FALSE
hsa-miR-766-5p	21.3272231631427	0.892825950955833	0.0046407241149048	0.0723448388273626	over_normal	62_142	FALSE
hsa-miR-548h-5p	13.2507316127401	0.772432183593961	0.00495293205510781	0.0749938516604911	over_normal	62_142	FALSE
hsa-miR-148a-3p	127.786347906869	-0.87454807640452	0.00538437560843315	0.07994874676056	over_normal	62_142	FALSE
hsa-miR-3149	15.3782483398954	-0.797627017032384	0.00547390402834399	0.07994874676056	over_normal	62_142	FALSE
hsa-miR-3169	103.420132910703	0.6660036482013	0.00555390989324304	0.07994874676056	over_normal	62_142	FALSE
hsa-miR-4326-5p:Novel	61.0767128333397	-0.70814701043035	0.00560239628462849	0.07994874676056	over_normal	62_142	FALSE
hsa-miR-8075-5p:Novel	37.6465678636244	-0.872850240710408	0.0056245349479791	0.07994874676056	over_normal	62_142	FALSE
hsa-miR-943-5p:Novel	29.5366682431684	0.550867154934761	0.00544678685797143	0.07994874676056	over_normal	62_142	FALSE
hsa-miR-6812-5p	6.663445928715	-0.664053330436435	0.00600877765795231	0.0845477502780562	over_normal	62_142	FALSE
hsa-miR-642a-3p	6.27400954579321	-0.874106444507447	0.00608382117551678	0.0847476289749487	over_normal	62_142	FALSE
hsa-miR-10a-5p	26.282658121396	-0.870426597835565	0.00629379816803117	0.0868045628521527	over_normal	62_142	FALSE
hsa-miR-1469-3p:Novel	26.0614543523956	-0.783489474737812	0.00644693195165709	0.0874067712633611	over_normal	62_142	FALSE
hsa-miR-6826-5p	10.4993476292873	-0.554428890412374	0.00646295580770007	0.0874067712633611	over_normal	62_142	FALSE
hsa-miR-4296	15.4619988434169	0.866048484231522	0.00657018816006369	0.0880026164131608	over_normal	62_142	FALSE
