miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-1281-5p:Novel 329.133086506671 3.63497654435461 0.824743850010034 4.40740060603106 1.04618583062864e-05 0.0367106607967591 Light_Abst 144_19 TRUE
hsa-miR-34a-5p 3.14988537511655 -2.56564007799562 0.608903839721861 -4.21353900341238 2.51400149676726e-05 0.0381158184009852 Light_Abst 144_19 FALSE
hsa-miR-383-5p 16.730295818481 -2.10972269210193 0.507805074295886 -4.15459159211286 3.25869065839144e-05 0.0381158184009852 Light_Abst 144_19 TRUE
hsa-miR-12125-5p:Novel 3.49911594967033 -2.09718328741506 0.554031721109089 -3.78531265902394 0.000153515446666371 0.134671425588074 Light_Abst 144_19 FALSE
hsa-miR-1249-5p 3.18139624080907 -1.23842605016996 0.361633802580285 -3.42453067532321 0.000615862313933419 0.240117873288041 Light_Abst 144_19 FALSE
hsa-miR-3125 2737.24596944793 -1.03752716658002 0.301646167199663 -3.43955030561775 0.000582681483663119 0.240117873288041 Light_Abst 144_19 FALSE
hsa-miR-378j-3p:Novel 19.1579320177516 -1.43216106251358 0.415155559799048 -3.44969741753381 0.000561215213127574 0.240117873288041 Light_Abst 144_19 FALSE
hsa-miR-603-5p:Novel 1.31367533767598 -2.18708907957522 0.633155786991108 -3.45426690320362 0.000551790986642666 0.240117873288041 Light_Abst 144_19 FALSE
hsa-miR-660-3p 2.85984472732346 -1.97854522882331 0.561327246787121 -3.52476249843198 0.000423862629227393 0.240117873288041 Light_Abst 144_19 FALSE
hsa-miR-101-3p 3.01246083249487 1.25146817970225 0.380900719535452 3.28554952909657 0.00101783645943619 0.285936340212704 Light_Abst 144_19 FALSE
hsa-miR-3197 23.8325246876603 -1.27003196897842 0.388120745136624 -3.27225994717533 0.00106691431645261 0.285936340212704 Light_Abst 144_19 FALSE
hsa-miR-3663-3p 8.8114033244682 1.51227270545805 0.464845599034222 3.25327960208723 0.00114081184467879 0.285936340212704 Light_Abst 144_19 FALSE
hsa-miR-6765-5p 4.19366919911323 -1.40695472053047 0.432055888614265 -3.25641834218023 0.00112827378962251 0.285936340212704 Light_Abst 144_19 FALSE
hsa-miR-7848-5p:Novel 15.3379336957412 -1.29309392329001 0.395289588198401 -3.27125722987925 0.00107070473259432 0.285936340212704 Light_Abst 144_19 FALSE
hsa-miR-1204 16.8034979211672 1.96285275629156 0.617922717447511 3.17653438022092 0.00149046121998205 0.326876776307314 Light_Abst 144_19 FALSE
hsa-miR-4526 3.18626862497295 -1.29938525602421 0.408988797292322 -3.17706808750432 0.00148772104098471 0.326876776307314 Light_Abst 144_19 FALSE
hsa-miR-3648 38.0192333128113 -1.03686536626656 0.341019934762924 -3.04048315236287 0.00236198905853294 0.376737254836004 Light_Abst 144_19 FALSE
hsa-miR-4517 3.71297036317343 -1.43375179344357 0.467935527592909 -3.06399430882901 0.00218403064860161 0.376737254836004 Light_Abst 144_19 FALSE
hsa-miR-484-3p:Novel 27.256091572232 -0.90566075791901 0.297395823536635 -3.04530422501863 0.00232445054736179 0.376737254836004 Light_Abst 144_19 FALSE
hsa-miR-5090 7.85668533331273 -1.1547460844253 0.377098693572511 -3.06218532205881 0.00219727369154457 0.376737254836004 Light_Abst 144_19 FALSE
hsa-miR-6895-3p 19.0067013089219 1.28321442908519 0.419648086442085 3.05783457745442 0.00222942609097861 0.376737254836004 Light_Abst 144_19 FALSE
hsa-miR-760 27.1251352274623 -1.22832076582155 0.401326552063839 -3.06065163021201 0.00220855899166455 0.376737254836004 Light_Abst 144_19 FALSE
hsa-miR-6880-5p 15.2995502614898 -1.15854910074662 0.383312971113271 -3.02246255163711 0.00250727103218142 0.382522350083678 Light_Abst 144_19 FALSE
hsa-miR-3911-3p:Novel 29.9075103505216 -1.01602770549739 0.341762936311904 -2.97290196667238 0.00294998655825224 0.431312618037796 Light_Abst 144_19 FALSE
hsa-let-7a-5p 14.4832834314234 1.25555890407174 0.426009224227439 2.94725755375056 0.00320606049979132 0.45000265175071 Light_Abst 144_19 FALSE
hsa-miR-101-2-5p 1.17779876591377 1.62549359690411 0.567518032450331 2.86421488650472 0.00418044307103628 0.481852604681988 Light_Abst 144_19 FALSE
hsa-miR-1298-3p 5.14863130132913 2.11975410715577 0.7430471370135 2.85278551193349 0.00433378619042627 0.481852604681988 Light_Abst 144_19 FALSE
hsa-miR-1471-3p:Novel 10.636277602524 -1.24240889179952 0.436180523834953 -2.84838231857789 0.00439421013104122 0.481852604681988 Light_Abst 144_19 FALSE
hsa-miR-2113 6.42185562187651 -1.69276649980211 0.592712272863895 -2.85596667607863 0.00429060164397213 0.481852604681988 Light_Abst 144_19 FALSE
hsa-miR-3916-3p:Novel 59.3821980746792 -0.852904011518099 0.294034368763373 -2.90069495992995 0.00372336138999036 0.481852604681988 Light_Abst 144_19 FALSE
hsa-miR-5691-3p:Novel 26.3354233450247 1.52507103575613 0.526558839527841 2.89629747194758 0.00377594282956958 0.481852604681988 Light_Abst 144_19 FALSE
hsa-miR-6876-5p 2.26784780034423 -1.27396736774613 0.443553178776917 -2.87218630978826 0.00407642560985629 0.481852604681988 Light_Abst 144_19 FALSE
hsa-miR-1273h-5p 6.39586293827557 -1.12995969068957 0.398760360924544 -2.83368108121306 0.00460152291988664 0.48929527048128 Light_Abst 144_19 FALSE
hsa-miR-223-3p 13.6008726100044 1.44226340375898 0.513089721885775 2.81093801383935 0.00493973014967328 0.509809208682457 Light_Abst 144_19 FALSE
