miRNA	baseMean	log2FoldChange	pvalue	padj	comparison	size	sig
hsa-miR-6072-5p:Novel	6.44073721928815	1.10307752540805	0.0112670732386906	0.121898076849626	yes_no	77_52	FALSE
hsa-miR-146a-5p	27.5006078154474	1.14878539114317	0.0123128744262391	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-148b-3p	8.09136107271995	1.55148881833682	0.0128310049013617	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-16-5p	9.13869767106575	1.23998741717834	0.0127699883915726	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-23a-3p	6.85543422726194	1.61157962180995	0.0125533821384944	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-3132	8.08839403634206	1.32629980455917	0.0125343658461529	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-4329	14.9000112615142	1.00713225319944	0.0124046389603076	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-4666a-5p	25.1678109331987	1.47767484520922	0.0127609845305159	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-4754	6.42732245955819	0.895442413350738	0.0123163035530881	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-636-5p:Novel	7.6490939336677	1.0770927846587	0.0123373472500742	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-6717-3p:Novel	84.323440233565	0.708952617920093	0.0123687189419234	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-6728-5p	308.616058766428	1.05729114724652	0.0123770117253584	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-6815-5p	10.1547015494268	1.17408936056809	0.0126996860899827	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-8074	46.3375576584933	1.26827913776398	0.011737420811248	0.124828768614023	yes_no	77_52	FALSE
hsa-miR-31-5p	6.27669468426891	1.28541457366593	0.0131198428709215	0.126656944638512	yes_no	77_52	FALSE
hsa-miR-200a-5p	8.07112327619745	1.40312346411069	0.0135293073773908	0.129612830218515	yes_no	77_52	FALSE
hsa-miR-16-2-3p	6.81557832142377	2.52656404322101	0.0137825847607345	0.129639223225791	yes_no	77_52	FALSE
hsa-miR-193a-5p	8.90604476808998	0.894999090848691	0.0138807324805789	0.129639223225791	yes_no	77_52	FALSE
hsa-miR-4300-5p:Novel	9.64115762785826	1.00065527595558	0.0137058947203135	0.129639223225791	yes_no	77_52	FALSE
hsa-miR-5090-3p:Novel	16.4526457224457	1.01521009182905	0.0140485532738706	0.129639223225791	yes_no	77_52	FALSE
hsa-miR-5093-5p:Novel	6.54063954656977	1.12218576213094	0.0140360008890316	0.129639223225791	yes_no	77_52	FALSE
hsa-miR-2113-5p:Novel	30.93238165516	-1.29576872851906	0.0144097971094543	0.131305861377526	yes_no	77_52	FALSE
hsa-miR-320b-2-5p:Novel	6.04030613472418	1.13766481176333	0.014610956019649	0.131305861377526	yes_no	77_52	FALSE
hsa-miR-6717-5p	69.0027405370581	0.769715273950279	0.0146476658110387	0.131305861377526	yes_no	77_52	FALSE
hsa-miR-6735-5p	7.42745166513938	0.841075361372141	0.0144729551854798	0.131305861377526	yes_no	77_52	FALSE
hsa-miR-718-5p:Novel	9.46806069716121	0.835153088694574	0.0151735910542056	0.135055721794525	yes_no	77_52	FALSE
hsa-miR-3195	27.9701472612172	0.913828467700974	0.0156738193236994	0.137556945812886	yes_no	77_52	FALSE
hsa-miR-4260	7.46224868953611	0.976104926201963	0.0155695165803833	0.137556945812886	yes_no	77_52	FALSE
hsa-miR-320b-1-5p:Novel	6.23825103002682	1.17619055321825	0.0160027323844754	0.138184675157417	yes_no	77_52	FALSE
hsa-miR-378i	162.677782470618	1.33438718560335	0.0158964181220324	0.138184675157417	yes_no	77_52	FALSE
hsa-miR-4530-5p:Novel	10.8767983553573	1.16167506625902	0.0160756673888309	0.138184675157417	yes_no	77_52	FALSE
hsa-miR-12126	5.9314740047759	0.912299374184255	0.0170523036583469	0.140846332299936	yes_no	77_52	FALSE
hsa-miR-1303-5p:Novel	6.03613234485317	0.960211936597136	0.017070883589448	0.140846332299936	yes_no	77_52	FALSE
hsa-miR-3610-5p:Novel	5.10536718142319	0.927058340406391	0.0170214561006462	0.140846332299936	yes_no	77_52	FALSE
hsa-miR-505-5p	7.4296547565145	1.29455365654059	0.0166794131174452	0.140846332299936	yes_no	77_52	FALSE
hsa-miR-6076-3p:Novel	21.2409336777312	0.88349060111528	0.0171709074437373	0.140846332299936	yes_no	77_52	FALSE
hsa-miR-6821-5p	8.73003426131555	1.08927212836123	0.016752262738897	0.140846332299936	yes_no	77_52	FALSE
hsa-miR-92b-5p	18.8810222165435	0.836256489927749	0.01670342905055	0.140846332299936	yes_no	77_52	FALSE
hsa-miR-10b-5p	46.2674401131583	1.24845553343675	0.0177669403898101	0.1411234822102	yes_no	77_52	FALSE
hsa-miR-3154-5p:Novel	17.2446721332532	0.845083945977808	0.0176904989488582	0.1411234822102	yes_no	77_52	FALSE
hsa-miR-6511b-5p	17.5952519572329	0.768141515051492	0.0176510944774975	0.1411234822102	yes_no	77_52	FALSE
hsa-miR-7110-5p	9.70126108853149	0.915138869556479	0.0176002965479173	0.1411234822102	yes_no	77_52	FALSE
hsa-miR-9898	12.1074762728042	0.809010718456108	0.0173178779238641	0.1411234822102	yes_no	77_52	FALSE
hsa-miR-26b-5p	57.7207706267895	1.44972456498637	0.017979623138238	0.141914635462193	yes_no	77_52	FALSE
hsa-miR-30d-5p	58.3137345167867	1.11691831805327	0.018197860436636	0.142739467799864	yes_no	77_52	FALSE
hsa-miR-3909	6.96401193753136	0.857886035750681	0.0186421982930938	0.145316514644924	yes_no	77_52	FALSE
hsa-miR-1231	20.7814960533188	0.77966267691527	0.0194046699407149	0.14759309560968	yes_no	77_52	FALSE
