miRNA...1	baseMean...2	log2FoldChange...3	pvalue...6	padj...7	comparison...8	size...9	sig...10	miRNA...11	baseMean...12	log2FoldChange...13	pvalue...16	padj...17	comparison...18	size...19	sig...20	miRNA...21	baseMean...22	log2FoldChange...23	pvalue...26	padj...27	comparison...28	size...29	sig...30
hsa-miR-542-3p	9.06349014108769	-0.891550536129038	0.000477362186754282	0.340450943170534	modInact_modAct	93_113	FALSE	hsa-miR-4326-5p:Novel	58.1352436954005	1.25594642502586	0.00152527569457221	0.123833320453081	Inactive_ModAct	21_113	FALSE	hsa-miR-6731-5p	41.3183315311111	1.20845715839513	0.000894860264535503	0.0993294893634409	Inactive_modInact	21_93	FALSE
hsa-miR-6083	64.4946156147049	-0.563574911329413	0.00169004139740809	0.340450943170534	modInact_modAct	93_113	FALSE	hsa-miR-182-5p	65.2924579475033	1.43390615290549	0.00162598679587263	0.124244520461091	Inactive_ModAct	21_113	FALSE	hsa-miR-6076-3p:Novel	14.7699603974994	0.970225860297043	0.00110545402698116	0.115487432465796	Inactive_modInact	21_93	FALSE
hsa-miR-623-3p:Novel	4.63816106874858	0.69997831978487	0.00119343965810065	0.340450943170534	modInact_modAct	93_113	FALSE	hsa-miR-6731-5p	41.3183315311111	1.12819220689881	0.00176012757895474	0.127022540281234	Inactive_ModAct	21_113	FALSE	hsa-miR-12121	143.524860362219	1.44831210580873	0.00148471865795753	0.138782122975398	Inactive_modInact	21_93	FALSE
hsa-miR-4260-3p:Novel	16.5424497753714	0.89562548752818	0.0021268479670447	0.370071546265777	modInact_modAct	93_113	FALSE	hsa-miR-181c-3p	18.6179485775873	-1.10976671214215	0.00278453114894197	0.144684238499025	Inactive_ModAct	21_113	FALSE	hsa-miR-4480	3.57411981573698	1.53910940052404	0.00144661937669726	0.138782122975398	Inactive_modInact	21_93	FALSE
hsa-miR-9899-5p:Novel	29.0471304556336	-0.78068057213948	0.00209644488587207	0.370071546265777	modInact_modAct	93_113	FALSE	hsa-miR-3619-3p	141.277244433301	1.87906633659552	0.00225500399757238	0.144684238499025	Inactive_ModAct	21_113	FALSE	hsa-miR-12120-3p:Novel	30.8258624395085	1.34824662765868	0.00168705019030039	0.149810056898674	Inactive_modInact	21_93	FALSE
hsa-miR-1289-2-5p:Novel	2.91356931331879	0.610627994357306	0.00276612510651619	0.410118683405487	modInact_modAct	93_113	FALSE	hsa-miR-4436b-3p	10.7316851636167	0.810120315446387	0.00237719746676174	0.144684238499025	Inactive_ModAct	21_113	FALSE	hsa-miR-10226-3p:Novel	10.1409712901337	1.19313650378111	0.00181595282695105	0.153577724793574	Inactive_modInact	21_93	FALSE
hsa-miR-1324-5p:Novel	7.06551564385922	-1.10955723152128	0.00271238537634109	0.410118683405487	modInact_modAct	93_113	FALSE	hsa-miR-4476-5p:Novel	82.3595481683018	2.98553958669945	0.00245766107721398	0.144684238499025	Inactive_ModAct	21_113	FALSE	hsa-miR-23c	84.9687338647717	2.17487699947444	0.00197994504259382	0.155967595567611	Inactive_modInact	21_93	FALSE
hsa-miR-4297-3p:Novel	3.47753003704093	-0.60248727936336	0.00282840471314129	0.410118683405487	modInact_modAct	93_113	FALSE	hsa-miR-4780	9.02882556761674	1.30386807060788	0.00249884864189269	0.144684238499025	Inactive_ModAct	21_113	FALSE	hsa-miR-6734-5p	5.02845416458779	1.17001179197691	0.00201985061827424	0.155967595567611	Inactive_modInact	21_93	FALSE
hsa-miR-629-5p	7.82460140825577	-0.971420244663862	0.00269160877062244	0.410118683405487	modInact_modAct	93_113	FALSE	hsa-miR-6836-5p	9.04837553255725	-1.59245309829097	0.00270614692364495	0.144684238499025	Inactive_ModAct	21_113	FALSE	hsa-miR-1243-3p:Novel	4.98407849038347	0.994286701695554	0.00266972468794332	0.164333840720875	Inactive_modInact	21_93	FALSE
hsa-miR-1827	24.5317624544084	-1.10691343908155	0.00296971510619152	0.41338434278186	modInact_modAct	93_113	FALSE	hsa-miR-6864-3p	4.66155753301892	-2.31185515025987	0.00268320715655466	0.144684238499025	Inactive_ModAct	21_113	FALSE	hsa-miR-4326-5p:Novel	58.1352436954005	1.20381766265872	0.00257629065484145	0.164333840720875	Inactive_modInact	21_93	FALSE
