ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_inactive	Average_active	Median_inactive	Median_active
hsa-miR-3681-3p	0.0510974112757645	-0.0201171141231161	1.51133426119833	-0.0133108304625909	0.989379807494472	NA	active_vs_inactive	NA	0.0395428174213998	0.0635981536424964	0	0
hsa-miR-3681-5p	1.06208938889855	0.127536821011083	0.333648839259435	0.382248657882831	0.702276933316986	NA	active_vs_inactive	NA	1.11307349668826	1.05378987305367	0	0
hsa-miR-3682-3p	11.8705558080502	0.112194014525518	0.215723600952198	0.520082244271359	0.603006253294176	NA	active_vs_inactive	NA	12.1501063083863	12.5113609256123	6.38805285404263	6.49850913611346
hsa-miR-3682-5p	0.341534407637051	-0.0998764381874302	0.696979427594853	-0.14329897588525	0.886054064611039	NA	active_vs_inactive	NA	0.463573794619705	0.292807071295653	0	0
hsa-miR-3683	0.479348740816055	-0.20136746878097	0.327185016783892	-0.615454432358602	0.538254653524198	NA	active_vs_inactive	NA	0.56930319112746	0.448345544736248	0	0
hsa-miR-3683-3p:Novel	3.84829979022405	-0.331269193541238	0.212002898615894	-1.56256917100662	0.118153964303732	NA	active_vs_inactive	NA	4.57958413440657	3.25466167336275	2.77885757768792	2.10220394768973
hsa-miR-3684	1.04156544389839	0.182155604181467	0.322365039048679	0.565060047203072	0.572032922213016	NA	active_vs_inactive	NA	1.0474872064706	1.11855436686128	0.261587075350516	0
hsa-miR-3684-5p:Novel	1.81689577510657	0.442873875528504	0.247108166487501	1.79222678806492	0.0730966452536175	NA	active_vs_inactive	NA	1.61264667690291	1.99878200172037	0.748130063804412	1.02282965541286
hsa-miR-3685	1.10948054497188	-0.174210404907353	0.337947706206517	-0.515495154155284	0.606207054958598	NA	active_vs_inactive	NA	1.4222090928576	0.870241892525796	0	0
hsa-miR-3685-3p:Novel	7.80145631705469	-0.0823667395837191	0.211910761656786	-0.388685968280939	0.697508463475966	NA	active_vs_inactive	NA	8.26282356656176	7.61952257521	4.28526416212766	2.49023474313002
hsa-miR-3686	2.28375780364649	0.229182893056809	0.211558595594085	1.0833069316481	0.278672209608288	NA	active_vs_inactive	NA	2.43347424046413	2.33751916641803	1.43590632276446	1.47918564447592
hsa-miR-3686-5p:Novel	2.66821504662677	0.481943169774364	0.218264467861071	2.20806975362169	0.0272394110716684	NA	active_vs_inactive	NA	2.40686224661462	3.0078093557553	1.63615107984963	2.02522602158328
hsa-miR-3688-3p	0.728427522477652	0.127845664134006	0.289273939271345	0.441953618276288	0.658522769535359	NA	active_vs_inactive	NA	0.676549810286248	0.822993233925585	0	0
hsa-miR-3688-5p	0.814366407837285	0.344739400564573	0.291447622619475	1.18285199057766	0.236867811496392	NA	active_vs_inactive	NA	0.709031120579991	0.951910840930847	0	0
hsa-miR-3689a-3p	3.45151572804961	-0.0353329241607522	0.237716153750051	-0.148634931212556	0.881841708038016	NA	active_vs_inactive	NA	4.53085567816026	2.90334382149424	1.77191991240396	1.47918564447592
hsa-miR-3689a-5p, hsa-miR-3689b-5p, hsa-miR-3689e	6.34858985076847	-0.0332112876071111	0.229818256737896	-0.14451109358552	0.885096896986625	NA	active_vs_inactive	NA	9.53515941554186	5.04676148785822	2.41106846939362	2.26366263586727
hsa-miR-3689b-3p, hsa-miR-3689c	5.10638188117657	0.287194060725654	0.222439317951261	1.29111194626384	0.196664862200129	NA	active_vs_inactive	NA	5.21277012920122	5.27021667385013	2.68942646112144	2.36388418866297
hsa-miR-3689c-5p:Novel	1.19247026070468	0.661203211690703	0.345848649300972	1.91182823187867	0.0558982293658547	NA	active_vs_inactive	NA	0.973314502030926	1.4343718112067	0	0
hsa-miR-3689d	5.88748009253167	0.102636358882459	0.15383641090255	0.667178584577587	0.504658068600195	NA	active_vs_inactive	NA	6.27128428462258	5.74488913495932	4.14362757575901	4.28089437374607
hsa-miR-3689d-3p:Novel	25.2675994989654	-0.119964044119885	0.211050049235692	-0.568415143963859	0.56975310974519	0.919744305731521	active_vs_inactive	FALSE	26.1433911244227	20.6733968505839	12.7195223482674	11.510549212946
