ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageheavy_drinker	Averagelight_drinker	Averageno_coffee	Medianheavy_drinker	Medianlight_drinker	Medianno_coffee
hsa-miR-3127-3p	3.48841388245636	1.06350894805027	0.457532326956581	2.3244454771634	0.0201016305670909	0.137820083545603	no_coffee_vs_heavy_drinker	FALSE	2.58988551060304	2.49971799918675	6.69452870590317	1.22394163418984	1.65101715680661	2.39359058408767
hsa-miR-3127-5p	22.3452072929286	0.260340086508055	0.334660441551988	0.7779230951251	0.436614352134473	0.697411186863242	no_coffee_vs_heavy_drinker	FALSE	20.24913389698	17.29230856759	33.8296786613373	9.86123762983948	14.0474302630185	18.4466560453228
hsa-miR-3128	0.300720403795601	-0.206827692116024	1.0939021411021	-0.189073304041298	0.850035364379581	NA	no_coffee_vs_heavy_drinker	NA	0.333948840964534	0.226810114776538	0.340865017821688	0	0	0
hsa-miR-3128-3p:Novel	2.65702470050029	0.129934434232745	0.630328415425477	0.206137675302227	0.836683370055306	0.926972942363433	no_coffee_vs_heavy_drinker	FALSE	1.78589599811106	0.913869472317952	6.01360494498945	0.297908670216753	0	0.584032275889786
hsa-miR-3129-3p	0.336862862813527	0.123488264571701	0.999380752315553	0.123564781776695	0.901659878800137	NA	no_coffee_vs_heavy_drinker	NA	0.421035516971492	0.267139394561531	0.296277145992477	0	0	0
hsa-miR-3129-5p	1.28784749615824	-0.258253793495792	0.59269126216431	-0.435730725222329	0.663032110605022	NA	no_coffee_vs_heavy_drinker	NA	1.29362282304787	0.877082418057175	1.58706560562712	0.138611966006381	0	0.339257772250968
hsa-miR-3130-3p	18.5926743679936	0.355576525437477	0.350064856563008	1.01574470779096	0.309750972221458	0.615810770990426	no_coffee_vs_heavy_drinker	FALSE	17.151049829008	12.8969441633312	29.4206247951398	9.43315995055805	8.02566881229923	12.6094566459472
hsa-miR-3130-5p	6.22314516955307	-0.521496144962465	0.376508844799645	-1.38508338426943	0.166026971964034	0.451611410152169	no_coffee_vs_heavy_drinker	FALSE	6.01444193858526	5.61932941898869	5.86952351019973	3.47837588889033	3.5658767774103	3.20175969839038
hsa-miR-3131	6.16881304671973	0.317922537151063	0.544418053377804	0.583967660841764	0.559242069764755	0.774275673353416	no_coffee_vs_heavy_drinker	FALSE	1.53815662993097	1.33866499803146	12.5712958106274	0.503732307132171	0.65380259181307	0.758011648180214
hsa-miR-3131-3p:Novel	6.20510792022008	0.648752408987994	0.432472310973837	1.50010160772406	0.133588084567151	0.406071218654944	no_coffee_vs_heavy_drinker	FALSE	4.45474260053224	5.01148344978506	8.89072327460975	2.14765302268634	2.38280155137958	4.0119307881429
hsa-miR-3132	7.80058648173038	1.96855370114895	0.485654551824482	4.05340317259169	5.04778980440471e-05	0.00505283759420911	no_coffee_vs_heavy_drinker	TRUE	7.44152779483769	6.37987913779631	10.495128507673	2.04405761019497	2.50729658242942	3.08257687739837
hsa-miR-3132-3p:Novel	5.87963975196025	0.43513515911509	0.363478631801052	1.19714096247963	0.231251616295683	0.532341337699937	no_coffee_vs_heavy_drinker	FALSE	4.59696679324696	4.35238422881266	9.62162496940676	3.02239384279303	3.42193515392877	4.00078507133423
hsa-miR-3133	1.50271761346362	0.0466698023659884	0.517967108836978	0.0901018647125661	0.928206267422677	NA	no_coffee_vs_heavy_drinker	NA	1.08647979952144	1.26058693583005	1.63002054073187	0.545107214360453	0.61305455182767	0.752063681140785
hsa-miR-3133-3p:Novel	4.20436754198955	-0.399404356739149	0.40535512458699	-0.985319618559395	0.324467099032909	0.621016378837364	no_coffee_vs_heavy_drinker	FALSE	3.94297994562461	3.08804363019785	4.37577982793636	1.83591245128476	1.88305300050506	2.9294468856564
hsa-miR-3134	2.88281536242462	-1.34003050058928	0.603005279219452	-2.22225334797045	0.026266188994435	0.162299106070552	no_coffee_vs_heavy_drinker	FALSE	3.5091324038005	2.26464128248393	1.64991474998502	0.618579308417068	0.972220594766988	0.519012701530744
hsa-miR-3134-5p:Novel	0.416695974913738	0.719811644843776	0.906016509248283	0.794479612122078	0.42691627335504	NA	no_coffee_vs_heavy_drinker	NA	0.289745456134133	0.253473435864548	0.808184346302072	0	0	0
hsa-miR-3135a	8.03436302455024	-0.17224078395113	0.31555865130852	-0.545828115429267	0.585184094973378	0.791150628239832	no_coffee_vs_heavy_drinker	FALSE	6.55440538435288	7.38649516453356	12.2198231086209	3.78022683994481	4.1346575948978	7.1821066776577
hsa-miR-3135a-3p:Novel	6.16678831319082	0.449523747544961	0.296718707895476	1.51498282913565	0.129776752582481	0.399712397954043	no_coffee_vs_heavy_drinker	FALSE	4.46036793012702	5.98118989278822	10.136439712076	3.37845888934843	2.95349018464674	6.3463772623974
hsa-miR-3135b	9.34413003816515	-0.341364231601314	0.345308298426319	-0.988578129043005	0.322869591248334	0.621016378837364	no_coffee_vs_heavy_drinker	FALSE	6.31337655787982	6.97998904722602	19.8737206591972	3.36520881105615	4.64080333578921	4.59755892866781
hsa-miR-3135b-3p:Novel	8.98536739537272	0.393832697228948	0.313638383551049	1.25569036790054	0.209228252797054	0.501131969927766	no_coffee_vs_heavy_drinker	FALSE	3.08873831106291	3.51845046062171	30.5338810023268	2.98721606443592	2.62428618099181	4.15154714154593
