ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	all.x	nowine.x	abstemious.y	all.y	nowine.y
hsa-miR-4477a	1.83388485009184	-0.00904556544416816	0.472706707279745	-0.0191356824535495	0.984732866154357	NA	all_vs_abstemious	NA	1.648	1.827	1.915	0	1.024	0.721
hsa-miR-4477b-3p:Novel	0.767909784198856	1.10734304718218	0.690881595027683	1.60279714375342	0.108979447650444	NA	all_vs_abstemious	NA	0.289	0.808	0.719	0	0	0
hsa-miR-4477b-5p:Novel	1.17887512412234	-0.110060362871101	0.517924795070303	-0.212502594814294	0.831714953641251	NA	all_vs_abstemious	NA	1.554	1.189	0.971	0	0.421	0.534
hsa-miR-4478	3.77367626540032	-0.981945525405032	0.426833292939838	-2.30053639593535	0.0214178497669171	0.49575637184373	all_vs_abstemious	FALSE	11.81	7.742	3.117	1.99	1.375	1.259
hsa-miR-4478-3p:Novel	4.60400536851292	-1.12396096381615	0.363332715385093	-3.0934758039195	0.00197826683945124	0.182297289255432	all_vs_abstemious	FALSE	13.631	3.73	3.582	4.766	2.416	1.999
hsa-miR-4479	6.03139509900012	0.00621478129597582	0.424210759664463	0.0146502208027244	0.988311233135313	0.997659374088729	all_vs_abstemious	FALSE	4.746	4.777	12.183	3.735	3.073	3.938
hsa-miR-4479-5p:Novel	2.35948708992608	-0.283565010004597	0.398791742692122	-0.711060384777115	0.477046817361036	0.953606098969608	all_vs_abstemious	FALSE	3.738	2.182	2.188	2.607	1.047	1.058
hsa-miR-448	3.08332968044509	-0.188776488757446	0.400840493514376	-0.47095164239108	0.63767526817016	0.96713841259289	all_vs_abstemious	FALSE	4.966	2.993	2.246	2.013	1.792	1.662
hsa-miR-448-5p:Novel	4.70236822758824	-0.309123438696521	0.388870591645262	-0.794926243686001	0.426656407310371	0.953606098969608	all_vs_abstemious	FALSE	8.402	4.189	5.25	2.695	2.72	3.772
hsa-miR-4480	4.43840549927157	-0.0415903666659357	0.551405010500435	-0.0754261674702408	0.939875639876143	0.996729013253007	all_vs_abstemious	FALSE	1.9	5.039	2.288	0	0.937	1.715
hsa-miR-4480-5p:Novel	0.831105056295909	0.225640031840737	0.479449176999449	0.470623462642832	0.637909649558974	NA	all_vs_abstemious	NA	0.835	0.808	0.829	0.333	0	0.28
hsa-miR-4481	0.190315695931046	0.494329894614291	1.64121914912741	0.301196762709666	0.763264458261182	NA	all_vs_abstemious	NA	0.084	0.171	0.315	0	0	0
hsa-miR-4481-3p:Novel	3.82692581079341	0.31818105284416	0.355332515563679	0.895445924332076	0.370548760460078	0.925367703967377	all_vs_abstemious	FALSE	5.963	3.71	3.202	3.816	2.065	2.368
hsa-miR-4482-3p	0.447395771826474	0.550066215274285	0.791604625803406	0.694874937998269	0.487133680026546	NA	all_vs_abstemious	NA	0.296	0.438	0.512	0	0	0
hsa-miR-4482-5p	3.18262217129997	-0.732581226746907	0.372351907580764	-1.96744319508558	0.0491321386790908	0.592495473802614	all_vs_abstemious	FALSE	5.527	2.961	2.605	4.919	1.664	1.628
hsa-miR-4483	0.360237167663013	-0.551788763947693	0.881539938534364	-0.625937339679799	0.531356041760451	NA	all_vs_abstemious	NA	0.225	0.303	0.667	0	0	0
hsa-miR-4483-5p:Novel	12.1714892811294	-0.768099162708206	0.665241756494537	-1.15461658142999	NA	NA	all_vs_abstemious	NA	4.842	14.631	2.426	3.331	0.436	1.509
hsa-miR-4484	4.59125589015796	-0.102814855057796	0.483878160949162	-0.212480875053582	0.83173189664104	0.985000161238366	all_vs_abstemious	FALSE	3.665	4.741	3.754	2.607	1.954	2.222
hsa-miR-4484-5p:Novel	4.21448279089452	-0.739773021089851	0.398269736888166	-1.8574673206907	0.0632446963624494	0.651173046904996	all_vs_abstemious	FALSE	8.145	3.833	3.491	4.841	1.993	1.787
hsa-miR-4485-3p	1.91729743983777	0.217946370403471	0.481781256769949	0.452376192184538	0.650997995197243	NA	all_vs_abstemious	NA	3.182	1.856	1.391	1.327	0.841	0.548
hsa-miR-4485-5p	1.09322732227423	-0.145062807467082	0.672840177270286	-0.215597718994133	0.829301333968289	NA	all_vs_abstemious	NA	0.826	1.223	0.522	0	0	0
hsa-miR-4486	0.559688457946398	0.376110030097409	0.673454635974962	0.558478641331073	0.576517585399544	NA	all_vs_abstemious	NA	0.75	0.574	0.411	0	0	0
hsa-miR-4486-3p:Novel	10.1266327612314	-0.336225568453718	0.332849029802144	-1.01014435479527	0.312426134384925	0.918343485919324	all_vs_abstemious	FALSE	13.026	9.225	12.135	8.66	6.989	8.351
hsa-miR-4487	105.505372374866	-0.11575032238613	0.275312845199529	-0.420431971861834	0.674169915937397	0.96713841259289	all_vs_abstemious	FALSE	82.949	108.863	92.926	68.434	79.781	68.025
hsa-miR-4487-5p:Novel	5.00363419039354	0.0956361192152856	0.518989797857141	0.184273601543148	0.853798822201833	0.985000161238366	all_vs_abstemious	FALSE	4.239	4.872	5.38	2.373	1.836	1.855
hsa-miR-4488	7.32402245770343	-0.394278991109962	0.451142701381664	-0.873956266836298	0.382142070653726	0.933796854110234	all_vs_abstemious	FALSE	13.19	7.313	3.28	2.246	0.735	0
hsa-miR-4488-3p:Novel	178.715557947371	0.218840712720125	0.434260871254047	0.503938363334837	0.614304690860949	0.96713841259289	all_vs_abstemious	FALSE	224.057	191.671	69.891	94.318	60.663	49.679
hsa-miR-4489	16.5911247104339	0.149576373526547	0.324689729249195	0.460674792123619	0.645031943018998	0.96713841259289	all_vs_abstemious	FALSE	13.125	15.87	20.495	9.686	11.364	14.677
hsa-miR-4489-3p:Novel	22.074179331266	-0.0204712581829992	0.381611309351814	-0.0536442649400792	0.957218588940892	0.996729013253007	all_vs_abstemious	FALSE	39.916	22.598	7.171	12.637	9.373	4.904
hsa-miR-4490	1.51923214388424	-0.388869481315311	0.444039687474097	-0.875753884810118	0.381163844745345	NA	all_vs_abstemious	NA	2.118	1.433	1.455	0.82	0.878	0.362
hsa-miR-4490-5p:Novel	0.99657334183393	-0.555231952141348	0.682447955003984	-0.813588711153962	0.415880607120326	NA	all_vs_abstemious	NA	1.932	0.923	0.797	1.006	0	0
hsa-miR-4491	1.35509196009268	-0.0262638491955433	0.524293053861845	-0.0500938339771787	0.960047613344491	NA	all_vs_abstemious	NA	1.028	1.348	1.449	1.006	0.495	0.709
hsa-miR-4491-5p:Novel	1.28184625571827	0.244870253968886	0.606430333728709	0.403789586947724	0.686367454436527	NA	all_vs_abstemious	NA	1.182	1.215	1.493	0	0	0.852
hsa-miR-4492	4.58761085363252	0.468423558557857	0.393185113801173	1.19135629024534	0.233513744496663	0.851170066950172	all_vs_abstemious	FALSE	4.744	4.966	2.095	4.866	2.849	1.062
hsa-miR-4492-5p:Novel	36.9886082418962	0.237037518853246	0.403337460099583	0.58769031469262	0.556740177675425	0.958257277071032	all_vs_abstemious	FALSE	38.647	35.093	42.12	23.188	18.031	12.465
hsa-miR-4493	12.7488537067423	0.912865150634624	0.464568725724366	1.96497331844985	0.0494173257644204	0.592495473802614	all_vs_abstemious	FALSE	7.227	13.936	8.814	3.735	5.799	4.245
hsa-miR-4493-5p:Novel	7.76969967773076	1.08854460420651	0.524934412851091	2.07367735388934	0.0381092857886337	0.547984147412707	all_vs_abstemious	FALSE	4.482	8.843	3.229	1.99	2.918	2.177
hsa-miR-4494	32.0748190121079	0.11169457425115	0.320330075115408	0.348685880371702	0.727325145612273	0.969147128042247	all_vs_abstemious	FALSE	28.449	29.654	42.933	18.249	19.966	27.783
hsa-miR-4494-5p:Novel	10.2308920312539	0.256760552194676	0.525067029844247	0.489005284279305	0.624837955741408	0.96713841259289	all_vs_abstemious	FALSE	7.568	10.373	9.566	3.878	2.392	2.834
hsa-miR-4495	0.112098908676749	-1.04181417746328	1.60980795335626	-0.647166747618072	0.517524029800884	NA	all_vs_abstemious	NA	0.294	0.1	0.059	0	0	0
hsa-miR-4495-3p:Novel	0.644738496970619	0.414206253979804	0.610915251419447	0.67800935238956	0.49776576338722	NA	all_vs_abstemious	NA	0.331	0.691	0.496	0	0	0
hsa-miR-4496	2.06026565506759	-0.257398517084664	0.463372177352735	-0.555489797758667	0.578559686497315	NA	all_vs_abstemious	NA	2.781	1.966	1.934	0.912	1.132	1.443
hsa-miR-4496-5p:Novel	10.6066672671211	-0.141141226663391	0.258223459968955	-0.54658560721152	0.584663459384384	0.962944375018249	all_vs_abstemious	FALSE	18.053	10.155	7.591	8.716	8.415	6.511
hsa-miR-4497	15.4320466550694	-0.164613385006244	0.334725100008326	-0.49178679759047	0.622870070666242	0.96713841259289	all_vs_abstemious	FALSE	15.99	15.184	15.57	14.826	9.571	9.936
hsa-miR-4497-3p:Novel	56.8505900780088	-0.0338860330695471	0.362679478351694	-0.0934324523227848	0.925560010045347	0.99304224028569	all_vs_abstemious	FALSE	99.528	53.133	47.459	27.055	28.645	29.028
hsa-miR-4498	1.7982301779381	-0.250456993260335	0.379675933554361	-0.659659912904316	0.509472097111735	NA	all_vs_abstemious	NA	2.054	1.716	1.855	1.046	1.479	1.551
hsa-miR-4498-3p:Novel	5.09663561685488	0.29700020830908	0.426608540842048	0.696189081734874	0.486310424360733	0.953606098969608	all_vs_abstemious	FALSE	3.631	5.305	4.215	2.246	2.519	2.615
hsa-miR-4499	2.74870318096068	0.0965623177453824	0.511459096829642	0.18879773249501	0.850251349090045	0.985000161238366	all_vs_abstemious	FALSE	2.054	2.32	4.853	1.174	1.082	1.235
hsa-miR-4499-3p:Novel	8.11383652127255	-0.993379962104542	0.496886819391955	-1.99920771357983	0.0455858843245527	0.587515977693361	all_vs_abstemious	FALSE	13.626	6.972	9.754	6.328	2.18	1.952
hsa-miR-449a	1.7682891539439	0.18277158902595	0.621085504127869	0.294277660340179	0.768545741742164	NA	all_vs_abstemious	NA	1.3	1.65	2.355	0.663	0	0.446
hsa-miR-449a-3p:Novel	7.71465277700594	-0.480508055858686	0.399960880131266	-1.20138763496316	0.229600870342174	0.851170066950172	all_vs_abstemious	FALSE	11.724	7.049	8.031	3.279	4.124	3.155
hsa-miR-449b-3p	0.488121574596245	-0.0313554167035872	0.794721171930229	-0.0394546135312222	0.968527938473546	NA	all_vs_abstemious	NA	0.336	0.496	0.497	0	0	0
hsa-miR-449b-5p	2.42004047765412	0.429483467729846	0.459915098376944	0.933832068669863	0.350390524557048	0.923925757299044	all_vs_abstemious	FALSE	1.861	2.481	2.186	1.245	1.249	1.729
hsa-miR-449c-3p	0.198540276493203	-0.271889611645351	1.2414793552495	-0.219004537204493	0.826646513383601	NA	all_vs_abstemious	NA	0.429	0.154	0.302	0	0	0
hsa-miR-449c-5p	4.85097860719325	-0.547987518027019	0.329598513542387	-1.66259098725136	0.0963943364410543	0.705530610727326	all_vs_abstemious	FALSE	7.884	4.556	4.241	4.98	3.365	2.741
hsa-miR-4500	4.86998035905855	-0.527875662785375	0.487146603852665	-1.08360739582417	0.278538910242731	0.897359748876038	all_vs_abstemious	FALSE	9.009	4.495	3.898	1.64	1.379	2.041
hsa-miR-4500-5p:Novel	1.30919629911495	-0.0432030766701502	0.677835237738165	-0.0637368408498684	0.949179769614674	NA	all_vs_abstemious	NA	1.429	0.93	2.964	0	0	0.118
