ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_40	Average40_60	Average60_	Median_40	Median40_60	Median60_
has-miR-548o	0.323453385160939	-0.035075856641956	1.05782305629073	-0.0331585291447039	0.973548168870702	0.999976261798808	40_60_vs__40	FALSE	0.479609218289351	0.180056223026924	0.443199016093703	0	0	0
has-miR-548x	1.30134995125309	-0.860913674309561	0.752154816060113	-1.1445963728839	0.252376395497831	0.999976261798808	40_60_vs__40	FALSE	2.53249198416456	0.788913823624626	1.50533710095146	0	0	0
hsa-let-7a-2-3p	0.663880742435495	0.0269762708030652	0.6577524442984	0.0410128020608723	0.967285689881216	0.999976261798808	40_60_vs__40	FALSE	0.831455716703922	0.780612773730532	0.111678249494626	0	0	0
hsa-let-7a-3p	128.887601362996	-0.0221245487788922	0.416526319070268	-0.0531168086287479	NA	NA	40_60_vs__40	NA	23.9515810811185	271.57723544803	61.8537221817082	19.0678666671714	12.6408126425364	21.5326558642281
hsa-let-7a-5p	8.74016079189347	-0.143583770748497	0.372890353604897	-0.385056275552342	0.700195722019118	0.999976261798808	40_60_vs__40	FALSE	9.77384239233598	9.95711471230166	7.62573268519898	7.34212095118726	3.2967900727507	4.35224684351315
hsa-let-7b-3p	0.285110343632983	0.02292681811658	1.26272970122623	0.0181565525023415	0.98551396299747	0.999976261798808	40_60_vs__40	FALSE	0.298296949730432	0.390579249149578	0	0	0	0
hsa-let-7b-5p	70.0875408174253	-0.358835974219307	0.440564408862369	-0.814491518154856	NA	NA	40_60_vs__40	NA	17.4000967938918	134.279951536529	60.3910765393329	9.43111016059956	9.60543154660642	8.36524150991151
hsa-let-7c-3p	2.39493565663843	1.0264619459491	0.530581606809227	1.93459768068848	0.0530396848677796	0.999976261798808	40_60_vs__40	FALSE	3.78143924243597	2.11314674704343	0.401207804068824	0.399335697821725	0.738454645630168	0
hsa-let-7c-5p	6.30124930181692	-0.0726396463286204	0.442225144733751	-0.164259421232943	0.869526924905174	0.999976261798808	40_60_vs__40	FALSE	3.79850994094763	9.49586342215077	6.59235865761454	2.89301488318206	2.38707986028689	4.28089437374607
hsa-let-7d-3p	3.09409472461533	-1.10509676302761	0.658826862562545	-1.67737052907842	0.0934700486018176	0.999976261798808	40_60_vs__40	FALSE	6.40606979586303	2.44373155562511	2.91438889069372	2.04083572054536	0.168544168567153	0.776370340698069
hsa-let-7d-5p	13.614477886714	0.0858757070620152	0.478146200475413	0.179601358280439	0.857465538269265	0.999976261798808	40_60_vs__40	FALSE	4.4847118122962	25.3377883362417	10.649954328541	2.83627861823916	3.37088337134305	4.14089535850541
hsa-let-7e-3p	0.0588535158974728	0.397933775809147	3.89088960129669	0.102273211678	0.918539817776253	0.999976261798808	40_60_vs__40	FALSE	0.103595023473943	0.0591675880002377	0	0	0	0
hsa-let-7e-5p	4.10975449120145	-0.102306378014894	0.467137921951782	-0.219006792656526	0.826644756437173	0.999976261798808	40_60_vs__40	FALSE	3.96327243386036	4.78674918769137	5.33634899706537	1.95459559372379	1.8901971569643	3.88185170349034
hsa-let-7f-1-3p	0.0846013670984306	-0.335449894870107	3.48117068472756	-0.0963612316804165	0.923233681431614	0.999976261798808	40_60_vs__40	FALSE	0.15253047851164	0.0556286714123401	0.102544639409828	0	0	0
hsa-let-7f-2-3p	0.579795096191228	0.0570656068258637	0.729968532521676	0.0781754339858056	0.937688503040949	0.999976261798808	40_60_vs__40	FALSE	0.429324053898439	0.719669568598087	0.106410333649578	0	0	0
hsa-let-7f-5p	1.67550399057244	-0.403321976846102	0.529573086544568	-0.761598327206833	0.446299773522583	0.999976261798808	40_60_vs__40	FALSE	2.01823076120103	1.89408115830921	0.505439840572981	1.41813930911958	0.504595849319647	0
hsa-let-7g-3p	3.21759274080255	-0.211162109490394	0.488551550303102	-0.432220733634735	0.665580991516527	0.999976261798808	40_60_vs__40	FALSE	6.63576948971147	2.23110598065367	0.674584976590361	1.57662615003764	0	0
hsa-let-7g-5p	70.2171683969702	-1.06877732054181	0.491527527405483	-2.17439972524698	NA	NA	40_60_vs__40	NA	15.9668217255727	140.480064315682	50.7848244566353	9.59212434412168	4.86410953426954	9.29313594979462
hsa-let-7i-3p	0.317522672257028	0.469085599489855	0.847720516990796	0.553349352868084	0.580024212558806	0.999976261798808	40_60_vs__40	FALSE	0.287425306527198	0.355842734161312	0.254281851701762	0	0	0
hsa-let-7i-5p	66.665425614267	-0.128467096149082	0.484613432786596	-0.265091901003192	NA	NA	40_60_vs__40	NA	14.7637820790086	119.422530240505	79.8363906543513	9.59212434412168	5.23663456112916	15.6893298297037
hsa-miR-1-2-5p:Novel	6.90883185977335	-0.0348434457310456	0.389484933214578	-0.0894603173567419	0.92871608925178	0.999976261798808	40_60_vs__40	FALSE	7.81139431950709	6.80620642836903	8.30497073666852	3.08450784321891	4.0645820320649	4.16784826470215
hsa-miR-1-3p	1.52891739840967	-0.456535941188736	0.394973589991674	-1.1558644748839	0.247736595578686	0.999976261798808	40_60_vs__40	FALSE	2.02959588670775	1.46954488983956	1.33942297937232	1.5015287413439	0.738454645630168	1.04565518873894
hsa-miR-1-5p	12.0767450168724	0.102162785474611	0.386369844808292	0.26441707821505	0.791458553177211	0.999976261798808	40_60_vs__40	FALSE	14.1210722925058	12.088939063401	12.5491762683726	8.28088607351389	5.23529590758316	7.31958632117258
hsa-miR-100-3p	0.187442090181106	0.118565691222405	1.32974876720438	0.0891639790512264	0.928951591871987	0.999976261798808	40_60_vs__40	FALSE	0.28422450706987	0.208938167172253	0.0520949951082367	0	0	0
