ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	all.x	nowine.x	abstemious.y	all.y	nowine.y
has-miR-548o	0.482823240473649	0.224963596721419	0.601450221812618	0.374035271021159	0.708378075111208	0.892528303300844	nowine_vs_all	FALSE	1.1	0.449	0.259	0	0	0
has-miR-548x	1.71019385279228	1.09539971142989	0.53452893567941	2.04928047541073	0.0404346967288711	0.269593945364017	nowine_vs_all	FALSE	1.628	1.343	3.357	0	0	0.27
hsa-let-7a-2-3p	0.582280496450522	0.289537432584002	0.48624870136866	0.595451323096662	0.551541827643044	0.821154750185056	nowine_vs_all	FALSE	0.274	0.624	0.459	0	0	0
hsa-let-7a-3p	545.835883653848	-0.375327416868433	0.368423168452522	-1.01873999522047	NA	NA	nowine_vs_all	NA	3128.443	359.241	26.704	33.166	15.972	12.188
hsa-let-7a-5p	14.4832834314234	0.634871993672707	0.294390019865072	2.15656765118494	0.0310393673189146	0.241654136019819	nowine_vs_all	FALSE	9.829	14.453	15.616	7.32	5.802	6.284
hsa-let-7b-3p	0.480698235865222	-0.187446040621067	0.75050227201643	-0.249760790353695	0.802772343650823	0.932190996175275	nowine_vs_all	FALSE	0.595	0.496	0.278	0	0	0
hsa-let-7b-5p	325.576365342963	-0.123615502318594	0.388117843305046	-0.318499920709486	NA	NA	nowine_vs_all	NA	1680.057	233.196	22.753	17.351	10.84	12.472
hsa-let-7c-3p	4.15360253394004	-0.00350534905252524	0.42398371533058	-0.00826765020866925	0.993403444694671	0.996513111416201	nowine_vs_all	FALSE	9.531	3.746	2.738	0.82	0.499	0
hsa-let-7c-5p	24.1345725633802	0.148839035753877	0.388228427941059	0.383380054220229	0.701437990094018	0.890894630602885	nowine_vs_all	FALSE	137.064	15.363	4.72	4.183	2.85	2.723
hsa-let-7d-3p	4.98802947660127	-0.0034395930407906	0.428063835364898	-0.00803523389883792	0.993588879918729	0.996513111416201	nowine_vs_all	FALSE	16.496	4.157	2.506	1.582	1.074	1.309
hsa-let-7d-5p	62.6685910720595	-0.523413157017444	0.401691767939255	-1.30302186600099	NA	NA	nowine_vs_all	NA	359.981	41.066	4.039	6.038	3.371	2.697
hsa-let-7e-3p	0.0792749011251618	0.383560373397499	1.54244624772072	0.248670171789966	0.803615923639339	NA	nowine_vs_all	NA	0.272	0.063	0.045	0	0	0
hsa-let-7e-5p	7.09148982818418	-0.162134704398992	0.37606358380619	-0.431136412513026	0.666369185938753	0.875644512970931	nowine_vs_all	FALSE	32.399	4.963	3.292	2.652	2.098	2.351
hsa-let-7f-1-3p	0.126336688110519	-0.00425961213153696	1.47491848118827	-0.00288803224440254	0.997695686864366	NA	nowine_vs_all	NA	0.051	0.139	0.089	0	0	0
hsa-let-7f-2-3p	0.545050262627577	0.388664435664472	0.455160369419855	0.853906582771828	0.393156751904159	0.70850633272176	nowine_vs_all	FALSE	1.469	0.468	0.36	0.333	0	0
hsa-let-7f-5p	1.98393839625423	0.16155426461318	0.369848035649608	0.436812552835175	0.662247294632507	0.872998618700032	nowine_vs_all	FALSE	2.096	1.953	1.803	1.006	0.67	0.741
hsa-let-7g-3p	3.1637586197932	0.608264560288098	0.377107525124015	1.61297380657696	0.106750198604728	0.417957889223847	nowine_vs_all	FALSE	3.646	3.095	2.843	0.666	0.099	0
hsa-let-7g-5p	363.341853496098	-0.145821092809077	0.426537054298863	-0.341872039813226	NA	NA	nowine_vs_all	NA	1957.155	252.423	19.904	11.731	6.568	7.227
hsa-let-7i-3p	0.31660162036802	0.180191287668981	0.586562483206438	0.307198794379019	0.758692063138539	NA	nowine_vs_all	NA	0.293	0.327	0.235	0	0	0
hsa-let-7i-5p	395.441775918989	-0.0798315900946121	0.405359627649038	-0.196940160414126	NA	NA	nowine_vs_all	NA	2085.458	283.276	15.456	9.961	8.005	6.142
hsa-miR-1-2-5p:Novel	8.58091814941217	-0.0583038921986475	0.318565694130675	-0.183019996417854	0.854782328744451	0.950864107367309	nowine_vs_all	FALSE	7.985	7.83	12.189	3.804	4.123	3.244
hsa-miR-1-3p	1.81295966087876	0.0247140099521107	0.321379581174151	0.07689975157046	0.938703295181572	0.980431705527561	nowine_vs_all	FALSE	2.008	1.774	1.687	1.369	1.132	0.351
hsa-miR-1-5p	11.3434619956984	0.371311266861187	0.279209258709124	1.32986731377706	0.183561992539324	0.528162448138802	nowine_vs_all	FALSE	8.028	11.526	15.771	5.739	6.475	7.387
hsa-miR-100-3p	0.237372480447786	0.5558178387467	0.691827421514444	0.803405331245744	0.421740494616628	NA	nowine_vs_all	NA	0.29	0.21	0.312	0	0	0
hsa-miR-100-5p	8.07805130086412	-0.463624686500416	0.605693733520799	-0.765444086412189	0.444007149300835	0.751943637164915	nowine_vs_all	FALSE	38.77	5.014	5.91	1.582	0.526	0
hsa-miR-101-2-5p	1.17779876591377	0.834091003330883	0.379477349255013	2.19799944573336	0.0279491454363727	0.23293486155803	nowine_vs_all	FALSE	0.851	1.161	1.275	0	0.294	0.418
hsa-miR-101-3p	3.01246083249487	0.74388418845065	0.258110150492978	2.88204158972387	0.00395107579037777	0.0807863296605908	nowine_vs_all	FALSE	2.464	2.889	3.543	2.383	1.868	2.359
hsa-miR-101-5p	15.7321033637468	-0.235704301156695	0.44001145025051	-0.535677653439479	0.592181350393764	0.846844976919479	nowine_vs_all	FALSE	30.62	16.668	1.948	2.075	1.38	0.933
hsa-miR-10226	2.52905127272241	0.315526236663429	0.337786926995178	0.93409842550814	0.350253124057892	0.679890083218705	nowine_vs_all	FALSE	2.493	2.426	3.151	1.64	1.425	1.149
hsa-miR-10226-3p:Novel	10.5521557801129	0.542448623969325	0.299528640757466	1.81100753035686	0.0701396860131578	0.347342567004319	nowine_vs_all	FALSE	11.506	9.541	14.029	9.961	5.581	4.996
hsa-miR-10392-3p	1.29431974221773	0.964785480720813	0.40702128563863	2.3703563296623	0.0177709490685503	0.192591875594501	nowine_vs_all	FALSE	1.018	1.205	1.705	0	0.393	0.25
hsa-miR-10392-5p	133.973309876585	-0.166581295586868	0.216715317562646	-0.768664151017907	0.442092711731075	0.750358797387497	nowine_vs_all	FALSE	274.311	121.714	103.989	93.869	72.494	88.318
hsa-miR-10393-3p	0.291932199581347	0.167745831152151	0.849409913190699	0.197485134735519	0.843447913140343	NA	nowine_vs_all	NA	0.126	0.297	0.316	0	0	0
hsa-miR-10393-5p	0.127057997458076	0.117183210848035	2.0588008029192	0.0569181878508494	0.954610365989512	NA	nowine_vs_all	NA	0.026	0.145	0.072	0	0	0
hsa-miR-10394-3p	2.39452150517589	0.0633161923747315	0.414769759159925	0.152653830170676	0.878671272097724	0.961728491819421	nowine_vs_all	FALSE	2.242	2.405	2.203	0.587	0.738	0.815
hsa-miR-10394-5p	0.692080497533452	0.954538392851294	0.59263796263195	1.61066022266295	0.107253799982784	0.417975594010466	nowine_vs_all	FALSE	0.524	0.62	1.381	0	0	0
hsa-miR-10395-3p	1.20695765698872	-0.480961383263854	0.555367037273153	-0.866024360439846	0.386476802918195	0.705550211041729	nowine_vs_all	FALSE	5.121	0.959	0.226	0	0	0
hsa-miR-10395-5p	2.60248748651653	0.153722142740593	0.297336696672795	0.516996874118624	0.605158340909635	0.850871163878648	nowine_vs_all	FALSE	2.682	2.511	2.72	2.091	1.432	1.102
hsa-miR-10396a-3p	1.14573789415552	0.533745134644152	0.350945879211579	1.52087591352616	0.128290979438474	0.457521434811395	nowine_vs_all	FALSE	1.035	1.059	1.512	0.734	0.574	0.225
hsa-miR-10396a-5p	4.63502896442632	0.498834335525415	0.319479906314344	1.56139502255456	0.118430575566473	0.440231014240244	nowine_vs_all	FALSE	5.386	4.339	5.138	3.164	2.175	2.081
hsa-miR-10396b-3p	1.24721567948297	0.798567438849083	0.336431807380279	2.37363834611047	0.0176137931661515	0.191804657303977	nowine_vs_all	FALSE	2.218	1.024	1.695	0.684	0.656	0.658
hsa-miR-10396b-5p	3.5860763310791	0.521008640841159	0.37929694834491	1.37361674834089	0.169560694593632	0.517455373451412	nowine_vs_all	FALSE	4.145	3.335	4.072	1.582	1.263	1.182
hsa-miR-10397-3p	21.797033845255	0.330641720577016	0.246525700655958	1.34120588521701	0.179853616127607	0.526670251460426	nowine_vs_all	FALSE	65.507	16.612	22.073	12.637	11.588	15.316
hsa-miR-10397-5p	2.74535921360742	0.228341434383296	0.410692095111433	0.555991793125067	0.578216465133824	0.83691806840877	nowine_vs_all	FALSE	3.426	2.568	2.884	1.64	0.787	1.328
hsa-miR-10398-3p	1.47330402684869	-0.0171905714134519	0.34522993924428	-0.0497945556259769	0.960286105283999	0.989465835892932	nowine_vs_all	FALSE	2.145	1.44	1.082	1.046	0.742	0
hsa-miR-10398-5p	0.573871090593872	0.590497594386859	0.459077170408895	1.28627087655199	0.198348542794089	0.546325888870607	nowine_vs_all	FALSE	0.462	0.564	0.604	0	0	0
hsa-miR-10399-3p	0.352494408348962	0.0933148900021625	0.637307768007168	0.14642044972079	0.883589484740226	NA	nowine_vs_all	NA	0.927	0.313	0.196	0	0	0
hsa-miR-10399-5p	0.761236387750002	-0.231899333224084	0.637704177333528	-0.363647191702176	0.71612148206104	0.892528303300844	nowine_vs_all	FALSE	1.328	0.803	0.151	0	0	0
hsa-miR-103a-1-5p	0.681255127429812	0.699133793270521	0.654347027656048	1.06844497448839	0.28531983894825	0.622386874860798	nowine_vs_all	FALSE	0.264	0.649	1.002	0	0	0
hsa-miR-103a-2-5p	0.291764188049771	0.280284713093613	0.642435483679774	0.43628460789274	0.662630248031842	NA	nowine_vs_all	NA	0.097	0.286	0.382	0	0	0
hsa-miR-103a-3p	1.79391790953467	0.294632494732465	0.33037428430238	0.891814250478402	0.372492502163918	0.695745394951722	nowine_vs_all	FALSE	1.409	1.809	1.781	1.046	1.049	0.75
hsa-miR-103b-3p:Novel	17.0447278777303	0.353038282488523	0.481136811759333	0.73375861887931	NA	NA	nowine_vs_all	NA	82.186	12.657	1.965	1.321	0.686	0.993
hsa-miR-103b-5p	0.234831325101207	-0.122601316823678	0.917342300142162	-0.133648384910059	0.893680621741978	NA	nowine_vs_all	NA	0.097	0.217	0.365	0	0	0
hsa-miR-10400-3p	4.04036998566383	0.678410132805123	0.386038947276362	1.75736188690685	0.0788561453437589	0.364235302816978	nowine_vs_all	FALSE	5.578	3.983	2.945	2.383	1.078	0.987
hsa-miR-10400-5p	90.4504653690116	-0.545144821544256	0.312765742510823	-1.74298123946676	0.0813368919084095	0.370754025411351	nowine_vs_all	FALSE	130.235	94.812	37.441	61.694	33.917	20.806
hsa-miR-10401-3p	1.01140850467106	0.552761858637614	0.429190800026369	1.28791637333245	0.197775075254998	0.546325888870607	nowine_vs_all	FALSE	1.843	0.852	1.252	0.663	0	0
hsa-miR-10401-5p	80.2815601885611	0.00549088834138072	0.300182813964506	0.0182918144741956	0.985406057478871	0.995353411289662	nowine_vs_all	FALSE	77.86	78.951	79.44	47.159	37.503	25.306
hsa-miR-105-3p	7.69570823715021	0.853997530069802	0.347979509330892	2.45416039499538	0.0141213978704193	0.174276370255376	nowine_vs_all	FALSE	5.956	7.048	12.611	3.317	2.749	2.463
hsa-miR-105-5p	3.60881053132329	0.616739556840088	0.342649640555822	1.79991304190384	0.0718743700114015	0.352538569126495	nowine_vs_all	FALSE	9.35	2.71	4.545	2.091	1.497	2.399
hsa-miR-10522-3p:Novel	8.23044383849724	0.00760186938284736	0.311904662676068	0.0243724134087164	0.980555552698124	0.995205255164744	nowine_vs_all	FALSE	9.649	8.175	6.699	6.633	3.511	4.732
hsa-miR-10522-5p	0.769672704171292	0.443751074194522	0.433334701847755	1.02403770642497	0.305817465411461	0.642690344019991	nowine_vs_all	FALSE	3.73	0.45	0.673	0.147	0	0
hsa-miR-10523-3p:Novel	14.376772139157	0.658871031439517	0.272171306596803	2.42079534274925	0.0154865933867978	0.184814715631552	nowine_vs_all	FALSE	14.663	13.003	19.274	8.084	8.963	9.907
hsa-miR-10523-5p	2.07644314377219	1.42080641670921	0.410344872721223	3.46246903802418	0.00053524349375104	0.0264810853340225	nowine_vs_all	TRUE	1.745	1.813	3.309	0.663	0.574	1.004
hsa-miR-10524-3p:Novel	3.89626123696453	-0.128495341152571	0.536735176343705	-0.239401751209777	0.810794072215339	0.938037650161468	nowine_vs_all	FALSE	3.084	3.971	3.437	1.006	0.505	0.142
hsa-miR-10524-5p	2.8996633040827	-1.04358250895272	0.715532726693617	-1.45846929150953	NA	NA	nowine_vs_all	NA	1.932	3.339	0.864	0	0	0
hsa-miR-10525-3p	0.543644452073964	0.41124226418324	0.438908765397147	0.936965257030415	0.348776429604631	0.678741947714088	nowine_vs_all	FALSE	0.407	0.426	1.123	0	0	0.108
hsa-miR-10525-5p:Novel	0.406719624990348	0.477854043890904	0.483301183069856	0.988729307169596	0.32279559981298	0.65487333287815	nowine_vs_all	FALSE	0.428	0.368	0.533	0	0	0
hsa-miR-10526-3p	3.96643784910663	-0.247912497175835	0.2945581564528	-0.84164193638807	0.399988408101211	0.716568018485056	nowine_vs_all	FALSE	7.162	3.852	2.406	4.996	2.319	2.251
hsa-miR-10526-5p:Novel	3.70494445200889	-0.288408145910145	0.30119380710934	-0.957550052831753	0.338289695530032	0.669809229303169	nowine_vs_all	FALSE	6.679	3.595	2.276	4.496	2.065	1.868
hsa-miR-10527-3p:Novel	9.96653733845551	0.366678357882862	0.292520209940376	1.25351461342655	0.210018484204793	0.554215592786973	nowine_vs_all	FALSE	8.828	9.543	11.52	6.319	4.931	4.262
hsa-miR-10527-5p	9.16679978644794	0.197900192417062	0.323206033217831	0.612303521833342	0.540336959989723	0.816117445972347	nowine_vs_all	FALSE	8.305	8.855	10.066	6.052	4.081	2.469
hsa-miR-106a-3p	0.393283434285606	0.294655487443892	0.868313782177453	0.339342175019946	0.734351974397994	0.900182855906734	nowine_vs_all	FALSE	0.254	0.373	0.512	0	0	0
hsa-miR-106a-5p	1.27471602721091	-0.0103690411795779	0.530130462210322	-0.0195594139909359	0.984394840577355	0.995205255164744	nowine_vs_all	FALSE	1.24	1.332	0.846	0	0	0
hsa-miR-106b-3p	6.32162154613328	-0.266432070315753	0.572011661320802	-0.465780836881102	0.641372383191321	0.864274648175651	nowine_vs_all	FALSE	25.088	5.314	0.539	0.912	0	0
hsa-miR-106b-5p	25.7810400312431	-1.01894642569336	0.379451967613712	-2.6853106918941	0.00724624115380587	0.118213944780439	nowine_vs_all	FALSE	62.354	24	12.628	15.92	3.75	2.348
hsa-miR-107	14.3695549661949	-0.738426597306921	0.350523371404863	-2.10664012030747	0.0351487862798456	0.253922751241364	nowine_vs_all	FALSE	83.094	8.397	6.167	2.281	3.395	3.3
hsa-miR-107-5p:Novel	1.98061707389386	-0.460729158877049	0.535552693715983	-0.86028725890675	0.389630714470773	0.707099054012936	nowine_vs_all	FALSE	8.08	1.627	0.571	0.587	0	0
hsa-miR-10a-3p	2.0126695129293	0.374666530315098	0.41716090175314	0.898134337950999	0.369113934434036	0.695376189747659	nowine_vs_all	FALSE	7.801	1.44	1.496	1.327	0.597	0.108
hsa-miR-10a-5p	61.4445350523603	-0.0862841461007542	0.390395616991831	-0.221017199848736	0.825079040585537	0.942815729312907	nowine_vs_all	FALSE	379.03	35.874	11.277	6.226	4.204	5.42
hsa-miR-10b-3p	2.41289663060159	0.0492918404921905	0.36663194300694	0.134445024314909	0.893050680531898	0.966814838401459	nowine_vs_all	FALSE	2.424	2.427	2.047	1.14	0.879	0.307
hsa-miR-10b-5p	38.7974267922034	0.409928129048958	0.415833380648281	0.985798995765763	0.32423175866324	0.655516680171495	nowine_vs_all	FALSE	119.353	34.429	12.963	3.522	3.581	6.859
hsa-miR-11181-3p	1.40986398685739	0.148692317719608	0.371767452262142	0.399960558179154	0.6891855674983	0.887684043846989	nowine_vs_all	FALSE	1.425	1.395	1.286	1.332	0.617	0.472
hsa-miR-11181-5p	0.163992556935379	0.299497690013109	1.14190640677695	0.262278666829139	0.793106607888252	NA	nowine_vs_all	NA	0	0.18	0.183	0	0	0
hsa-miR-11399	4.35165894811412	0.401148384956173	0.321613320252786	1.2473002817199	0.212287414197941	0.558354927302422	nowine_vs_all	FALSE	4.728	4.304	4.645	2.49	2.104	2.479
hsa-miR-11399-3p:Novel	185.897032951808	-0.211075728872411	0.24853181165662	-0.849290589665201	0.395719615853059	0.712248862571204	nowine_vs_all	FALSE	127.094	192.852	166.47	99.064	126.658	121.266
hsa-miR-11400	2.34136208902148	0.805990468936259	0.389045710799046	2.07171148932825	0.0382923552229118	0.260632551616421	nowine_vs_all	FALSE	1.47	2.454	2.003	0.456	0.812	0.342
hsa-miR-11400-3p:Novel	5.26209994583544	1.05790664504643	0.329821408475184	3.20751357511116	0.00133887741500085	0.0455654266731689	nowine_vs_all	TRUE	9.547	4.325	6.923	7.3	1.913	3.631
hsa-miR-11401	1.62811030866389	-0.389205438308326	0.383001686002516	-1.01619771539536	0.30953524412364	0.644115824405774	nowine_vs_all	FALSE	2.343	1.655	0.936	1.027	0.729	0
hsa-miR-11401-3p:Novel	4.39984684204864	0.75635730067488	0.274522320924663	2.75517596575488	0.00586605774336013	0.0999511061049196	nowine_vs_all	FALSE	6.42	3.91	5.577	2.607	2.065	1.571
hsa-miR-1178-3p	0.229364853290639	0.462070278733358	0.660106333725501	0.699993705749695	0.483931235263636	NA	nowine_vs_all	NA	0.247	0.217	0.252	0	0	0
hsa-miR-1178-5p	0.95244355869909	-0.318816392465743	0.50913120158641	-0.626196924235517	0.531185784411586	0.809715109736747	nowine_vs_all	FALSE	1.356	0.928	0.733	0	0	0
hsa-miR-1179	1.33603957716524	-0.00156524316282229	0.418345305311063	-0.00374151004672669	0.997014713864749	0.997990903206	nowine_vs_all	FALSE	1.401	1.368	0.996	1.006	0.505	0
hsa-miR-1179-3p:Novel	5.9553819464454	0.055806791680494	0.241532210407434	0.231053206470289	0.817273467343144	0.941260880338499	nowine_vs_all	FALSE	6.29	6.044	4.903	3.91	4.071	3.872
hsa-miR-1180-3p	3.80774662293398	0.853815508330487	0.37015841933299	2.30662187792196	0.021075908809292	0.209190331126533	nowine_vs_all	FALSE	7.543	3.052	5.451	1.64	1.224	1.107
hsa-miR-1180-5p	1.19474473890228	0.452337997607106	0.494759369308416	0.914258578345657	0.360580990285594	0.690756962652041	nowine_vs_all	FALSE	0.442	1.249	1.262	0	0	0
hsa-miR-1181	8.00534513848986	0.435025870940431	0.33543000250788	1.2969199764121	0.19465872233683	0.541267725663698	nowine_vs_all	FALSE	5.048	7.683	11.802	3.155	3.496	5.125
hsa-miR-1181-3p:Novel	103.943621414731	0.258390024942369	0.253046078986665	1.02111846971549	0.307198313506067	0.643421035713048	nowine_vs_all	FALSE	113.988	101.007	103.939	63.187	55.843	64.714
hsa-miR-1182	7.45523497480556	0.235860820160093	0.209593333997712	1.12532596176302	0.260450932229102	0.603360852564422	nowine_vs_all	FALSE	10.761	7.155	6.215	7.297	4.847	5.681
hsa-miR-1182-5p:Novel	7.66038449266646	0.887654232073349	0.315009019575318	2.81786925742649	0.00483434906950755	0.090962874823188	nowine_vs_all	FALSE	7.64	5.732	16.097	4.026	3.328	2.475
hsa-miR-1183	3.65936740083408	0.122073425613647	0.296754467399634	0.411361711529864	0.680807325008221	0.883308462786096	nowine_vs_all	FALSE	3.419	3.655	3.381	1.797	2.025	2.346
hsa-miR-1183-5p:Novel	6.52802806908459	0.0243064167585434	0.226486919697871	0.107319295926527	0.914535677011666	0.971892211155503	nowine_vs_all	FALSE	7.911	6.457	5.812	4.866	4.541	4.729
hsa-miR-1184	26.52325957092	-0.02377928802677	0.235258585009405	-0.101077238162507	0.919489146808031	0.974180383498506	nowine_vs_all	FALSE	30.901	26.798	19.704	12.795	13.365	10.42
hsa-miR-1184-5p:Novel	4.90315719023085	-0.0001098678588368	0.325288209156005	-0.000337755429629201	0.999730510162495	0.999730510162495	nowine_vs_all	FALSE	8.148	4.879	2.728	3.955	1.914	1.883
hsa-miR-1185-3p	0.693542385548879	0.250748471171709	0.472559050496142	0.530618281267595	0.595683324729296	0.848779469682447	nowine_vs_all	FALSE	0.507	0.647	0.928	0	0	0
hsa-miR-1185-5p	0.781839023344004	0.397039636443702	0.443841512045237	0.89455273035217	0.371026230074318	0.695384816628588	nowine_vs_all	FALSE	0.518	0.726	1.091	0	0	0.118
hsa-miR-1193	3.63781127180974	0.21681927372642	0.236284492210738	0.917619568249289	0.358818069583729	0.68953322018377	nowine_vs_all	FALSE	4.982	3.435	3.466	2.013	2.148	2.047
hsa-miR-1193-3p:Novel	16.9146075145889	0.292087546097432	0.330339930875033	0.884202964272969	0.376586658472171	0.698724308248123	nowine_vs_all	FALSE	29.706	15.006	18.613	7.631	7.341	12.576
hsa-miR-1197	3.48333666414063	0.400804892376571	0.311991010313115	1.2846680805781	0.198908296957744	0.546325888870607	nowine_vs_all	FALSE	6.123	3.103	3.488	1.369	1.399	0.796
hsa-miR-1197-5p:Novel	2.82958269736199	0.607302313575219	0.41689011150037	1.45674434778403	0.145186963152224	0.482959236429361	nowine_vs_all	FALSE	5.968	2.589	2.094	1.046	0.742	0.993
hsa-miR-1199-3p	3.63914687494251	0.523614803161929	0.28814952318011	1.81716352462829	0.069192078236847	0.346329867826041	nowine_vs_all	FALSE	5.932	3.297	4.095	2.642	2.098	2.581
hsa-miR-1199-5p	3.51692465931789	0.639474300229843	0.325743854014444	1.96312007839598	0.0496322230357441	0.299217150501915	nowine_vs_all	FALSE	4.574	2.923	5.407	1.99	1.484	2.23
hsa-miR-1200	4.64863647887104	0.880958904638737	0.341334623229647	2.58092453763776	0.00985361181802534	0.138455172426648	nowine_vs_all	FALSE	4.361	3.977	7.878	3.019	1.787	3.532
hsa-miR-1200-3p:Novel	5.99289870268956	0.28135929669049	0.305935545173608	0.919668541721192	0.357745996653256	0.688616630386362	nowine_vs_all	FALSE	6.114	5.793	6.136	2.433	3.541	3.578
hsa-miR-1202	31.0588416116731	0.527685896810001	0.282813438977276	1.86584448998692	0.0620631257665041	0.325082938562539	nowine_vs_all	FALSE	24.91	29.939	36.423	13.261	19.053	21.41
hsa-miR-1202-3p:Novel	41.4745153059645	1.8516644255112	0.314656340772369	5.88471988508487	3.98728714625e-09	6.11450483877437e-06	nowine_vs_all	TRUE	17.305	24.413	133.253	14.074	11.426	13.824
hsa-miR-1203	176.106539493349	-0.378010297073564	0.306091229602713	-1.23495958235784	0.216845546759253	0.564571555102402	nowine_vs_all	FALSE	284.372	172.521	114.639	41.262	73.505	34.641
hsa-miR-1203-3p:Novel	1.97961232605467	-0.105023690902473	0.380132176484422	-0.276282033985558	0.782331453895481	0.926988005952029	nowine_vs_all	FALSE	1.06	2.157	1.326	0.44	0.8	0.666
hsa-miR-1204	16.8034979211672	-0.122468535906465	0.431223927162864	-0.284002181215262	0.776408709073976	0.925152188800805	nowine_vs_all	FALSE	12.984	17.317	14.049	2.46	3.515	4.537
hsa-miR-1204-3p:Novel	1.54076167786051	0.265981668294605	0.371990414047684	0.715022909865925	0.474594887038493	0.775896864897152	nowine_vs_all	FALSE	1.854	1.543	1.16	1.327	0.594	0.889
hsa-miR-1205	0.902461764620415	0.967858937368913	0.43436598267136	2.22821071626411	0.0258664667993304	0.225962674725472	nowine_vs_all	FALSE	1.857	0.641	1.559	0	0	0
hsa-miR-1205-3p:Novel	1.72475308401373	0.666664683044022	0.319320696151725	2.08775908069315	0.0368195724302064	0.255652044793496	nowine_vs_all	FALSE	1.259	1.582	2.44	1.303	0.886	1.357
hsa-miR-1206	0.117029802821793	-0.13557358615363	1.65372830554674	-0.0819805682099687	0.934662165756725	NA	nowine_vs_all	NA	0.032	0.144	0.014	0	0	0
hsa-miR-1206-3p:Novel	1.15670070061876	0.576886288636998	0.349416313523732	1.65099987124046	0.0987386011883146	0.404841856549272	nowine_vs_all	FALSE	0.718	1.076	1.631	0	0.39	0.845
hsa-miR-1207-3p	0.199026449818835	0.0965179654181736	0.759514615284578	0.127078483383773	0.898878281152796	NA	nowine_vs_all	NA	0.338	0.193	0.129	0	0	0
hsa-miR-1207-5p	4.36727170145958	-0.066071444567261	0.25448850198072	-0.259624478328166	0.795153452658135	0.929750529661647	nowine_vs_all	FALSE	4.846	4.401	3.426	3.816	3.076	2.1
hsa-miR-1208	3.01027830705712	0.857958906832263	0.326828616715887	2.62510338125651	0.00866226619921343	0.130738874079796	nowine_vs_all	FALSE	3.03	2.752	3.898	1.908	1.479	1.575
hsa-miR-1208-3p:Novel	8.62917422176665	-0.298446983835624	0.261227158943486	-1.14248068632171	0.253254269585206	0.59610962764223	nowine_vs_all	FALSE	8.941	8.921	6.015	6.288	5.424	4.935
hsa-miR-12113	0.73485949866455	0.366754376861242	0.382637728427262	0.958489844607575	0.337815809964841	0.669735674959384	nowine_vs_all	FALSE	1.625	0.618	0.739	0.82	0	0
hsa-miR-12113-3p:Novel	1.88406798844571	-0.0249034149424763	0.337057565183598	-0.0738847529765758	0.94110208804849	0.980808110787119	nowine_vs_all	FALSE	3.724	1.774	1.233	1.577	0.683	0.588
hsa-miR-12114	1.64032934215207	1.06488223173672	0.385449572498654	2.76270181033978	0.00573251111712644	0.0991319784933758	nowine_vs_all	FALSE	1.164	1.371	2.989	0.684	0.505	1.086
hsa-miR-12114-3p:Novel	15.9921674599526	0.0228122505969988	0.349405195431592	0.0652888133756015	0.947944048974645	0.983540053520039	nowine_vs_all	FALSE	19.339	17.168	6.25	5.839	1.635	1.106
hsa-miR-12115	2.19106204434106	1.33421900112577	0.345105852585886	3.86611525457606	0.000110582694357252	0.0113052374531231	nowine_vs_all	TRUE	3.667	1.7	3.663	1.327	1.088	1.424
hsa-miR-12115-3p:Novel	6.96890502571822	-0.0264762157665696	0.273941741734727	-0.0966490743575983	0.923005083182366	0.975068647291385	nowine_vs_all	FALSE	10.723	6.714	5.355	3.98	2.252	2.054
hsa-miR-12116	3.18322388368228	-0.161883381927085	0.308379779550963	-0.524948108344867	0.599619264770517	0.85020704093459	nowine_vs_all	FALSE	2.116	3.348	2.54	2.373	2.031	1.576
hsa-miR-12116-3p:Novel	2.31538295402956	0.0321072314433743	0.299017281098392	0.107375839033228	0.914490821333014	0.971892211155503	nowine_vs_all	FALSE	1.839	2.335	2.166	1.64	1.632	1.852
hsa-miR-12117	2.58246172883872	-0.469282538469058	0.393250329241821	-1.1933430275159	0.232735057727255	0.577641993345292	nowine_vs_all	FALSE	6.617	2.328	1.35	0.82	1.023	0.617
hsa-miR-12117-3p:Novel	20.5483588314189	-0.231707449752763	0.333045843215407	-0.695722389193427	0.486602701401192	0.783829036343202	nowine_vs_all	FALSE	17.512	22.371	14.143	7.821	7.565	6.955
hsa-miR-12118	21.1482963313509	-0.605413886962583	0.463250250102653	-1.30688302235871	0.191252442947993	0.537018324947757	nowine_vs_all	FALSE	10.059	23.2	14.068	2.607	3.047	3.179
hsa-miR-12118-3p:Novel	64.3748132280296	0.125981308298308	0.193616801662548	0.650673429250622	0.51525731876806	0.803564745394261	nowine_vs_all	FALSE	51.549	64.175	65.537	47.005	52.353	45.801
hsa-miR-12119	12.0951771272694	0.892561687708204	0.293991436637366	3.03601253804262	0.0023972939536906	0.0693632127921611	nowine_vs_all	FALSE	15.783	10.577	16.364	6.309	5.512	7.903
hsa-miR-12119-3p:Novel	10.6764632476815	0.282517181918924	0.250426337815295	1.12814484444243	0.259258752906501	0.60329787190003	nowine_vs_all	FALSE	15.877	10.647	6.631	2.281	1.954	2.456
hsa-miR-12120	2.46609183316176	0.883782027123515	0.34653163389326	2.55036464404211	0.0107610301202638	0.145910735365289	nowine_vs_all	FALSE	5.366	2.123	2.351	1.279	0.544	0.825
