"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-6131","ABL2","27","ENSG00000143322","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","ALDOA","226","ENSG00000149925","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-6131","RHOC","389","ENSG00000155366","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","RHOC","389","ENSG00000155366","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","RHOC","389","ENSG00000155366","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6131","MPPED1","758","ENSG00000186732","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","CHRNB1","1140","ENSG00000170175","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","CHRNB1","1140","ENSG00000283946","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","CHRNB1","1140","ENSG00000170175","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","CHRNB1","1140","ENSG00000283946","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","COX6B1","1340","ENSG00000126267","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","CSRP2","1466","ENSG00000175183","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6131","CSRP2","1466","ENSG00000175183","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","EIF4E","1977","ENSG00000151247","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","EMP2","2013","ENSG00000213853","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","FXN","2395","ENSG00000165060","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","GCLM","2730","ENSG00000023909","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","GRID1","2894","ENSG00000182771","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","GRID1","2894","ENSG00000182771","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-6131","NR3C1","2908","ENSG00000113580","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","H2AX","3014","ENSG00000188486","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","H2AX","3014","ENSG00000188486","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","IDE","3416","ENSG00000119912","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","IFRD1","3475","ENSG00000006652","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6131","IFRD1","3475","ENSG00000006652","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-6131","IFRD1","3475","ENSG00000006652","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","IFRD1","3475","ENSG00000006652","PAR-CLIP//HITS-CLIP","21572407"
"mirtarbase","hsa-miR-6131","IFRD1","3475","ENSG00000006652","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","IFRD1","3475","ENSG00000006652","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6131","IL7R","3575","ENSG00000168685","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","IVD","3712","ENSG00000128928","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","KCNN3","3782","ENSG00000143603","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","LNPEP","4012","ENSG00000113441","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","LNPEP","4012","ENSG00000113441","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","LRPAP1","4043","ENSG00000163956","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","MAN2A2","4122","ENSG00000196547","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","MAT1A","4143","ENSG00000151224","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6131","MAT1A","4143","ENSG00000151224","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","ATXN3","4287","ENSG00000066427","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","MKI67","4288","ENSG00000148773","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","MYO5A","4644","ENSG00000197535","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","MYO6","4646","ENSG00000196586","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","NUBP1","4682","ENSG00000103274","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","NDUFV3","4731","ENSG00000160194","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","NEUROD1","4760","ENSG00000162992","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","NPHP1","4867","ENSG00000144061","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","NPR1","4881","ENSG00000169418","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","NUCB1","4924","ENSG00000104805","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","NUCB1","4924","ENSG00000104805","PAR-CLIP//HITS-CLIP","21572407"
"mirtarbase","hsa-miR-6131","NUCB1","4924","ENSG00000104805","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-6131","OMD","4958","ENSG00000127083","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","PDE6A","5145","ENSG00000132915","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","PLXNA2","5362","ENSG00000076356","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","PPIC","5480","ENSG00000168938","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","PPIC","5480","ENSG00000168938","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","PSMD1","5707","ENSG00000173692","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","MAP4K2","5871","ENSG00000168067","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","RBBP4","5928","ENSG00000162521","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","RPA1","6117","ENSG00000132383","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6131","SLC4A1","6521","ENSG00000004939","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","SSTR2","6752","ENSG00000180616","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-6131","TRAF1","7185","ENSG00000056558","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","TSPYL1","7259","ENSG00000189241","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","TYRO3","7301","ENSG00000092445","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","UQCRB","7381","ENSG00000156467","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","ZNF8","7554","ENSG00000278129","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","ZNF70","7621","ENSG00000187792","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","DEK","7913","ENSG00000124795","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","DEK","7913","ENSG00000124795","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","DEK","7913","ENSG00000124795","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","SLC25A16","8034","ENSG00000122912","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","SLC25A16","8034","ENSG00000122912","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","CCN6","8838","ENSG00000112761","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","RPL14","9045","ENSG00000188846","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-6131","CTDP1","9150","ENSG00000282752","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","CTDP1","9150","ENSG00000060069","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","SLC28A1","9154","ENSG00000156222","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","LIPG","9388","ENSG00000101670","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","CHST3","9469","ENSG00000122863","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","SPTLC2","9517","ENSG00000100596","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-6131","BAG4","9530","ENSG00000156735","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","CYTIP","9595","ENSG00000115165","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","SEC14L5","9717","ENSG00000103184","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","SEC14L5","9717","ENSG00000103184","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","PLEKHM1","9842","ENSG00000276358","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","PLEKHM1","9842","ENSG00000225190","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","PLEKHM1","9842","ENSG00000277111","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","SEC24D","9871","ENSG00000150961","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","RABGAP1L","9910","ENSG00000152061","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","PAN2","9924","ENSG00000135473","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","PARP2","10038","ENSG00000129484","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","DNAJB6","10049","ENSG00000105993","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","DNAJB6","10049","ENSG00000105993","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","DNAJB6","10049","ENSG00000105993","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","ARPC2","10109","ENSG00000163466","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","FEM1B","10116","ENSG00000169018","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","PLIN3","10226","ENSG00000105355","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","TLR6","10333","ENSG00000174130","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","NPM3","10360","ENSG00000107833","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","NPM3","10360","ENSG00000107833","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","NPM3","10360","ENSG00000107833","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","TOMM40","10452","ENSG00000130204","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","IGF2BP1","10642","ENSG00000159217","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","IGF2BP1","10642","ENSG00000159217","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6131","IGF2BP1","10642","ENSG00000159217","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","IGF2BP1","10642","ENSG00000159217","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","IGF2BP1","10642","ENSG00000159217","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6131","YME1L1","10730","ENSG00000136758","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","KIF1C","10749","ENSG00000129250","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","SRSF10","10772","ENSG00000188529","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","ZNF268","10795","ENSG00000090612","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","FERMT2","10979","ENSG00000073712","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","RPP14","11102","ENSG00000163684","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","POLR3A","11128","ENSG00000148606","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","DDX19B","11269","ENSG00000157349","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","VASH1","22846","ENSG00000071246","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","AAK1","22848","ENSG00000115977","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","NT5C2","22978","ENSG00000076685","HITS-CLIP","22927820"
"mirtarbase","hsa-miR-6131","KIF1B","23095","ENSG00000054523","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","ZBTB43","23099","ENSG00000169155","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","TNRC6B","23112","ENSG00000100354","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","PMPCA","23203","ENSG00000165688","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","PHLDA3","23612","ENSG00000174307","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","NUP62","23636","ENSG00000213024","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","CEMIP2","23670","ENSG00000135048","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","SGK3","23678","ENSG00000104205","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","BACE2","25825","ENSG00000182240","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","FBXL2","25827","ENSG00000153558","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","TMEM184B","25829","ENSG00000198792","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6131","MOB4","25843","ENSG00000115540","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","MTHFD1L","25902","ENSG00000120254","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","HEATR5A","25938","ENSG00000129493","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","SS18L1","26039","ENSG00000184402","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","FGFR1OP2","26127","ENSG00000111790","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","TIMM10","26519","ENSG00000134809","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","OSTF1","26578","ENSG00000134996","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","ZNF285","26974","ENSG00000267508","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","NPHP3","27031","ENSG00000113971","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","PDLIM3","27295","ENSG00000154553","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","CRCP","27297","ENSG00000241258","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","FLVCR1","28982","ENSG00000162769","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","WDR91","29062","ENSG00000105875","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","WDR91","29062","ENSG00000105875","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","ORMDL2","29095","ENSG00000123353","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","TRAT1","50852","ENSG00000163519","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","RDH11","51109","ENSG00000072042","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","GLTP","51228","ENSG00000139433","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","NIP7","51388","ENSG00000132603","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","NIP7","51388","ENSG00000132603","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-6131","RHCG","51458","ENSG00000140519","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","LARS1","51520","ENSG00000133706","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","MYO3A","53904","ENSG00000095777","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","CYCS","54205","ENSG00000172115","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","DNAJC10","54431","ENSG00000077232","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","PRR13","54458","ENSG00000205352","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","RHOF","54509","ENSG00000139725","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6131","SHLD2","54537","ENSG00000122376","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","SHLD2","54537","ENSG00000122376","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","WDR5B","54554","ENSG00000196981","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","SGTB","54557","ENSG00000197860","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","FBLIM1","54751","ENSG00000162458","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","TRPM7","54822","ENSG00000092439","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","TRMT10C","54931","ENSG00000174173","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","FKBP14","55033","ENSG00000106080","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","FKBP14","55033","ENSG00000106080","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","HAUS2","55142","ENSG00000137814","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","RBM23","55147","ENSG00000100461","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","SBNO1","55206","ENSG00000139697","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","SBNO1","55206","ENSG00000139697","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","CWF19L1","55280","ENSG00000095485","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","RFK","55312","ENSG00000135002","HITS-CLIP","21572407"
"mirtarbase","hsa-miR-6131","MIOX","55586","ENSG00000100253","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","MIOX","55586","ENSG00000100253","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","ZCCHC8","55596","ENSG00000033030","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","ZNF446","55663","ENSG00000083838","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-6131","ENAH","55740","ENSG00000154380","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","VN1R1","57191","ENSG00000178201","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","ARHGAP31","57514","ENSG00000031081","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-6131","CGN","57530","ENSG00000143375","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","RELCH","57614","ENSG00000134444","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","GATAD1","57798","ENSG00000157259","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","CCAR2","57805","ENSG00000158941","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6131","CCAR2","57805","ENSG00000158941","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6131","TP53INP2","58476","ENSG00000078804","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","TP53INP2","58476","ENSG00000078804","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6131","CACNG8","59283","ENSG00000142408","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-6131","CACNG8","59283","ENSG00000142408","PAR-CLIP","23708386"
"mirtarbase","hsa-miR-6131","CACNG8","59283","ENSG00000142408","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","PBOV1","59351","ENSG00000254440","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","CCDC90B","60492","ENSG00000137500","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","SUSD1","64420","ENSG00000106868","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","TTC31","64427","ENSG00000115282","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","ZNF426","79088","ENSG00000130818","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","ZNF576","79177","ENSG00000124444","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","TTPAL","79183","ENSG00000124120","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","PAGR1","79447","ENSG00000280789","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-6131","PAGR1","79447","ENSG00000280789","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","PAGR1","79447","ENSG00000280789","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","PAGR1","79447","ENSG00000280789","PAR-CLIP//HITS-CLIP","21572407"
"mirtarbase","hsa-miR-6131","PAGR1","79447","ENSG00000280789","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","CORO7","79585","ENSG00000262246","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","CORO7","79585","ENSG00000282725","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","ZMAT4","79698","ENSG00000165061","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","DIPK2B","79742","ENSG00000147113","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","C12orf49","79794","ENSG00000111412","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","C12orf49","79794","ENSG00000111412","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","UBA5","79876","ENSG00000081307","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","ABHD18","80167","ENSG00000164074","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","NAA50","80218","ENSG00000121579","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","NAA50","80218","ENSG00000121579","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","NAA50","80218","ENSG00000121579","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6131","NAA50","80218","ENSG00000121579","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6131","NUBPL","80224","ENSG00000151413","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","ORAI2","80228","ENSG00000160991","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6131","ORAI2","80228","ENSG00000160991","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","CYB5B","80777","ENSG00000103018","HITS-CLIP","21572407"
"mirtarbase","hsa-miR-6131","ZNF34","80778","ENSG00000196378","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","CRISPLD2","83716","ENSG00000103196","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6131","EIF2A","83939","ENSG00000144895","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","PCBD2","84105","ENSG00000132570","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","CHCHD5","84269","ENSG00000125611","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","YIPF4","84272","ENSG00000119820","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","LZIC","84328","ENSG00000162441","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","NIFK","84365","ENSG00000155438","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","FAXC","84553","ENSG00000146267","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","PIGO","84720","ENSG00000165282","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","ZNF607","84775","ENSG00000198182","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6131","NFKBID","84807","ENSG00000167604","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","KBTBD6","89890","ENSG00000165572","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6131","LYRM7","90624","ENSG00000186687","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6131","MYADM","91663","ENSG00000179820","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6131","LIN52","91750","ENSG00000205659","PAR-CLIP","21572407"
