"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-302c-5p","ACVR2A","92","ENSG00000121989","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-302c-5p","CALM2","805","ENSG00000143933","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-302c-5p","CALM2","805","ENSG00000143933","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-302c-5p","CDK6","1021","ENSG00000105810","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-302c-5p","CREBBP","1387","ENSG00000005339","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-302c-5p","VCAN","1462","ENSG00000038427","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-302c-5p","DDX6","1656","ENSG00000110367","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-302c-5p","DFFA","1676","ENSG00000160049","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-302c-5p","EPHA2","1969","ENSG00000142627","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-302c-5p","EPHA2","1969","ENSG00000142627","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-302c-5p","EPHA2","1969","ENSG00000142627","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-302c-5p","EIF4A2","1974","ENSG00000156976","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-302c-5p","EREG","2069","ENSG00000124882","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-302c-5p","ETF1","2107","ENSG00000120705","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-302c-5p","FANCC","2176","ENSG00000158169","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-302c-5p","FKBP5","2289","ENSG00000096060","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-302c-5p","FOXC1","2296","ENSG00000054598","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-302c-5p","GABRB1","2560","ENSG00000163288","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-302c-5p","GFPT1","2673","ENSG00000198380","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-302c-5p","GGCX","2677","ENSG00000115486","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-302c-5p","GMDS","2762","ENSG00000112699","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-302c-5p","HOXD12","3238","ENSG00000170178","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-302c-5p","HOXD12","3238","ENSG00000170178","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-302c-5p","HSPA4","3308","ENSG00000170606","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-302c-5p","LHX1","3975","ENSG00000274577","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-302c-5p","LHX1","3975","ENSG00000273706","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-302c-5p","MAF","4094","ENSG00000178573","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-302c-5p","KMT2A","4297","ENSG00000118058","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-302c-5p","MOCS2","4338","ENSG00000164172","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-302c-5p","NDUFB5","4711","ENSG00000136521","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-302c-5p","PHKA1","5255","ENSG00000067177","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-302c-5p","PHKA1","5255","ENSG00000067177","PAR-CLIP//HITS-CLIP","21572407"
"mirtarbase","hsa-miR-302c-5p","PHKA1","5255","ENSG00000067177","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-302c-5p","PLCL1","5334","ENSG00000115896","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-302c-5p","PLCG1","5335","ENSG00000124181","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-302c-5p","PPP1R3D","5509","ENSG00000132825","HITS-CLIP","21572407"
"mirtarbase","hsa-miR-302c-5p","PRKAA2","5563","ENSG00000162409","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-302c-5p","PSMA2","5683","ENSG00000106588","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-302c-5p","PSMA2","5683","ENSG00000106588","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-302c-5p","PTPN14","5784","ENSG00000152104","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-302c-5p","RAN","5901","ENSG00000132341","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-302c-5p","RAN","5901","ENSG00000132341","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-302c-5p","RAN","5901","ENSG00000132341","PAR-CLIP//HITS-CLIP","21572407"
"mirtarbase","hsa-miR-302c-5p","RAN","5901","ENSG00000132341","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-302c-5p","RAN","5901","ENSG00000132341","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-302c-5p","RNF6","6049","ENSG00000127870","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-302c-5p","RNF6","6049","ENSG00000127870","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-302c-5p","SATB1","6304","ENSG00000182568","HITS-CLIP","24906430"
"mirtarbase","hsa-miR-302c-5p","SATB1","6304","ENSG00000182568","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-302c-5p","SRSF4","6429","ENSG00000116350","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-302c-5p","SRSF4","6429","ENSG00000116350","PAR-CLIP","20371350"
