"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-646","AP2B1","163","ENSG00000006125","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-646","BIRC5","332","ENSG00000089685","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-646","BIRC5","332","ENSG00000089685","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","BIRC5","332","ENSG00000089685","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","ATP5MC3","518","ENSG00000154518","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","CCND1","595","ENSG00000110092","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-646","CA8","767","ENSG00000178538","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","CANX","821","ENSG00000127022","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","CANX","821","ENSG00000283777","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","CAPZA2","830","ENSG00000198898","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","CCND2","894","ENSG00000118971","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","CCND2","894","ENSG00000118971","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","CCNE1","898","ENSG00000105173","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","CCNE1","898","ENSG00000105173","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","CCNT1","904","ENSG00000129315","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","CDK6","1021","ENSG00000105810","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","CHEK1","1111","ENSG00000149554","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-646","CREBL2","1389","ENSG00000111269","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","CREBL2","1389","ENSG00000111269","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","CRK","1398","ENSG00000167193","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","CSNK1E","1454","ENSG00000213923","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-646","CSNK2A1","1457","ENSG00000101266","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-646","DDX3X","1654","ENSG00000215301","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-646","DDX3X","1654","ENSG00000215301","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-646","DDX3X","1654","ENSG00000215301","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","DDX3X","1654","ENSG00000215301","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","DDX6","1656","ENSG00000110367","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-646","DECR1","1666","ENSG00000104325","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","EFNB2","1948","ENSG00000125266","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-646","EFNB2","1948","ENSG00000125266","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","EXT1","2131","ENSG00000182197","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-646","EXT1","2131","ENSG00000182197","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","FGF2","2247","ENSG00000138685","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-646","NR6A1","2649","ENSG00000148200","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-646","GFPT1","2673","ENSG00000198380","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","GFPT1","2673","ENSG00000198380","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","GNAT1","2779","ENSG00000114349","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","GNAT1","2779","ENSG00000114349","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-646","GPR27","2850","ENSG00000170837","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","GPR27","2850","ENSG00000170837","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","HNRNPA1","3178","ENSG00000135486","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-646","HSPA8","3312","ENSG00000109971","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-646","IRF8","3394","ENSG00000140968","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-646","IPP","3652","ENSG00000197429","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-646","KIF5B","3799","ENSG00000170759","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","KPNA3","3839","ENSG00000102753","PAR-CLIP//HITS-CLIP","21572407"
"mirtarbase","hsa-miR-646","SMAD7","4092","ENSG00000101665","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-646","SMAD7","4092","ENSG00000101665","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-646","SMAD7","4092","ENSG00000101665","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-646","SMAD7","4092","ENSG00000101665","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-646","MLLT1","4298","ENSG00000130382","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-646","MYO5A","4644","ENSG00000197535","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-646","MYO5A","4644","ENSG00000197535","PAR-CLIP","21572407"
