"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-5100","ACADSB","36","ENSG00000196177","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-5100","BTD","686","ENSG00000169814","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-5100","CCT6A","908","ENSG00000146731","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-5100","CCT6A","908","ENSG00000146731","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-5100","CDC5L","988","ENSG00000096401","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-5100","COX10","1352","ENSG00000006695","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","COX10","1352","ENSG00000006695","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-5100","COX10","1352","ENSG00000006695","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-5100","EIF5","1983","ENSG00000100664","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","HNRNPU","3192","ENSG00000153187","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-5100","KCNN3","3782","ENSG00000143603","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-5100","KCNN3","3782","ENSG00000143603","PAR-CLIP//HITS-CLIP","21572407"
"mirtarbase","hsa-miR-5100","KCNN3","3782","ENSG00000143603","HITS-CLIP","22927820"
"mirtarbase","hsa-miR-5100","KRTAP5-9","3846","ENSG00000254997","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-5100","LIF","3976","ENSG00000128342","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-5100","MAF","4094","ENSG00000178573","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-5100","MAGEB4","4115","ENSG00000120289","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-5100","NOTCH2","4853","ENSG00000134250","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-5100","PCSK1","5122","ENSG00000175426","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-5100","SKI","6497","ENSG00000157933","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-5100","SLC16A1","6566","ENSG00000155380","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","SLC16A1","6566","ENSG00000281917","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","DYNLT1","6993","ENSG00000146425","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-5100","DYNLT1","6993","ENSG00000146425","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-5100","YWHAH","7533","ENSG00000128245","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-5100","DEK","7913","ENSG00000124795","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-5100","DEK","7913","ENSG00000124795","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-5100","DEK","7913","ENSG00000124795","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-5100","CLDN1","9076","ENSG00000163347","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","RPH3AL","9501","ENSG00000181031","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-5100","RPH3AL","9501","ENSG00000262334","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-5100","RPH3AL","9501","ENSG00000282013","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-5100","NPEPPS","9520","ENSG00000141279","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","NPEPPS","9520","ENSG00000141279","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-5100","MATR3","9782","ENSG00000015479","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","MATR3","9782","ENSG00000280987","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","B3GALT5","10317","ENSG00000183778","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-5100","CAMKK2","10645","ENSG00000110931","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-5100","YKT6","10652","ENSG00000106636","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-5100","SUGT1","10910","ENSG00000165416","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","AAK1","22848","ENSG00000115977","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-5100","WDFY3","23001","ENSG00000163625","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-5100","TNRC6A","27327","ENSG00000090905","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","TNRC6A","27327","ENSG00000288130","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","TOR1B","27348","ENSG00000136816","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-5100","CERS2","29956","ENSG00000143418","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-5100","SUCO","51430","ENSG00000094975","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","UFM1","51569","ENSG00000120686","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-5100","BRWD1","54014","ENSG00000185658","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-5100","TMCO1","54499","ENSG00000143183","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-5100","EPB41L4B","54566","ENSG00000095203","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-5100","MINDY2","54629","ENSG00000128923","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-5100","VPS53","55275","ENSG00000141252","PAR-CLIP","20371350"
