"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-6847-5p","RHOA","387","ENSG00000067560","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6847-5p","RHOA","387","ENSG00000067560","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","RHOG","391","ENSG00000177105","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","ASGR2","433","ENSG00000161944","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6847-5p","ASGR2","433","ENSG00000161944","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6847-5p","ASGR2","433","ENSG00000161944","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","ATP1B3","483","ENSG00000069849","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6847-5p","CAPN5","726","ENSG00000149260","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","DDR1","780","ENSG00000234078","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","DDR1","780","ENSG00000215522","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","DDR1","780","ENSG00000137332","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","DDR1","780","ENSG00000223680","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","DDR1","780","ENSG00000229767","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","DDR1","780","ENSG00000204580","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","DDR1","780","ENSG00000230456","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","CAPZA1","829","ENSG00000116489","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6847-5p","CCND2","894","ENSG00000118971","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6847-5p","CDK2","1017","ENSG00000123374","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6847-5p","CDKN1A","1026","ENSG00000124762","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","COL1A1","1277","ENSG00000108821","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6847-5p","COX6B1","1340","ENSG00000126267","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6847-5p","CTBP2","1488","ENSG00000175029","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6847-5p","CYP51A1","1595","ENSG00000001630","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6847-5p","DCC","1630","ENSG00000187323","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6847-5p","DDB1","1642","ENSG00000167986","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6847-5p","FABP3","2170","ENSG00000121769","PAR-CLIP","23592263"
