"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-4418","ABL1","25","ENSG00000097007","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","BTG1","694","ENSG00000133639","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4418","CDKN1A","1026","ENSG00000124762","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4418","CRK","1398","ENSG00000167193","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","CRP","1401","ENSG00000132693","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","GPC4","2239","ENSG00000076716","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","GPC4","2239","ENSG00000076716","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4418","GLUL","2752","ENSG00000135821","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","HIF1A","3091","ENSG00000100644","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","ID2","3398","ENSG00000115738","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4418","ID2","3398","ENSG00000115738","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","IL6R","3570","ENSG00000160712","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4418","KCNH2","3757","ENSG00000055118","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","LRPAP1","4043","ENSG00000163956","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4418","NPAS1","4861","ENSG00000130751","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4418","PHF1","5252","ENSG00000225553","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","PHF1","5252","ENSG00000112511","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","PHF1","5252","ENSG00000239756","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","PLCG1","5335","ENSG00000124181","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","PPIA","5478","ENSG00000196262","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4418","PPL","5493","ENSG00000118898","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","RAB5B","5869","ENSG00000111540","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","RAB5B","5869","ENSG00000111540","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4418","RAB5B","5869","ENSG00000111540","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","RAB5B","5869","ENSG00000111540","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4418","RAB5B","5869","ENSG00000111540","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4418","RGS2","5997","ENSG00000116741","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-4418","RXRB","6257","ENSG00000228333","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","RXRB","6257","ENSG00000231321","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","RXRB","6257","ENSG00000227322","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","RXRB","6257","ENSG00000206289","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","RXRB","6257","ENSG00000235712","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","RXRB","6257","ENSG00000204231","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","SFTPB","6439","ENSG00000168878","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4418","SLC4A2","6522","ENSG00000164889","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4418","SLC6A4","6532","ENSG00000108576","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4418","SNRPD3","6634","ENSG00000100028","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4418","TCF7L2","6934","ENSG00000148737","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4418","TCF7L2","6934","ENSG00000148737","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","THBS1","7057","ENSG00000137801","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","UQCRFS1","7386","ENSG00000169021","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-4418","ZNF221","7638","ENSG00000159905","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","HMGA2","8091","ENSG00000149948","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","NUMB","8650","ENSG00000133961","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","SRSF9","8683","ENSG00000111786","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","RAB11B","9230","ENSG00000185236","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4418","RAB11B","9230","ENSG00000185236","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","RAB11B","9230","ENSG00000185236","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4418","SRSF11","9295","ENSG00000116754","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4418","MPDU1","9526","ENSG00000129255","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4418","VGLL4","9686","ENSG00000144560","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","SEMA3E","9723","ENSG00000170381","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","SEMA3E","9723","ENSG00000170381","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4418","TMEM63A","9725","ENSG00000196187","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","MLEC","9761","ENSG00000110917","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4418","ZBTB24","9841","ENSG00000112365","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","G3BP1","10146","ENSG00000145907","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","TCERG1","10915","ENSG00000113649","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","RALBP1","10928","ENSG00000017797","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","CKAP4","10970","ENSG00000136026","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","FGFR1OP","11116","ENSG00000213066","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","PADI2","11240","ENSG00000117115","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-4418","VPS8","23355","ENSG00000156931","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","COTL1","23406","ENSG00000103187","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4418","NCS1","23413","ENSG00000107130","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","POFUT1","23509","ENSG00000101346","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","TECPR1","25851","ENSG00000205356","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","HBP1","26959","ENSG00000105856","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","HBP1","26959","ENSG00000283847","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","GHITM","27069","ENSG00000165678","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4418","OSTM1","28962","ENSG00000081087","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4418","SOCS7","30837","ENSG00000274211","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","SOCS7","30837","ENSG00000274229","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","HSD17B12","51144","ENSG00000149084","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4418","HSD17B12","51144","ENSG00000149084","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-4418","HSD17B12","51144","ENSG00000149084","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-4418","TACO1","51204","ENSG00000136463","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","THEM6","51337","ENSG00000130193","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","UBE2D4","51619","ENSG00000078967","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4418","UBE2D4","51619","ENSG00000078967","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4418","MIS18A","54069","ENSG00000159055","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","MTRF1L","54516","ENSG00000112031","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","PDP1","54704","ENSG00000164951","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","RNF111","54778","ENSG00000157450","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","RNF111","54778","ENSG00000157450","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","TOR4A","54863","ENSG00000198113","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4418","LAX1","54900","ENSG00000122188","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","PNRC2","55629","ENSG00000189266","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","RUFY2","55680","ENSG00000204130","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","BDP1","55814","ENSG00000274803","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","BDP1","55814","ENSG00000145734","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","BDP1","55814","ENSG00000273873","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","KIAA1143","57456","ENSG00000163807","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4418","KIAA1143","57456","ENSG00000281665","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4418","ESYT2","57488","ENSG00000117868","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4418","XPO5","57510","ENSG00000124571","HITS-CLIP","21572407"
"mirtarbase","hsa-miR-4418","PHF12","57649","ENSG00000109118","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4418","CREBZF","58487","ENSG00000137504","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","ENPP5","59084","ENSG00000112796","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","BACH2","60468","ENSG00000112182","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","SMOC2","64094","ENSG00000112562","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","SMOC2","64094","ENSG00000112562","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-4418","MRPS25","64432","ENSG00000131368","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4418","COPS7B","64708","ENSG00000144524","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","ACBD3","64746","ENSG00000182827","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","RMND5A","64795","ENSG00000153561","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4418","LY6G6E","79136","","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","LY6G6E","79136","","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4418","LY6G6E","79136","","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-4418","LY6G6E","79136","","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-4418","PANK3","79646","ENSG00000120137","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","SLC35F5","80255","ENSG00000115084","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","NOA1","84273","ENSG00000084092","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4418","LCOR","84458","ENSG00000196233","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","CEP89","84902","ENSG00000121289","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","TP53INP1","94241","ENSG00000164938","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-4418","LACTB","114294","ENSG00000103642","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4418","LRRC58","116064","ENSG00000163428","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","SLC16A10","117247","ENSG00000112394","HITS-CLIP","21572407"
"mirtarbase","hsa-miR-4418","RNF38","152006","ENSG00000137075","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","RNF38","152006","ENSG00000137075","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-4418","RNF38","152006","ENSG00000137075","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4418","RNF38","152006","ENSG00000137075","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4418","ZNF483","158399","ENSG00000173258","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","IBA57","200205","ENSG00000181873","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","PIKFYVE","200576","ENSG00000115020","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","SLC25A45","283130","ENSG00000162241","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","CYP27C1","339761","ENSG00000186684","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4418","MTX3","345778","ENSG00000177034","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4418","NHLRC2","374354","ENSG00000196865","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","DRAXIN","374946","ENSG00000162490","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4418","PLIN5","440503","ENSG00000214456","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4418","TMPPE","643853","ENSG00000188167","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4418","LINC00598","646982","","PAR-CLIP","22100165"
