"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-345-3p","SCARB2","950","ENSG00000138760","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-345-3p","SCARB2","950","ENSG00000138760","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-345-3p","CDK2","1017","ENSG00000123374","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-345-3p","EIF4E","1977","ENSG00000151247","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-345-3p","MKNK2","2872","ENSG00000099875","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-345-3p","HOXD1","3231","ENSG00000128645","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-345-3p","IREB2","3658","ENSG00000136381","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-345-3p","IREB2","3658","ENSG00000136381","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-345-3p","LSAMP","4045","ENSG00000185565","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-345-3p","MSN","4478","ENSG00000147065","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-345-3p","NF2","4771","ENSG00000186575","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-345-3p","PAK2","5062","ENSG00000180370","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-345-3p","PDE7A","5150","ENSG00000205268","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-345-3p","PDPK1","5170","ENSG00000140992","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-345-3p","PDPK1","5170","ENSG00000140992","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-345-3p","POU3F3","5455","ENSG00000198914","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-345-3p","POU3F3","5455","ENSG00000198914","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-345-3p","PPP2CA","5515","ENSG00000113575","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-345-3p","REST","5978","ENSG00000084093","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-345-3p","REST","5978","ENSG00000084093","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-345-3p","REST","5978","ENSG00000084093","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-345-3p","REST","5978","ENSG00000084093","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-345-3p","SIX1","6495","ENSG00000126778","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-345-3p","SIX1","6495","ENSG00000126778","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-345-3p","SIX1","6495","ENSG00000126778","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-345-3p","UBE2G1","7326","ENSG00000132388","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-345-3p","ZNF177","7730","ENSG00000188629","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-345-3p","H4C8","8365","ENSG00000158406","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-345-3p","H4C8","8365","ENSG00000158406","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-345-3p","DYRK2","8445","ENSG00000127334","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-345-3p","BHLHE40","8553","ENSG00000134107","HITS-CLIP","24906430"
"mirtarbase","hsa-miR-345-3p","BHLHE40","8553","ENSG00000134107","HITS-CLIP","23824327"
