"EntrezID","S_mrna"
"23162",1.44033986107437
"23163",0
"23164",4.43797914045748
"23165",0
"23168",0
"23169",0
"2317",0
"23170",0
"23171",0
"23172",0
"23173",0
"23174",0
"23175",0
"23176",0
"23178",0
"23181",1.6909636059233
"23184",1.6909636059233
"23186",0
"23189",4.43797914045748
"2319",0
"23190",0
"23192",0
"23193",0
"23194",0
"23195",0
"23196",0
"23197",0
"23198",0
"23199",0
"23200",0
"23201",0
"23203",0
"23204",0
"23205",0
"23207",0
"2321",0
"23210",0
"23211",0
"23213",0
"23214",0
"23215",0
"23216",0
"23219",0
"23220",0
"23221",0
"23224",0
"23225",0
"23230",0
"23231",0
"23232",0
"23235",0
"23236",0
"23237",0
"23239",0
"23240",0
"23241",0
"23243",0
"23244",0
"23245",0
"23246",0
"23247",0
"23248",0
"23250",0
"23252",1.44033986107437
"23253",0
"23255",0
"23258",0
"23259",0
"23261",0
"23262",0
"23264",0
"23265",0
"23266",0
"23268",0
"23269",0
"23270",0
"23271",0
"23272",0
"23275",0
"23276",0
"23277",0
"23279",0
"23281",0
"23283",0
"23286",0
"23287",1.6909636059233
"23288",0
"2329",0
"23294",0
"23295",0
"23299",0
"23300",0
"23301",0
"23305",1.6909636059233
"23306",0
"23307",0
"23308",0
"23309",0
"2331",0
"23313",0
"23314",1.44033986107437
"23316",0
"23317",0
"23318",0
"2332",0
"23321",0
"23322",0
"23324",1.77625400973957
"23326",0
"23327",0
"23328",0
"23331",0
"23332",0
"23333",1.77625400973957
"23334",0
"23335",0
"23336",0
"23338",0
"23339",0
"2334",0
"23341",0
"23344",0
"23345",0
"23347",0
"23348",0
"2335",0
"23350",0
"23351",0
"23352",0
"23354",0
"23355",0
"23357",1.77625400973957
"23361",0
"23362",0
"23365",0
"23366",0
"23367",0
"23369",0
"23370",0
"23373",0
"23378",0
"23382",0
"23383",0
"23385",0
"23386",0
"23389",0
"23394",0
"23395",0
"23396",0
"23397",0
"23399",0
"23401",0
"23404",0
"23405",0
"23406",0
"23410",0
"23411",0
"23413",1.77625400973957
"23414",0
"23418",0
"23429",0
"23432",0
"23433",0
"23435",0
"23439",0
"23446",0
"23450",0
"23451",1.6909636059233
"23456",0
"23463",0
"23466",0
"23467",1.44033986107437
"23468",0
"23469",0
"23471",0
"23476",0
"23478",0
"23479",0
"2348",0
"23481",0
"23483",0
"23484",0
"23492",0
"23493",0
"23498",0
"23499",0
"23500",0
"23503",0
"23506",0
"23507",0
"23508",0
"23509",0
"23510",0
"23511",0
"23512",0
"23515",0
"23516",4.43797914045748
"23521",0
"23522",0
"23523",0
"23524",0
"23527",0
"23528",0
"2353",0
"23530",4.43797914045748
"23534",0
"23542",0
"23543",0
"23545",0
"23548",0
"23549",0
"2355",0
"23550",0
"23554",0
"23555",0
"23556",0
"23557",0
"23558",0
"2356",0
"23560",0
"23567",0
"23568",0
"2357",0
"23576",0
"2358",0
"23580",0
"23583",0
"23584",0
"23585",0
"23587",0
"23588",0
"23589",0
"2359",0
"23590",0
"23592",0
"23593",0
"23594",0
"23597",0
"23598",0
"23604",0
"23607",4.43797914045748
"23608",0
"23609",0
"23612",1.6909636059233
"23613",0
"23616",0
"23621",0
"23627",0
"23633",0
"23635",1.6909636059233
"23636",0
"23637",0
"23640",0
"23644",0
"23645",0
"23646",0
"23647",0
"23649",0
"23650",0
"23654",0
"23657",1.6909636059233
"23660",0
"23666",0
"23670",0
"23671",0
"23673",0
"23677",0
"23678",0
"23682",0
"23683",0
"23704",0
"23705",0
"23710",0
"23729",0
"23731",4.43797914045748
"23743",0
"23746",1.6909636059233
"23753",0
"23760",0
"23761",4.43797914045748
"23765",0
"23770",0
"23780",0
"23786",0
"23787",0
"23788",0
"2395",0
"240",0
"241",0
"24138",0
"24140",0
"24142",0
"24144",0
"24145",0
"24147",0
"244",0
"2444",0
"245806",0
"245908",0
"245910",0
"245972",0
"246126",0
"246175",4.43797914045748
"246243",0
"246269",0
"2491",0
"25",0
"2521",0
"2523",0
"2526",0
"252839",0
"252916",0
"252983",0
"2531",0
"253143",0
"253152",0
"253260",0
"2534",0
"253430",0
"253461",0
"253512",0
"253558",0
"253559",0
"253639",4.43797914045748
"253650",0
"253714",0
"253782",0
"2538",0
"253827",0
"253832",0
"2539",0
"253943",0
"254048",5.87831900153186
"254065",0
"254102",0
"254170",0
"2542",0
"254228",0
"254251",0
"254272",0
"2543",0
"254359",0
"254394",0
"254427",0
"254552",0
"2547",0
"254778",0
"2548",0
"254887",0
"2549",0
"2550",0
"255027",0
"255043",0
"255057",0
"255082",0
"2551",0
"255101",0
"255189",0
"255231",0
"255252",0
"2553",0
"255324",0
"255488",1.77625400973957
"255520",0
"255626",0
"255738",1.77625400973957
"255743",0
"255783",0
"255877",0
"255919",0
"255967",0
"2560",0
"256051",0
"2561",0
"256130",0
"2562",0
"256356",0
"256435",0
"256471",0
"256472",0
"2565",0
"256643",1.6909636059233
"256646",0
"257019",0
"257068",0
"257194",0
"257218",0
"257364",0
"257407",0
"25758",0
"257629",0
"25764",0
"25769",0
"25776",0
"25778",0
"25780",0
"25782",0
"25786",0
"25788",0
"25792",0
"25796",0
"25797",0
"2580",0
"25800",0
"25801",0
"258010",0
"25804",0
"25805",0
"25809",0
"25814",0
"25820",0
"25822",0
"25824",0
"25825",0
"25827",0
"25829",4.43797914045748
"25831",0
"25832",0
"25833",0
"25834",0
"25836",0
"25840",0
"25841",0
"25842",0
"25843",4.43797914045748
"25844",0
"25847",0
"25849",0
"25851",0
"25852",0
"25853",0
"25862",0
"25865",0
"25870",0
"25873",0
"25875",0
"25876",0
"2588",0
"25880",0
"25885",0
"25886",1.6909636059233
"25888",0
"25893",0
"25894",0
"25896",0
"2590",0
"25901",0
"25902",0
"25906",0
"25909",0
"2591",0
"25912",0
"25914",0
"25915",0
"25917",0
"259173",0
"25920",0
"25921",0
"25923",0
"259230",0
"259266",0
"25929",0
"25930",0
"25932",0
"25938",0
"25939",0
"25940",0
"25941",0
"25942",0
"25943",0
"25945",0
"25946",1.77625400973957
"25948",0
"25949",0
"25953",0
"25957",0
"25959",0
"25962",0
"25966",0
"2597",0
"25974",0
"25977",0
"25978",0
"25979",0
"25980",0
"25983",0
"25987",0
"25988",0
"25989",0
"25992",0
"25996",0
"25998",0
"26000",0
"26002",0
"26003",0
"26010",0
"26011",0
"26012",0
"26015",0
"26018",0
"26019",0
"26020",1.6909636059233
"26024",0
"26027",0
"26030",0
"26031",0
"26032",0
"26033",0
"26034",0
"26035",0
"26036",0
"26037",0
"26039",0
"260425",0
"26043",1.6909636059233
"26047",0
"26048",0
"26050",0
"26051",0
"26052",0
"26053",0
"26056",0
"26057",0
"26060",0
"26064",0
"26065",0
"26071",1.77625400973957
"26073",0
"26084",0
"26088",0
"26090",0
"26092",1.6909636059233
"26094",0
"26097",0
"26098",0
"26099",5.87831900153186
"26100",4.43797914045748
"26108",0
"26112",1.6909636059233
"26115",0
"26118",0
"26119",0
"26122",0
"26127",0
"26128",0
"26130",0
"26133",0
"26135",0
"26136",0
"26137",0
"26140",0
"26146",0
"26147",0
"26150",0
"26153",0
"26155",0
"26156",1.6909636059233
"26160",0
"26168",0
"261729",0
"26173",0
"2619",0
"26190",0
"262",0
"26205",0
"26207",0
"2621",0
"26225",0
"26227",0
"26234",0
"26235",0
"2624",0
"26249",1.77625400973957
"2625",0
"26253",0
"26258",0
"26259",0
"2626",0
"26260",0
"26263",0
"26267",0
"2627",0
"26271",0
"26272",0
"26273",0
"26278",0
"2628",0
"2629",0
"26292",0
"2631",0
"2633",0
"2635",0
"26353",0
"26355",0
"2639",0
"2643",0
"2644",0
"2645",0
"26468",0
"26469",0
"26471",0
"2648",0
"2649",5.87831900153186
"265",0
"26502",0
"26503",0
"26504",0
"26505",0
"26508",0
"26511",0
"26517",0
"26519",0
"26520",0
"26521",0
"26523",0
"26524",0
"26528",0
"26574",0
"26577",0
"26578",0
"26580",0
"26585",0
"26586",0
"26608",0
"2662",0
"2664",0
"266629",0
"266727",0
"2669",0
"267",0
"2671",0
"2673",6.12894274638079
"26747",0
"26762",0
"2677",0
"268",0
"2683",0
"26953",0
"26959",0
"26960",0
"2697",0
"26973",0
"26974",0
"26985",0
"26986",0
"26994",0
"26995",0
"26996",0
"27",0
"27010",0
"27020",4.43797914045748
"27030",0
"27031",0
"27034",0
"27042",0
"27043",0
"27044",0
"2705",0
"27069",0
"27072",0
"27079",0
"27086",0
"27089",0
"27097",0
"271",0
"27102",0
"27113",0
"27122",0
"27124",0
"27125",0
"27129",0
"27134",0
"27136",0
"27143",0
"27148",0
"27152",0
"27153",0
"27154",0
"27158",0
"27161",6.21423315019705
"27164",0
"27166",0
"27173",0
"27177",0
"27180",1.6909636059233
"27181",0
"27183",0
"27185",0
"2719",0
"27197",0
"27198",0
"272",0
"2720",0
"27202",0
"27230",0
"27236",0
"27238",0
"27240",1.6909636059233
"27242",0
"27243",0
"27244",0
"27245",0
"27246",0
"27247",0
"27249",0
"27250",0
"27252",0
"27253",0
"27254",0
"27257",0
"27258",0
"27284",0
"27286",0
"27291",0
"27292",0
"27293",0
"27295",0
"27297",1.6909636059233
"273",0
"2730",0
"27300",0
"27301",0
"27303",0
"27304",0
"27314",0
"27319",0
"27324",0
"27327",0
"27328",0
"27329",1.6909636059233
"27332",0
"27333",4.43797914045748
"27335",0
"27338",0
"27339",0
"2734",1.44033986107437
"27340",1.6909636059233
"27341",0
"27342",0
"27343",0
"27345",0
"27346",0
"27348",0
"27349",0
"2735",0
"27350",0
"27351",0
"27352",0
"2737",0
"2739",0
"2742",0
"27430",0
"27433",1.77625400973957
"27434",0
"27436",0
"27440",0
"27443",0
"2745",0
"2747",0
"2752",0
"2760",0
"2762",0
"2764",0
"2766",0
"2768",0
"2770",0
"2771",0
"2773",0
"2776",0
"2778",0
"2779",4.43797914045748
"2782",0
"2783",0
"2785",0
"2787",0
"2788",0
"2790",0
"2794",0
"2796",0
"2798",0
"2799",0
"2800",0
"2801",0
"2802",0
"2803",0
"2805",0
"2806",0
"280658",0
"2810",0
"2814",0
"2817",0
"2820",0
"2821",0
"28227",0
"2823",0
"28232",0
"2824",0
"282809",0
"282973",0
"282991",0
"282996",0
"283",0
"283078",0
"2831",0
"283130",0
"283131",0
"283149",0
"283208",0
"283209",0
"283219",0
"283237",0
"283254",0
"283337",0
"283358",0
"283373",0
"283377",0
"283431",0
"283446",0
"283455",0
"283459",0
"283461",0
"283464",0
"283471",0
"283487",0
"283489",0
"283514",0
"283537",0
"283554",0
"283571",0
"283576",0
"283579",0
"283635",0
"283638",0
"283659",0
"283742",0
"283748",0
"283796",0
"283848",0
"283933",0
"283948",0
"283985",0
"283987",0
"283989",0
"283991",0
"284001",0
"284018",0
"284040",0
"284058",0
"284067",0
"284069",0
"284071",0
"284086",0
"284098",0
"284106",1.6909636059233
"284114",0
"284119",0
"284161",0
"2842",0
"284217",0
"284252",0
"284254",0
"284273",0
"284297",0
"2843",0
"284307",0
"284309",0
"284323",0
"284325",0
"284339",0
"284352",0
"284361",0
"284371",0
"284390",0
"284391",1.6909636059233
"284406",1.6909636059233
"284434",1.6909636059233
"284459",0
"284467",0
"284541",0
"284565",0
"284611",0
"284680",0
"284695",0
"284716",0
"284723",0
"284756",0
"284759",0
"2849",1.77625400973957
"284992",0
"284996",4.43797914045748
"285",0
"2850",4.43797914045748
"285025",0
"28511",0
"28512",0
"285148",0
"285172",0
"285190",0
"285193",0
"285195",0
"285203",0
"285220",0
"285237",0
"285267",0
"285268",0
"285282",0
"285315",0
"285346",0
"285362",0
"285382",0
"285429",0
"285440",0
"285489",0
"285513",4.43797914045748
"285521",0
"285598",0
"285605",0
"285636",0
"285672",0
"285676",0
"285704",0
"285753",0
"285755",0
"285849",0
"285855",0
"2859",0
"286",0
"286077",0
"2861",0
"286223",0
"286262",0
"286343",4.43797914045748
"286410",0
"286451",0
"286499",0
"286676",0
"2868",0
"286826",0
"286827",0
"2870",0
"2872",0
"2873",1.6909636059233
"2876",0
"2878",0
"2879",0
"2882",0
"2885",1.6909636059233
"2889",0
"2890",0
"2891",0
"2892",0
"2894",0
"28951",0
"2896",0
"28960",0
"28962",0
"28966",0
"28969",0
"28970",0
"28971",0
"28972",0
"28973",0
"28974",0
"28978",0
"28982",0
"28985",1.6909636059233
"28987",4.43797914045748
"28988",0
"28989",0
"2899",0
"28991",0
"28996",0
"28998",0
"290",0
"29015",0
"29028",0
"2903",0
"29035",0
"2906",0
"29062",0
"29063",0
"29068",4.43797914045748
"2907",0
"29070",0
"29071",0
"29072",0
"29074",0
"29079",0
"2908",0
"29083",0
"29086",0
"29087",0
"29088",0
"2909",0
"29094",0
"29095",0
"29099",0
"291",0
"29101",0
"29102",0
"29104",0
"29108",0
"29109",0
"2911",1.6909636059233
"29110",0
"29115",0
"29116",0
"29117",0
"29119",0
"29121",0
"29122",0
"29123",0
"29126",0
"29127",0
"29128",0
"2913",0
"2915",0
"2919",0
"292",0
"2923",0
"2926",0
"2931",0
"2932",0
"2934",0
"2935",0
"2936",1.6909636059233
"2937",0
"2947",0
"2950",0
"2956",0
"2957",0
"2960",0
"2962",1.44033986107437
"2966",0
"2967",0
"2969",0
"2972",0
"2975",0
"2976",0
"29761",0
"29763",0
"29766",0
"29767",0
"2977",0
"29777",0
"29780",0
"29781",0
"29789",0
"2979",0
"29799",0
"29801",0
"29803",0
"29841",0
"29842",0
"29843",0
"2987",0
"29883",0
"29886",0
"29887",0
"29888",0
"29890",0
"29893",0
"29894",0
"29899",0
"2990",0
"29902",1.6909636059233
"29903",0
"29904",0
"29906",0
"29914",0
"29915",4.43797914045748
"29916",0
"2992",0
"29923",0
"29924",0
"29926",0
"29927",4.43797914045748
"29928",0
"29933",0
"29934",0
"29940",0
"29941",0
"29942",0
"29943",0
"29945",0
"29946",0
"29950",0
"29956",1.77625400973957
"29957",0
"29959",0
"29964",0
"29965",0
"29966",1.6909636059233
"29967",0
"29968",4.43797914045748
"29969",0
"2997",0
"29974",0
"29979",0
"2998",0
"29982",0
"29985",0
"29988",0
"29993",0
"29994",0
"29997",0
"29998",0
"30",0
"30000",0
"30001",0
"30012",0
"3004",0
"3005",0
"3006",0
"30062",0
"3007",0
"3008",0
"3009",0
"3010",0
"3012",0
"3013",0
"3014",1.44033986107437
"3015",0
"3017",0
"3018",0
"3020",0
"3021",0
"30274",0
"3028",0
"3030",0
"3032",1.44033986107437
"3033",0
"3035",0
"3037",0
"3038",0
"3043",0
"3052",0
"3054",0
"3064",0
"3065",0
"3066",0
"3068",0
"3069",0
"3070",0
"3073",1.77625400973957
"3077",0
"308",0
"3082",0
"30827",0
"30835",0
"30836",0
"30837",0
"3084",0
"30844",0
"30845",0
"30846",0
"30849",0
"30850",0
"30851",0
"309",0
"3090",0
"3091",0
"3092",0
"3093",0
"3094",0
"3096",0
"3098",0
"3099",0
"31",0
"310",0
"3105",0
"3106",0
"3107",0
"311",0
"3110",0
"3111",0
"3122",0
"3127",0
"3133",1.44033986107437
"3134",0
"3135",0
"314",0
"3141",0
"3142",0
"3146",1.6909636059233
"3148",0
"3149",0
"3150",0
"3151",0
"3155",0
"3156",0
"3157",0
"3159",0
"3161",0
"3162",0
"3164",0
"3169",0
"317",0
"3170",0
"3172",0
"3174",0
"317671",0
"3177",0
"317754",0
"317762",0
"317772",0
"317781",0
"3178",4.43797914045748
"3181",0
"3182",1.77625400973957
"3183",0
"3184",0
"3185",0
"3187",0
"3188",0
"319",0
"3190",0
"3191",0
"3192",0
"3195",1.77625400973957
"3198",0
"32",0
"320",0
"3200",0
"3202",0
"3203",0
"3204",0
"3205",0
"3206",0
"3207",0
"3209",0
"3213",0
"3214",0
"3215",0
"3216",0
"3219",0
"3221",0
"3224",0
"3225",0
"3231",0
"3232",0
"3233",0
"3236",0
"3237",0
"3238",0
"3239",0
"324",0
"3241",0
"3248",0
"3250",0
"3251",0
"326",0
"3265",0
"326625",0
"3268",0
"3269",0
"328",0
"3280",0
"3281",0
"329",0
"3294",0
"3295",0
"3298",0
"33",0
"3300",0
"3304",0
"3306",0
"3308",0
"3309",0
"331",0
"3310",0
"3312",4.43797914045748
"3313",0
"332",4.43797914045748
"3320",0
"3321",0
"3326",0
"3329",0
"3339",0
"333932",0
"334",0
"3340",0
"3344",0
"3358",0
"3364",0
"3371",0
"3376",0
"337867",0
"337876",0
"337882",0
"337959",0
"3383",0
"338321",1.6909636059233
"338322",1.6909636059233
"338328",0
"338382",0
"3384",0
"3385",0
"338567",0
"338645",0
"338699",0
"338707",0
"338773",0
"338811",0
"338879",0
"339122",0
"339175",0
"339201",0
"339230",0
"339241",0
"339263",0
"339318",0
"339324",0
"339327",0
"339366",0
"3394",4.43797914045748
"339403",1.6909636059233
"339416",0
"339448",0
"339487",0
"339500",0
"339665",0
"3397",0
"339745",0
"339761",0
"3398",0
"339829",0
"339855",0
"3399",0
"339906",0
"339983",0
"3400",0
"340152",1.44033986107437
"340156",0
"340252",0
"340273",0
"340359",0
"340481",0
"340485",0
"340529",0
"340547",0
"340554",0
"340719",0
"340784",0
"341208",0
"3416",0
"3419",0
"342096",0
"342125",0
"342132",0
"342184",0
"3422",0
"342371",0
"342527",0
"342667",0
"3428",0
"342850",0
"342892",0
"342909",0
"342945",0
"343035",0
"343069",0
"343070",0
"343099",0
"3431",0
"3433",0
"343450",0
"343477",0
"343578",0
"3437",0
"343702",4.43797914045748
"344022",0
"344787",0
"345",0
"345193",0
"345274",3.46721761566287
"3454",0
"3455",0
"3456",0
"345651",0
"345778",0
"346007",0
"346288",0
"346389",0
"346606",0
"346653",0
"347240",0
"347273",1.6909636059233
"347344",0
"347404",0
"3475",0
"347733",0
"3479",0
"347902",0
"3480",0
"3481",0
"348110",0
"348158",0
"3482",0
"348262",0
"3484",0
"3486",0
"348654",0
"3487",0
"348738",0
"348793",0
"3488",0
"348995",0
"3490",0
"3491",0
"349633",0
"349667",0
"35",0
"350",0
"3508",0
"351",0
"3516",0
"352909",0
"353",0
"353088",0
"353116",0
"353131",0
"353189",0
"353274",0
"353324",0
"353376",0
"353500",0
"3547",0
"355",0
"3550",0
"3551",0
"3553",0
"3554",0
"3556",0
"3557",0
"3559",0
"356",0
"3569",0
"3570",0
"3572",0
"3574",0
"3575",0
"3576",0
"3579",0
"3587",0
"3588",0
"3589",0
"3592",0
"3595",0
"3597",0
"359845",0
"359948",0
"36",0
"360",0
"3600",0
"360165",0
"3607",0
"3608",0
"3609",0
"3611",0
"3612",0
"3613",0
"3614",0
"3615",0
"3617",0
"3619",0
"3621",0
"3624",0
"3627",0
"363",0
"3631",0
"3636",0
"3638",0
"3641",0
"3652",4.43797914045748
"3654",0
"3656",0
"3658",0
"3659",0
"3660",0
"3662",0
"3663",0
"3667",0
"367",1.77625400973957
"3672",0
"3673",0
"3675",0
"3678",0
"368",0
"3685",0
"3688",1.44033986107437
"369",0
"3690",0
"3691",0
"3692",0
"3693",0
"3696",0
"37",0
"3703",0
"3704",0
"3707",0
"3708",0
"3709",0
"3710",0
"3712",0
"3714",0
"3716",0
"3717",0
"372",0
"3720",0
"3725",0
"3726",0
"3727",0
"3728",0
"373",0
"373156",0
"374",0
"3741",0
"3743",0
"374354",0
"374378",0
"374383",0
"374393",0
"374395",0
"374407",0
"3745",0
"3746",0
"374618",0
"374654",0
"374655",0
"374768",0
"3748",0
"374875",0
"374879",0
"374897",0
"3749",0
"374946",0
"374955",0
"374986",1.6909636059233
"375",0
"375033",0
"375035",0
"375056",0
"375057",0
"375061",0
"375189",0
"3752",0
"375248",0
"375287",0
"375323",1.77625400973957
"375341",0
"375444",0
"375449",0
"3755",0
"375519",0
"375567",0
"375593",0
"3756",0
"375612",0
"3757",0
"375743",0
"375775",0
"3760",0
"376267",0
"3763",0
"3764",0
"376497",0
"3766",0
"3767",0
"3768",0
"377",0
"3775",0
"3776",0
"377677",0
"3777",0
"3779",0
"3780",0
"378108",0
"3782",1.77625400973957
"378708",0
"378807",0
"378825",0
"378938",0
"379",0
"3790",0
"3791",0
"3796",0
"3798",0
"3799",4.43797914045748
"38",0
"3800",0
"3801",0
"3817",0
"382",0
"3823",0
"3824",0
"3833",0
"3836",0
"3837",0
"3838",1.6909636059233
"3839",4.43797914045748
"384",0
"3840",0
"3841",0
"3842",0
"3843",0
"3845",0
"3846",0
"3855",0
"3856",0
"3858",0
"3861",0
"387",0
"387032",0
"387104",4.43797914045748
"387119",0
"387263",0
"387328",0
"387332",0
"387338",0
"387521",0
"387522",0
"387712",0
"387837",0
"387885",0
"387893",0
"387914",0
"387921",0
"388",0
"388021",0
"388115",0
"388121",0
"3882",0
"388228",1.44033986107437
"388272",0
"3883",0
"388325",0
"388336",0
"388403",0
"388512",0
"388531",0
"388536",0
"388552",0
"388567",0
"388569",0
"388662",0
"388695",0
"388697",0
"388698",0
"388722",0
"388730",0
"388939",0
"388951",0
"389",0
"389015",0
"389072",0
"389084",0
"389114",0
"389136",0
"389206",0
"389362",0
"389421",0
"389432",0
"389434",0
"389524",0
"389643",0
"389668",0
"389677",0
"3897",0
"3898",0
"389856",0
"3899",0
"39",0
"390",0
"390036",0
"390637",0
"390748",0
"390790",0
"3908",0
"390874",0
"390916",0
"390927",0
"390980",0
"391",0
"3910",0
"391013",0
"391059",0
"3911",0
"391104",0
"3912",0
"3914",0
"3915",0
"3916",0
"3918",0
"392",0
"3920",0
"3921",0
"3925",0
"3927",0
"3929",0
"3930",0
"3939",0
"394263",0
"3945",0
"3949",0
"3953",0
"3954",0
"3956",0
"3959",0
"396",1.44033986107437
"3965",0
"3975",0
"3976",0
"3977",0
"3983",1.6909636059233
"3984",0
"3987",0
"3988",0
"3990",0
"3992",0
"3993",0
"399473",0
"399474",0
"3995",0
"3996",0
"399664",0
"399665",0
"399687",0
"399694",0
"399726",0
"3998",0
"399823",0
"399948",0
"399967",0
"399979",0
"400",0
"4000",0
"4001",0
"400451",0
"400591",0
"400673",0
"400720",0
"400735",0
"400745",0
"400746",0
"400798",4.43797914045748
"400916",0
"400935",0
"400954",0
"401089",0
"401124",0
"401136",0
"401137",0
"401152",0
"4012",0
"401250",0
"401258",0
"401265",0
"4013",0
"401335",0
"401387",0
"401409",0
"401474",0
"401494",0
"4015",0
"401505",0
"401535",0
"401541",0
"401548",0
"401563",0
"4016",0
"401612",0
"4017",0
"401944",0
"402",0
"402055",0
"4023",0
"402415",0
"4026",0
"402665",1.6909636059233
"403",0
"403314",0
"403341",0
"4034",0
"4037",0
"4040",0
"404217",0
"4043",0
"4045",0
"404672",0
"4047",0
"404785",0
"4048",0
"405",0
"4051",0
"4052",0
"4053",0
"4055",0
"4061",0
"4062",0
"4064",0
"4067",0
"4069",0
"4071",0
"4074",0
"4076",0
"4077",0
"407738",0
"408",0
"408050",0
"4081",0
"4082",0
"408263",0
"4084",0
"4085",0
"4087",0
"4088",0
"4089",0
"409",0
"4090",0
"4091",0
"4092",4.43797914045748
"4093",0
"4094",0
"4097",0
"4099",0
"41",0
"410",0
"4102",0
"4105",0
"4111",0
"4115",0
"4117",0
"412",0
"4121",0
"4122",0
"4124",0
"4128",0
"4129",0
"4130",0
"4131",0
"4134",0
"414",0
"414062",0
"4141",0
"414149",0
"414152",0
"414236",0
"414241",0
"4143",0
"414332",0
"4144",0
"4148",0
"4149",0
"414918",0
"414919",0
"415",0
"4150",0
"415116",0
"4152",0
"4153",0
"4154",0
"4158",0
"4162",0
"4163",0
"4166",0
"4170",0
"4172",0
"4173",1.6909636059233
"4174",0
"4175",0
"4176",0
"4179",0
"4188",0
"4189",0
"4191",0
"4192",1.77625400973957
"4193",0
"4194",0
"420",0
"4200",0
"4201",0
"4204",0
"4205",0
"4208",0
"4209",0
"4211",0
"4212",0
"4213",0
"4214",0
"4215",0
"4216",0
"4217",0
"4218",0
"4221",0
"4233",0
"4234",0
"4237",0
"4239",0
"4240",0
"4241",0
"4249",0
"4250",0
"4253",0
"4254",0
"4255",0
"4259",0
"4261",0
"4267",0
"427",0
"4277",0
"4281",0
"4285",0
"4286",0
"4287",0
"4288",0
"4289",0
"4291",0
"4292",0
"4293",0
"4295",0
"4296",0
"4297",0
"4298",6.21423315019705
"4299",0
"43",0
"430",0
"4300",0
"4301",0
"4302",0
"4306",0
"4308",0
"4313",0
"4316",0
"4318",0
"4322",0
"4323",0
"4324",0
"4326",0
"4327",0
"433",0
"4335",0
"4336",0
"4338",0
"4343",0
"4350",0
"4351",0
"4352",0
"4353",0
"4354",0
"4355",0
"4359",1.6909636059233
"4361",0
"4363",0
"439",0
"439921",0
"440023",0
"440026",0
"440073",0
"440093",0
"440107",0
"440193",0
"440270",4.43797914045748
"440503",0
"440519",0
"440560",0
"440574",0
"440590",0
"440603",0
"440689",0
"440730",0
"441061",0
"441151",0
"441212",0
"441234",0
"441478",1.44033986107437
"441531",0
"441549",1.6909636059233
"441631",0
"441869",0
"443",0
"4430",0
"4436",0
"4437",0
"444",0
"4440",0
"445",0
"445815",0
"4478",0
"4482",0
"4488",0
"4489",0
"4494",0
"4501",0
"4507",0
"4508",0
"4512",0
"4513",0
"4514",0
"4520",0
"4522",0
"4524",0
"4535",0
"4536",0
"4537",0
"4538",0
"4539",0
"4540",0
"4541",0
"4542",0
"4548",0
"4552",0
"4582",0
"4591",0
"4597",0
"4598",0
"4600",0
"4601",0
"4602",0
"4603",0
"4604",0
"4605",1.77625400973957
"4609",0
"4613",0
"4615",0
"462",0
"4620",0
"4627",0
"4628",0
"4629",0
"463",0
"4637",0
"4638",0
"4641",0
"4642",0
"4643",0
"4644",4.43797914045748
"4646",0
"4649",0
"4650",0
"4651",0
"4654",0
"4659",0
"466",0
"4660",0
"4664",0
"4665",0
"4666",0
"4670",0
"4673",0
"4676",0
"4677",0
"4678",0
"4680",0
"4681",0
"4682",0
"4683",0
"4684",0
"4686",0
"4688",0
"4691",0
"4695",0
"4698",0
"47",0
"4701",0
"4705",0
"471",0
"4711",0
"4716",0
"4718",0
"4719",0
"472",0
"4720",0
"4725",0
"473",0
"4731",0
"4733",0
"4734",0
"4735",0
"4736",0
"4741",0
"474170",0
"474383",0
"474384",0
"4744",0
"475",0
"4750",0
"4751",0
"4752",0
"4758",0
"476",0
"4760",0
"4761",0
"477",1.6909636059233
"4771",0
"4772",0
"4774",0
"4775",0
"4779",0
"4781",0
"4782",0
"4784",0
"4790",0
"4791",0
"4792",0
"4796",0
"4800",0
"4801",0
"4804",0
"4809",0
"481",0
"4810",0
"4811",0
"4814",0
"4820",0
"4821",0
"4824",0
"483",0
"4831",0
"4832",0
"4833",0
"4835",0
"4837",0
"4838",0
"4841",0
"4842",0
"4846",0
"4848",0
"4850",0
"4851",0
"4853",0
"4857",0
"4858",0
"4860",0
"4861",0
"4863",0
"4864",0
"4867",0
"4869",4.43797914045748
"488",0
"4881",0
"4884",0
"489",0
"4891",0
"4893",0
"4898",0
"4899",0
"490",0
"4900",0
"4902",0
"4904",0
"4905",0
"4907",0
"4908",0
"4909",0
"4913",0
"4915",0
"4916",0
"4919",0
"492",0
"4921",0
"4923",0
"492307",0
"4924",0
"4925",0
"4926",0
"4928",0
"493",0
"4931",0
"493829",1.6909636059233
"493856",0
"493869",0
"4939",0
"4940",0
"494115",0
"494118",1.6909636059233
"494188",0
"494197",1.6909636059233
"4943",0
"494470",0
"4946",0
"4948",0
"4952",4.43797914045748
"4953",0
"4958",0
"4967",0
"4973",4.43797914045748
"4976",0
"497661",0
"498",0
"4982",0
"49854",0
"4986",0
"4987",0
"4990",0
"4998",0
"5000",4.43797914045748
"5001",0
"5007",0
"501",0
"5017",0
"5018",0
"5021",0
"5026",0
"5027",0
"5034",0
"503582",0
"5036",0
"503614",0
"5037",0
"504180",0
"5045",0
"5048",0
"50488",0
"50489",0
"5049",0
"5050",0
"50506",0
