"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-4700-5p","ADRA2B","151","ENSG00000274286","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4700-5p","AR","367","ENSG00000169083","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4700-5p","BMP7","655","ENSG00000101144","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4700-5p","CBS","875","ENSG00000160200","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4700-5p","CCNF","899","ENSG00000162063","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4700-5p","CDKN1B","1027","ENSG00000111276","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4700-5p","EFNA1","1942","ENSG00000169242","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4700-5p","EIF4A2","1974","ENSG00000156976","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4700-5p","EIF4A2","1974","ENSG00000156976","HITS-CLIP","21572407"
"mirtarbase","hsa-miR-4700-5p","NR2F6","2063","ENSG00000160113","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4700-5p","EVC","2121","ENSG00000072840","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-4700-5p","GPR26","2849","ENSG00000154478","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4700-5p","HEXA","3073","ENSG00000213614","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4700-5p","HNRNPAB","3182","ENSG00000197451","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4700-5p","TLX1","3195","ENSG00000107807","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4700-5p","KCNN3","3782","ENSG00000143603","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4700-5p","MDK","4192","ENSG00000110492","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4700-5p","MLLT1","4298","ENSG00000130382","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4700-5p","MYBL2","4605","ENSG00000101057","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4700-5p","PEX6","5190","ENSG00000124587","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4700-5p","PGAM1","5223","ENSG00000171314","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4700-5p","PIN1","5300","ENSG00000127445","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4700-5p","KLK10","5655","ENSG00000129451","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4700-5p","PSMD3","5709","ENSG00000108344","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4700-5p","NECTIN1","5818","ENSG00000110400","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4700-5p","SFRP1","6422","ENSG00000104332","PAR-CLIP","22100165"
