"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-4313","BCL2L1","598","ENSG00000171552","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4313","HCN2","610","ENSG00000099822","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4313","IRF4","3662","ENSG00000137265","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4313","IRF4","3662","ENSG00000137265","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4313","ITPKB","3707","ENSG00000143772","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","MECP2","4204","ENSG00000169057","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","NFIC","4782","ENSG00000141905","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","NODAL","4838","ENSG00000156574","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","PDE4A","5141","ENSG00000065989","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","PHF1","5252","ENSG00000225553","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","PHF1","5252","ENSG00000112511","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","PHF1","5252","ENSG00000239756","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","SHH","6469","ENSG00000164690","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-4313","SLC1A5","6510","ENSG00000105281","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","STRN","6801","ENSG00000115808","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","STRN","6801","ENSG00000115808","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","TRPC5","7224","ENSG00000072315","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4313","UTRN","7402","ENSG00000152818","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4313","VDAC2","7417","ENSG00000165637","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","PTP4A1","7803","ENSG00000112245","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4313","PER3","8863","ENSG00000049246","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4313","PER3","8863","ENSG00000049246","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","GRAP2","9402","ENSG00000100351","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","ZNF264","9422","ENSG00000083844","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4313","ZNF264","9422","ENSG00000083844","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4313","NTN1","9423","ENSG00000065320","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","NCOR2","9612","ENSG00000196498","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","G3BP2","9908","ENSG00000138757","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4313","HS3ST1","9957","ENSG00000002587","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","TSPAN1","10103","ENSG00000117472","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4313","GDF11","10220","ENSG00000135414","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","NPM3","10360","ENSG00000107833","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-4313","GSE1","23199","ENSG00000131149","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4313","GSE1","23199","ENSG00000131149","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-4313","GSE1","23199","ENSG00000131149","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","SZRD1","26099","ENSG00000055070","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","SMPDL3B","27293","ENSG00000130768","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4313","SMPDL3B","27293","ENSG00000130768","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4313","UBE2S","27338","ENSG00000108106","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","ZDHHC8","29801","ENSG00000099904","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","C9orf78","51759","ENSG00000136819","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4313","DLL4","54567","ENSG00000128917","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4313","PIGG","54872","ENSG00000174227","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","STX17","55014","ENSG00000136874","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-4313","AJAP1","55966","ENSG00000196581","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","ZMIZ1","57178","ENSG00000108175","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","VANGL2","57216","ENSG00000162738","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","PLEKHG5","57449","ENSG00000171680","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4313","SLC12A5","57468","ENSG00000124140","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","LRFN1","57622","ENSG00000128011","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4313","LRFN1","57622","ENSG00000128011","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","VWA1","64856","ENSG00000179403","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","ZNF649","65251","ENSG00000198093","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4313","OTUB2","78990","ENSG00000277276","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4313","OTUB2","78990","ENSG00000089723","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4313","CERS4","79603","ENSG00000090661","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","FBXL18","80028","ENSG00000155034","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","APOL6","80830","ENSG00000221963","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","STK40","83931","ENSG00000196182","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-4313","TMEM133","83935","","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4313","POLDIP3","84271","ENSG00000100227","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","PWWP3A","84939","ENSG00000160953","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","LHX4","89884","ENSG00000121454","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","SLC39A13","91252","ENSG00000165915","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","CCNQ","92002","ENSG00000262919","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-4313","SYAP1","94056","ENSG00000169895","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","FOXP4","116113","ENSG00000137166","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-4313","ZNF787","126208","ENSG00000142409","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4313","TNFAIP8L1","126282","ENSG00000185361","HITS-CLIP","23824327"
