"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-8078","CDKN1A","1026","ENSG00000124762","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-8078","CDKN1A","1026","ENSG00000124762","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-8078","H2BC5","3017","ENSG00000158373","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-8078","SCD","6319","ENSG00000099194","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-8078","PKMYT1","9088","ENSG00000127564","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-8078","GREB1","9687","ENSG00000196208","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-8078","CAMKK2","10645","ENSG00000110931","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-8078","SMUG1","23583","ENSG00000123415","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-8078","KLHL20","27252","ENSG00000076321","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-8078","WDPCP","51057","ENSG00000143951","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-8078","WDPCP","51057","ENSG00000143951","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-8078","TMED9","54732","ENSG00000184840","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-8078","SDHAF2","54949","ENSG00000167985","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-8078","IKZF5","64376","ENSG00000095574","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-8078","NUCKS1","64710","ENSG00000069275","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-8078","NUCKS1","64710","ENSG00000069275","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-8078","QRFPR","84109","ENSG00000186867","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-8078","PLEKHA8","84725","ENSG00000106086","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-8078","AGAP1","116987","ENSG00000157985","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-8078","POTEG","404785","ENSG00000187537","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-8078","POTEG","404785","ENSG00000187537","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-8078","POTEM","641455","ENSG00000222036","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-8078","POTEM","641455","ENSG00000222036","PAR-CLIP","27292025"
