"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-181c-3p","ADSS2","159","ENSG00000035687","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-181c-3p","SERPINC1","462","ENSG00000117601","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-181c-3p","ATP5MC3","518","ENSG00000154518","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-181c-3p","ATP5MC3","518","ENSG00000154518","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-181c-3p","ATP5MC3","518","ENSG00000154518","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-181c-3p","ATP5MC3","518","ENSG00000154518","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-181c-3p","ATP5MC3","518","ENSG00000154518","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-181c-3p","ATP5MC3","518","ENSG00000154518","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-181c-3p","ATP5MC3","518","ENSG00000154518","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-181c-3p","ATP5MC3","518","ENSG00000154518","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-181c-3p","ATP5MC3","518","ENSG00000154518","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-181c-3p","FGF2","2247","ENSG00000138685","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-181c-3p","HOXA9","3205","ENSG00000078399","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-181c-3p","HOXA9","3205","ENSG00000078399","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-181c-3p","KCNN3","3782","ENSG00000143603","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-181c-3p","LIF","3976","ENSG00000128342","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-181c-3p","RAB5B","5869","ENSG00000111540","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-181c-3p","RAB5B","5869","ENSG00000111540","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-181c-3p","RAB5B","5869","ENSG00000111540","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-181c-3p","SOD2","6648","ENSG00000112096","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-181c-3p","SOD2","6648","ENSG00000285441","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-181c-3p","TPM3","7170","ENSG00000143549","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-181c-3p","G3BP2","9908","ENSG00000138757","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-181c-3p","HIPK3","10114","ENSG00000110422","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-181c-3p","TBR1","10716","ENSG00000136535","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-181c-3p","RAB32","10981","ENSG00000118508","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-181c-3p","ADAMTS13","11093","ENSG00000160323","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-181c-3p","ADAMTS13","11093","ENSG00000281244","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-181c-3p","ADAMTS13","11093","ENSG00000160323","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-181c-3p","ADAMTS13","11093","ENSG00000281244","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-181c-3p","RAB14","51552","ENSG00000119396","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-181c-3p","RAB14","51552","ENSG00000119396","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-181c-3p","FAM193B","54540","ENSG00000146067","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-181c-3p","RAB22A","57403","ENSG00000124209","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-181c-3p","RAB22A","57403","ENSG00000124209","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-181c-3p","JCAD","57608","ENSG00000165757","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-181c-3p","MMP25","64386","ENSG00000008516","CLASH","23622248"
"mirtarbase","hsa-miR-181c-3p","C16orf58","64755","ENSG00000140688","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-181c-3p","PCYOX1L","78991","ENSG00000145882","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-181c-3p","C22orf46","79640","","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-181c-3p","TBL1XR1","79718","ENSG00000177565","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-181c-3p","SFXN3","81855","ENSG00000107819","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-181c-3p","TMEM175","84286","ENSG00000127419","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-181c-3p","MIEF2","125170","ENSG00000177427","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-181c-3p","MIEF2","125170","ENSG00000284495","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-181c-3p","FAM241A","132720","ENSG00000174749","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-181c-3p","FAM241A","132720","ENSG00000174749","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-181c-3p","TET3","200424","ENSG00000187605","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-181c-3p","GPR137C","283554","ENSG00000180998","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-181c-3p","POTED","317754","ENSG00000166351","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-181c-3p","C8orf17","100507249","","HITS-CLIP","23824327"
