"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-423-5p","ABL1","25","ENSG00000097007","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","ABL1","25","ENSG00000097007","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-423-5p","ABL1","25","ENSG00000097007","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-423-5p","ACTG1","71","ENSG00000184009","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","AK2","204","ENSG00000004455","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","ALDOC","230","ENSG00000109107","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-423-5p","APEX1","328","ENSG00000100823","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-423-5p","ARHGDIA","396","ENSG00000141522","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","ARRB2","409","ENSG00000141480","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","ASCL2","430","ENSG00000183734","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","ASCL2","430","ENSG00000183734","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-423-5p","ASPH","444","ENSG00000198363","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","ATP2B4","493","ENSG00000058668","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","ATP5F1B","506","ENSG00000110955","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","ATP6V1E1","529","ENSG00000131100","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","ATP6V1E1","529","ENSG00000131100","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-423-5p","KIF1A","547","ENSG00000130294","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","BAK1","578","ENSG00000030110","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-423-5p","ZFP36L1","677","ENSG00000185650","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","CALM3","808","ENSG00000160014","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-423-5p","CALM3","808","ENSG00000160014","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-423-5p","RUNX1","861","ENSG00000159216","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","CCND2","894","ENSG00000118971","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","CCNF","899","ENSG00000162063","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","CD81","975","ENSG00000110651","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","CDKN2A","1029","ENSG00000147889","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","CEBPB","1051","ENSG00000172216","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","CEBPB","1051","ENSG00000172216","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-423-5p","AP2S1","1175","ENSG00000042753","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-423-5p","CLCN7","1186","ENSG00000103249","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","CREB1","1385","ENSG00000118260","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-423-5p","CSTB","1476","ENSG00000160213","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","DAG1","1605","ENSG00000173402","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","DLX5","1749","ENSG00000105880","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","ATN1","1822","ENSG00000111676","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","E2F3","1871","ENSG00000112242","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","EN1","2019","ENSG00000163064","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-423-5p","EPB41","2035","ENSG00000159023","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","FAAH","2166","ENSG00000117480","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","FKBP4","2288","ENSG00000004478","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","GAPDH","2597","ENSG00000111640","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","GJB1","2705","ENSG00000169562","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","GLUL","2752","ENSG00000135821","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","MKNK2","2872","ENSG00000099875","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","MKNK2","2872","ENSG00000099875","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","MKNK2","2872","ENSG00000099875","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-423-5p","MKNK2","2872","ENSG00000099875","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-423-5p","MKNK2","2872","ENSG00000099875","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-423-5p","GRID1","2894","ENSG00000182771","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-423-5p","GTF2F1","2962","ENSG00000125651","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","H1-2","3006","ENSG00000187837","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","H1-4","3008","ENSG00000168298","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","HDGF","3068","ENSG00000143321","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-423-5p","HLA-DOA","3111","ENSG00000235744","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","HLA-DOA","3111","ENSG00000231558","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","HLA-DOA","3111","ENSG00000232962","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","HLA-DOA","3111","ENSG00000232957","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","HLA-DOA","3111","ENSG00000206292","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","HLA-DOA","3111","ENSG00000230141","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","HLA-DOA","3111","ENSG00000204252","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","HOXA7","3204","ENSG00000122592","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","KCNK3","3777","ENSG00000171303","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","KCNK3","3777","ENSG00000171303","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-423-5p","LASP1","3927","ENSG00000002834","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-423-5p","LASP1","3927","ENSG00000002834","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-423-5p","LRCH4","4034","ENSG00000077454","CLASH","23622248"
"mirtarbase","hsa-miR-423-5p","MCM5","4174","ENSG00000100297","PAR-CLIP","26701625"
