"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-6724-5p","ACVRL1","94","ENSG00000139567","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6724-5p","VPS51","738","ENSG00000149823","PAR-CLIP","23708386"
"mirtarbase","hsa-miR-6724-5p","CD3D","915","ENSG00000167286","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","ELAVL3","1995","ENSG00000196361","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","B4GALT1","2683","ENSG00000086062","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","S100A2","6273","ENSG00000196754","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6724-5p","SOX12","6666","ENSG00000177732","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6724-5p","SP2","6668","ENSG00000167182","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6724-5p","SLC7A5","8140","ENSG00000103257","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6724-5p","PSMF1","9491","ENSG00000125818","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6724-5p","GOSR2","9570","ENSG00000108433","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","RNF40","9810","ENSG00000103549","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6724-5p","ARL4C","10123","ENSG00000188042","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","SLC12A7","10723","ENSG00000113504","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6724-5p","SLC12A7","10723","ENSG00000276482","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6724-5p","SRSF10","10772","ENSG00000188529","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6724-5p","ADAMTS13","11093","ENSG00000160323","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","ADAMTS13","11093","ENSG00000281244","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","ADAMTS13","11093","ENSG00000160323","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6724-5p","ADAMTS13","11093","ENSG00000281244","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6724-5p","PPP6R1","22870","ENSG00000105063","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6724-5p","PPP6R1","22870","ENSG00000105063","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6724-5p","KLHDC10","23008","ENSG00000128607","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6724-5p","CDC42EP4","23580","ENSG00000179604","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6724-5p","SUMF2","25870","ENSG00000129103","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6724-5p","SUMF2","25870","ENSG00000129103","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6724-5p","SUMF2","25870","ENSG00000129103","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6724-5p","NPHP3","27031","ENSG00000113971","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-6724-5p","ZDHHC8","29801","ENSG00000099904","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6724-5p","TBC1D13","54662","ENSG00000107021","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","TRMU","55687","ENSG00000100416","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6724-5p","PCNP","57092","ENSG00000081154","HITS-CLIP","27418678"
"mirtarbase","hsa-miR-6724-5p","PLEKHA2","59339","ENSG00000169499","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","PDF","64146","ENSG00000258429","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","COPS7B","64708","ENSG00000144524","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6724-5p","ISL2","64843","ENSG00000159556","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6724-5p","RTL10","79680","ENSG00000215012","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6724-5p","ZYG11B","79699","ENSG00000162378","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","VPS37B","79720","ENSG00000139722","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6724-5p","NAA15","80155","ENSG00000164134","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","ZKSCAN3","80317","ENSG00000189298","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","REEP4","80346","ENSG00000168476","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6724-5p","MFRP","83552","ENSG00000235718","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6724-5p","TMEM133","83935","","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6724-5p","BRMS1L","84312","ENSG00000100916","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-6724-5p","ZCCHC3","85364","ENSG00000247315","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-6724-5p","MTFMT","123263","ENSG00000103707","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-6724-5p","MTFMT","123263","ENSG00000103707","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-6724-5p","MTFMT","123263","ENSG00000103707","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-6724-5p","MTFMT","123263","ENSG00000103707","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000275736","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000170909","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000274703","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000278378","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000275551","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000277088","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000278533","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000276982","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000273511","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","OSCAR","126014","ENSG00000275644","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-6724-5p","CHCHD4","131474","ENSG00000163528","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-6724-5p","TMEM86A","144110","ENSG00000151117","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6724-5p","ZDHHC15","158866","ENSG00000102383","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-6724-5p","FOXK1","221937","ENSG00000164916","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-6724-5p","NUDT19","390916","ENSG00000213965","PAR-CLIP","27292025"
