"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-4487","ADH5","128","ENSG00000197894","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4487","ADH5","128","ENSG00000197894","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","ADH5","128","ENSG00000197894","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4487","AP1G1","164","ENSG00000166747","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-4487","AMH","268","ENSG00000104899","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","ANXA6","309","ENSG00000197043","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-4487","ZFP36L2","678","ENSG00000152518","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4487","ZFP36L2","678","ENSG00000152518","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4487","CACNA1C","775","ENSG00000151067","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4487","CACNA1C","775","ENSG00000285479","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4487","RUNX3","864","ENSG00000020633","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4487","CCNB1","891","ENSG00000134057","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4487","CCNB1","891","ENSG00000134057","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","ENTPD5","957","ENSG00000187097","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4487","ENTPD5","957","ENSG00000187097","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4487","ENTPD5","957","ENSG00000187097","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","CDKN1A","1026","ENSG00000124762","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-4487","CDKN1A","1026","ENSG00000124762","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","CLDN4","1364","ENSG00000189143","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","CRK","1398","ENSG00000167193","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4487","DYNC1LI2","1783","ENSG00000135720","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4487","E2F6","1876","ENSG00000169016","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","STX2","2054","ENSG00000111450","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-4487","FGFR1","2260","ENSG00000077782","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","FPR2","2358","ENSG00000171049","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-4487","GSR","2936","ENSG00000104687","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4487","GTF2F1","2962","ENSG00000125651","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4487","HIF1A","3091","ENSG00000100644","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-4487","HMGB2","3148","ENSG00000164104","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4487","HMGB2","3148","ENSG00000164104","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4487","HMGB2","3148","ENSG00000164104","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","HOXA7","3204","ENSG00000122592","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-4487","HSF2","3298","ENSG00000025156","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-4487","IL10RA","3587","ENSG00000110324","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-4487","LTBP2","4053","ENSG00000119681","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-4487","LY6H","4062","ENSG00000176956","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4487","LY6H","4062","ENSG00000274488","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-4487","LY6H","4062","ENSG00000176956","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-4487","LY6H","4062","ENSG00000274488","PAR-CLIP","27292025"
