ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageheavy	Averagelight	Medianabstemious	Medianheavy	Medianlight
hsa-miR-1290-5p:Novel	119.050026027363	-0.367266404556297	0.476821340625787	-0.770239025112197	0.441158118544589	0.694967949498475	light_vs_heavy	FALSE	56.7982358129096	224.231987447423	50.0163779919685	40.6340518813186	27.7515342718558	23.8837336048612
hsa-miR-1291	8.64173313359376	0.518422003637171	0.565583452959198	0.916614517141063	0.359344674445197	0.644322282948881	light_vs_heavy	FALSE	1.44867538752255	2.47011358506161	16.3352949217518	1.30347504090334	0.841229411786974	1.53000107188188
hsa-miR-1291-3p:Novel	19.2335283038116	0.500320451449306	0.321799707337151	1.55475732277506	0.120003876744361	0.383063048474958	light_vs_heavy	FALSE	41.4116877179639	15.3851127190041	21.4525586218439	20.8556006544534	10.3230538360355	15.4325180717816
hsa-miR-1292-3p	0.259001239993261	0.0169777154806775	1.2167362001574	0.0139534892431746	0.988867087627465	NA	light_vs_heavy	NA	0.0880552550078138	0.472795378501091	0.23942533412522	0	0	0
hsa-miR-1292-5p	18.333637809021	-0.526230120638193	0.504963167540636	-1.04211585015425	0.297357970845107	0.593984567908116	light_vs_heavy	FALSE	13.6109565974467	26.4013646179063	10.1248951388535	7.82085024542002	5.3617137786463	4.4140951615265
hsa-miR-1293	22.7801699603775	0.173547585570201	0.3111532359975	0.557756004091808	0.577011009235194	0.794886535543919	light_vs_heavy	FALSE	20.5909125081492	24.306682535826	24.4711262346348	13.0347504090334	17.2276323895203	16.8046753024909
hsa-miR-1293-3p:Novel	2.85889164881315	-0.326467468973177	0.388988695846607	-0.839272381071751	0.40131647811133	NA	light_vs_heavy	NA	3.23332370907336	4.61842218424169	1.96377196903996	1.66532999513601	1.85010228479038	1.17742502598239
hsa-miR-1294	17.2228945397817	-0.500395107928583	0.3824565630897	-1.30837108372807	0.190747475526491	0.48250028095082	light_vs_heavy	FALSE	11.5318656295395	23.2314288291848	13.776257614602	4.99598998540802	16.3903681752575	5.65164012471549
hsa-miR-1294-3p:Novel	12.397202148361	0.4713432939515	0.484170398640118	0.973507044782901	0.330301360636931	0.619724281412708	light_vs_heavy	FALSE	4.00666924789249	6.63277188257303	20.0628324741284	3.33065999027202	3.76854458520756	4.24477044921116
hsa-miR-1295a	3.40651253940176	0.155033439516763	0.323802700158329	0.478789829241561	0.632088152937469	0.826193963682046	light_vs_heavy	FALSE	3.66474373620256	2.82230656589927	4.17966673102364	4.18262075495576	2.47753292064852	3.77360339308926
hsa-miR-1295a-5p:Novel	2.23621756004528	0.868277168746744	0.506135654876544	1.71550287038864	0.0862530695841918	NA	light_vs_heavy	NA	2.07474315199653	2.31017646060898	2.68809264742922	1.30347504090334	1.05110197384487	1.22480681676758
